Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,1.5264827474282332,4.347622606893346,0,(-0.9330583189410256+0j),(0.3569761556830897+0j),(0.04438690942913154+5.713920252924041e-18j),(-0.9332900304310447+0j),(0.35638085078894594+0j),(0.044299077743969795+3.9388819026610626e-19j),0.9999999140708377
Case1,1.5265007621576552,4.347754087877416,0,(-0.9330583189410256+0j),(0.3569761556830897+0j),(0.04438690942913154+5.713920252924041e-18j),(-0.9333376250856682+0j),(0.3562584223456026+0j),(0.044281080692168295-9.598766633389172e-18j),0.999999855595678
Case1Fin,1.5264917547929442,4.347688347385381,X,(-0.9330583189410256+0j),(0.3569761556830897+0j),(0.04438690942913154+5.713920252924041e-18j),(-0.9333138298036673+0j),(0.35631963737620365+0j),(0.04429007921986561+1.0265379130097945e-17j),0.9999998862664198
