Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.3725952609739493+1.1962067939207188e-18j),(0.777011624526348+2.494574358740374e-18j),(-0.5073713697585627+4.698755979630439e-18j),(0.36788436367000255-3.7007434154171884e-18j),(0.7745439576184794+0j),(-0.5141027441932217+2.6251993325208766e-18j),0.012768313184553348,0.030648200529184044,2.110757564130643,2.698169943485215,0.9999062581242272
Case1,2.110757564130642,1.0799224746714913,1.5953400194010667,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564450082502005+0j),(0.7661440382828935+0j),(-0.5141027441932214-1.8024652507646187e-19j),(0.3895563998850949+1.2318865551686548e-18j),(0.7711577598462123+2.43861704376757e-18j),(-0.5035489258627558+4.687623440063288e-18j),(0.3689943722421911-3.469446951953614e-18j),(0.7740189626600052+0j),(-0.5141027441932217+2.449858966421043e-18j),0.012183299570838912,0.019479438953859285,2.110757564130643,2.696738227896924,0.9999062664110863
Case1,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.37130391781780836+1.193390703785968e-18j),(0.7774448778599279+2.4987495294873423e-18j),(-0.507654274583114+4.699557919643444e-18j),(0.3699737912348153-3.2653618371328133e-18j),(0.773555731983309+0j),(-0.5141027441932217+2.3091618405612984e-18j),0.011667111254911045,0.0320898921943536,2.110757564130643,2.6954749498749364,0.9999062581242272
Case1,2.110757564130642,1.0799224746714913,1.5953400194010667,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564450082502005+0j),(0.7661440382828935+0j),(-0.5141027441932214-1.8024652507646187e-19j),(0.39295818806306143+1.238744321481939e-18j),(0.7699467927325772+2.4271468220116383e-18j),(-0.5027581911764476+4.6852516308683586e-18j),(0.37084438621204885-3.0839528461809902e-18j),(0.7731439712221748+0j),(-0.5141027441932217+2.170861375803645e-18j),0.01120827703881161,0.022460994704498916,2.110757564130643,2.6943520356636927,0.9999062664110863
Case1,2.110757564130642,5.301437602932776,3.706097583531709,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.347587068976185+0j),(0.7841438630082771+0j),(-0.5141027441932216+7.292009065762824e-18j),(0.36784698020219075+1.1857839725151123e-18j),(0.7785961244501569+2.509866480154074e-18j),(-0.5084060130912352+4.701674068060643e-18j),(0.36962031688384545-2.921639538487254e-18j),(0.7737229128951275+0j),(-0.5141027441932217+2.4403954647488653e-18j),0.01185340469406232,0.03150438088611224,2.110757564130643,2.6959308695384934,0.9998377784454457
Case1,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.374148248948775+1.1995750532732509e-18j),(0.7764882735207755+2.489537141204864e-18j),(-0.5070296331510522+4.697783219299968e-18j),(0.3704215257954933-2.7755575615628915e-18j),(0.7733439693081796+0j),(-0.5141027441932218+2.3212760828516915e-18j),0.011431139369362464,0.02891359815629635,2.110757564130643,2.6948974511377255,0.9999062581242272
Case1,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.38109617629507564+1.2143959999489518e-18j),(0.7741157713057214+2.466787007181035e-18j),(-0.5054804417868419+4.6933178866688535e-18j),(0.37114642909650797-2.64338815386942e-18j),(0.7730011155866553+0j),(-0.5141027441932217+2.2135014039923432e-18j),0.011049089789872013,0.02114235995915187,2.110757564130643,2.6939624535370306,0.9999062581242272
Case1,2.110757564130642,5.301437602932776,3.706097583531709,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.347587068976185+0j),(0.7841438630082771+0j),(-0.5141027441932216+7.292009065762824e-18j),(0.3622987469381115+1.1733703437168642e-18j),(0.7804178334285791+2.527525003030958e-18j),(-0.5095955486792607+4.7049786801297514e-18j),(0.37007554909103874-2.523234146875356e-18j),(0.77350760410582+0j),(-0.5141027441932218+2.4443426613455474e-18j),0.011613481276176674,0.02294490305558533,2.1107575641306435,2.695343700161934,0.9998377784454457
Case1,2.110757564130642,5.301437602932776,3.706097583531709,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.347587068976185+0j),(0.7841438630082771+0j),(-0.5141027441932216+7.292009065762824e-18j),(0.34925850200116276+1.14321865065648e-18j),(0.7845745280212723+2.568127126826357e-18j),(-0.5123097781226725+4.712316775727079e-18j),(0.3690977890860451-2.413528314402514e-18j),(0.7739700501450573+0j),(-0.5141027441932218+2.6551107658854288e-18j),0.012128795241933,0.0038950641085219173,2.1107575641306435,2.6966048383846717,0.9998377784454457
Case1,2.110757564130642,5.301437602932776,3.7060975909822895,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.34758706313385795-5.551115123125783e-17j),(0.7841438655980026+0j),(-0.5141027441932214-4.123363965561325e-18j),(0.34551531354474024+1.1343160646710318e-18j),(0.7857356141645274+2.5795456664052415e-18j),(-0.5130679416408441+4.714316122474067e-18j),(0.3682015088380373-4.625929269271485e-18j),(0.7743939591222634+0j),(-0.5141027441932218+2.372674318741814e-18j),0.012601166512734685,0.004698309140072521,2.1107575641306435,2.6977608820659555,0.999837778099416
Case1,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.37966436830028255+1.2113751600584005e-18j),(0.7746088580200756+2.4715038010218925e-18j),(-0.5058024164829401+4.694253416838221e-18j),(0.3688992282891879-4.440892098500626e-18j),(0.7740639624036197+0j),(-0.5141027441932218+2.280087659064357e-18j),0.012233443780227726,0.022745279972200994,2.1107575641306435,2.696860946844243,0.9999062581242272
Case1Fin,2.110757564130642,1.0799224746714913,1.5953400268516473,(0.371303204070257+0j),(0.777445116843922+0j),(-0.5076544306343654+6.331187928320989e-18j),(0.38564449511680216+0j),(0.7661440411561691+0j),(-0.5141027441932216+5.800782680538329e-20j),(0.3688992282891879-4.440892098500626e-18j),(0.7740639624036197+0j),(-0.5141027441932218+2.280087659064357e-18j),(0.3688992282891879-4.440892098500626e-18j),(0.7740639624036197+0j),(-0.5141027441932218+2.280087659064357e-18j),0.012233443780227726,0.024665196656558752,2.1107575641306435,2.696860946844243,0.9999858104152253
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07696112258701257+2.1737355200701144e-19j),(-0.49356341372418694+1.247760375853278e-17j),(0.8662979523484249+7.089661676939743e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),0.03857823077285999,0.03247072194546288,0.5399612373357456,0.17180584824319212,0.9998681323722604
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06803724416123826+1.9241855881321154e-19j),(-0.49388453452860875+1.2483906145165138e-17j),(0.866861580623114+7.097461330232293e-18j),(0.06509065998785596+0j),(-0.4988073124349637+0j),(0.8639078005544917+3.4341649041574924e-19j),0.01372666528017702,0.03177716358207066,0.5276893910326605,0.12885438990768439,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.07211569623311025+2.0383585156970525e-19j),(-0.49374270377287643+1.2481122980661288e-17j),(0.8666126405885523+7.094015658558902e-18j),(0.05749022126243221+0j),(-0.4962317699984907+0j),(0.8659675307392316+7.472327954144192e-19j),0.016691831384387887,0.035962724932772104,0.5235987755982988,0.1145372371291818,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.0711295849060764+2.0107714421678012e-19j),(-0.49377775684353337+1.2481810896194926e-17j),(0.8666741654149257+7.094867133742496e-18j),(0.05369000189972034+0j),(-0.4949439987802543+0j),(0.8669973958316015+9.491409479137543e-19j),0.018807113612643256,0.034950141850021745,0.521553467881118,0.10737866073993052,0.9997889430721767
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07632732797991286+2.1560449444355592e-19j),(-0.49358753166957986+1.2478077225568803e-17j),(0.8663402839437736+7.090247258071894e-18j),(0.06053039675260172+0j),(-0.49726198697307994+0j),(0.8651436386653357+5.857062734149512e-19j),0.015505764942703476,0.033122730202518394,0.5252350217720435,0.12026409824058285,0.9998681323722604
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07513021320853658+2.1226166620867972e-19j),(-0.4936325385192795+1.2478960715897264e-17j),(0.8664192795513336+7.091340113315716e-18j),(0.06509065998785596+0j),(-0.4988073124349637+0j),(0.8639078005544918+3.4341649041574914e-19j),0.013726665280176908,0.03435383373175499,0.5276893910326605,0.12885438990768439,0.9998681323722604
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.07146499822528714+2.020156168428604e-19j),(-0.49376588842281727+1.2481577983495381e-17j),(0.86665333407233+7.094578829286504e-18j),(0.06183332910553149+0j),(-0.4977035085336181+0j),(0.8647905420622374+5.164806211294649e-19j),0.014997450753410219,0.03529451809111205,0.5259362701322198,0.12271846728832614,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06620363109590595+1.8727915316650428e-19j),(-0.4939455972421787+1.2485104174403091e-17j),(0.8669687573348791+7.098945176534054e-18j),(0.05939033094378815+0j),(-0.496875655607609+0j),(0.8654525981930467+6.462787191647517e-19j),0.015950539858335167,0.0298974365185432,0.5246214294568893,0.11811652532380745,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06684688234696663+1.8908254961248485e-19j),(-0.49392436659110023+1.2484687650929204e-17j),(0.8669314934918857+7.098429238437542e-18j),(0.057490221262432216+0j),(-0.4962317699984908+0j),(0.8659675307392316+7.472327954144192e-19j),0.016691831384387935,0.03055672096151884,0.5235987755982988,0.1145372371291818,0.9997889430721767
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07672253383315603+2.1670766091387282e-19j),(-0.4935725163479632+1.2477782457373932e-17j),(0.8663139291897366+7.08988268355194e-18j),(0.060530396752601724+0j),(-0.49726198697307994+0j),(0.8651436386653357+5.857062734149512e-19j),0.015505764942703469,0.03271618491685491,0.5252350217720435,0.12026409824058285,0.9998681323722604
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06744522393207597+1.9075961570505747e-19j),(-0.4939044330760287+1.2484296561828465e-17j),(0.8668965063700502+7.097944847522412e-18j),(0.058872119212509275+0j),(-0.49670005044148585+0j),(0.8655930343420063+6.738116490510247e-19j),0.01615271027453126,0.031170116153392137,0.5243425238590919,0.11714035581618228,0.9997889430721767
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07603330143169551+2.147836251262768e-19j),(-0.4935986522161802+1.2478295529818638e-17j),(0.866359802624618+7.090517275561434e-18j),(0.061290440625144105+0j),(-0.49751954121672715+0j),(0.8649376656468617+5.453246429150841e-19j),0.015209248332282321,0.03342515488497977,0.5256440833154797,0.1216958135184331,0.9998681323722604
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07767026551925693+2.1935229806981017e-19j),(-0.4935361907008898+1.2477069310732942e-17j),(0.8662501707489723+7.089000746963553e-18j),(0.06333671258968128+0j),(-0.49821295648808533+0j),(0.8643831229048164+4.366048684923653e-19j),0.014410934381148585,0.03174102043706306,0.5267454028555002,0.1255504315741838,0.9998681323722604
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.07466421058842214+2.1095990063574656e-19j),(-0.4936498649261308+1.2479300816979477e-17j),(0.8664496907008625+7.091760865258482e-18j),(0.06509065998785597+0j),(-0.4988073124349637+0j),(0.8639078005544918+3.4341649041574914e-19j),0.013726665280176895,0.03483292109454712,0.5276893910326605,0.12885438990768439,0.9998681323722604
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06420112420389239+1.81662026361962e-19j),(-0.49401037050263547+1.2486374863242802e-17j),(0.867082446764323+7.100519436280558e-18j),(0.06357057224277124+0j),(-0.4982922039476691+0j),(0.8643197465914397+4.2417975141548315e-19j),0.014319698501019107,0.027846013457542527,0.5268712679457882,0.12599095935198387,0.9997889430721767
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.0772954606945386+2.1830654977444187e-19j),(-0.49355061024013214+1.2477352401160485e-17j),(0.8662754797912798+7.089350823962114e-18j),(0.06509065998785599+0j),(-0.4988073124349637+0j),(0.8639078005544918+3.4341649041574914e-19j),0.01372666528017688,0.0321267147648466,0.5276893910326605,0.12885438990768439,0.9998681323722604
Case2,0.5399612373357456,4.123340357836604,2.3316507975861747,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.0878919761641272+0j),(-0.5065339397443824+0j),(0.8577286100002721-8.68032424580261e-19j),(0.0740723251223741+2.0930608650161368e-19j),(-0.4936717154879224+1.2479729708272246e-17j),(0.8664880426054231+7.092291506920845e-18j),(0.06643191388057783+0j),(-0.499261819923753+0j),(0.8635443187571847+2.7215478953363087e-19j),0.013203400673551427,0.03544130790336414,0.5284112643446067,0.13138094628036132,0.9998681323722604
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.07066030637764087+1.9976389344955905e-19j),(-0.4937942678319859+1.2482134909260298e-17j),(0.8667031453496007+7.095268228319874e-18j),(0.06509065998785599+0j),(-0.49880731243496373+0j),(0.8639078005544917+3.4341649041574914e-19j),0.013726665280177047,0.03446839437536373,0.5276893910326605,0.12885438990768439,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06426400718955184+1.8183848358154415e-19j),(-0.49400836686519906+1.2486335559064874e-17j),(0.8670789299983712+7.100470735760865e-18j),(0.06389059071542066+0j),(-0.4984006478397312+0j),(0.8642330211099769+4.071769596260654e-19j),0.01419484940189461,0.027910409571717358,0.5270435043851298,0.1265937868373945,0.9997889430721767
Case2,0.5154175447295755,4.074252972624263,2.2948352661275,(0.07101844426146925+0j),(-0.49378167711743487+1.3877787807814457e-17j),(0.8666810462435266+4.644891595099842e-18j),(0.04228934381158473+0j),(-0.491080685125545+0j),(0.8700869911087112+1.5548654054117595e-18j),(0.06609743665949888+1.8698138516906547e-19j),(-0.49394908238328494+1.2485172547796608e-17j),(0.8669748744224104+7.099029873522832e-18j),(0.06281052837022887+0j),(-0.498034649704022+0j),(0.8645257196099136+4.645613819153502e-19j),0.01461621511144047,0.02978861013571111,0.5264622064023522,0.12455924407413362,0.9997889430721767
