Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.1044661672776617,1.030835089459151,0.2159844964244144,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8467560628724836+2.7755575615628914e-17j),(-0.2843480652913034+0j),(0.4496113296546066-1.612677210179563e-17j),(0.8467560628724836+2.7755575615628914e-17j),(-0.2843480652913034+0j),(0.4496113296546066-1.612677210179563e-17j),0.12033069896173032,0.17373502242529854,1.1044661672776617,1.2468195858835653,0.9985204027264278
Case1,1.227184630308513,0.9817477042468103,0.22089323345553236,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8784538326013444+2.7755575615628914e-17j),(-0.3388570357383446+0j),(0.33688985339221994-1.5165309921377083e-17j),(0.862604947736914+2.7755575615628914e-17j),(-0.311602550514824+0j),(0.39325059152341324-1.5646041011586356e-17j),0.02086659074258601,0.07859751747655824,1.1658253987930873,1.224730261792954,0.9993111360825092
Case1,1.2026409377023426,0.9326603190344698,0.21843886568503146,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8520205854674261+2.7755575615628914e-17j),(-0.38017954260746833+0j),(0.3598950365349884+9.835590756785354e-18j),(0.859076826980418+2.7755575615628914e-17j),(-0.33446154787903876+0j),(0.38213207319393827-7.152163755462452e-18j),0.023018767609746582,0.16540066778099033,1.1780972450961724,1.2001865694351366,0.9989094214398354
Case1,1.1780972450961724,0.9817477042468103,0.21598449493429828,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8603304185924918+0j),(-0.33672683504250384+0j),(0.38268343236508995+5.307371937116694e-18j),(0.8593902248834364+2.0816681711721685e-17j),(-0.33502786966990505+0j),(0.3822699129867262-4.037279832317666e-18j),0.02313385170480653,0.06662776869052733,1.1780972450961724,1.1995729768716297,0.9999252070002792
Case1,1.2026409377023426,1.030835089459151,0.22334760271614937,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8866185883482296-2.7755575615628914e-17j),(-0.29048759263154744+0j),(0.35989503653498817+1.0557356271814307e-17j),(0.8648358975763952+1.1102230246251566e-17j),(-0.3261198142622336+0j),(0.3777949376963786-1.1183526114912714e-18j),0.013255098894523809,0.07521513542719621,1.1830059836174065,1.2104949199323638,0.9995181183587563
Case1,1.2517283229146832,1.030835089459151,0.21843886568503146,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.9008700182937066+2.7755575615628914e-17j),(-0.3000616201379628+0j),(0.31368174039889146+3.507197181728367e-18j),(0.8708415843626136+1.3877787807814457e-17j),(-0.32177678190818837+0j),(0.36710940481346405-3.4742764595466497e-19j),0.02368546398642718,0.18574262470014735,1.1944597068336194,1.216958092467667,0.9983397245219128
Case1,1.1780972450961724,1.0799224746714913,0.21353012716379738,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8885745142058223+0j),(-0.2529599242907077+0j),(0.3826834323650899+1.5255882571563535e-17j),(0.8733748600545006+1.1895246692412391e-17j),(-0.3119458022485483+0j),(0.36933426589226775+1.8816166708336493e-18j),0.031073968159186782,0.13351556954676813,1.1921222122996984,1.2278858795201846,0.9987324737825586
Case1,1.325359400733194,0.9817477042468103,0.21598449493429828,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.9033075901575577+2.7755575615628914e-17j),(-0.35354777575021346+0j),(0.24298017990326382-7.595302686320316e-18j),(0.8771164513173827+1.3877787807814457e-17j),(-0.3171460489362564+0j),(0.35354000514364226+6.970017511894036e-19j),0.04540957348298624,0.21786207154498977,1.2087768608538854,1.2241166694778,0.9943755705241406
Case1,1.1535535524900022,0.8344855486097889,0.22334760271614937,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.7965455876959379+0j),(-0.44865867220599054+0j),(0.40524131400498997+1.5410648970521993e-17j),(0.8681641331372222+1.2335811384723961e-17j),(-0.3317585626328935+0j),(0.35928459501712534+2.331851442226358e-18j),0.038814603282079585,0.2608704883303938,1.2026409377023428,1.205640723016482,0.9945797796463239
Case1,1.1290098598838318,0.9817477042468103,0.21107575641306422,(0.8657948086879874+0j),(-0.3204013368582065+0j),(0.38437264807528315-1.638496975385935e-17j),(0.8401808765973918+0j),(-0.3336056604463736+0j),(0.4275550934302823+2.6143517176319153e-17j),(0.8653658074832391+1.1102230246251566e-17j),(-0.33194327241424154+0j),(0.36611164485844105+4.713018015635638e-18j),0.030231939977625466,0.20053600229555374,1.1952778299204918,1.2043589967808215,0.9993262195013978
