Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.9634954084936207,0.0,0.18516686854473766,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.17009597081192168+0j),(-0.9080863126965539+0j),(-0.38268343236508967+8.820887433260917e-20j),(0.17009597081192168+0j),(-0.9080863126965539+0j),(-0.38268343236508967+8.820887433260917e-20j),0.15413717322370774,0.960275173122904,1.9634954084936207,0.18516686854473766,0.9974156552177887
Case1,1.8162332528565992,0.09817477042468103,0.19389517158874506,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.2793060656237045+5.551115123125783e-17j),(-0.9289503506000651+0j),(-0.24298017990326393-2.4928633728308274e-18j),(0.2247010182178131+2.7755575615628914e-17j),(-0.9185183316483095+0j),(-0.3128318061341768-1.2023272492491091e-18j),0.17981577100048476,0.8818136704261113,1.88986433067511,0.23861840527908185,0.9921077270820681
Case1,1.8162332528565992,5.6941366846315,0.75103699374881,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.15644747927978447-5.551115123125783e-17j),(-0.9573321358865892+0j),(-0.24298017990326382-3.1342532433185573e-18j),(0.20194983857180354+0j),(-0.9314562663944026+0j),(-0.28954793072387247-1.846302580605592e-18j),0.23878876080289174,1.0132771473023496,1.8653206380689398,0.2130750605862962,0.9884419380047704
Case1,1.88986433067511,5.939573610693203,0.22089323494564847,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.11623238430281077+0j),(-0.9423872869365367+0j),(-0.3136817403988915-2.0250872622171418e-18j),(0.12240428285314997+0j),(-0.9341890215299362+0j),(-0.2955813831426273-1.8909987510084793e-18j),0.3150336192383241,0.8816290290309253,1.8714565612204823,1.6999230068494349,0.9607921684406721
Case1,2.012582793705961,5.988660995905543,0.7608544722813941,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.40644382927797573+0j),(-0.8074652040327673+0j),(-0.4275550934302819-6.19530093900078e-18j),(0.17921219213811512+0j),(-0.9088442580305025+0j),(-0.3219761252001582-2.7518591886069396e-18j),0.2064862043963943,0.9482439314597269,1.899681807717578,1.453204437681018,0.9935861053688516
Case1,2.061670178918302,5.890486225480862,0.24789129681243574,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.1272632042940258+0j),(-0.872690777619781+0j),(-0.47139673682599775+4.14281229086872e-18j),(0.12813295939942496+0j),(-0.9028186779620487+0j),(-0.34687956047113144-1.602747275360996e-18j),0.2266364217956575,0.9129503372719957,1.9266798695843654,2.2340666184497313,0.9613083186953388
Case1,1.6935147898257479,0.2454369260617026,0.7731263170943632,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.8449526058313085+0j),(-0.5206445241200117+0j),(-0.122410675199216+1.874864768224709e-17j),(0.2305357660325512+0j),(-0.8482223702703292+0j),(-0.3148125768608578+1.304594861440159e-18j),0.1521179997594634,0.9424609101794305,1.8933705724759915,2.060423279122065,0.8629722076948262
Case1,1.8407769454627694,0.14726215563702155,0.7804894248762142,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.77128467109781+0j),(-0.577913714259905+0j),(-0.26671275747489825-3.303500779500139e-17j),(0.29812937916570853+0j),(-0.8144337882690262+0j),(-0.3088000994376129-2.9878554706150348e-18j),0.19768990467776948,1.040368858275157,1.8867963690993388,1.9188393167959614,0.9079929115154658
Case1,1.5953400194010667,5.939573610693203,0.17180584973330792,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.1709103967680093+0j),(-0.9849808954386821+0j),(-0.024541228522912073+6.876894441340004e-19j),(0.24601384850640654+0j),(-0.8333834668434323+0j),(-0.27721578044709055-2.579461591198475e-18j),0.18907561712627216,1.054044276245254,1.8544123302439752,2.384677110532689,0.9128544547529427
Case1,2.184388641949153,0.3436116964863836,0.8123962267543517,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.7482549402217391+0j),(-0.32948364319017664+0j),(-0.5758081914178452-6.771358892106869e-18j),(0.2962379576779398+0j),(-0.7829934844781068+0j),(-0.30707502154416605-2.9986513212893153e-18j),0.22896386487436704,1.044070283328822,1.8874099614144928,2.2618101918034936,0.8599794551961585
Case1,2.282563412373834,5.350524988145116,0.7657632093125122,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.1257900915435162+0j),(-0.7466874112352203+0j),(-0.6531728429537764-1.7451604975696187e-18j),(0.25787177138508016+0j),(-0.779692932365117+0j),(-0.33853845985413067-2.8846976100420698e-18j),0.1695855493188737,1.1419139564959215,1.9233330024107964,2.612217283226597,0.94381131064687
Case1,2.110757564130642,5.497787143782138,0.23316507975861747,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.4499555793442873+5.551115123125783e-17j),(-0.7302317063986921+0j),(-0.5141027441932216+2.2114777208934552e-18j),(0.19888615882429952+4.625929269271485e-18j),(-0.7755711635345817+0j),(-0.3531688168823882-2.460016332464109e-18j),0.2180625736819322,0.9134775267768469,1.93895171588745,2.87211186158611,0.865682931939555
Case1,1.9144080232812801,0.0,0.21843886568503146,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.20403810768820957+5.551115123125783e-17j),(-0.9191701024796133+0j),(-0.33688985339222005-4.192485597158069e-18j),(0.19928246258306187+8.540177112501205e-18j),(-0.7866172357611226+0j),(-0.3519165889216061-2.5932831989790293e-18j),0.207872425657411,0.9696368561504639,1.9370637395331292,2.667983169593719,0.9972868666765703
Case1,1.9880391010997909,6.135923151542564,0.19389517307886117,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.04261690950281984+0j),(-0.9132158980481765+0j),(-0.4052413140049897-6.248756124489174e-19j),(0.18809206593447314+7.93016446160826e-18j),(-0.795659997353055+0j),(-0.35572549785613344-2.452682657084021e-18j),0.20621115177953997,1.0021227138908637,1.9407048367878907,2.480743873011442,0.9876248372376562
Case1,2.110757564130642,0.39269908169872414,0.7706719493238623,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.7875184480595347+2.7755575615628914e-17j),(-0.3398721265106933+0j),(-0.5141027441932216+1.7595666637256012e-17j),(0.22805382474281058+9.25185853854297e-18j),(-0.7652741392968976+0j),(-0.3662839809452727-1.1161260374613523e-18j),0.18607676793822073,0.9993696924315187,1.9520416852774076,2.3929190168788517,0.856974227705309
Case1,1.8407769454627694,5.841398840268521,0.7682175785731291,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.3090489171443803+0j),(-0.9128817403212871+0j),(-0.2667127574748983-1.8475677587594784e-18j),(0.23311601801790868+8.673617379884035e-18j),(-0.774499614360922+0j),(-0.3600607794783743-1.1618411450424852e-18j),0.17801230106599666,0.8161874272523852,1.9450876390389928,2.2637635228028024,0.993853221390291
Case1,1.7671458676442586,5.6941366846315,0.746128255227576,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.1534286206592119+0j),(-0.9687101860816034+0j),(-0.19509032201612803+1.3449901734140991e-19j),(0.2284285240556324+8.163404592832034e-18j),(-0.7859237656386091+0j),(-0.35035663492177155-1.0855858413728443e-18j),0.18097978830718853,0.8348301563309949,1.9346204760157732,2.139840941030843,0.9831794025005505
Case1,1.8407769454627694,5.546874528994478,0.21107575790318034,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(-0.48325308629065783+0j),(-0.8338649528494947+0j),(-0.26671275747489825+1.238672324942529e-17j),(0.18889065681417183+7.709882115452476e-18j),(-0.7885871649281028+0j),(-0.34570975284138966-3.371242252173924e-19j),0.22250113833953733,0.9768323794610756,1.9294069465406065,2.340847015801222,0.8557728924929485
Case1,2.110757564130642,0.0,0.19634954084936207,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.16733455072739917+0j),(-0.84124759526899+0j),(-0.5141027441932216-5.163220484425077e-18j),(0.187756124914868+7.304098846218135e-18j),(-0.7913587665249916+0j),(-0.35457254185990716-5.911292914914811e-19j),0.21200127962343482,0.8633380439598413,1.9389517158874505,2.2279787276458607,0.9948595717314473
Case1,2.061670178918302,0.2945243112740431,0.7780350571057134,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.7747029607578341-2.7755575615628914e-17j),(-0.42145039933881534+0j),(-0.4713967368259978+6.086206132740624e-18j),(0.21710346670701633+5.551115123125783e-18j),(-0.7728633481656828+0j),(-0.36041375160821176-2.5726252027987585e-19j),0.1953081464422907,1.1262797046072577,1.9450876390389928,2.1702077596825555,0.8821532866085231
Case1,1.8162332528565992,0.19634954084936207,0.7682175800632454,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.7971739641667138+0j),(-0.5526972978302899+0j),(-0.24298017990326387+1.2657882036296446e-17j),(0.24472587134795426+5.28677630773884e-18j),(-0.762379250530664+0j),(-0.35482167676511894+3.577443633666157e-19j),0.18376191427946437,1.0607729232208492,1.9389517158874503,2.11279630069351,0.8954900517167121
Case1,2.1598449493429825,0.0,0.21598449493429828,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.1781915484118846+0j),(-0.8121511486522199+0j),(-0.5555702330196021+1.218948769761378e-18j),(0.24170158394176933+5.046468293750712e-18j),(-0.7646416095361893+0j),(-0.3639466111403228+3.9689001820274126e-19j),0.17539890830492016,0.830377240928531,1.9489923174081563,2.0265775822499097,0.9920896776841761
Case1,2.012582793705961,0.2945243112740431,0.20125827937059615,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.43004593208001146+0j),(-0.7951459855795394+0j),(-0.4275550934302819+2.732179523612445e-18j),(0.24989046864343198+4.827056628805028e-18j),(-0.7659678867554653+0j),(-0.36671219732684274+4.984243445249022e-19j),0.16311816019746153,1.0123617834409315,1.951757120725452,1.9600212782670716,0.9912914667551458
Case1,2.0371264863121317,5.743224069843841,0.7780350556155973,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.2106501705871445+0j),(-0.8680300443405307+0j),(-0.44961132965460676-7.246583563438468e-18j),(0.24825545622442002+4.625929269271485e-18j),(-0.7702204766548431+0j),(-0.3701663278404995+1.7571568169309521e-19j),0.157046452203439,0.7231369098542497,1.9553141776248972,1.8882734674342707,0.9989712918238569
Case1,2.2580197197676637,5.890486225480862,0.7993112262263854,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.30572561389722414+0j),(-0.7099838096852843+0j),(-0.6343932841636455-7.23592705118752e-18j),(0.25055426253133223+4.440892098500626e-18j),(-0.7678110099760608+0j),(-0.3807354060934254-1.2075002762212937e-19j),0.1465880343223832,1.0601736127885713,1.967422399310608,1.8290070145180064,0.980334166804082
Case1Fin,1.88986433067511,5.939573610693203,0.7993112262263854,(0.26144714985225076+0j),(-0.8734292246095182+0j),(-0.4108123384614326+2.6603800249270074e-17j),(0.30572561389722414+0j),(-0.7099838096852843+0j),(-0.6343932841636455-7.23592705118752e-18j),(0.25055426253133223+4.440892098500626e-18j),(-0.7678110099760608+0j),(-0.3807354060934254-1.2075002762212937e-19j),0.1465880343223832,0.9364970952940173,1.967422399310608,1.8290070145180064,0.5930698395594818
Case2,2.3316507975861747,3.1906800388021335,0.49987817643110816,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.37791579646235324+0j),(0.6178296593300893+0j),(-0.6895405447370669+6.17044614611435e-18j),(-0.37791579646235324+0j),(0.6178296593300893+0j),(-0.6895405447370669+6.17044614611435e-18j),0.6869948885932097,1.1709556523391897,2.3316507975861747,3.6905582152332417,0.9474001828344534
Case2,2.184388641949153,3.0925052683774528,0.4712388995285851,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.3349841459068757+0j),(0.7458086542050522+0j),(-0.5758081914178452-2.078974163264557e-18j),(-0.35644997118461447+0j),(0.6818191567675707+0j),(-0.632674368077456+2.0457359914248963e-18j),0.5876050397738561,1.0794080562823194,2.258019719767664,3.6271511915696397,0.9750458786359786
Case2,1.7426021750380885,2.9943304979527716,0.5064132204218724,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.3463049824320636+0j),(0.922412538799337+0j),(-0.1709618887603011+1.0966454061808828e-18j),(-0.35306830826709745+0j),(0.7620169507781595+0j),(-0.478770208305071+1.729372463010225e-18j),0.35688474890839933,0.8980143800757756,2.0862138715244725,3.5850153671713074,0.9921153693415593
Case2,1.8407769454627694,2.9943304979527716,0.5031456984264903,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.3357975849004393+0j),(0.9033849052176863+0j),(-0.26671275747489825-3.811166762536196e-19j),(-0.34875062742543295+0j),(0.7973589393880411+0j),(-0.4257558455975278+1.201750178194264e-18j),0.27284607843263897,1.1450296986338282,2.0248546400090466,3.563130574473296,0.9959442846118162
Case2,1.6935147898257479,3.2888548092268146,0.5375068680751287,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.6277374720421128+0j),(0.76874006841809+0j),(-0.12241067519921606+2.513533138782135e-18j),(-0.4045479963487689+0j),(0.791635165194051+0j),(-0.3650868115178655+1.4641067703118382e-18j),0.16210344962363082,0.9751868847074108,1.9585866699723868,3.615776795039026,0.9825972921209748
Case2,1.8407769454627694,3.0925052683774528,0.4933282213840222,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.41420447521630704+0j),(0.8702292558348746+0j),(-0.2667127574748982+6.839521394872762e-18j),(-0.40615740949335855+0j),(0.8047341803008548+0j),(-0.34869113584403755+2.3600092077386585e-18j),0.1309993456984095,0.951497916435081,1.9389517158874507,3.6107862441594336,0.9993794320326234
Case2,1.9880391010997909,3.1906800388021335,0.47614763655970305,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.458399728708853+0j),(0.7909798772049508+0j),(-0.4052413140049898+5.358637014130598e-18j),(-0.4136205979527149+0j),(0.8027692798585827+0j),(-0.3567697327241736+2.7883846086517927e-18j),0.13357965456146126,1.0876028498786092,1.9459641994892134,3.618792162902634,0.9962813254782078
Case2,2.2334760271614935,3.2888548092268146,0.5105088062083415,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.4819590631165951+0j),(0.6238634076714278+0j),(-0.6152315905806268+2.272074901331292e-18j),(-0.42216290609819995+0j),(0.7804060458351885+0j),(-0.38907746495623025+2.7238458952367303e-18j),0.17970831267142706,1.021618132047408,1.9819031779482486,3.6413635944691993,0.9620713709977669
Case2,1.718058482431918,3.3379421944391554,0.5080544369477243,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.6405707037990219+5.551115123125783e-17j),(0.7537501849422863+0j),(-0.1467304744553617-1.1380594692939717e-17j),(-0.44643043917606906+6.1679056923619804e-18j),(0.7774442835137548+0j),(-0.3621500215672448+1.1566858298837916e-18j),0.1344613464762051,0.9932545104511811,1.9525871006686562,3.664100598571164,0.9827272389119924
Case2,1.88986433067511,3.1906800388021335,0.5080544369477243,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.5020748240963299+0j),(0.8059309131364562+0j),(-0.3136817403988914-6.554530104733227e-18j),(-0.4519948776680952+5.551115123125783e-18j),(0.7802929464760251+0j),(-0.3573031934504095+3.855642364220899e-19j),0.1323302938891257,0.8404864682983271,1.9463148236693015,3.6675639862890335,0.9987306982236306
Case2,1.6935147898257479,3.2888548092268146,0.5350525003046277,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.6258488123690182+0j),(0.7702784500773479+0j),(-0.12241067519921622+6.777033203516189e-18j),(-0.46779978082272455+5.046468293750712e-18j),(0.7793825377125089+0j),(-0.33594932815484646+9.666068697942807e-19j),0.12769174051170823,1.027882725042107,1.9233330024107966,3.681777015674707,0.982827055789697
Case2,1.9634954084936207,3.5342917352885173,0.49578259064463914,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.7170369467722243+0j),(0.5825902570047324+0j),(-0.3826834323650896-1.7641557959921326e-17j),(-0.4885695446518495+4.625929269271485e-18j),(0.7629831809868608+0j),(-0.33984383683903335-5.840735326820198e-19j),0.16875536975066813,1.056085233953617,1.9266798695843654,3.710801791529578,0.9624308850929857
Case2,2.0371264863121317,3.1906800388021335,0.4859651136021711,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.45544274630032977+0j),(0.768388936079008+0j),(-0.44961132965460665+1.928530674762536e-18j),(-0.4860213293940403+4.270088556250602e-18j),(0.7633990083016414+0j),(-0.348287490132539-3.907962859555156e-19j),0.17423498047158398,0.9964136449307235,1.9351757631788091,3.708174357750711,0.9926617046427949
Case2,1.521708941582556,2.945243112740431,0.5178719139901925,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.3156306366062385-5.551115123125783e-17j),(0.9476126131345228+0j),(0.04906767432741832-6.77637226425028e-18j),(-0.473850565623483+0j),(0.7765571229325614+0j),(-0.31990497838539916-8.46908855833713e-19j),0.12052359032296683,0.9460367776795224,1.9056424187790768,3.690670119820705,0.9632948246709799
Case2,1.9634954084936207,3.2397674240144743,0.48841948435290433,(-0.4449373152009696+0j),(0.8449792559785275+0j),(-0.29671677153091186-8.778485779702938e-18j),(-0.5113930323459059+0j),(0.7694352195352986+0j),(-0.3826834323650896+1.1621711006967355e-17j),(-0.47635339673831123+0j),(0.7760823293727438+0j),(-0.32409020865071186-1.5667531646975137e-20j),0.12768644526292539,1.0383427177436824,1.9094992847600463,3.6931712390571496,0.9956216395207532
