Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,2.3316507975861747,5.64504929941916,0.7976700111906496,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11505254797814296+5.551115123125783e-17j),(-0.7150501719232338+0j),(-0.6895405447370669+1.2081296550548025e-18j),(1.5677756992575633+0j),(0.9414331954816663+0j),(1.8292444415517115+0j),(0.10653867352244331+1.766263902812749e-17j),(-0.5095676192010521+0j),(-0.7810747141812379+9.390400259566034e-19j),0.16194660464001623,2.548081541476949,0.2289257157558182,0.9763483962375009
Case1,1.9144080232812801,5.595961914206819,0.751036995238926,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.060042548487401134-5.551115123125783e-17j),(-0.9396276491528477+0j),(-0.33688985339222005-1.426195030378531e-18j),(2.374707349894412+0j),(0.44352878697301246+0j),(2.1991149648077544+0j),(0.1026639964361898+1.1564823173178713e-17j),(-0.5454059550303684+0j),(-0.7440593091154863+7.419371045953421e-19j),0.23867502262133755,2.495275414960643,0.2151663729650132,0.8713698302044982
Case1,2.6998061866787286,5.595961914206819,0.8295768100885548,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.06065857393623667+2.7755575615628914e-17j),(-0.42323031002776645+0j),(-0.9039892931234433-4.096489100219853e-18j),(1.959781783387679+0j),(0.9161866599439901+0j),(0.8340204983728723+0j),(0.09943281009003957+1.2810265668751807e-17j),(-0.5360078284917067+0j),(-0.7563616155776369+3.6975047345571174e-19j),0.2202057759666755,2.5110085512466496,0.2095653763612266,0.9978106391908049
Case1,2.773437264497239,0.04908738521234052,0.2822524664610741,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11707755999006074+0j),(-0.34031938274111617+0j),(-0.932992798834739+5.31160786813996e-18j),(1.7096488124168832+0j),(2.2507111606507406+0j),(1.5532138251178724+0j),(0.10069314936861248+1.1895246692412391e-17j),(-0.5220300823666645+0j),(-0.7689781286674299+7.227402873617294e-19j),0.19235117747326744,2.5297534593359776,0.21826355316924004,0.9948700353051851
Case1,2.405281875404685,0.6872233929727672,0.3092505283278614,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.5638144452502257+2.7755575615628914e-17j),(-0.3648351698540041+0j),(-0.7409511253549588+5.6552455406327375e-18j),(0.4843883916085282+0j),(2.2173893849810735+0j),(2.0159830088954913+0j),(0.1315679024273867+1.295260195396016e-17j),(-0.5115504215324872+0j),(-0.7671096617799319+1.05157397091313e-18j),0.15286523046781392,2.5214553537405577,0.2701442443779992,0.9472273151914049
Case1,2.5280003384355365,0.14726215563702155,0.2675262508973719,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.23204856416035277+0j),(-0.526980585197414+0j),(-0.8175848131515836+8.568933562026822e-18j),(1.0938234758998338+0j),(1.7747191403492821+0j),(2.081249162638804+0j),(0.1378479437856971+1.214306433183765e-17j),(-0.512514806761545+0j),(-0.7702643587406601+1.5214089453577358e-18j),0.1478142083302902,2.521864415283994,0.2791845045127739,0.9960960055158877
Case1,2.945243112740431,5.595961914206819,0.8541205041848411,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.032409063623532276+0j),(-0.1923795372158967+0j),(-0.9807852804032302+3.755408621815487e-18j),(1.5466646468373886+0j),(1.0278757654680604+0j),(0.357225928972398+0j),(0.13164565671733444+1.1428766429964846e-17j),(-0.4936833203176834+0j),(-0.7826479423678702+1.652820691031721e-18j),0.11938209437512412,2.5467690445461373,0.2725793637303797,0.9752796493761224
Case1,2.3316507975861747,5.64504929941916,0.7976700097005335,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11505254691263554-5.551115123125783e-17j),(-0.7150501720946754+0j),(-0.689540544737067-4.156995565499252e-18j),(2.1808938904569146+0j),(1.074058817071049+0j),(2.1389412536886994+0j),(0.13072381728374005+7.709882115452476e-18j),(-0.5059814787497385+0j),(-0.7774753091661588+1.3300531212244448e-18j),0.13777472544248498,2.5348180308261394,0.26629906585314234,0.9763483943396745
Case1,2.5280003384355365,5.546874528994478,0.8074874882331177,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.040949536331718474-5.551115123125783e-17j),(-0.5743502492191568+0j),(-0.8175848131515834+6.321926341434079e-19j),(2.336202678420303+0j),(0.6334266353462311+0j),(0.8092621660114894+0j),(0.1259988551283705+4.382459307730881e-18j),(-0.5095798350902342+0j),(-0.7795863356917074+1.2933236219043903e-18j),0.14398701741280157,2.5344592049108443,0.256029468179188,0.9941929839581038
Case1,2.650718801466388,5.6941366846315,0.8344855486097889,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11454006391979239-2.7755575615628914e-17j),(-0.45726956737514124+0j),(-0.8819212643483547+6.915411555275736e-18j),(0.5740051540307016+0j),(0.45634231299924144+0j),(0.44473291057821374+0j),(0.1254259155679416+2.7755575615628915e-18j),(-0.5069643217044796+0j),(-0.78470308212454+1.5744280185729576e-18j),0.1368276971546433,2.5402721847386216,0.25549984107331375,0.9998286056932948
Case1,1.8653206380689396,5.595961914206819,0.746128256717692,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.056335848034272426+0j),(-0.9552806280761336+0j),(-0.29028467725446205+1.8227943228477606e-18j),(1.5637591933788002+0j),(0.35624421884575275+0j),(2.3725436193857075+0j),(0.12213591235205258+2.64338815386942e-18j),(-0.5283127172459868+0j),(-0.761159348559298+1.5862549854431861e-18j),0.18500982947728156,2.5081316348972083,0.2461381754862476,0.854450508418544
Case1,1.8162332528565992,5.595961914206819,0.7412195181964579,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.052352480708016104+0j),(-0.9686174941316588+0j),(-0.24298017990326393-5.210132965277402e-19j),(1.5996883777697708+0j),(0.2587297673081872+0j),(1.867639996504273+0j),(0.11896393818641457+2.523234146875356e-18j),(-0.5483265707407902+0j),(-0.7376057499840238+1.4904700635354167e-18j),0.23174925571299707,2.476681708440817,0.23740444592885865,0.8366642353569101
Case1,2.3316507975861747,5.64504929941916,0.7976700111906496,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11505254797814296+5.551115123125783e-17j),(-0.7150501719232338+0j),(-0.6895405447370669+1.2081296550548025e-18j),(2.200924589778495+0j),(1.2146065435107145+0j),(2.317132529920027+0j),(0.11879387774257666+4.827056628805028e-18j),(-0.5555754229661138+0j),(-0.7355159584515474+1.4781943936014769e-18j),0.2412579599146351,2.470376016664528,0.23401877451587455,0.9763483962375009
Case1,2.773437264497239,0.04908738521234052,0.2822524664610741,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.11707755999006074+0j),(-0.34031938274111617+0j),(-0.932992798834739+5.31160786813996e-18j),(1.8108749201369851+0j),(2.0978239443534967+0j),(1.4136286911058293+0j),(0.11872236450288849+4.625929269271485e-18j),(-0.5466064212900722+0j),(-0.7437441601341803+1.6379199550405805e-18j),0.2241322697956487,2.4830035686575576,0.23807381939743869,0.9948700353051851
Case1,2.110757564130642,5.595961914206819,0.7706719493238623,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.07149317107646336+0j),(-0.8547438767855727+0j),(-0.5141027441932216-2.7790259248148327e-19j),(2.04894859959538+0j),(0.6318862667604905+0j),(2.0316234589563518+0j),(0.1168331967658315+4.440892098500626e-18j),(-0.5589319195098923+0j),(-0.734558503496542+1.561287053139698e-18j),0.24753259239016417,2.468113728476481,0.23188880887558497,0.929578170996138
Case1Fin,0.859029241215959,1.9144080232812801,0.27734372793984,(0.13613827830946856+0j),(-0.4688625262285942+1.3877787807814457e-17j),(-0.872716621061771-5.931950859396246e-19j),(0.07149317107646336+0j),(-0.8547438767855727+0j),(-0.5141027441932216-2.7790259248148327e-19j),(0.1168331967658315+4.440892098500626e-18j),(-0.5589319195098923+0j),(-0.734558503496542+1.561287053139698e-18j),(0.1168331967658315+4.440892098500626e-18j),(-0.5589319195098923+0j),(-0.734558503496542+1.561287053139698e-18j),0.24753259239016417,2.468113728476481,0.23188880887558497,0.9931425410512242
Case2,0.859029241215959,1.325359400733194,0.2184388641949153,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.7569329002668826+5.204170427930421e-18j),(-0.020440687885839984+0j),(0.6531728429537768+5.860155013441655e-18j),(0.8715424653842413+0j),(2.1303880457300366+0j),(1.3011120504454479+0j),(0.7569329002668826+5.204170427930421e-18j),(-0.020440687885839984+0j),(0.6531728429537768+5.860155013441655e-18j),0.32876967734872053,0.859029241215959,1.5437982649281092,0.9881253124608667
Case2,0.9081166264282996,1.325359400733194,0.22334760420626548,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.7881541033021958-2.0816681711721685e-17j),(-0.017412621845761315+0j),(0.6152315905806268+2.39078948995523e-17j),(0.4334357371110168+0j),(1.6742547579188116+0j),(0.762983507480115+0j),(0.7725435017845392-7.806255641895632e-18j),(-0.018926654865800648+0j),(0.6342022167672018+1.4884024956496978e-17j),0.3648649380729914,0.8835729338221293,1.5462526349337842,0.9822082541945859
Case2,0.3436116964863836,1.2762720155208536,0.16198837269083985,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.3339353164027592-1.0408340855860843e-17j),(-0.044519408999004695+0j),(0.9415440651830208+2.1756809721133608e-17j),(2.064677147079509+0j),(1.2286824352081596+0j),(0.9835963214280691+0j),(0.6263407733239459-8.673617379884035e-18j),(-0.027457572910201997+0j),(0.7366494995724748+1.7174953211375856e-17j),0.10768400876272369,0.7035858547102141,1.510255219359754,0.9776087976274501
Case2,1.1535535524900022,1.325359400733194,0.24789129681243574,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.9142070021344831-1.1492543028346347e-17j),(0.0022438074316734544+0j),(0.40524131400498986+1.1839301016260934e-17j),(0.24676230011678002+0j),(2.1436098791281193+0j),(0.7573912517116652+0j),(0.6983073305265802-9.378348791999613e-18j),(-0.020032227824733136+0j),(0.6537974531806036+1.5841040162597125e-17j),0.26992795744269815,0.8160777791551611,1.526004088906223,0.9354241652439375
Case2,0.4908738521234052,1.3744467859455345,0.18653206380689397,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.4713740197266805+6.938893903907228e-18j),(-0.004627852299911118+0j),(0.8819212643483549+1.5713071354283488e-17j),(1.2137158167615036+0j),(1.9531398517308782+0j),(0.8634053243892704+0j),(0.6529206683666003-6.114900252818246e-18j),(-0.01695135271976873+0j),(0.6994222154141538+1.58154464009344e-17j),0.1819974081541324,0.75103699374881,1.532999041075464,0.9939758511353346
Case2,1.2762720155208536,1.2762720155208536,0.25525440459428683,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.9562025694695515-1.3877787807814457e-17j),(-0.037569299848414825+0j),(0.29028467725446244-1.5609515487840838e-17j),(0.34434836166668337+0j),(1.4012500361169635+0j),(1.5800090666970201+0j),(0.7034676518837588-7.408714845317613e-18j),(-0.020387677241209747+0j),(0.6312326257208719+1.0577952752805192e-17j),0.2972976568431318,0.8385761640441505,1.5327536042487433,0.9028221851500825
Case2,0.9572040116406401,1.325359400733194,0.2282563412373834,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.8174641518450716-3.469446951953614e-18j),(-0.014045894216023144+0j),(0.5758081914178451-3.8920342268833445e-18j),(0.6395394085971451+0j),(2.3163305278901394+0j),(1.175560343033469+0j),(0.7197528661639463-6.845962289122756e-18j),(-0.019481708237611656+0j),(0.6233148493918681+8.51081175570683e-18j),0.32240661645592117,0.8555229994150776,1.5357339096375768,0.9751194347359702
Case2,0.3436116964863836,1.2762720155208536,0.16198837269083985,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.3339353164027592-1.0408340855860843e-17j),(-0.044519408999004695+0j),(0.9415440651830208+2.1756809721133608e-17j),(1.485112164010498+0j),(0.7343041675361754+0j),(0.7282114291192656+0j),(0.671525672443798-7.291259609965017e-18j),(-0.02261142083278579+0j),(0.6630935013657623+1.0166561501385177e-17j),0.23127105816670457,0.7915340865489908,1.5235497194593415,0.9776087976274501
Case2,0.3190680038802134,1.030835089459151,0.13499031082405255,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.2883092328070266-6.938893903907228e-18j),(-0.1235881084000452+0j),(0.9495281805930368-1.9980930993013087e-17j),(2.332205551931767+0j),(0.5828758623466209+0j),(0.9536728909500358+0j),(0.6289460680397123-7.252107864847485e-18j),(-0.033831052784703504+0j),(0.6949195768354594+6.816840113118703e-18j),0.14564574634100408,0.7390378551413489,1.483802572884215,0.9688595010045095
Case2,1.055378782065321,1.325359400733194,0.23807381827985152,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.8700634051771945-1.431146867680866e-17j),(-0.006406486406430219+0j),(0.492898192229784-1.5216236575257758e-18j),(0.42448151653189814+0j),(1.3095620542424353+0j),(0.9839029504163912+0j),(0.6530578017534605-7.958043946043603e-18j),(-0.031088596146876174+0j),(0.674717438374892+5.982993736054255e-18j),0.192702075153147,0.770671947833746,1.4917656374970982,0.9574963697662129
Case2,1.1780972450961724,1.2762720155208536,0.24543692755181873,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.9227666792207828-6.938893903907228e-18j),(-0.04533261864400156+0j),(0.38268343236508984-2.9056910141758933e-18j),(0.6813599108035318+0j),(0.7806647245336296+0j),(2.242433388595656+0j),(0.6775767906141262-7.865393942213023e-18j),(-0.03238350728297848+0j),(0.6481688923740008+5.174931486033332e-18j),0.2424746988786016,0.8077106112212394,1.4944877561857866,0.9299740579984119
Case2,0.4908738521234052,1.0799224746714913,0.1570796341696058,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.4453784874680974+0j),(-0.1544437968674324+0j),(0.881921264348355-1.3264294946241812e-17j),(2.279122949591743+0j),(0.5768765771049718+0j),(1.549036780014445+0j),(0.6582269320186238-7.209944447028604e-18j),(-0.04255519808168297+0j),(0.667648256705197+3.638329283343736e-18j),0.19347378515319846,0.7813075479630865,1.4730306189070623,0.98941518072723
Case2,1.3744467859455345,1.2762720155208536,0.26507188163675494,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.980359922208815-3.469446951953614e-18j),(-0.028882333395516237+0j),(0.19509032201612836+1.7447038771024445e-17j),(0.215934980872187+0j),(2.005461869186594+0j),(1.511825712166121+0j),(0.6830063928024848-6.9222138704843745e-18j),(-0.04150343925967015+0j),(0.6312976463444995+4.700537705473022e-18j),0.25565561511976975,0.8269336431925057,1.4782854864647967,0.8717580049244834
Case2,0.4908738521234052,1.3744467859455345,0.18653206380689397,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.4713740197266805+6.938893903907228e-18j),(-0.004627852299911118+0j),(0.8819212643483549+1.5713071354283488e-17j),(0.5623860296942775+0j),(1.8818170124042881+0j),(0.3941436732302994+0j),(0.6678897947256415-5.9321347437421165e-18j),(-0.038869468762544504+0j),(0.6491993333447748+5.487147251816627e-18j),0.22527130053977684,0.8029293724018557,1.4841921552710562,0.9939758511353346
Case2,1.0062913968529805,1.325359400733194,0.23316508124873359,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.8447899493455004-1.5612511283791264e-17j),(-0.01036765161295372+0j),(0.5349976198870972+1.1038680110759917e-17j),(0.40562295434415185+0j),(1.1231858292846315+0j),(0.8746929390547272+0j),(0.6796831383669654-6.577493179745393e-18j),(-0.03696934761923845+0j),(0.6415858857809296+5.857249442412846e-18j),0.24657821288825196,0.8164868406985973,1.4891476437184474,0.9668755936444512
Case2,1.030835089459151,1.2762720155208536,0.23071071049800046,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.8559827917833817-3.469446951953614e-18j),(-0.05469761040234468+0j),(0.5141027441932218+2.1725380435579234e-17j),(0.46514863221246416+0j),(0.5065783150689032+0j),(1.007321853610956+0j),(0.6907018667054914-6.383240290508407e-18j),(-0.03807736404318259+0j),(0.6336181894316979+6.849007629485746e-18j),0.26445662115206553,0.8298836062461319,1.490262336362223,0.9628086439915687
Case2,0.6872233929727672,1.2762720155208536,0.1963495423394782,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.6313385071957324-6.938893903907228e-18j),(-0.06218141461723102+0j),(0.7730104533627369-2.6755820722524e-18j),(0.7171448705027094+0j),(0.7431150328412782+0j),(0.7990796285593373+0j),(0.6872099043813878-6.415925797178926e-18j),(-0.03949524937106779+0j),(0.6418177343688178+6.288737647030561e-18j),0.2513472285629568,0.8214918289947575,1.4892246435091705,0.9994381115429098
Case2,0.5399612373357456,1.2762720155208536,0.18162332677577606,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.510829683795774-6.938893903907228e-18j),(-0.057919476345272614+0j),(0.857728610000272-2.3945092747532884e-17j),(2.278508475500156+0j),(2.3132789920834327+0j),(1.8478604468231126+0j),(0.6774110032377426-6.444979580886054e-18j),(-0.04051881753630139+0j),(0.6538127830150097+4.609080402888147e-18j),0.22852971060788618,0.8058512405692568,1.4874841267751406,0.9972296567954505
Case2,0.5890486225480862,1.3744467859455345,0.19634954084936207,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.5555702330196022-4.837286445305521e-18j),0j,(0.8314696123025452-1.0405554614600894e-18j),(1.0012023537432668+0j),(2.2299652959903398+0j),(0.8823213354364483+0j),(0.6709983311209983-6.3603641526976056e-18j),(-0.03838624819228553+0j),(0.6631631424511958+4.3117311468698185e-18j),0.21489924839897157,0.7944405764628794,1.4918689794077593,0.9988533065996469
Case2,0.4908738521234052,1.3744467859455345,0.18653206529701008,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.4713740197335767-3.903127820947816e-18j),(-0.0046278515975090116+0j),(0.8819212643483549+1.211305212390229e-17j),(0.3013152169904809+0j),(1.7749041854760477+0j),(0.2298788277069852+0j),(0.6610171155516273-6.237502336110117e-18j),(-0.03669832836254671+0j),(0.6741010485460538+4.7017971957214425e-18j),0.19566804656448145,0.7792622402459057,1.4953244729994986,0.993975851120912
Case2,0.4172427743048944,1.227184630308513,0.1644427419514569,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.39875426565541305-6.938893903907228e-18j),(-0.07221882163330448+0j),(0.9142097557035307+3.538051726893451e-18j),(1.7483276946863826+0j),(0.9236463467775184+0j),(1.0099344536654014+0j),(0.6485284084137123-6.270901934576645e-18j),(-0.03838978042305898+0j),(0.6855347965059336+4.6463807448248706e-18j),0.1700541394061743,0.7620232180582385,1.4903865158214256,0.9866386890266918
Case2,0.859029241215959,1.325359400733194,0.2184388641949153,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.7569329002668826+5.204170427930421e-18j),(-0.020440687885839984+0j),(0.6531728429537768+5.860155013441655e-18j),(1.0660532816146806+0j),(1.3904165927949503+0j),(1.6368537621012091+0j),(0.6534558853161292-5.7493077362808695e-18j),(-0.03757391258045812+0j),(0.6840637986171993+4.70155230248927e-18j),0.17726848203992635,0.7664325827472258,1.492814322599002,0.9881253124608667
Case2,0.2945243112740431,1.3744467859455345,0.1668971112120739,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.2901587832706816-4.336808689942018e-18j),(-0.008548353034648237+0j),(0.9569403357322089-1.6435215253563694e-17j),(1.13601584738526+0j),(1.502306425599241+0j),(0.47639259415637625+0j),(0.6376603591402401-5.687894734266136e-18j),(-0.0363119317306403+0j),(0.6959279958830693+3.782562408747837e-18j),0.15087073944798512,0.7459148318136092,1.4949243041015503,0.9699139243734608
Case2,0.7853981633974483,1.2762720155208536,0.20616701938194631,(0.5978592988881327+0j),(-0.042854914106816085+0j),(0.8004546927027713+8.101564650536678e-20j),(0.7043483812386108+1.0408340855860843e-17j),(-0.062396777533368364+0j),(0.7071067811865475+2.750919060282188e-17j),(1.0808311655390823+0j),(0.8789090191159473+0j),(1.4492105981070984+0j),(0.6404390267276722-5.0172182513441794e-18j),(-0.03739880030575396+0j),(0.6963937786040475+4.771171916834255e-18j),0.15209675573932532,0.7475599706296024,1.4944040845516022,0.9948911057714025
