Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,0.3436116964863836,4.516039439535327,0.4859651136021711,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.3228596484499224-6.938893903907228e-18j),(-0.09621029425910738+0j),(0.9415440651830207-6.032371891834123e-18j),(1+0j),(1.2+0j),(0.8+0j),(-0.3228596484499224-6.938893903907228e-18j),(-0.09621029425910738+0j),(0.9415440651830207-6.032371891834123e-18j),0.12187188118207529,0.3436116964863836,5.002004553137499,0.9986375311217898
Case1,0.4908738521234052,4.908738521234052,0.5399612388258619,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.3492819421681513+0j),(-0.31657070042163277+0j),(0.8819212643483552-9.3543410506093e-18j),(1.2+0j),(0.5+0j),(1.2+0j),(-0.33607079530903683-3.469446951953614e-18j),(-0.20639049734037007+0j),(0.9117326647656879-7.693356471221712e-18j),0.12029627333470547,0.4172427743048944,5.225352156598706,0.9911361515526359
Case1,0.2945243112740431,4.319689898685965,0.46142142248611695,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.28959947453975426-1.734723475976807e-18j),(-0.019933343799412903+0j),(0.9569403357322088-4.978704461482436e-18j),(0.4+0j),(1.4+0j),(0.3+0j),(-0.3205803550526093-2.8912057932946782e-18j),(-0.14423811282671767+0j),(0.9268018884211948-6.7884724679752864e-18j),0.08213098472274152,0.3763366199612774,5.077271878123165,0.9942474919411307
Case1,0.22089323345553233,4.663301595172349,0.48841948435290433,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.19829449831565193-6.938893903907228e-18j),(-0.0931914447576721+0j),(0.9757021300385287-8.0541483816421e-18j),(1.2+0j),(1+0j),(0.6+0j),(-0.29000889086837-3.903127820947816e-18j),(-0.13147644580945628+0j),(0.9390269488255283-7.10489144639199e-18j),0.11693937085578635,0.3374757733348411,5.095884178473687,0.9903612618238633
Case1,0.662679700366597,4.466952054322987,0.5129631754689584,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.5933464333206319+0j),(-0.16263431407317755+0j),(0.7883464276266062-1.7778240444609142e-17j),(0.5+0j),(0.7+0j),(0.9+0j),(-0.3506763993588224-3.122502256758253e-18j),(-0.13770801946220054+0j),(0.9088908445857439-9.239561246035421e-18j),0.039850011586694434,0.4025165587411923,5.072690388737339,0.9844613686351122
Case1Fin,0.4172427743048944,5.056000676871073,0.5129631754689584,(-0.38055349738857225+0j),(-0.133863210090323+0j),(0.9150189487708109-1.0877729033759593e-18j),(-0.5933464333206319+0j),(-0.16263431407317755+0j),(0.7883464276266062-1.7778240444609142e-17j),(-0.3506763993588224-3.122502256758253e-18j),(-0.13770801946220054+0j),(0.9088908445857439-9.239561246035421e-18j),(-0.3506763993588224-3.122502256758253e-18j),(-0.13770801946220054+0j),(0.9088908445857439-9.239561246035421e-18j),0.039850011586694434,0.4025165587411923,5.072690388737339,0.9999402999450573
Case2,1.521708941582556,1.5707963267948966,0.30925052832786143,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9514145326358471+0j),(0.30397820715539947+0j),(0.04906767432741821+5.064851598286722e-18j),(1.4+0j),(1.2+0j),(1.1+0j),(0.9514145326358471+0j),(0.30397820715539947+0j),(0.04906767432741821+5.064851598286722e-18j),0.0846461547924835,1.521708941582556,1.880046855122758,0.9992465902297463
Case2,1.5462526341887264,1.521708941582556,0.3067961590672444,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9666852354308979+2.7755575615628914e-17j),(0.25478890027333523+0j),(0.02454122852291246-1.2800479893336249e-17j),(1+0j),(1+0j),(1.5+0j),(0.9590498840333725+1.3877787807814457e-17j),(0.27938355371436735+0j),(0.036804451425165335-3.8678141475247635e-18j),0.04015292705167303,1.5339807878856413,1.8542759778862792,0.9999973410340338
Case2,1.5462526341887264,1.521708941582556,0.3067961590672444,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9666852354308979+2.7755575615628914e-17j),(0.25478890027333523+0j),(0.02454122852291246-1.2800479893336249e-17j),(0.8+0j),(0.8+0j),(0.7+0j),(0.9615950011658809+1.850371707708594e-17j),(0.27118533590068994+0j),(0.03271671045774771-6.8453693961285916e-18j),0.025321851138069618,1.538071403320003,1.8456856854741197,0.9999973410340338
Case2,1.5462526341887264,1.423534171157875,0.2969786820247763,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9885155878661978-1.3877787807814457e-17j),(0.14911291241247854+0j),(0.024541228522912517+5.113842777946829e-18j),(1+0j),(1.7+0j),(0.9+0j),(0.9683251478409602+1.0408340855860843e-17j),(0.2406672300286371+0j),(0.030672839974038912-3.855566352609737e-18j),0.019996024747862662,1.5401167110371838,1.8143924774012525,0.9970353046778733
Case2,1.521708941582556,1.4726215563702154,0.29943305128539327,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9786355891690601+0j),(0.19966158105110046+0j),(0.049067674327418154-6.0283161896851965e-18j),(0.8+0j),(1.1+0j),(1+0j),(0.9703872361065802+8.326672684688675e-18j),(0.23246610023312977+0j),(0.03435180684471476-4.290116320024829e-18j),0.03393820967966577,1.5364351571462582,1.8059249034521236,0.9990630195179575
Case2Fin,1.5462526341887264,1.8162332528565992,0.29943305128539327,(0.9663634121868758+2.7755575615628914e-17j),(0.2556886426948697+0j),(0.02765996354649325+6.328906781087745e-18j),(0.9786355891690601+0j),(0.19966158105110046+0j),(0.049067674327418154-6.0283161896851965e-18j),(0.9703872361065802+8.326672684688675e-18j),(0.23246610023312977+0j),(0.03435180684471476-4.290116320024829e-18j),(0.9703872361065802+8.326672684688675e-18j),(0.23246610023312977+0j),(0.03435180684471476-4.290116320024829e-18j),0.03393820967966577,1.5364351571462582,1.8059249034521236,0.9998504810409982
Case3,1.2517283229146832,1.227184630308513,0.24789129532231963,(0.9382699419108889+0j),(-0.11946253434016547+0j),(0.32462011489672415-1.98816521279311e-18j),(0.9451815247073277-1.3877787807814457e-17j),(-0.09075048811027765+0j),(0.31368174039889146-1.547270652001615e-17j),(1+0j),(1.1+0j),(1+0j),(0.9451815247073277-1.3877787807814457e-17j),(-0.09075048811027765+0j),(0.31368174039889146-1.547270652001615e-17j),0.0465620035241594,1.2517283229146832,1.4750759256308326,0.9997520553442574
Case3,1.1535535524900022,1.227184630308513,0.23807381976996764,(0.9382699419108889+0j),(-0.11946253434016547+0j),(0.32462011489672415-1.98816521279311e-18j),(0.9091231342708959+1.3877787807814457e-17j),(-0.09630474628476035+0j),(0.40524131400498986+1.3875895517978458e-17j),(0.8+0j),(1.2+0j),(0.6+0j),(0.9271523294891117+0j),(-0.09352761719751901+0j),(0.3594615272019407-7.984055010188462e-19j),0.07189394186964011,1.2026409377023426,1.4701671878546567,0.9980286150523688
Case3,1.3008157081270237,1.1290098598838318,0.24298255680108555,(0.9382699419108889+0j),(-0.11946253434016547+0j),(0.32462011489672415-1.98816521279311e-18j),(0.9447930535088543-2.7755575615628914e-17j),(-0.19034282503302172+0j),(0.2667127574748984-2.2565557909369e-18j),(1+0j),(0.6+0j),(1.2+0j),(0.9330325708290259-9.25185853854297e-18j),(-0.12579935314268656+0j),(0.32854527062625993-1.2844555976581974e-18j),0.015499345613919815,1.2353658611772362,1.4374422641314102,0.9978950572200954
Case3,1.030835089459151,1.1780972450961724,0.22089323494564847,(0.9382699419108889+0j),(-0.11946253434016547+0j),(0.32462011489672415-1.98816521279311e-18j),(0.8451008228891206-1.3877787807814457e-17j),(-0.14663890195009588+0j),(0.5141027441932217-1.7468055211438187e-17j),(0.7+0j),(0.5+0j),(0.4+0j),(0.9110496338440497-1.0408340855860843e-17j),(-0.1310092403445389+0j),(0.3749346390180004-5.330355501103195e-18j),0.08908153819248883,1.184233168247715,1.427829318109013,0.9886693237044597
Case3,1.055378782065321,1.227184630308513,0.22825634272749956,(0.9382699419108889+0j),(-0.11946253434016547+0j),(0.32462011489672415-1.98816521279311e-18j),(0.8643043459175268-1.3877787807814457e-17j),(-0.10014674095888922+0j),(0.49289819222978387-1.561250912680286e-17j),(1+0j),(1.1+0j),(0.6+0j),(0.9017005762587452-1.1102230246251566e-17j),(-0.12483674046740896+0j),(0.39852734966035713-7.386786226243128e-18j),0.1158508065430201,1.158462291011236,1.4333516490944127,0.9914596202743767
