Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,1.423534171157875,2.2580197197676637,0.36815539058267,(0.1774153326061307+0j),(0.966824390845182+0j),(0.18377811899978325-1.489365061123615e-17j),(0.48756331227531+5.551115123125783e-17j),(0.8606696139571985+0j),(0.1467304744553617-7.020016007941555e-18j),(0.4757110782049659+1.0401595252344457e-18j),(0.8641287586736415+1.8894488704257865e-18j),(0.16425729361650895-1.2952499517007512e-17j),(0.48756331227531+5.551115123125783e-17j),(0.8606696139571985+0j),(0.1467304744553617-7.020016007941555e-18j),0.4533504011015843,0.03283819995695794,1.423534171157875,2.6261751103503337,0.972791734602207
Case1Fin,1.423534171157875,2.2580197197676637,0.3681553890925539,(0.1774153326061307+0j),(0.966824390845182+0j),(0.18377811899978325-1.489365061123615e-17j),(0.48756331227531+5.551115123125783e-17j),(0.8606696139571985+0j),(0.1467304744553617-7.020016007941555e-18j),(0.48756331227531+5.551115123125783e-17j),(0.8606696139571985+0j),(0.1467304744553617-7.020016007941555e-18j),(0.48756331227531+5.551115123125783e-17j),(0.8606696139571985+0j),(0.1467304744553617-7.020016007941555e-18j),0.4533504011015843,2.0090238363436143e-09,1.423534171157875,2.6261751103503337,0.972791734602207
