Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,0.14726215563702155,2.84706834231575,0.29943305128539327,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.0007202588583083196+0j),(0.1467287066700739+0j),(0.9891765099647808-1.8040555352039152e-19j),(1.3369316407313632+0j),(2.1821844170563525+0j),(1.308428010853713+0j),(-0.0007202588583083196+0j),(0.1467287066700739+0j),(0.9891765099647808-1.8040555352039152e-19j),0.13308392019357324,0.14726215563702155,3.1465013936011434,0.9971899968337324
Case1,0.04908738521234052,2.84706834231575,0.28961557424292517,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(0.0002408593427200662+3.469446951953614e-18j),(0.04906708316864353+0j),(0.9987954562051725+2.054078621741402e-19j),(1.9113101063455893+0j),(1.7080705317576104+0j),(0.2858646521032695+0j),(-0.0002396997577941267+1.734723475976807e-18j),(0.09789789491935871+0j),(0.9939859830849767+1.2501154326874337e-20j),0.18720476416499846,0.09817477042468103,3.1415926550799096,0.9896198470462556
Case1,0.36815538909255385,2.8961557275280905,0.32643111166206445,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.029117545538858057+0j),(0.358715215546139+0j),(0.9329927988347387-3.3522280136003776e-18j),(0.6803011188974324+0j),(1.406779420794655+0j),(2.0581098724765656+0j),(-0.009865648351482103+1.1564823173178713e-18j),(0.18483700179495213+0j),(0.9736549216682306-1.1090752349822095e-18j),0.07165531624566325,0.18816830998063863,3.1685907164499914,0.9966531940238998
Case1,0.2454369260617026,2.84706834231575,0.30925052832786143,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.0035780495422461293+0j),(0.2429538338600478+0j),(0.9700312531945439+4.1589886368458833e-19j),(1.9093357710139987+0j),(1.7711365711322125+0j),(1.8115054005599702+0j),(-0.00829374864917311+8.673617379884035e-19j),(0.19936620981122605+0j),(0.9727490045498091-7.278317103155101e-19j),0.05644542184658455,0.2024854640009046,3.1655227549983964,0.9999777551084048
Case1,0.1718058482431918,2.8961557275280905,0.30679615757712825,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.010483508898397892-1.3877787807814457e-17j),(0.1706401577872771+0j),(0.9852776423889411-5.914899485054007e-19j),(1.5174104240327386+0j),(2.3546963620786867+0j),(1.479516680326073+0j),(-0.008731700699018066-2.081668171172169e-18j),(0.1936209994064363+0j),(0.9752547321176355-7.0056335795348835e-19j),0.06425840776935576,0.19634954084936204,3.1730085810197606,0.9983399811267504
Case1,0.5890486225480862,2.84706834231575,0.3436116964863836,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.02726053925981366+5.551115123125783e-17j),(0.5549010243428274+0j),(0.8314696123025452+1.1602602812633331e-18j),(1.6419641671179133+0j),(0.9394208765062845+0j),(2.3703523421786867+0j),(-0.011819840459150664+7.517135062566164e-18j),(0.2538343368958348+0j),(0.951290545481787-3.904260847506847e-19j),0.023007256116023767,0.2617993877991494,3.1759538239834897,0.9720527696154352
Case1,1.0799224746714913,2.748893571891069,0.3828816061463722,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(0.008658101368229018+0j),(0.8818787636577368+0j),(0.47139673682599786+2.6897129935044143e-19j),(1.0486367471391715+0j),(0.315398562364654+0j),(2.3389631133791244+0j),(-0.008894420198096423+6.4432586250567115e-18j),(0.3435549692903922+0j),(0.8827342871023885-2.9622645845052383e-19j),0.17895451396900458,0.3786741144951983,3.16964258884834,0.8385093492406198
Case1,0.02454369260617026,2.8961557275280905,0.2920699435035422,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.0011440167954061436+0j),(0.024514549210328796+0j),(0.999698818696204+1.4108012249806204e-18j),(2.261849558161116+0j),(1.7510457591582822+0j),(0.2519030514936501+0j),(-0.007925619772760139+5.637851296924623e-18j),(0.3036749167803843+0j),(0.8973548535516155-8.284799802163081e-20j),0.125422695435106,0.33440781175906975,3.1719654741212513,0.9869908548736677
Case1,0.1718058482431918,2.8961557275280905,0.30679615906724433,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.010483509152671525+0j),(0.17064015777165545+0j),(0.9852776423889412+1.5296372828819324e-18j),(1.0250564519038639+0j),(2.1086351717705205+0j),(1.4625035870048055+0j),(-0.008209829703861405+5.011423375044109e-18j),(0.2888932768905255+0j),(0.9071240523113183+9.631703318987622e-20j),0.10058764685444316,0.3163409269239722,3.175408408840594,0.9983399808058526
Case1,0.2699806186678728,2.8961557275280905,0.3166136361097125,(-0.009192313868136001+0j),(0.2502910608939808-4.336808689942018e-18j),(0.9681269990049421+2.593158073831979e-19j),(-0.01896771167054415+0j),(0.2660374426915261+0j),(0.9637760657954398+1.2497923023057528e-18j),(1.5830670405957026+0j),(2.1159504234061846+0j),(2.3473433123725576+0j),(-0.00928561790052968+4.5102810375396986e-18j),(0.2866076934706256+0j),(0.9127892536597305+2.116645601014639e-19j),0.09174768195425012,0.31170489609836227,3.179144504320315,0.9999093918771265
