Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,0.8835729338221293,4.221515128261284,0.5105088076984575,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.7728614482177724-1.9949319973733282e-17j),(-0.015177050661827785+0j),(0.6343932841636455+1.7378262955485578e-17j),(-0.7797350420498891-3.1088441761492093e-18j),(-0.01929129384899998+7.941438597167775e-20j),(0.6258123602015936-3.871036898952049e-18j),(-0.8500480543387784+1.2221915398927505e-18j),(-0.026305739779408487+0j),(0.4925568346461927+8.192425242768622e-18j),0.052898599350229544,0.019568762110378286,1.0464538029358048,4.743403284078946,0.9943025444015038
Case1,1.1780972450961724,4.221515128261284,0.5399612388258618,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9227666790856811-1.0408340855860843e-17j),(-0.04533262139406051+0j),(0.38268343236508984+1.9193923676893874e-17j),(-0.9266410360836908-1.3277264912844186e-18j),(-0.04881659356013976+3.256460262837058e-19j),(0.37276444363555983-3.2578990366294156e-18j),(-0.8561079397343536+2.5298050691328434e-19j),(-0.027891313247296157+0j),(0.48340071778943405+9.109216778945724e-18j),0.0544092573435253,0.017277319201097915,1.0574240897825022,4.744909374329629,0.9945771035708986
Case1,1.3989904785517047,4.172427743048944,0.557141823650181,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9851322325105808-1.214306433183765e-17j),(-0.016926814828230316+0j),(0.17096188876030133-1.2796264005229189e-17j),(-0.9845541563163834-3.016252919309654e-19j),(-0.05140242582742176+4.007994556959136e-19j),(0.16736458376607324-1.6512715193912952e-18j),(-0.8660328853325251-7.005614037598644e-19j),(-0.0270478902919834+0j),(0.45936696171027+7.424179795547654e-18j),0.08889055992675937,0.038650993680800494,1.0836984273801331,4.743729389127283,0.9661381998847535
Case1,1.227184630308513,4.221515128261284,0.5448699758569798,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9401718244666281-1.0408340855860843e-17j),(-0.05081502888379112+0j),(0.33688985339222-4.201324635804661e-18j),(-0.940215722171649-1.1085554942312137e-18j),(-0.02119046700537285+1.467355131136362e-19j),(0.3399196373988105-3.0571105525968517e-18j),(-0.8713285238421037-1.393974221767077e-18j),(-0.028745543048541093+0j),(0.4506185968304093+6.5937866218796315e-18j),0.10123691055964101,0.03269824359002965,1.0939474418750172,4.745347654483782,0.990402495426875
Case1,1.1044661672776617,4.270602513473625,0.5375068695652447,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.8891353874948031+1.3877787807814457e-17j),(-0.0853692857571343+0j),(0.4496113296546067-1.3625484769106405e-17j),(-0.8939626473228595-1.806334104231613e-18j),(-0.10403383872731305+6.328432147848691e-19j),(0.43589877906592495-3.5534811823540156e-18j),(-0.8725156480856171-3.758567531283082e-19j),(-0.03252045922911398+0j),(0.4505514456853558+5.245835195813897e-18j),0.098716269767635,0.0372043645846218,1.0946486902351935,4.749531769720788,0.9984099190373258
Case1,0.8344855486097889,4.221515128261284,0.5056000691772234,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.7408707849322245+5.204170427930421e-18j),(-0.010911012725229059+0j),(0.6715589548470186+2.1482421731467308e-17j),(-0.7436308821050628-3.3799208770705253e-18j),(-0.03229552800515773+1.1492314057527598e-19j),(0.6678099355733743-3.758108267139781e-18j),(-0.8642878441385301-2.710505431213761e-20j),(-0.03116986882262117+0j),(0.4643644150079597+6.2606218542922344e-18j),0.07802608690443691,0.027893632814136208,1.0783884938836057,4.748130733953145,0.9900468086518991
Case1,1.4480778637640452,4.172427743048944,0.562050562171415,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9922374100696998+1.3877787807814457e-17j),(-0.021921420014384106+0j),(0.12241067519921639+3.584875208913693e-17j),(-0.9910206214492634-1.7872052836908229e-19j),(-0.02717954003276692+2.1535176250197946e-19j),(0.13091753307301204-1.3081713596337547e-18j),(-0.8718142891933048+7.908298199306032e-19j),(-0.03062584242213664+0j),(0.44424948913685713+8.001100103400746e-18j),0.10621148423079876,0.014981768023829549,1.1001349274059844,4.747327649910041,0.9568326084413212
Case1,0.8099418560036186,4.270602513473625,0.5080544384378405,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.7226574195507032-6.938893903907228e-18j),(-0.047959265340786525+0j),(0.689540544737067+1.2858044090657088e-17j),(-0.7352995338470334-3.4318886038141553e-18j),(-0.050734536328569405+1.743395896069366e-19j),(0.6758406634317443-3.720730622493884e-18j),(-0.8635277964353825+3.614007241618348e-19j),(-0.03158881036206163+0j),(0.4578767700035355+8.270930324914985e-18j),0.08333474266627304,0.02911726759481393,1.0840130901058531,4.7490681666878976,0.9878255570987453
Case1,1.0799224746714913,4.221515128261284,0.5301437602932776,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.8812413350150066-1.734723475976807e-17j),(-0.034624066352321334+0j),(0.47139673682599775-1.865776888373999e-18j),(-0.8786991300835048-2.036808279697777e-18j),(-0.010917147519495768+6.316293187198185e-20j),(0.4772511442422424-3.7486596439970446e-18j),(-0.8644600879395732-5.7063272236079175e-19j),(-0.03174856067733845+0j),(0.45858834720471775+7.737419418952408e-18j),0.08339570665400468,0.032103531180572034,1.0837977945566761,4.749204520470354,0.9993194483316835
Case1,0.662679700366597,4.270602513473625,0.4933282213840222,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.6144145739793613+1.3877787807814457e-17j),(-0.03169607751958937+0j),(0.7883464276266061+1.1144209071398089e-17j),(-0.6015092774141517-3.9040740207547666e-18j),(-0.027797847415380005+4.484294557209744e-20j),(0.7983820319018812-2.939808402558517e-18j),(-0.8519578122415625+1.5178830414797064e-19j),(-0.031745936519451005+0j),(0.4750762512258122+7.907758901574693e-18j),0.06302922812778339,0.026839130944693975,1.062741889847172,4.749940831189718,0.9664541177163357
Case1,0.3436116964863836,4.319689898685965,0.466330161007351,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.33597703570301435+5.204170427930421e-18j),(-0.024783155546599073+0j),(0.9415440651830207-1.4885397465933082e-17j),(-0.3300852965935792-2.991455142986857e-18j),(-0.02799368195463246-2.6846755338428712e-20j),(0.9435359297575009-1.0473230181108602e-18j),(-0.8273872990730602+3.9237792908999204e-19j),(-0.03141437552074376+0j),(0.4972890042713935+6.822370503121941e-18j),0.06571854924941167,0.011094130629523056,1.0284975949252297,4.75165888968989,0.8864349836961076
Case1,1.227184630308513,4.221515128261284,0.5448699758569798,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9401718244666281-1.0408340855860843e-17j),(-0.05081502888379112+0j),(0.33688985339222-4.201324635804661e-18j),(-0.9401644948807373-1.10678214651623e-18j),(-0.04246447377394465+2.941268745537779e-19j),(0.33806432972549744-3.0410405487219563e-18j),(-0.8325138684091314-9.856383386231859e-20j),(-0.03229622340088228+0j),(0.48999813377688567+6.32129345135255e-18j),0.06700100252770974,0.009532361029014697,1.037528823806288,4.7523282630729975,0.990402495426875
Case1,0.859029241215959,4.270602513473625,0.5129631754689584,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.7552915992342298+0j),(-0.05385013791885895+0j),(0.6531728429537766-2.1756558896751762e-17j),(-0.7512321245967019-3.3266537248849056e-18j),(-0.0409158892514742+1.5038146644156655e-19j),(0.6587686885248011-3.784235950404569e-18j),(-0.8291563784450052-9.427844978134821e-20j),(-0.03323335011905518+0j),(0.497092686349794+5.1005172623045364e-18j),0.06232681320075475,0.022589568875937167,1.0297679723893174,4.75368641202385,0.9926037874270057
Case1,0.4908738521234052,4.417864669110647,0.4908738536135213,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.46233898057201545+0j),(-0.09196494187367447+0j),(0.8819212643483549+1.2285334279476815e-17j),(-0.4659419790632637-3.7055626685353364e-18j),(-0.07397783916236583+1.1156051111014781e-20j),(0.8817172741074525-1.9572622125527427e-18j),(-0.8138723202002973-9.03501810404587e-20j),(-0.03568049977549764+0j),(0.5131272104330673+5.3998846380200476e-18j),0.059129197705746865,0.02179409061748236,1.007314050711571,4.760146916636363,0.9269463933332902
Case1,1.227184630308513,4.221515128261284,0.5448699773470959,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9401718243909077+0j),(-0.050815030284756715+0j),(0.33688985339222-3.637114485607168e-17j),(-0.9431830169583809-1.0517866007719585e-18j),(-0.062088406214550126+4.339047152180148e-19j),(0.3264212406309121-2.9565686510788797e-18j),(-0.8189243003679217-8.673617379884036e-20j),(-0.03628588099586801+0j),(0.5060777161514335+3.7290434582563786e-18j),0.060521330599385886,0.024753182583819755,1.0161088738954487,4.760396444195243,0.9904024913393819
Case1Fin,1.030835089459151,4.221515128261284,0.5448699773470959,(-0.8562683507590607-6.938893903907228e-18j),(-0.05159272618334259+0j),(0.5139481511722058-1.063372660383531e-18j),(-0.9401718243909077+0j),(-0.050815030284756715+0j),(0.33688985339222-3.637114485607168e-17j),(-0.8189243003679217-8.673617379884036e-20j),(-0.03628588099586801+0j),(0.5060777161514335+3.7290434582563786e-18j),(-0.8189243003679217-8.673617379884036e-20j),(-0.03628588099586801+0j),(0.5060777161514335+3.7290434582563786e-18j),0.060521330599385886,0.05314215373724098,1.0161088738954487,4.760396444195243,0.9999174386046601
Case2,0.7363107781851077,2.945243112740431,0.36815539058267,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.11481098832050803+0j),(0.66167202358577+0j),(0.7409511253549592+5.264996834771759e-18j),(-0.09535149299824275-1.756703824004235e-19j),(0.66873448104916+1.2320398801979921e-18j),(0.7373617067890881-1.140089016575395e-18j),(-0.11481098832050803+0j),(0.66167202358577+0j),(0.7409511253549592+5.264996834771759e-18j),0.09399620657391723,0.030111370194476794,0.7363107781851077,3.313398503323101,0.9992160082872513
Case2,0.5645049299419159,3.0925052683774528,0.365701021322053,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.16657167297060604+0j),(0.5084056756652431+0j),(0.844853565249707-2.902738422479226e-18j),(-0.1714842640244541-4.0546610370827656e-19j),(0.522312299336962+1.2349817292907332e-18j),(0.8353340703894024-8.554388338466161e-19j),(-0.14069133064555703+0j),(0.5850388496255066+0j),(0.7929023453023332+1.1811292061462666e-18j),0.0604685296587692,0.028338710095243885,0.6504078540635119,3.3858023965113033,0.9953101369676721
Case2,0.5154175447295755,2.9943304979527716,0.3509748057583508,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.09971655619892242+0j),(0.48270615940053657+0j),(0.8700869911087113-6.061876392512849e-18j),(-0.11411669482863628-2.944152868942415e-19j),(0.474971262631575+1.2254017763499435e-18j),(0.8725707304485725-7.055340122110449e-19j),(-0.12703307249667883+0j),(0.5509279528838499+0j),(0.8186305605711258-1.233205993406772e-18j),0.12539270964680196,0.024618775606414123,0.605411084285533,3.3723033655779098,0.992519560774004
Case2,0.7117670855789375,2.9943304979527716,0.37060975984328703,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.14467472302953124+5.551115123125783e-17j),(0.6369489675701245+0j),(0.7572088465064846+4.1117209713017826e-18j),(-0.15537953070837676-2.965124153954891e-19j),(0.6424076758949583+1.2259134184522763e-18j),(0.7504462534972658-1.1108165922141768e-18j),(-0.13144348512989193+1.3877787807814457e-17j),(0.5724332065554185+0j),(0.8032751320549656+1.030257477703666e-19j),0.08412161482586,0.022926109746443823,0.6320000846088842,3.370462588632447,0.999859243292165
Case2,0.7117670855789375,2.9943304979527716,0.37060975984328703,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.14467472302953124+5.551115123125783e-17j),(0.6369489675701245+0j),(0.7572088465064846+4.1117209713017826e-18j),(-0.1438796217595007-2.760275151381679e-19j),(0.6427545556570916+1.233099869683588e-18j),(0.752439522901607-1.1061291545173415e-18j),(-0.1340897327098198+2.2204460492503132e-17j),(0.5853363587583598+0j),(0.7940618749452695+9.047647924766498e-19j),0.059358957933294765,0.011370011797165208,0.6479534848028949,3.3693581224651696,0.999859243292165
Case2,0.8344855486097889,3.2397674240144743,0.4074252972624264,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.3588667235987594+5.551115123125783e-17j),(0.6482462841067984+0j),(0.6715589548470184-1.462627476194132e-17j),(-0.3371040670213841-5.326857940632642e-19j),(0.6480946568032081+1.0241075402554428e-18j),(0.682886640534704-1.234888958721422e-18j),(-0.17155256452464301+2.7755575615628914e-17j),(0.5958213463164328+0j),(0.7736447215955609-1.6837417999263451e-18j),0.06128964314015664,0.033241969568651164,0.6790421621040439,3.4156638889337914,0.9849025467678731
Case2,0.8344855486097889,3.2397674240144743,0.40742529875254246,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.3588667245647215+0j),(0.6482462835720453+0j),(0.6715589548470184-8.773943490646262e-18j),(-0.36333039750696705-5.620753241108682e-19j),(0.6414411529558364+9.923151115887222e-19j),(0.6756805972810799-1.2442725210611434e-18j),(-0.19831173024465423+2.3790493384824782e-17j),(0.6033106230672346+0j),(0.7590610406314834-2.6966277557434762e-18j),0.09229525295923069,0.015390447493231152,0.7012483601762931,3.448739436624252,0.9849025466905749
Case2,0.8344855486097889,2.945243112740431,0.3779728676251381,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.13383536150145714+0j),(0.7287637931295398+0j),(0.6715589548470186-4.262858109918997e-18j),(-0.13582014752944685-1.9719399123722448e-19j),(0.7436959769384368+1.0797542237079507e-18j),(0.6545755734906883-1.2676791234518202e-18j),(-0.1902521841517546+2.0816681711721685e-17j),(0.6189922693250227+0j),(0.7481232799084253-2.892406550015416e-18j),0.07949182133160101,0.03390035207972927,0.7179030087304801,3.4330490045919166,0.9945370203079934
Case2,0.7363107781851077,2.945243112740431,0.3681553890925539,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.11481098733453993-5.551115123125783e-17j),(0.6616720237568516+0j),(0.7409511253549593-5.92054926570747e-18j),(-0.09635609754520151-1.7947872909029965e-19j),(0.6640917376163795+1.2369776703632407e-18j),(0.7414159874830849-1.131295432782713e-18j),(-0.18186982894984186+1.2335811384723961e-17j),(0.6237344642618926+0j),(0.747326373846929-3.228866851758977e-18j),0.07355474490860059,0.021339465776991876,0.719948316447661,3.4197545042853688,0.9992160170378266
Case2,0.44178646691106466,2.945243112740431,0.3387029594552657,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.060658574566899014+0j),(0.42323030993737826+0j),(0.9039892931234433+6.8600235769272585e-18j),(-0.06720447276451162-1.867202011849933e-19j),(0.4189765614576081+1.164080077248558e-18j),(0.9055065984241103-5.524760411162878e-19j),(-0.16974870351154758+1.1102230246251566e-17j),(0.6036840488294413+0j),(0.7629926657745805-2.219977808890354e-18j),0.059427175320820286,0.012316952699100325,0.6921321314940013,3.4061736610764015,0.9844921985333148
Case2,0.4908738521234052,3.2397674240144743,0.3730641291039041,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.2140096407531013+0j),(0.4200175676741717+0j),(0.881921264348355+8.609696907584942e-18j),(-0.21687766705816885-5.769589141005548e-19j),(0.40972280489014046+1.089984173097204e-18j),(0.886053779792379-6.452439897042775e-19j),(-0.17377242507896157+1.0092936587501423e-17j),(0.5869870959971439+0j),(0.7738043565540146-1.2354619255744179e-18j),0.07250338897221778,0.017295305477897094,0.6738359242784926,3.4249607421711263,0.985433591285862
Case2,0.8099418560036186,3.0925052683774528,0.39024471243810716,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.24231710010787194+0j),(0.6825073334104335+0j),(0.689540544737067+1.063683749569345e-18j),(-0.23204581423438195-3.918096489481291e-19j),(0.6692189765439532+1.1299770829059917e-18j),(0.7059041730502564-1.20004942355712e-18j),(-0.17948448133137077+9.25185853854297e-18j),(0.5949471157815847+0j),(0.7667823722359356-1.043866452645771e-18j),0.07411017972714495,0.0399232710531596,0.6851780852555865,3.429776512058163,0.994526627931153
Case2,0.5645049299419159,2.8961557275280905,0.34606606723711675,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.05374553718694286+5.551115123125783e-17j),(0.532291152018654+0j),(0.8448535652497069-1.82590930839901e-18j),(-0.049517246246979986-1.1872332295293116e-19j),(0.5384957026245104+1.2911057067385786e-18j),(0.8411720517106179-8.335199978468036e-19j),(-0.16981225485872248+1.2810265668751807e-17j),(0.5901274262613593+0j),(0.7727878486216104-1.1040235953960203e-18j),0.0643863805553592,0.014114354211645891,0.6758955348468427,3.415349226112551,0.995026063955335
Case2,0.6135923151542565,2.9943304979527716,0.360792282800819,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.12202018597453512+0j),(0.5627309725958133+0j),(0.8175848131515837+6.581547220586929e-18j),(-0.13193330641691678-2.9882492107279244e-19j),(0.5605077358083619+1.2695329516288611e-18j),(0.8175724315049301-9.185828327725093e-19j),(-0.1663985356527091+1.1895246692412391e-17j),(0.5881705367138202+0j),(0.7759876318023227-5.550542513972382e-19j),0.06612933407759708,0.012148739896845354,0.6714453048688008,3.4110473371583394,0.9985983506848282
Case2,0.6135923151542565,2.8961557275280905,0.3509748057583508,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.06065682738268509+0j),(0.5726044206917696+0j),(0.8175848131515837+3.0207520346783e-18j),(-0.07792176439626584-1.7676606055441028e-19j),(0.569613547029444+1.2921722644109467e-18j),(0.8182106120516334-9.164055552247562e-19j),(-0.1593490884347075+1.1102230246251566e-17j),(0.5871327956456835+0j),(0.7787607772256068-3.1666716565886903e-19j),0.06289077335101628,0.020881610519588888,0.6675884388878313,3.4001195502335464,0.9974766541142431
Case2,0.6872233929727672,3.043417883165112,0.37306412761378793,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.17219999844476158+0j),(0.6105751383143273+0j),(0.7730104533627371+1.6268734170079178e-18j),(-0.15222813067626484-3.112353059373189e-19j),(0.6111105663154655+1.2494351945581478e-18j),(0.776769252718207-1.043967452762165e-18j),(-0.16015227031033588+1.0408340855860843e-17j),(0.5885979420624738+0j),(0.7784013819841774-1.9519587924219487e-19j),0.061869413568425013,0.024266095125104747,0.6688156235181397,3.401142204017631,0.9996547036504768
Case2,0.39269908169872414,3.141592653589793,0.35342917501896787,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.1324532639375155+0j),(0.35903028044863444+0j),(0.9238795325112868+1.072617433280025e-17j),(-0.14054572709424895-4.0511669551381603e-19j),(0.35999107051736007+1.037657963124527e-18j),(0.9223086943877921-4.667472226213985e-19j),(-0.1585229169942876+9.796085511398439e-18j),(0.575093961967542+0j),(0.7869589202504779+4.472376626426548e-19j),0.08230157861360901,0.010624091686579823,0.6525734739993506,3.406664534875933,0.9771492831606745
Case2,0.6135923151542565,3.1906800388021335,0.38042723688575514,(-0.13640473555990965+0j),(0.6205391804347496+0j),(0.7722207415384544-2.616684440819029e-18j),(-0.23978355263283452+0j),(0.5235063716810587+0j),(0.8175848131515837+8.806105931283527e-18j),(-0.2362977577245777-5.222487221759725e-19j),(0.5402986849905921+1.1941302386736364e-18j),(0.8076142028789326-9.516836095102622e-19j),(-0.16303739675198467+9.25185853854297e-18j),(0.5722279847294041+0j),(0.7886603587449837+9.116192331227031e-19j),0.09138347410394992,0.030248717353050764,0.6504078540635121,3.415800242698819,0.9944598945902081
