Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1,1.5953400194010667,3.877903431774901,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424138155861
Case1Fin,1.5707963267948966,3.9269908169872414,0.5473243466077129,(-0.9573571048138896+0j),(0.286216521284776+0j),(-0.03933798172261005-2.2161436283053826e-17j),(-0.9587629254300021+0j),(0.28314551192538834+0j),(-0.024541228522912184+1.8431499083498528e-18j),0.9999424133935259
