Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,2.0371264863121317,1.423534171157875,(0.8835564968723102-1.3877787807814457e-17j),(-0.1310632255094769+0j),(-0.4496113296546068+7.646464609231736e-18j),0.1672801605239328,2.0371264863121317,1.423534171157875,0.9974753407653283,8534
Case1,1.7916895602504288,1.325359400733194,(0.915009028409085+0j),(-0.18406975229911818+0j),(-0.33435628490573827-2.6152401435791346e-18j),0.2889430184906986,1.9144080232812803,1.3744467859455345,0.9719429842779674,8516
Case1,1.6689710972195777,0.6872233929727672,(0.8204521879737483+0j),(-0.37914256711426086+0j),(-0.2555765700470124+2.183403516311318e-18j),0.4926913931809166,1.8325957145940464,1.1453723216212788,0.8541016075157213,8375
Case1,1.8162332528565992,0.8835729338221293,(0.8028002156822959+0j),(-0.43820225344956154+0j),(-0.2524274725110753+1.017674850208497e-18j),0.5725521493436068,1.8285050991596845,1.0799224746714913,0.9285482019256729,8363
Case1,1.8162332528565992,1.4726215563702154,(0.8353122300606168-4.163336342344338e-18j),(-0.36957774065333515+0j),(-0.250538013989513-5.157278425126228e-19j),0.4785724794126726,1.8260507298990674,1.158462291011236,0.9740271981805811,8474
Case1Fin,2.110757564130642,1.3744467859455345,(0.8353122300606168-4.163336342344338e-18j),(-0.36957774065333515+0j),(-0.250538013989513-5.157278425126228e-19j),0.4785724794126726,1.8260507298990674,1.158462291011236,0.9685930527596036,8393
Case2,2.429825568010856,4.859651136021712,(-0.6461032331967907+0j),(-0.09584036114796539+0j),(-0.7572088465064846-2.4707018517326933e-17j),0.28784186535669226,2.429825568010856,4.859651136021712,0.9927790414902598,8462
Case2,2.454369260617026,5.203262832508095,(-0.6027940802302492+0j),(-0.19744564258351785+0j),(-0.7651096499346108-7.759664066476035e-18j),0.13502662752647196,2.442097414313941,5.031456984264903,0.996509236802192,8378
Case2,1.9144080232812801,5.890486225480862,(-0.521967158349239-1.850371707708594e-17j),(-0.4215881919823671+0j),(-0.6223697177538139-2.5237398955717667e-18j),0.43351952669885363,2.2662009506363874,5.317800064670222,0.8203166427148327,8468
Case2,1.8162332528565992,5.988660995905543,(-0.46187167107700927-1.3877787807814457e-17j),(-0.5482566522624559+0j),(-0.5275223332911764-1.0370639433757602e-18j),0.7151308587138097,2.1537090261914402,5.485515297479052,0.7665230995302064,8378
Case2,1.9144080232812801,5.203262832508095,(-0.5355708833427875-1.1102230246251566e-17j),(-0.5273734817909967+0j),(-0.4893958373113851-6.016723613835336e-18j),0.6727034475480655,2.1058488256094083,5.429064804484861,0.9024037145893425,8330
Case2Fin,2.5280003384355365,5.056000676871073,(-0.5355708833427875-1.1102230246251566e-17j),(-0.5273734817909967+0j),(-0.4893958373113851-6.016723613835336e-18j),0.6727034475480655,2.1058488256094083,5.429064804484861,0.9377688197983794,8399
Case3,1.4971652489763858,0.44178646691106466,(0.4263966143823861+0j),(-0.9015398949717252+0j),(0.07356456359966751+2.8808112627977016e-18j),0.964727702515537,1.4971652489763858,0.44178646691106466,0.9145408410837312,8336
Case3,1.3744467859455345,0.9817477042468103,(0.6209448856156516+0j),(-0.7232175008737718+0j),(0.13432744280789793-6.874206954422869e-18j),0.5310941579760876,1.4358060174609601,0.7117670855789375,0.9989259543335411,8345
Case3,0.36815538909255385,0.8344855486097889,(0.5028514678538556+4.625929269271485e-18j),(-0.5627085787792032+0j),(0.40054922815017824+4.1925221254554355e-18j),0.5235182946163051,1.0799224746714915,0.7526732399225547,0.787999189316319,8552
Case3,0.7853981633974483,0.2945243112740431,(0.42845416683068643+3.469446951953614e-18j),(-0.5911961842311966+0j),(0.47718861640927057+2.4888653615016975e-18j),0.70304258935056,1.0062913968529807,0.6381360077604268,0.8453964467148471,8537
Case3,0.5645049299419159,1.1290098598838318,(0.4394897575094414+2.7755575615628915e-18j),(-0.5187051388561186+0j),(0.5507216061773579-9.34601140143312e-19j),0.6930489430648143,0.9179341034707678,0.7363107781851077,0.8629691963442407,8582
Case3Fin,1.3008157081270237,1.030835089459151,(0.4394897575094414+2.7755575615628915e-18j),(-0.5187051388561186+0j),(0.5507216061773579-9.34601140143312e-19j),0.6930489430648143,0.9179341034707678,0.7363107781851077,0.9455426437125999,8348
Case4,0.4663301595172349,4.466952054322987,(-0.43613704155532323-1.3877787807814457e-17j),(0.10924664176602214+0j),(0.8932243011955154+7.837698481812363e-19j),0.25655970369368897,0.4663301595172349,4.466952054322987,0.991302077996734,8465
Case4,1.1044661672776617,4.663301595172349,(-0.6641427074807221-3.469446951953614e-18j),(0.07653754043920957+0j),(0.6714178154250611+1.2179867431295029e-17j),0.22627034529362489,0.7853981633974483,4.565126824747669,0.9469016150354742,8558
Case4,1.3989904785517047,4.565126824747668,(-0.7676329715353548+2.3129646346357427e-18j),(0.09921511227213639+0j),(0.5045991732034745+7.394906437243269e-18j),0.4739016797369173,0.9899289351155337,4.565126824747669,0.866055848059295,8513
Case4,1.1535535524900022,3.3870295796514958,(-0.6312584413790568+1.734723475976807e-18j),(0.2961143429560458+0j),(0.47975970840385335+6.6308301343322764e-18j),0.5388939901117304,1.030835089459151,4.270602513473626,0.7759169002063074,8591
Case4,0.4172427743048944,4.565126824747668,(-0.5851777908394451+6.938893903907229e-19j),(0.24878372441940996+0j),(0.5666497178637888+3.792310096908749e-18j),0.3788817294308442,0.9081166264282997,4.329507375728435,0.9864290076400298,8540
Case4Fin,0.6381360077604268,4.516039439535327,(-0.5851777908394451+6.938893903907229e-19j),(0.24878372441940996+0j),(0.5666497178637888+3.792310096908749e-18j),0.3788817294308442,0.9081166264282997,4.329507375728435,0.9786428230907024,8420
Case5,2.650718801466388,2.945243112740431,(0.09196494118473614+0j),(0.46233898070905405+0j),(-0.8819212643483548+2.0790211659961434e-18j),0.2834596332443504,2.650718801466388,2.945243112740431,0.9906385150737964,8450
Case5,2.82252464970958,2.6016314162540475,(0.126614792363556+0j),(0.36569639194193065+0j),(-0.9157247224706958-8.41112832619661e-18j),0.4165162229700785,2.736621725587984,2.773437264497239,0.9603885985843,8465
Case5,2.6261751088602177,2.405281875404685,(0.19474659318231025+0j),(0.3655354180339816+0j),(-0.9005121453500343-1.1574081513539065e-17j),0.4695964205761203,2.699806186678728,2.650718801466388,0.9687162730233905,8432
Case5,2.1353012567368124,2.6998061866787286,(0.23636530614304405+0j),(0.46508620783621213+0j),(-0.8091335139843001-9.82426995591538e-18j),0.32028571236888936,2.5586799541932495,2.662990647769473,0.9646098387340901,8348
Case5,1.9389517158874505,3.0925052683774528,(0.19824820227504508+0j),(0.5584427598986265+0j),(-0.7192858184944377-7.930902338081843e-18j),0.21022289550230752,2.4347343065320897,2.748893571891069,0.9320871220047383,8585
Case5Fin,2.454369260617026,2.945243112740431,(0.19824820227504508+0j),(0.5584427598986265+0j),(-0.7192858184944377-7.930902338081843e-18j),0.21022289550230752,2.4347343065320897,2.748893571891069,0.9948793933388829,8423
Case6,0.9326603190344698,3.043417883165112,(0.0787281053268985-5.551115123125783e-17j),(0.7993398676776156+0j),(0.5956993044924335-2.0016137514866396e-18j),0.220083969304106,0.9326603190344698,3.043417883165112,0.995185037619253,8366
Case6,1.3989904785517047,2.110757564130642,(0.461914463998755+0j),(0.6529369037109989+0j),(0.3833305966263675+6.971777097045862e-18j),0.7378406755046506,1.1658253987930873,2.5770877236478773,0.7819512475445906,8360
Case6,1.2517283229146832,3.0925052683774528,(0.32347335584251824+0j),(0.7514194132456957+0j),(0.36011431121720877+5.069744990319274e-18j),0.5241333432228756,1.1944597068336194,2.748893571891069,0.99140244712233,8591
Case6,1.3499030933393643,3.0925052683774528,(0.25457387547121335+0j),(0.8071962734573195+0j),(0.3248610434521241+4.023141453087238e-18j),0.4347102704050317,1.2333205534600555,2.834796496012665,0.979987804791567,8432
Case6,1.3499030933393643,3.0925052683774528,(0.21323418724843038+0j),(0.8406623895842937+0j),(0.3037090827930733+3.3951793307480164e-18j),0.38105642671432527,1.2566370614359172,2.8863382504856228,0.979987804791567,8501
Case6Fin,1.055378782065321,3.0925052683774528,(0.21323418724843038+0j),(0.8406623895842937+0j),(0.3037090827930733+3.3951793307480164e-18j),0.38105642671432527,1.2566370614359172,2.8863382504856228,0.9823786739035227,8519
Case7,2.675262494072558,0.04908738521234052,(0.022061382297409633+0j),(-0.4490697531173872+0j),(-0.8932243011955151+1.3057562399021921e-18j),0.2922167195863311,2.675262494072558,0.04908738521234052,0.9889139621645949,8582
Case7,2.9697868053466014,0.2454369260617026,(0.0318008663924947+0j),(-0.3074540641600242+0j),(-0.9392509717922282+3.590746272239354e-18j),0.09483487593716991,2.82252464970958,0.14726215563702155,0.9980109211282584,8585
Case7,2.061670178918302,0.0,(0.021200577594996467+0j),(-0.49894313088946773+0j),(-0.783299560136818+2.393830848159569e-18j),0.45287564311952183,2.568906492779154,0.09817477042468103,0.8393303315703966,8561
Case7,3.043417883165112,0.2945243112740431,(0.02301365168274033+0j),(-0.3976564869607211+0j),(-0.8362708517706627+4.480371283513965e-18j),0.2968046334691866,2.6875343403756435,0.14726215563702155,0.9933922929094146,8546
Case7,2.3071071049800045,0.09817477042468103,(0.032936103432444845+0j),(-0.4656018382013432+0j),(-0.803328472385934+4.151074189502872e-18j),0.387769912344833,2.611448893296516,0.13744467859455345,0.9194035829047024,8555
Case7Fin,2.8716120349219203,0.14726215563702155,(0.032936103432444845+0j),(-0.4656018382013432+0j),(-0.803328472385934+4.151074189502872e-18j),0.387769912344833,2.611448893296516,0.13744467859455345,0.9817961091246803,8555
Case8,1.6935147898257479,5.350524988145116,(-0.7971670370300895+5.551115123125783e-17j),(-0.591219368483425+0j),(-0.12241067519921622-2.0968713683797236e-17j),0.3491759275199514,1.6935147898257479,5.350524988145116,0.9873307248785008,8366
