Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1,0.8344855486097889,2.1598449493429825,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.4672372214843229+0j),(0.5750634304356259+0j),(0.6715589548470183-8.191437355624862e-18j),0.9998399059535815
Case1Fin,0.8344855486097891,2.459278000628376,0.29943305128539327,(0.47077371421677844+0j),(0.5925700276160625+0j),(0.6536305320084413+1.0837590025132281e-17j),(0.46723722148432295+0j),(0.575063430435626+0j),(0.671558954847018+8.52509688046487e-18j),0.9998399032447969
