Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1,2.110757564130642,5.203262832508095,0,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.7564491001991972+2.7755575615628914e-17j),(-0.4043304678364269+0j),(-0.5141027441932216-2.2123694554585957e-17j),0.9999697751233357
Case1Fin,2.1107575641306426,5.203262832508095,X,(-0.7609282631467892-2.7755575615628914e-17j),(-0.3943513980386587+0j),(-0.5152428099540699-9.47324353865372e-18j),(-0.756449100199197-2.7755575615628914e-17j),(-0.4043304678364268+0j),(-0.514102744193222+1.9325006993069453e-17j),0.9999697699822913
