Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,0.19634954084936207,1.7671458676442586,0.1963495423394782,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.18023995539048815+6.938893903907228e-18j),(0.07465783431892103+0j),(0.9807852804032304+2.661542712119701e-17j),(1.4448665757053323+0j),(1.7637537864277175+0j),(0.22293612377217964+0j),(0.18023995539048815+6.938893903907228e-18j),(0.07465783431892103+0j),(0.9807852804032304+2.661542712119701e-17j),1.2426992968938655,0.19634954084936207,1.9634954099837367,0.864311911041474
Case1,1.325359400733194,1.6689710972195777,0.29943305128539327,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8943590334816701+0j),(0.37560957309939574+0j),(0.24298017990326387+1.946385894950033e-17j),(0.4978663415147525+0j),(0.6216422039704844+0j),(1.548181054842342+0j),(0.5372994944360792+3.469446951953614e-18j),(0.2251337037091584+0j),(0.6118827301532471+2.303964303534867e-17j),0.3662613382080536,0.760854470791278,1.9659497792443539,0.9636663702154759
Case1,1.1780972450961724,1.9634954084936207,0.31415926684909545,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.702523507123263+0j),(0.600011760328499+0j),(0.3826834323650898-1.185104726891622e-17j),(0.7489185313185853+0j),(0.45623286287407805+0j),(1.0792200386953739+0j),(0.5923741653318071+2.3129646346357427e-18j),(0.35009305591560524+0j),(0.5354829642238613+1.140941293392704e-17j),0.2024634437992221,0.899935395559576,2.0698514112771416,0.9777992760890727
Case1,0.7117670855789375,1.9144080232812801,0.2626175123761379,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.5367789766699333+0j),(0.37216003678189064+0j),(0.7572088465064847-6.011401267549664e-19j),(2.2374479046871105+0j),(1.7762816203767555+0j),(1.3168398226059714+0j),(0.5784753681663386+1.734723475976807e-18j),(0.3556098011321766+0j),(0.5909144347945172+8.406774668756538e-18j),0.1736410716960461,0.8528933180644165,2.0966449423722104,0.9839361530927448
Case1,1.0799224746714913,2.061670178918302,0.31415926684909545,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.6112484821327934+0j),(0.6357361163251286+0j),(0.4713967368259979+2.2178855158637497e-17j),(1.138056001443827+0j),(0.5993696646289053+0j),(1.1559394520949602+0j),(0.5850299909596296+1.3877787807814458e-18j),(0.411635064170767+0j),(0.5670108952008134+1.1161190766732729e-17j),0.18207895341920688,0.8982991493858314,2.152481843051248,0.9775321767776067
Case1,0.9081166264282996,1.423534171157875,0.23316508124873359,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.7854394885128371-6.938893903907228e-18j),(0.06763800585709934+0j),(0.6152315905806268+5.9439052309078056e-18j),(0.39351894289924105+0j),(2.344329743297976+0j),(0.40585702040485316+0j),(0.6184315738851641+0j),(0.354302221118489+0j),(0.5750476777641156+1.0291643177428574e-17j),0.13263215650272703,0.899935395559576,2.0698514112771416,0.9744074431774614
Case1,1.1290098598838318,1.4726215563702154,0.26016314311552086,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8921547607293105-1.3877787807814457e-17j),(0.1457961761839089+0j),(0.42755509343028225+1.7850643029563655e-17j),(0.6389094044535328+0j),(2.153337139524429+0j),(1.1502298031041978+0j),(0.6575348862914707-1.982541115402065e-18j),(0.3245156432706919+0j),(0.5539773085735679+1.1371500299162155e-17j),0.1443857911347653,0.9326603190344697,2.021699023878369,0.9730205803989551
Case1,1.055378782065321,2.110757564130642,0.3166136361097125,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.5699325099181646+5.551115123125783e-17j),(0.6574407245029714+0j),(0.49289819222978387+1.013628067115758e-17j),(2.274184241736923+0j),(1.0025711986586556+0j),(2.1265095133164933+0j),(0.6465845892448074+5.204170427930421e-18j),(0.3661312784247268+0j),(0.5463424190305949+1.1217097845661584e-17j),0.12135534257036662,0.9480001269133261,2.072408045923617,0.9730331120036451
Case1,1.1044661672776617,1.718058482431918,0.2822524664610741,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8120909358110969+0j),(0.3719650040254775+0j),(0.44961132965460665+2.4199726969138966e-17j),(1.17322007539124+0j),(1.2522539829883423+0j),(1.6531521107309917+0j),(0.6649741833077284+4.625929269271485e-18j),(0.36677947015814355+0j),(0.5355945202110406+1.2659612192714624e-17j),0.11306545559358322,0.9653852425093634,2.064397257364659,0.9934828231757629
Case1,0.9326603190344698,1.8653206380689396,0.27979809720045706,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.6743414031496348+0j),(0.4363553719451759+0j),(0.5956993044924334+2.820154108092287e-17j),(2.2798710795902277+0j),(1.7905660788301647+0j),(2.1557108181320457+0j),(0.6659109052919191+4.163336342344338e-18j),(0.37373706033684684+0j),(0.54160499863918+1.421380508153545e-17j),0.09916066500254983,0.962112750161874,2.0724694051551324,0.9986151054592874
Case1,1.2517283229146832,1.521708941582556,0.27734372793984,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.924899726308048-1.3877787807814457e-17j),(0.21485870244330418+0j),(0.31368174039889146+7.467816010142552e-18j),(0.8100877717402292+0j),(2.0185937304542887+0j),(2.0513637788515657+0j),(0.6894553435661127+2.523234146875356e-18j),(0.3592935732556157+0j),(0.5208847024355173+1.3600533347772458e-17j),0.11078001001325005,0.9884414385939476,2.047613338279429,0.9647633192969437
Case1,1.423534171157875,1.3744467859455345,0.2797980972004571,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.985734362938239-1.3877787807814457e-17j),(0.08244958210232614+0j),(0.1467304744553618+1.0516323843665022e-19j),(0.3342603127673358+0j),(2.1277522505249307+0j),(2.066046961349305+0j),(0.7141452618471231+1.1564823173178713e-18j),(0.33622324065950815+0j),(0.48970518343717107+1.2475919171994473e-17j),0.14033994332669342,1.0246991663076084,2.0148326336849762,0.9129977189656816
Case1,1.4726215563702154,1.3744467859455345,0.28470683572169114,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.9913025440141618-2.7755575615628914e-17j),(0.08781746086437672+0j),(0.09801714032956094+1.7594500985444756e-17j),(0.252393194300803+0j),(1.4751122519705133+0j),(2.2766656443102473+0j),(0.7354650527830492-1.0675221390626506e-18j),(0.31711510375219043+0j),(0.45957533396735495+1.2869656234567573e-17j),0.19989166272507264,1.0591547347739627,1.9874727096836107,0.9018476705052769
Case1,0.4172427743048944,1.6198837120072371,0.2037126501213293,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.39236107729885805-1.3877787807814457e-17j),(0.1013573263132486+0j),(0.9142097557035307+1.2807805199290294e-17j),(0.8237508273517599+0j),(1.7647699949618534+0j),(0.3093164033479776+0j),(0.7109576259627498-1.982541115402065e-18j),(0.3017038339351231+0j),(0.49204922123422457+1.2865238303476337e-17j),0.17570294813839826,1.0133038804547436,1.9757672562868218,0.9263304346311717
Case1,0.36815538909255385,1.8162332528565992,0.21843886568503146,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.3218631722005812+1.3877787807814457e-17j),(0.16102340110524138+0j),(0.9329927988347387+1.3176282311207163e-17j),(1.4881047943276544+0j),(1.4493437765820067+0j),(0.41561442872498877+0j),(0.6850179957119386-9.251858538542971e-19j),(0.292325138413131+0j),(0.5214454597409255+1.2885974570658393e-17j),0.1816250354045007,0.9702939810305975,1.979694247103809,0.9177332449131846
Case1,1.0799224746714913,1.8653206380689396,0.2945243127641592,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.7332907310189863+0j),(0.48996920343164585+0j),(0.47139673682599775+2.1782953191883742e-17j),(1.737542610855699+0j),(1.3588499494832096+0j),(2.2847358035949945+0j),(0.688035041668629-8.673617379884035e-19j),(0.3046778924767882+0j),(0.5183174145587425+1.3442035734484977e-17j),0.169383280566336,0.9771457618831534,1.9909536660868896,0.9938256920681281
Case1,1.1290098598838318,1.5707963267948966,0.26998062015798896,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8712432440884377-1.3877787807814457e-17j),(0.24110547839499125+0j),(0.42755509343028225+2.887166108120323e-17j),(1.3655085113822796+0j),(2.3823183745294445+0j),(2.3489126067643156+0j),(0.6988119947521473-1.6326809185664067e-18j),(0.30093833870727077+0j),(0.5129784544923625+1.4349660754880168e-17j),0.16768484131871525,0.9860789441184875,1.982119741431948,0.9835555286267943
Case1,0.7117670855789375,2.110757564130642,0.2822524664610741,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.44455008793413847-2.7755575615628914e-17j),(0.4785498741929297+0j),(0.7572088465064848-8.283567705692206e-18j),(1.146966312126524+0j),(0.5504627641956197+0j),(0.5453009457988574+0j),(0.6846863332622578-3.0839528461809902e-18j),(0.3108056462342518+0j),(0.5265468096042581+1.3092259173737258e-17j),0.15837484016972803,0.9708393964218458,2.0049469797186017,0.9709089462222262
Case1,1.1780972450961724,2.061670178918302,0.32397674389156356,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.633760212537232+0j),(0.6722361070323701+0j),(0.3826834323650897-1.6564760620573807e-17j),(1.8131256968145575+0j),(0.8961060512264168+0j),(2.332410378767107+0j),(0.6820060111188354-2.921639538487254e-18j),(0.3298283020657317+0j),(0.5189750529074597+1.1531363395089308e-17j),0.14960426317846892,0.9817477042468103,2.0249838188286686,0.9667418114290182
Case1,1.1044661672776617,1.8162332528565992,0.2920699435035422,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.7672687974844978+2.7755575615628914e-17j),(0.4573272839585557+0j),(0.44961132965460665-1.6695075602680544e-17j),(0.8435600652174782+0j),(0.6973578746400066+0j),(1.159508310686892+0j),(0.6862691504371186-1.3877787807814458e-18j),(0.336203251160373+0j),(0.5155068667448172+1.0120041445200818e-17j),0.14243436092818706,0.9878836273983529,2.0291497877052422,0.9935293764500238
Case1,0.9572040116406401,1.521708941582556,0.24789129532231963,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8014812564186481-1.3877787807814457e-17j),(0.16147049980010364+0j),(0.5758081914178454-1.3377096769150776e-17j),(0.6066321186608712+0j),(1.753925563763005+0j),(0.6864298500107807+0j),(0.6917554411981438-1.982541115402065e-18j),(0.3278826439527411+0j),(0.5183783583959137+9.001130101660264e-18j),0.14239718572369714,0.9864226933146524,2.016790285286177,0.9864909712914968
Case1,0.662679700366597,2.5034566458293663,0.3166136361097125,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.19442012528199093+0j),(0.5837043129305308+0j),(0.7883464276266063-8.777118686948227e-18j),(1.7541474731783155+0j),(0.3082472858389107+0j),(0.35373015472368463+0j),(0.6691492904746823-1.8924256101565167e-18j),(0.33951090163354974+0j),(0.5306496342700362+8.193027883996242e-18j),0.14110380289222751,0.9717071027261043,2.0533030124067637,0.909888989258187
Case1,1.0799224746714913,1.5707963267948966,0.26507188163675494,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.8511189929300266+0j),(0.23104453333411323+0j),(0.47139673682599764+3.013008813335648e-17j),(0.5804855262264866+0j),(1.2481191388951303+0j),(0.8766438881519354+0j),(0.6770610166683928-1.8101462358018856e-18j),(0.3347949725770525+0j),(0.5280734213376866+9.146813112229298e-18j),0.14048421868736383,0.9764121188976429,2.043849325277411,0.9871615294621077
Case1,0.859029241215959,1.9144080232812801,0.27734372793984,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.6158553328775034-2.7755575615628914e-17j),(0.44055356790522127+0j),(0.653172842953777-6.7123008418513956e-18j),(0.8518489485160855+0j),(0.6071963117448949+0j),(0.6599167523453198+0j),(0.6745107798437725-2.8912057932946782e-18j),(0.33920158071572615+0j),(0.5332858972383571+8.486016697475934e-18j),0.13341537147264004,0.9715211656609061,2.050011926358399,0.9950849659562295
Case1,0.9572040116406401,1.6198837120072371,0.25770877385490387,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.7794085405113269+0j),(0.24691547880623707+0j),(0.5758081914178452+1.0540583357564377e-17j),(1.374746357666768+0j),(2.0969829172229515+0j),(1.4620321874190079+0j),(0.6787066902704747-2.7755575615628915e-18j),(0.33551013663934665+0j),(0.5349867890055366+8.568199363879473e-18j),0.13121001335513777,0.9709484795000956,2.0431151487385484,0.9947389806641433
Case1Fin,0.9326603190344698,2.061670178918302,0.25770877385490387,(0.7196482908044635+2.7755575615628914e-17j),(0.37896442693080645+0j),(0.5818009115352258+7.456364609626978e-18j),(0.7794085405113269+0j),(0.24691547880623707+0j),(0.5758081914178452+1.0540583357564377e-17j),(0.6787066902704747-2.7755575615628915e-18j),(0.33551013663934665+0j),(0.5349867890055366+8.568199363879473e-18j),(0.6787066902704747-2.7755575615628915e-18j),(0.33551013663934665+0j),(0.5349867890055366+8.568199363879473e-18j),0.13121001335513777,0.9709484795000956,2.0431151487385484,0.9998630551676161
Case2,2.012582793705961,0.19634954084936207,0.22089323494564841,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.3663338102232714+0j),(-0.8264358302791106+0j),(-0.4275550934302819+8.749077175253617e-18j),(2.3266542927811544+0j),(0.6426217155496974+0j),(1.9604367644508467+0j),(0.3663338102232714+0j),(-0.8264358302791106+0j),(-0.4275550934302819+8.749077175253617e-18j),0.9322072518019613,2.012582793705961,0.41724277579501046,0.9216293406263554
Case2,2.650718801466388,0.4908738521234052,0.31415926684909545,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.33980803370188917+0j),(-0.3267191205329967+0j),(-0.8819212643483549+5.024838279669669e-18j),(2.3820879391083594+0j),(1.4415916495710261+0j),(0.9204065520841459+0j),(0.3530709219625803+0j),(-0.5765774754060536+0j),(-0.6547381788893184+6.886957727461643e-18j),0.4960728681638585,2.3316507975861747,0.6111379473837555,0.9591418598169483
Case2,2.110757564130642,6.1850105367549055,0.8295768115786709,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.5728887275853342+0j),(-0.6383548184345879+0j),(-0.5141027441932216+2.028884414762638e-17j),(1.3335385794355437+0j),(0.6971131660048608+0j),(1.407436138867403+0j),(0.4263435238368315+0j),(-0.5971699230822317+0j),(-0.6078597006572861+1.1354253200849889e-17j),0.4626270237645181,2.2580197197676637,0.6512259786405004,0.9797608263895382
Case2,2.454369260617026,0.6872233929727672,0.3141592653589793,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.5342969568764956+0j),(-0.34202573128998953+0j),(-0.7730104533627369-2.0679817237562487e-17j),(1.9350238752817908+0j),(1.719707321941354+0j),(1.295172564783309+0j),(0.4533318820967476+0j),(-0.5333838751341712+0j),(-0.6491473888336488+3.3457355912467947e-18j),0.3470275177021391,2.3071071049800045,0.7387651485633119,0.9911268872424349
Case2,2.478912953223196,1.030835089459151,0.3509748057583508,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.6042774856747923+0j),(-0.11557954124722598+0j),(-0.7883464276266061+2.4399749715628513e-17j),(0.5649268922369497+0j),(2.0961678320756163+0j),(0.4458820112674642+0j),(0.4835210028123566+0j),(-0.4498230083567822+0j),(-0.6769871965922403+7.556538416123138e-18j),0.26111733796773257,2.341468274628643,0.8673740978941499,0.9739764691145402
Case2,1.9144080232812801,0.9817477042468103,0.28961557424292517,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.8996490086594486+0j),(-0.2777352838575611+0j),(-0.33688985339221994+2.158514069473588e-17j),(0.24371967563713604+0j),(0.45393012303869806+0j),(0.60087238960823+0j),(0.5528756704535385+0j),(-0.42114172094024527+0j),(-0.6203043060589034+9.894638795891927e-18j),0.14762206960420737,2.2702915660707492,0.9347056279934142,0.9585111509590554
Case2,1.8407769454627694,5.841398840268521,0.7682175800632453,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.30904891850468047+0j),(-0.9128817398607681+0j),(-0.26671275747489814-3.0412113491393053e-18j),(1.96907518691564+0j),(0.4032734192289552+0j),(2.1963170590657555+0j),(0.5180432773179874+0j),(-0.49139029507174853+0j),(-0.5697912276897598+8.046660203744608e-18j),0.30321611524040537,2.2089323345553233,0.8478092687303808,0.8684747070964525
Case2,2.405281875404685,0.7853981633974483,0.3190680053703295,(0.6565116941017438+0j),(-0.39776746359800846+0j),(-0.6409160946726686+1.305728940739679e-17j),(0.5998527786047452+2.7755575615628914e-17j),(-0.30194051373637565+0j),(-0.7409511253549589-2.87896926333865e-18j),(1.0056111690208622+0j),(1.2929400613749937+0j),(0.8235542480632647+0j),(0.5282694649788321+3.469446951953614e-18j),(-0.46770907240482695+0j),(-0.5911862148979097+6.680956520359202e-18j),0.24791371770448917,2.2334760271614935,0.8798913812350554,0.9943999973154118
