Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,2.2334760271614935,3.485204350076177,2.859340196069416,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.04834198926586435+0j),(-0.7868628482940666+0j),(-0.6152315905806267-1.8905908557141264e-19j),(0.06000062967901458+1.1561951128888675e-18j),(-0.797975959575871+8.895996966513758e-18j),(-0.5996951662112091-1.1721654061918853e-17j),(0.058654682902303884+0j),(-0.7951581646954995+0j),(-0.6027367127087955+4.678596913546536e-19j),0.014595122754005818,0.03830818156678149,2.2178573136848403,0.07363108120513863,0.9999081191864906
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.045035952792750474+8.691990517225732e-19j),(-0.7986051221454205+8.878734744829177e-18j),(-0.600167994680779-1.1749140074823188e-17j),(0.057795291277385155+0j),(-0.794466888358728+0j),(-0.6037779525314481+4.01125416526865e-19j),0.015468247288511136,0.030111900001554608,2.219158873141228,0.07260842706432924,0.9999081193789939
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.045035952792750474+8.691990517225732e-19j),(-0.7986051221454205+8.878734744829177e-18j),(-0.600167994680779-1.1749140074823188e-17j),(0.057068113748607784+0j),(-0.7938819622276139+0j),(-0.6046590016121541+3.4465795321104383e-19j),0.016207044971554,0.030111900001554608,2.2202601926812484,0.07174310432979822,0.9999081193789939
Case1,2.2089323345553233,3.436116964863836,2.8225246571601605,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(-0.01971169359883083+0j),(-0.8029656205359587+0j),(-0.5956993044924335-2.4779284528076987e-19j),(0.010017651571793773+1.9371532183050493e-19j),(-0.7993761233970592+8.857502648005483e-18j),(-0.6007474178052503-1.1782881369684563e-17j),(0.051583841795219305+0j),(-0.7945307949639242+0j),(-0.6040190232464598+3.0234003903305714e-19j),0.009433961916160895,0.038366961458037446,2.219451059957968,0.5136644270222409,0.9987742544750863
Case1,2.2334760271614935,3.485204350076177,2.859340196069416,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.04834198926586435+0j),(-0.7868628482940666+0j),(-0.6152315905806267-1.8905908557141264e-19j),(0.05002804830783883+9.650879178879911e-19j),(-0.7984152179946529+8.883951157106226e-18j),(-0.6000252778484081-1.1740839252704318e-17j),(0.0513677182932623+0j),(-0.7940195985192671+0j),(-0.6047665277354042+2.6958009739275916e-19j),0.010476539347805368,0.028444746977188656,2.2203860577715364,0.483510747818492,0.9999081191864906
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.035042005305251894+6.768570707729311e-19j),(-0.7989252672422112+8.869928949022242e-18j),(-0.6004085902334741-1.1763142702881225e-17j),(0.05117860986263836+0j),(-0.7935723016527031+0j),(-0.6054205941632306+2.319218658945361e-19j),0.011388794211571796,0.0401853970331488,2.221204180858409,0.4571262780495504,0.9999081193789939
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.035042005305251894+6.768570707729311e-19j),(-0.7989252672422112+8.869928949022242e-18j),(-0.6004085902334741-1.1763142702881225e-17j),(0.05101174948267606+0j),(-0.7931776279469113+0j),(-0.605997711599548+1.986940145725745e-19j),0.012193724973718706,0.0401853970331488,2.221926054170355,0.43384586354754306,0.9999081193789939
Case1,2.2334760271614935,3.485204350076177,2.859340196069416,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.04834198926586435+0j),(-0.7868628482940666+0j),(-0.6152315905806267-1.8905908557141264e-19j),(0.05002804830783883+9.650879178879911e-19j),(-0.7984152179946529+8.883951157106226e-18j),(-0.6000252778484081-1.1740839252704318e-17j),(0.05086342947063096+0j),(-0.7928268068550866+0j),(-0.6065107048762746+1.7715217567568632e-19j),0.012909219330224923,0.028444746977188656,2.2225677193365296,0.4131521621819021,0.9999081191864906
Case1,2.2089323345553233,3.5342917352885173,2.8716120349219203,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.09832117625364162+0j),(-0.7971670370300891+0j),(-0.5956993044924332+2.6482330059218933e-18j),(0.06498037852976858+1.2513713370821894e-18j),(-0.7977267036894923+8.902819891641637e-18j),(-0.5995078453421813-1.171077682649576e-17j),(0.0533612056171052+0j),(-0.793055240022192+0j),(-0.6059416838034408+3.0720906147811823e-19j),0.014609541236760011,0.03770900523302427,2.2218500675059394,0.39786617801605734,0.9994118851469369
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.040040481148712115+7.73114975425855e-19j),(-0.7987751512972424+8.874059835097375e-18j),(-0.6002957750471408-1.1756575483555829e-17j),(0.05311024450641391+0j),(-0.7927456204537946+0j),(-0.6064061791423001+2.7520102807527186e-19j),0.015132695033325372,0.035149620431053075,2.2224313654887173,0.3810408306910258,0.9999081193789939
Case1,2.2334760271614935,3.485204350076177,2.859340196069416,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.04834198926586435+0j),(-0.7868628482940666+0j),(-0.6152315905806267-1.8905908557141264e-19j),(0.05002804830783883+9.650879178879911e-19j),(-0.7984152179946529+8.883951157106226e-18j),(-0.6000252778484081-1.1740839252704318e-17j),(0.0528831847330544+0j),(-0.7924654884461884+0j),(-0.6068264368298394+2.5309340361590587e-19j),0.015606024955111382,0.028444746977188656,2.2229573017588495,0.3658178977517391,0.9999081191864906
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.040040481148712115+7.73114975425855e-19j),(-0.7987751512972424+8.874059835097375e-18j),(-0.6002957750471408-1.1756575483555829e-17j),(0.05267676649079189+0j),(-0.7922108230010999+0j),(-0.607208489273057+2.2645499406160063e-19j),0.016036324601154978,0.035149620431053075,2.2234354256407878,0.3519788674682703,0.9999081193789939
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.035042005305251894+6.768570707729311e-19j),(-0.7989252672422112+8.869928949022242e-18j),(-0.6004085902334741-1.1763142702881225e-17j),(0.05248829766090004+0j),(-0.7919783023773235+0j),(-0.6075573197646904+2.0213296794680016e-19j),0.016429206886672924,0.0401853970331488,2.2238719735329924,0.3393432311224944,0.9999081193789939
Case1,2.2089323345553233,3.5342917352885173,2.8716120349219203,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.09832117625364162+0j),(-0.7971670370300891+0j),(-0.5956993044924332+2.6482330059218933e-18j),(0.06995527750980182+1.346268167293754e-18j),(-0.7974577695064892+8.910171381647442e-18j),(-0.5993057358329403-1.1699048438004456e-17j),(0.0543980009355976+0j),(-0.792194499654522+0j),(-0.607063235795013+3.04053802862429e-19j),0.017628628914494487,0.032263062560746986,2.2232494885755893,0.33031719911867596,0.9994118851469369
Case1,2.2334760271614935,3.485204350076177,2.859340188618835,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.045035952792750474+8.691990517225732e-19j),(-0.7986051221454205+8.878734744829177e-18j),(-0.600167994680779-1.1749140074823188e-17j),(0.054155760234304864+0j),(-0.7919812336145108+0j),(-0.6073899699864376+2.7857358648477946e-19j),0.017926388444637606,0.030111900001554608,2.223658550119026,0.319558880414546,0.9999081193789939
Case1Fin,2.2334760271614935,3.485204350076177,2.859340196069416,(0.05002804830783883+0j),(-0.7984152179946529+2.42861286636753e-17j),(-0.6000252778484081-1.657895422772023e-19j),(0.048341983403279276+0j),(-0.7868628486542423+0j),(-0.6152315905806266-3.329516065788105e-19j),(0.054155760234304864+0j),(-0.7919812336145108+0j),(-0.6073899699864376+2.7857358648477946e-19j),(0.054155760234304864+0j),(-0.7919812336145108+0j),(-0.6073899699864376+2.7857358648477946e-19j),0.017926388444637606,0.01877378238548312,2.223658550119026,0.319558880414546,0.9895444305417151
Case2,1.8653206380689396,0.4908738521234052,1.1780972450961724,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9523324064572587+0j),(0.09379655517448089+0j),(-0.29028467725446205+2.7450331435347193e-17j),(0.95661673907631+5.19142415558945e-18j),(0.09253973287424974-2.321631450778628e-18j),(-0.2762622166684564+1.7198732964256862e-17j),(0.9523324064572587+0j),(0.09379655517448089+0j),(-0.29028467725446205+2.7450331435347193e-17j),0.18467423695238216,0.019563615505288054,1.8653206380689396,1.6689710972195777,0.9964883593878788
Case2,1.9634954084936207,0.4908738521234052,1.2271846377590936,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9138799305873979+1.3877787807814457e-17j),(0.1355612889539149+0j),(-0.3826834323650897+2.1125606834462724e-17j),(0.909577474303179+1.00409358684255e-17j),(0.13198398020150548-2.570477752280376e-18j),(-0.39401655702573996+2.231821745882321e-17j),(0.9331061685223283+6.938893903907228e-18j),(0.11467892206419789+0j),(-0.3364840548097759+2.428796913490496e-17j),0.09836625457242093,0.019212883898352906,1.9144080232812801,1.6935147935510382,0.9999600756219861
Case2,1.9389517158874505,4.663301595172349,3.3011266629804803,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9273080449576613-4.163336342344337e-17j),(0.10283653258584584+0j),(-0.35989503653498817+2.2455696300293147e-17j),(0.9235204414091546+8.685788926845272e-18j),(0.121824700427286-2.571684737698444e-18j),(-0.363687691110439+2.1194582850489282e-17j),(0.9311734606674392-9.25185853854297e-18j),(0.1107314589047472+0j),(-0.3442877153848466+2.367721152336769e-17j),0.09257734930191183,0.026568433640572944,1.9225892541500036,1.68942417935844,0.9994179603515555
Case2,2.061670178918302,0.4908738521234052,1.2762720155208536,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8649753945474729+4.163336342344337e-17j),(0.1720543034545916+0j),(-0.4713967368259978-2.4071320926143674e-17j),(0.8683831768256217+1.3652410356839449e-17j),(0.1575081167567354-2.330042444752264e-18j),(-0.470214686459268+2.443250542868412e-17j),(0.9146239441374476+3.469446951953614e-18j),(0.12606217004220832+0j),(-0.37606497074513445+1.1740078410989849e-17j),0.028919866274171258,0.019136019342734872,1.9573594853420782,1.7088546014298946,0.9976043352553557
Case2,2.061670178918302,0.4908738521234052,1.2762720155208536,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8649753945474729+4.163336342344337e-17j),(0.1720543034545916+0j),(-0.4713967368259978-2.4071320926143674e-17j),(0.8683831768256217+1.3652410356839449e-17j),(0.1575081167567354-2.330042444752264e-18j),(-0.470214686459268+2.443250542868412e-17j),(0.9046942342194527+1.1102230246251566e-17j),(0.135260596724685+0j),(-0.3951313239613072+4.5777985435631444e-18j),0.009274623542473048,0.019136019342734872,1.9782216240573227,1.7205128546727675,0.9976043352553557
Case2,1.88986433067511,4.663301595172349,3.27658297037431,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9460269013408327+2.7755575615628914e-17j),(0.08146697293863811+0j),(-0.31368174039889135-1.4494982286617666e-18j),(0.943440495222912+6.629975745250642e-18j),(0.10530589553994879-2.473357106405282e-18j),(-0.31437350451028123+1.9068173460333752e-17j),(0.911583012073016+1.3877787807814457e-17j),(0.12629499276034384+0j),(-0.3815563933675712+3.573249081525659e-18j),0.020154688869167325,0.027117100486047346,1.9634954084936205,1.7098772552884849,0.9974164473508789
Case2,2.061670178918302,0.4908738521234052,1.2762720155208536,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8649753945474729+4.163336342344337e-17j),(0.1720543034545916+0j),(-0.4713967368259978-2.4071320926143674e-17j),(0.8683831768256217+1.3652410356839449e-17j),(0.1575081167567354-2.330042444752264e-18j),(-0.470214686459268+2.443250542868412e-17j),(0.9049247809979384+1.7842870038618585e-17j),(0.13283203714523636+0j),(-0.39439072814734644-3.759752052842455e-19j),0.005874921370578018,0.019136019342734872,1.9775203756971464,1.718058485625024,0.9976043352553557
Case2,2.110757564130642,0.4908738521234052,1.3008157081270237,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8368876317722518-2.7755575615628914e-17j),(0.18792940216908782+0j),(-0.5141027441932217-2.371806367736244e-17j),(0.8374345315857015+1.5992325434112507e-17j),(0.17359385579636294-1.9820936421528354e-18j),(-0.5182360258970696+2.517857815539628e-17j),(0.8964201373447276+1.214306433183765e-17j),(0.1397192077732178+0j),(-0.4093547301530808-3.29373626429402e-18j),0.03623073765750465,0.019015727890022538,1.9941750242513334,1.7272623699531997,0.9942914235418497
Case2,1.9634954084936207,0.4908738521234052,1.2271846377590936,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9138799305873979+1.3877787807814457e-17j),(0.1355612889539149+0j),(-0.3826834323650897+2.1125606834462724e-17j),(0.909577474303179+1.00409358684255e-17j),(0.13198398020150548-2.570477752280376e-18j),(-0.39401655702573996+2.231821745882321e-17j),(0.898360114371691+1.2335811384723961e-17j),(0.13925721679329525+0j),(-0.4063912526210818-5.804759199877149e-19j),0.030865292118619575,0.019212883898352906,1.990766178056032,1.7262397166120107,0.9999600756219861
Case2,2.012582793705961,0.4908738521234052,1.2517283303652638,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8906804383220415-2.7755575615628914e-17j),(0.15454772360755975+0j),(-0.4275550934302818+6.852791672300877e-18j),(0.8916986712623612+1.1679505172039717e-17j),(0.14376631286809743-2.5039434603559907e-18j),(-0.42919078153340123+2.3426916319267765e-17j),(0.8975921467667262+8.326672684688675e-18j),(0.1407862674747217+0j),(-0.4085076367020018+1.6285083924114427e-19j),0.035278694485930934,0.01343532399534425,1.9929478396210247,1.7278759631996763,0.9995022383505957
Case2,2.110757564130642,0.4908738521234052,1.3008157081270237,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8368876317722518-2.7755575615628914e-17j),(0.18792940216908782+0j),(-0.5141027441932217-2.371806367736244e-17j),(0.8374345315857015+1.5992325434112507e-17j),(0.17359385579636294-1.9820936421528354e-18j),(-0.5182360258970696+2.517857815539628e-17j),(0.8920735544945011+5.046468293750712e-18j),(0.14507200699239134+0j),(-0.41810719192847634-2.008141389541e-18j),0.05468258150230018,0.019015727890022538,2.003657814576444,1.7336771992951994,0.9942914235418497
Case2,1.88986433067511,4.663301595172349,3.27658297037431,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9460269013408327+2.7755575615628914e-17j),(0.08146697293863811+0j),(-0.31368174039889135-1.4494982286617666e-18j),(0.943440495222912+6.629975745250642e-18j),(0.10530589553994879-2.473357106405282e-18j),(-0.31437350451028123+1.9068173460333752e-17j),(0.8965696667316954+6.938893903907228e-18j),(0.1397715874879119+0j),(-0.4094050709676776-1.9615877928010634e-18j),0.036183928799827736,0.027117100486047346,1.994175024251333,1.727262370884522,0.9974164473508789
Case2,2.184388641949153,4.663301595172349,3.423845126011332,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.7954609276242073+4.163336342344337e-17j),(0.18890960621245756+0j),(-0.5758081914178453+2.8524175578615194e-17j),(0.7956231674381571+1.8667014508473618e-17j),(0.19241445496339543-1.3570357669380068e-18j),(-0.5744218423395947+2.5400837567312793e-17j),(0.8887920714157348+9.607699251563854e-18j),(0.14355143508210774+0j),(-0.4222053110023059+3.8347092807711e-19j),0.06054161174461245,0.005053442162297889,2.008806840997319,1.7331622972783356,0.9876721901062802
Case2,1.9144080232812801,0.4908738521234052,1.2026409451529232,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9344632147583051+1.3877787807814457e-17j),(0.11525505171116174+0j),(-0.3368898533922201-1.3042495297334992e-17j),(0.9345653237066563+7.563478908343089e-18j),(0.11300819580689435-2.533842229245295e-18j),(-0.3373674605019623+2.0103361970495493e-17j),(0.892054295940204+9.912705577010325e-18j),(0.14153026484132586+0j),(-0.41611134974444264-5.755266594523259e-19j),0.049164255721498074,0.002826564141350893,2.002064068303316,1.730330332992478,0.9989593629399124
Case2,1.9389517158874505,4.663301595172349,3.3011266629804803,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9273080449576613-4.163336342344337e-17j),(0.10283653258584584+0j),(-0.35989503653498817+2.2455696300293147e-17j),(0.9235204414091546+8.685788926845272e-18j),(0.121824700427286-2.571684737698444e-18j),(-0.363687691110439+2.1194582850489282e-17j),(0.8944045458747012+6.47630097698008e-18j),(0.13895068269096053+0j),(-0.412363595530479+9.598882045307056e-19j),0.040486669422671956,0.026568433640572944,1.9978565781422586,1.7270578408578625,0.9994179603515555
Case2,1.9389517158874505,4.663301595172349,3.3011266629804803,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9273080449576613-4.163336342344337e-17j),(0.10283653258584584+0j),(-0.35989503653498817+2.2455696300293147e-17j),(0.9235204414091546+8.685788926845272e-18j),(0.121824700427286-2.571684737698444e-18j),(-0.363687691110439+2.1194582850489282e-17j),(0.8964610145673861+3.469446951953614e-18j),(0.13669354830939087+0j),(-0.40908431059326084+2.303376210515858e-18j),0.03289378141119917,0.026568433640572944,1.9941750242513332,1.7241944102400737,0.9994179603515555
Case2,2.012582793705961,0.4908738521234052,1.2517283303652638,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.8906804383220415-2.7755575615628914e-17j),(0.15454772360755975+0j),(-0.4275550934302818+6.852791672300877e-18j),(0.8916986712623612+1.1679505172039717e-17j),(0.14376631286809743-2.5039434603559907e-18j),(-0.42919078153340123+2.3426916319267765e-17j),(0.8961209806706012+1.6326809185664067e-18j),(0.1377437939151655+0j),(-0.41017082723073267+2.5709888847385062e-18j),0.035370577551230575,0.01343532399534425,1.9952578342192524,1.7252772203723439,0.9995022383505957
Case2,1.9144080232812801,0.4908738521234052,1.2026409451529232,(0.909577474303179+2.7755575615628914e-17j),(0.13198398020150548+0j),(-0.39401655702573996+1.4644477113074613e-17j),(0.9344632147583051+1.3877787807814457e-17j),(0.11525505171116174+0j),(-0.3368898533922201-1.3042495297334992e-17j),(0.9345653237066563+7.563478908343089e-18j),(0.11300819580689435-2.533842229245295e-18j),(-0.3373674605019623+2.0103361970495493e-17j),(0.8982511047865847+2.3129646346357427e-18j),(0.1364944193482764+0j),(-0.40609966201748193+1.703573096845534e-18j),0.027919913655107292,0.002826564141350893,1.990766178056032,1.723512641311454,0.9989593629399124
