Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.03441842032312371-1.3319232814560038e-19j),(-0.8217827287048746-1.0706207671208e-17j),(0.5687605112389846-1.5460975420808534e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),0.05025717506136026,0.03569255535163588,0.9572040116406401,6.295457160933252
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.04423514709378951-1.7104874686982933e-19j),(-0.8214650333386-1.0704526135370106e-17j),(0.5685406324649134-1.5453297531430047e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),0.05025717506136026,0.045411465530098366,0.9572040116406401,6.295457160933252
Case1,0.9817477042468103,3.9269908169872414,2.454369260617026,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.08149827366882344+0j),(-0.8274658588555461+0j),(0.5555702330196023-2.559224798629812e-19j),(0.058935365858131694-2.275453411311293e-19j),(-0.82084064584703-1.0701212997303411e-17j),(0.5681084903225782-1.5438213421426345e-17j),(0.033854777507898365+3.700743415417188e-17j),(-0.8208374532478875+0j),(0.5690622052850975-9.261964590180232e-20j),0.016375238044320714,0.04172637812218376,0.9653852425093635,6.324091466490256
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.04423514709378951-1.7104874686982933e-19j),(-0.8214650333386-1.0704526135370106e-17j),(0.5685406324649134-1.5453297531430047e-17j),(0.02789934048778273+4.163336342344337e-17j),(-0.8200089025469302+0j),(0.5707487018182844-7.220679165665496e-20j),0.024845722298580546,0.045411465530098366,0.9633399347921826,6.316932890101006
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.04423514709378951-1.7104874686982933e-19j),(-0.8214650333386-1.0704526135370106e-17j),(0.5685406324649134-1.5453297531430047e-17j),(0.02432607827571335+4.4408920985006264e-17j),(-0.8195117721263557+0j),(0.5717605997381966-5.995907910956655e-20j),0.029928012851136533,0.045411465530098366,0.962112750161874,6.312637744267455
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.04913888759421561-1.8992338868794205e-19j),(-0.8212765759588526-1.0703527298618552e-17j),(0.5684102000380591-1.544874392798605e-17j),(0.021943903467667093+4.625929269271485e-17j),(-0.8191803518459727+0j),(0.5724351983514714-5.17939374115076e-20j),0.0333162065528406,0.05025718107763138,0.9612946270750018,6.309774313711755
Case1,0.9817477042468103,3.9269908169872414,2.454369260617026,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.08149827366882344+0j),(-0.8274658588555461+0j),(0.5555702330196023-2.559224798629812e-19j),(0.054039077228884104-2.087569251306403e-19j),(-0.821068431788843-1.0702422955090898e-17j),(0.5682661422714368-1.5443715448889454e-17j),(0.03045167063926086+3.96508223080413e-17j),(-0.8203639957044832+0j),(0.5700259175897758-8.095515776171811e-20j),0.02121551476104084,0.046552532758476935,0.964216495242403,6.3200008514106845
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.03441842032312371-1.3319232814560038e-19j),(-0.8217827287048746-1.0706207671208e-17j),(0.5687605112389846-1.5460975420808534e-17j),(0.027899340487782733+4.163336342344337e-17j),(-0.82000890254693+0j),(0.5707487018182845-7.220679165665496e-20j),0.024845722298580765,0.03569255535163588,0.9633399347921827,6.316932890101006
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.03441842032312371-1.3319232814560038e-19j),(-0.8217827287048746-1.0706207671208e-17j),(0.5687605112389846-1.5460975420808534e-17j),(0.025914194814410853+4.317533984653386e-17j),(-0.8197327189799442+0j),(0.5713108673293468-6.54025069082725e-20j),0.027669217050000784,0.03569255535163588,0.9626581655531223,6.314546697971256
Case1,0.9572040116406401,3.877903431774901,2.4175537291583513,(0.0491388875942156+0j),(-0.8212765759588524-1.3877787807814457e-17j),(0.568410200038059-1.3251820134197785e-17j),(0.010033029427435827+5.551115123125783e-17j),(-0.8175232504440582+0j),(0.5758081914178452-1.0968228921212884e-20j),(0.04913888759421561-1.8992338868794205e-19j),(-0.8212765759588526-1.0703527298618552e-17j),(0.5684102000380591-1.544874392798605e-17j),(0.024326078275713356+4.4408920985006264e-17j),(-0.8195117721263557+0j),(0.5717605997381967-5.995907910956655e-20j),0.029928012851136637,0.05025718107763138,0.962112750161874,6.312637744267455
