Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1,1.0799224746714913,5.006913291658733,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989295655114
Case1Fin,0.9817477042468103,5.105088062083414,0.6086835781231386,(-0.5450090550389781+0j),(-0.6921441818791707+0j),(0.47318237648536077+7.39056991504681e-18j),(-0.5459921174937091+0j),(-0.6925877014101081+0j),(0.4713967368259979+1.1825378837682157e-17j),0.9999989240170603
