Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,1.325359400733194,3.9269908169872414,0.5252350217720435,(-0.8012546993594902+0j),(0.4290662583540171+0j),(0.4170048593199084-1.2159967872247574e-18j),(-0.937387785456033+0j),(0.2495291002108004+0j),(0.24298017990326387-1.7322842803355358e-17j),(-0.9368313164761313-1.6235159978114725e-19j),(0.2508332918300536+4.3469070141847806e-20j),(0.2437821654249912-6.686278818931993e-19j),(-0.937387785456033+0j),(0.2495291002108004+0j),(0.24298017990326387-1.7322842803355358e-17j),0.48969492365640394,0.0026626461208822116,1.325359400733194,4.452225838759285,0.9797374041446406
Case1Fin,1.325359400733194,3.9269908169872414,0.5252350217720435,(-0.8012546993594902+0j),(0.4290662583540171+0j),(0.4170048593199084-1.2159967872247574e-18j),(-0.937387785456033+0j),(0.2495291002108004+0j),(0.24298017990326387-1.7322842803355358e-17j),(-0.937387785456033+0j),(0.2495291002108004+0j),(0.24298017990326387-1.7322842803355358e-17j),(-0.937387785456033+0j),(0.2495291002108004+0j),(0.24298017990326387-1.7322842803355358e-17j),0.48969492365640394,0.0,1.325359400733194,4.452225838759285,0.9797374041446406
