Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19,20
Case1,1.9389517158874505,1.6198837120072371,1.7794177213979245,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.23778783180305857+0j),(0.9021820823558182+0j),(-0.35989503653498817-2.112761767938743e-18j),(-0.24395943974019335+3.631718155546197e-19j),(0.9089923757905023-1.353177445368412e-18j),(-0.33795954272129886-3.901730849100794e-18j),(-0.23778783180305857+0j),(0.9021820823558182+0j),(-0.35989503653498817-2.112761767938743e-18j),0.20543469568988976,0.034917400135631244,1.9389517158874505,3.399301433405162,0.9947729220716499
Case1,1.9144080232812801,5.890486225480862,3.9024471243810708,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.3388570357383439+0j),(0.8784538326013446+0j),(-0.33688985339222005+6.474660391176804e-20j),(-0.3288106722773071+4.64191570263733e-19j),(0.8851944000531783-1.2496546286150038e-18j),(-0.32911155542010256-3.8248988855087835e-18j),(-0.2883224337707012+0j),(0.8903179574785813+0j),(-0.3483924449636041-1.0240075820134875e-18j),0.13153337727362618,0.024565228884988022,1.9266798695843654,3.4545247380437543,0.9996282581192127
Case1,1.88986433067511,5.841398840268521,3.865631592922396,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.26446230071572685-5.551115123125783e-17j),(0.9119558417162899+0j),(-0.31368174039889146-3.7134600260434376e-22j),(-0.26148426180284756+3.8559406495985137e-19j),(0.9047016421890302-1.3341054692253074e-18j),(-0.33636426601214997-3.888029497895144e-18j),(-0.2803690560857097-1.850371707708594e-17j),(0.8975305855578175+0j),(-0.33682221010869984-6.827955033431931e-19j),0.13512914818294958,0.0329147592291949,1.9144080232812801,3.4442982006996132,0.9965375987730603
Case1,1.9144080232812801,5.890486225480862,3.9024471243810708,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.3388570357383439+0j),(0.8784538326013446+0j),(-0.33688985339222005+6.474660391176804e-20j),(-0.32088145935631984+4.556141989438995e-19j),(0.8877471744110569-1.2604973143208741e-18j),(-0.3300606661911462-3.83323797046738e-18j),(-0.2949910509988683-1.3877787807814457e-17j),(0.8927613973186993+0j),(-0.3368391209295799-4.959099765294528e-19j),0.11575487585155286,0.03409810539281022,1.9144080232812801,3.4606606611952966,0.9996282581192127
Case1,1.9389517158874505,1.6198837120072371,1.7794177213979245,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.23778783180305857+0j),(0.9021820823558182+0j),(-0.35989503653498817-2.112761767938743e-18j),(-0.23915578507593388+3.568993333744684e-19j),(0.9101131903540061-1.3581891436559768e-18j),(-0.3383762568626333-3.9052988148622465e-18j),(-0.28355040715970636-1.1102230246251566e-17j),(0.8946455343261231+0j),(-0.34145030405066157-8.192803348113109e-19j),0.1336908398192203,0.030817845893541113,1.9193167618025142,3.44838881563727,0.9947729220716499
Case1,1.88986433067511,1.8162332528565992,1.8530487917658545,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.4781238853578388+0j),(0.8203665741548999+0j),(-0.3136817403988916-6.833787678386245e-18j),(-0.47795662966937963+5.837137978339417e-19j),(0.8233201041219351-1.005495634912499e-18j),(-0.306106952393658-3.615842899612189e-18j),(-0.3159793201927284-9.25185853854297e-18j),(0.8822657076309192+0j),(-0.33682221010869984-1.8216982254071332e-18j),0.08425400614903256,0.010695573660727986,1.9144080232812801,3.485204353801467,0.9966536028162
Case1,1.8653206380689396,5.988660995905543,3.926990824437822,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.45109855788922565+0j),(0.8439460274339431+0j),(-0.29028467725446205+1.019516722344551e-17j),(-0.45667050100192236+5.720984401522845e-19j),(0.833867193751556-1.0446352891040357e-18j),(-0.3100283159641361-3.65240050665817e-18j),(-0.3352820684350851-7.93016446160826e-18j),(0.8767914676027797+0j),(-0.330173991129523-1.0500316128532709e-19j),0.05282879889935954,0.035394425153591924,1.9073955396795175,3.5062418051389406,0.9980715484256981
Case1,1.9144080232812801,1.6689710972195777,1.7916895677010096,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.295345187689845+0j),(0.8940226209609123+0j),(-0.33688985339222005-5.537876944746471e-18j),(-0.3092884157912205+4.427299616243147e-19j),(0.8913548163438249-1.2759271394759804e-18j),(-0.3314019722904852-3.844983301465979e-18j),(-0.33028995834193015-6.938893903907228e-18j),(0.8789453617725463+0j),(-0.3310134739123602-7.841123842179701e-19j),0.06081428594511834,0.02209892268167818,1.9082721001297378,3.5005441626116465,0.9982643840247682
Case1,1.9144080232812801,1.6689710972195777,1.7916895677010096,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.295345187689845+0j),(0.8940226209609123+0j),(-0.33688985339222005-5.537876944746471e-18j),(-0.29609045317065075+4.2758234644384366e-19j),(0.8952836770422747-1.2928734826245084e-18j),(-0.3328627061760792-3.857721373933626e-18j),(-0.32640720604725404-6.1679056923619804e-18j),(0.8806206127934759+0j),(-0.33166640496567795-1.3123084464989146e-18j),0.06702522031404179,0.0060334732388039325,1.9089538693687982,3.4961126628681956,0.9982643840247682
Case1,1.88986433067511,5.939573610693203,3.914718978134737,(-0.3737595783799846+0j),(0.8693817071002958+0j),(-0.3232324626775468-4.212889355659314e-18j),(-0.3954116089766102+0j),(0.863280617891338+0j),(-0.3136817403988914+1.0268003624106371e-17j),(-0.4104757418660638+5.402540020282184e-19j),(0.854708914821851-1.1249383695672095e-18j),(-0.3177771802121076-3.723539917444997e-18j),(-0.33330764634018967-5.551115123125783e-18j),(0.8788866133032622+0j),(-0.3298679385089993-1.5427723943838611e-19j),0.056592314074213834,0.027731285150144835,1.9070449154994293,3.503612124746211,0.9998507074428964
