Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,2.110757564130642,3.3379421944391554,0.559596191420682,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.5883821947593492+0j),(0.6241031655929733+0j),(-0.5141027441932218+9.536491714149262e-18j),(-0.5883821947593492+0j),(0.6241031655929733+0j),(-0.5141027441932218+9.536491714149262e-18j),0.2110911982486896,0.24519082635965284,2.110757564130642,3.8975383858598374,0.99578904695229
Case1,2.110757564130642,3.436116964863836,0.5522330836388308,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.6425557183752221+0j),(0.5681729641546676+0j),(-0.5141027441932216+3.2206881254777827e-17j),(-0.6154689565672856+0j),(0.5961380648738204+0j),(-0.5141027441932217+2.0871686484463542e-17j),0.21021285933747325,0.21692185049848278,2.110757564130642,3.9429442171812523,0.99439916846348
Case1,2.3071071049800045,3.2397674240144743,0.554687452899448,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.4501000180228322+0j),(0.5885733122905136+0j),(-0.6715589548470186-2.1029735862019137e-17j),(-0.5603459770524678+0j),(0.5936164806793848+0j),(-0.5665881477444873+6.9045457023026495e-18j),0.1000828920769542,0.1711777792278236,2.1762074110804295,3.893447770425476,0.9973584727544288
Case1,2.2334760271614935,3.1906800388021335,0.5522330836388308,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.4459926520259924+0j),(0.650062031109689+0j),(-0.6152315905806267-8.237128806104483e-18j),(-0.5317576457958489+0j),(0.6077278682869609+0j),(-0.5787490084535222+3.1191270752008665e-18j),0.08526624517071157,0.18763330415576562,2.1905245651006955,3.855814108429348,0.9963077090644331
Case1,2.2089323345553233,3.3379421944391554,0.554687452899448,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.5481065304761048+0j),(0.5871299429229255+0j),(-0.5956993044924334+2.6903519671813437e-17j),(-0.5350274227319002+0j),(0.6036082832141538+0j),(-0.5821390676613044+7.876005594523381e-18j),0.07448682395407102,0.13185954143536713,2.194206118991621,3.8631772162111986,0.9997452286015407
Case1,2.2580197197676637,3.3379421944391554,0.559596191420682,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.5302674783360001+0j),(0.5624602763104645+0j),(-0.6343932841636454-1.6997615574492925e-17j),(-0.5342340986659168+0j),(0.5967502820635389+0j),(-0.5908481037450278+3.730402066353996e-18j),0.05971311078571606,0.028956947427591917,2.2048417191209615,3.8689040778193053,0.9999244376601261
Case1,2.2580197197676637,3.3379421944391554,0.559596191420682,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.5302674783360001+0j),(0.5624602763104645+0j),(-0.6343932841636454-1.6997615574492925e-17j),(-0.5336674386187857+0j),(0.5918517098130996+0j),(-0.5970688438048303+7.692566890901505e-19j),0.04916045852260542,0.18241525881356652,2.2124385763562047,3.872994693253667,0.9999244376601261
Case1,2.2580197197676637,3.3379421944391554,0.559596191420682,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.5302674783360001+0j),(0.5624602763104645+0j),(-0.6343932841636454-1.6997615574492925e-17j),(-0.5332424435834376+0j),(0.5881777806252704+0j),(-0.6017343988496823-1.4516023438577338e-18j),0.04124596932527225,0.028956947427591917,2.218136219282637,3.876062654829439,0.9999244376601261
Case1,2.110757564130642,3.436116964863836,0.5620505606812989,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.6481026883743051+0j),(0.5618374086290422+0j),(-0.5141027441932214-1.0175698109624082e-17j),(-0.546004693004645+0j),(0.5852510726256894+0j),(-0.5919975483322977-2.4209463178317724e-18j),0.05196679938762572,0.26768081463906046,2.2062052575990823,3.8896298626867383,0.9940832336599178
Case1,2.282563412373834,3.2888548092268146,0.554687452899448,(-0.5376682245217664+0j),(0.57048095507086+0j),(-0.6208577616822154+3.0038650248458198e-18j),(-0.4889355106289941+0j),(0.5781931369997795+0j),(-0.6531728429537764-1.63151215602933e-17j),(-0.54029777476708+0j),(0.5845452790630985+0j),(-0.5981150777944456-3.810363842077925e-18j),0.03943655812532176,0.08614058313231793,2.213841073076557,3.8850211026306907,0.9991303479520879
