Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1,2.061670178918302,3.9269908169872414,0,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
Case1Fin,2.061670178918302,3.9269908169872414,X,(-0.6472514484979933+0j),(0.6298516193006578+0j),(-0.4293629002156438+9.87365408077559e-18j),(-0.6236125064933355+0j),(0.6236125064933355+0j),(-0.47139673682599775+8.070745022974042e-18j),0.9994088615116686
