Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case7,1.2026409377023426,3.2888548092268146,(-0.2536312505902487+1.1102230246251566e-17j),(0.9273026276238684+0j),(0.20810278089861295-2.298588253869142e-18j),0.049282607525786726,1.3597205703818322,3.406664533736432,0.9880301162686145,8564
Case7Fin,1.3744467859455345,3.436116964863836,(-0.2536312505902487+1.1102230246251566e-17j),(0.9273026276238684+0j),(0.20810278089861295-2.298588253869142e-18j),0.049282607525786726,1.3597205703818322,3.406664533736432,0.999727079506685,8369
Case8,1.6935147898257479,5.056000676871073,(-0.934463215617022-2.7755575615628914e-17j),(-0.3343562849057379+0j),(-0.12241067519921595+7.961178313869492e-18j),0.5479472597074525,1.6935147898257479,5.056000676871073,0.963592949232094,8492
Case8,1.6444274046134073,5.056000676871073,(-0.9367280631832536-1.3877787807814457e-17j),(-0.3351666603228408+0j),(-0.0979876193994417+7.246284604232666e-18j),0.524978676056807,1.6689710972195777,5.056000676871073,0.9634891863244374,8456
Case8,1.6444274046134073,5.154175447295755,(-0.9249986737794107+0j),(-0.3655766450093559+0j),(-0.08984660079951695+6.260828770179514e-18j),0.48521510148044394,1.6607898663508542,5.088725600345967,0.9795607259165584,8480
Case8,2.405281875404685,5.792311455056181,(-0.7728916803098487+0j),(-0.4222480143928026+0j),(-0.2526227319383775+3.750798965922102e-18j),0.42869605165237606,1.846912868614312,5.26462206402352,0.8491115935837895,8534
Case8,1.6444274046134073,5.154175447295755,(-0.7986213232422239+5.551115123125783e-18j),(-0.4230777343907193+0j),(-0.2168110982706355+3.858622593152324e-18j),0.4177843409190926,1.806415775814131,5.242532740677968,0.9795607259165584,8375
Case8Fin,1.6444274046134073,5.448699758569798,(-0.7986213232422239+5.551115123125783e-18j),(-0.4230777343907193+0j),(-0.2168110982706355+3.858622593152324e-18j),0.4177843409190926,1.806415775814131,5.242532740677968,0.9855518593043334,8360
Case9,1.9880391010997909,6.135923151542564,(-0.13414243120609998-5.551115123125783e-17j),(-0.9043148155225735+0j),(-0.40524131400498975+4.268161332728087e-18j),1.2522745060791256,1.9880391010997909,6.135923151542564,0.8271535380278308,8429
Case9,2.9206994201342606,6.037748381117884,(-0.09368984497822228-2.7755575615628914e-17j),(-0.5584249330442105+0j),(-0.6904717220217591+2.2663071696630236e-18j),0.5807016293561155,2.4543692606170255,6.086835766330224,0.9984989279275117,8588
Case9,2.748893571891069,6.1850105367549055,(-0.0749630752161238-1.850371707708594e-17j),(-0.4992301910428837+0j),(-0.7682743255182684+4.373539728179936e-19j),0.42497751409618095,2.5525440310417067,6.119560689805117,0.9975190884956987,8549
Case9,2.086213871524472,4.957825906446392,(-0.26722520000545624-6.938893903907228e-18j),(-0.4272761166899338+0j),(-0.6994302921961473+3.064311042732781e-20j),0.6141295978546846,2.4359614911623977,5.829126993965436,0.7871693486882684,8474
Case9,2.8716120349219203,6.135923151542564,(-0.22160713789388298-1.1102230246251566e-17j),(-0.3945860922723677+0j),(-0.7522994469160058+1.315100475517167e-18j),0.4829523566056867,2.523091599914302,5.890486225480862,0.9998173510369615,8561
Case9Fin,2.84706834231575,6.086835766330224,(-0.22160713789388298-1.1102230246251566e-17j),(-0.3945860922723677+0j),(-0.7522994469160058+1.315100475517167e-18j),0.4829523566056867,2.523091599914302,5.890486225480862,0.9721877783752584,8513
Case10,2.356194490192345,5.399612373357457,(-0.5466009335008788-2.7755575615628914e-17j),(-0.44858379317131836+0j),(-0.7071067811865475+2.0848087031336166e-17j),0.563840160921337,2.356194490192345,5.399612373357457,0.9669730887041033,8369
Case10,1.88986433067511,6.135923151542564,(-0.34296282697401603-1.3877787807814457e-17j),(-0.6939173824817733+0j),(-0.5103942607927194+1.0202947205133616e-17j),0.20577694985374312,2.1230294104337273,5.767767762450011,0.9515395465652099,8576
Case10,2.6261751088602177,5.743224069843841,(-0.31310865572708074+0j),(-0.603535882085482+0j),(-0.6302918375647166+1.1051162695235373e-17j),0.44591019826896683,2.2907446432425576,5.759586531581287,0.9255437337086383,8525
Case10,2.184388641949153,5.546874528994478,(-0.3720955924500287+1.3877787807814457e-17j),(-0.604099508408559+0j),(-0.6166709260279989+4.482790111270739e-18j),0.3727387236862242,2.2641556429192065,5.706408530934585,0.9931187933955278,8336
Case10,2.061670178918302,5.988660995905543,(-0.34887811987706496+1.1102230246251566e-17j),(-0.6520688128858251+0j),(-0.5876160881875987+1.8984106799490553e-18j),0.31893205394152163,2.2236585501190254,5.762859023928777,0.9833005696151959,8480
