Case,Theta,Phi,timeErr,init,trace,cost,7
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02637436+1.21130559e-16j -0.82093897-9.90458767e-18j
  0.57040653-8.65404049e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02368753+1.08805299e-16j -0.82099422-9.39772470e-18j
  0.57044491-9.00726562e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02599823+1.19405431e-16j -0.82094706-9.83036030e-18j
  0.57041215-8.70576844e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02208021+1.01429763e-16j -0.82102443-9.12048800e-18j
  0.57046591-9.20046760e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02511608+1.15359106e-16j -0.82096558-9.66045236e-18j
  0.57042502-8.82417472e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02566431+1.17873866e-16j -0.82095414-9.76535725e-18j
  0.57041707-8.75106809e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.0263774 +1.21144520e-16j -0.8209389 -9.90519274e-18j
  0.57040648-8.65361883e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02633909+1.20968806e-16j -0.82093973-9.89758245e-18j
  0.57040706-8.65892232e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02317433+1.06450566e-16j -0.82100409-9.30709285e-18j
  0.57045178-9.07042557e-18j]",0.040984137625341366
Case2,0.9817477042468103,3.8288160465625602,2.405281882855266,"[(-0.02416554476249913+1.1102230246251565e-16j), (-0.8209848204474206-8.673617379884035e-18j), (0.5704383849647989-9.510213581524663e-18j)]","[(-0.040798273962136575+0j), (-0.8304680710444294+0j), (0.5555702330196023+1.5420157273347797e-18j)]","[-0.02343183+1.07632064e-16j -0.82099916-9.35231911e-18j
  0.57044835-9.03890808e-18j]",0.040984137625341366
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.12837645+1.11793377e-18j  0.80621423+1.37702852e-17j
  0.57752758-1.89744765e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.11950131+1.04297461e-18j  0.8071154 +1.37699558e-17j
  0.57817313-1.90069479e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.12367639+1.07830179e-18j  0.80669963+1.37701143e-17j
  0.57787529-1.89919620e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.11779342+1.02849127e-18j  0.8072813 +1.37698894e-17j
  0.57829197-1.90129299e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.11866691+1.03590095e-18j  0.80719676+1.37699234e-17j
  0.57823141-1.90098812e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.12111923+1.05667790e-18j  0.806956  +1.37700179e-17j
  0.57805894-1.90012016e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.12777979+1.11291083e-18j  0.80627687+1.37702640e-17j
  0.57757245-1.89767323e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.11014104+9.63376979e-19j  0.80799494+1.37695835e-17j
  0.57880318-1.90386763e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.12203713+1.06444469e-18j  0.8068646 +1.37700527e-17j
  0.57799347-1.89979072e-17j]",0.03623841758919498
Case3,0.9572040116406401,6.037748381117884,3.4974762038298426,"[(-0.11852852752831386+0j), (0.807210193136683+2.0816681711721685e-17j), (0.5782410330115014-1.396245136375782e-17j)]","[(-0.09011600880989094+0j), (0.8126032436880164+0j), (0.5758081914178452+1.0707848980544607e-18j)]","[-0.123871  +1.07994568e-18j  0.8066799 +1.37701215e-17j
  0.57786116-1.89912509e-17j]",0.03623841758919498
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.2805505 +2.95363119e-19j -0.95590183-1.00637194e-18j
  0.08685111-1.20304391e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.25148323+2.69205415e-19j -0.96389131-1.03181737e-18j
  0.08757702-1.21294425e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.28525712+2.99450158e-19j -0.95451928-1.00201163e-18j
  0.0867255 -1.20133032e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.27325178+2.88941196e-19j -0.95799648-1.01300218e-18j
  0.08704143-1.20563992e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.2541072 +2.71629072e-19j -0.96320852-1.02962622e-18j
  0.08751498-1.21209832e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.2570316 +2.74316075e-19j -0.96243863-1.02715926e-18j
  0.08744503-1.21114443e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.2779378 +2.93075926e-19j -0.95665852-1.00876375e-18j
  0.08691987-1.20398175e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.25136625+2.69097088e-19j -0.96392157-1.03191456e-18j
  0.08757977-1.21298175e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.26783547+2.84110881e-19j -0.95951235-1.01781853e-18j
  0.08717916-1.20751845e-17j]",0.028339887519361895
Case4,1.4971652489763858,3.877903431774901,2.6875343403756435,"[(0.2654429712983589+0j), (-0.9601715352461195+0j), (0.08723905026654344-1.2176020405186955e-17j)]","[(0.27776502822082666+0j), (-0.9578281913161012+0j), (0.07356456359966762-1.0428455242273934e-18j)]","[ 0.24919502+2.67082205e-19j -0.96448055-1.03371081e-18j
  0.08763056-1.21367427e-17j]",0.028339887519361895
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04419205+6.69410573e-22j  0.09768833+1.47975958e-21j
 -0.99423541+1.75147522e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04468245+6.76809573e-22j  0.0976862 +1.47966265e-21j
 -0.9942137 +1.75801371e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04188984+6.34663306e-22j  0.09769803+1.48020034e-21j
 -0.99433412+1.72174122e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04739834+7.17767563e-22j  0.09767396+1.47910652e-21j
 -0.99408913+1.79552496e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04475244+6.77865381e-22j  0.09768589+1.47964873e-21j
 -0.99421058+1.75895266e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04144234+6.27906821e-22j  0.09769986+1.48028329e-21j
 -0.99435269+1.71614553e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.041694  +6.31706479e-22j  0.09769883+1.48023675e-21j
 -0.99434227+1.71928494e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04460696+6.75670697e-22j  0.09768653+1.47967764e-21j
 -0.99421706+1.75700255e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04267131+6.46460327e-22j  0.0976948 +1.48005337e-21j
 -0.9943012 +1.73165656e-22j]",0.013494550002229565
Case5,3.043417883165112,0.7853981633974483,1.9144080232812801,"[(0.04532550108410891+0j), (0.09768336678119809+0j), (-0.9941848715433989+1.5234814092966756e-20j)]","[(0.04190772759137448+0j), (0.08860644540050103+0j), (-0.9951847266721969-5.555856225340641e-18j)]","[ 0.04597169+6.96256206e-22j  0.09768048+1.47940273e-21j
 -0.99415548+1.77554561e-22j]",0.013494550002229565
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.7743195 +1.33294309e-18j -0.61761363-1.06318365e-18j
 -0.13777777+1.22571337e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.7724352 +1.33937767e-18j -0.61985722-1.07481239e-18j
 -0.13827827+1.22999273e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.78758503+1.28562655e-18j -0.60142276-9.81741698e-19j
 -0.1341659 +1.19477608e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.76788651+1.35461957e-18j -0.62521778-1.10293934e-18j
 -0.13947411+1.24020967e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.76703246+1.35743560e-18j -0.62621565-1.10822873e-18j
 -0.13969671+1.24211035e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.76086982+1.37732855e-18j -0.63333686-1.14646805e-18j
 -0.14128532+1.25566350e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.78290568+1.30272221e-18j -0.60721481-1.01037997e-18j
 -0.13545799+1.20585452e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.76884038+1.35145738e-18j -0.6241001 -1.09703485e-18j
 -0.13922478+1.23808032e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.80282544+1.22684934e-18j -0.58191054-8.89255024e-19j
 -0.12981309+1.15736610e-17j]",0.01802596360571601
Case6,1.6935147898257479,0.04908738521234052,0.8713010949696248,"[(0.792139762866823+0j), (-0.5956972425261954+0j), (-0.13288864259966193+1.2050941465808346e-17j)]","[(0.7898518451801835+0j), (-0.6009573106824904+0j), (-0.122410675199216-9.59375409305415e-18j)]","[ 0.81723381+1.16685942e-18j -0.56248024-8.03118225e-19j
 -0.12547857+1.11998021e-17j]",0.01802596360571601
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.07163863-1.08529772e-16j  0.99532227-7.90677496e-18j
 -0.06481894-1.46354224e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.06903951-1.04630645e-16j  0.99550515-7.35394336e-18j
 -0.06483085-1.49990814e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.07818377-1.18328671e-16j  0.99483162-9.38840911e-18j
 -0.06478698-1.36607765e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.07002105-1.06103639e-16j  0.99543688-7.56034059e-18j
 -0.0648264 -1.48633112e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.08043725-1.21695458e-16j  0.99465271-9.92812546e-18j
 -0.06477533-1.33057377e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.06932896-1.05065094e-16j  0.99548512-7.41450977e-18j
 -0.06482954-1.49592402e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.06839645-1.03665279e-16j  0.99554935-7.22028624e-18j
 -0.06483372-1.50870023e-18j]",0.01674910038856145
