Case,Theta,Phi,timeErr,init,trace,cost
Case1,1.91680689474443,2.4148065848754476,ct1,"[(0.6250901715592981+0j), (0.703022925407541+0j), (-0.3391475250851621-1.1356717027976243e-17j)]","[(0.6250901715592981+0j), (0.7030229254075406+0j), (-0.3391475250851621+1.021318356368299e-18j)]",3.4664986126059544e-16
Case2,1.4611506475840856,4.3049466481098655,ct1,"[(-0.9126238553320434+2.7755575615628914e-17j), (0.39388275427172303+0j), (0.10942611464453555+1.7066756470838175e-17j)]","[(-0.9126238553320434-2.7755575615628914e-17j), (0.39388275427172326+0j), (0.10942611464453578+6.645490421104853e-18j)]",5.0476665694971255e-16
Case3,2.0837941564492777,4.469823210919042,ct1,"[(-0.8457703809125673+0j), (0.20927559709131296+0j), (-0.49079138871121736+7.504883277543913e-19j)]","[(-0.8457703809125674-1.3877787807814457e-17j), (0.20927559709131305+0j), (-0.49079138871121736+2.1443038033299337e-17j)]",2.259141890040432e-16
Case4,1.3440880170245666,4.590366964316951,ct1,"[(-0.967166358265189-2.0816681711721685e-17j), (0.11860482451436999+0j), (0.22477128607090202+1.0638859782252143e-17j)]","[(-0.9671663582651892-1.3877787807814457e-17j), (0.11860482451436974+0j), (0.2247712860709018-9.994949161432968e-18j)]",5.953284922199151e-16
Case5,1.4303821162642925,4.519166546656433,ct1,"[(-0.9717318154558073+0j), (0.19013248983535255+0j), (0.13995326055498086+8.540197643432933e-19j)]","[(-0.9717318154558073+2.7755575615628914e-17j), (0.19013248983535241+0j), (0.13995326055498075+2.0718793545143277e-17j)]",2.8059314536555407e-16
