Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,2.2580197197676637,2.061670178918302,2.1598449493429825,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.68173435638416+2.7755575615628914e-17j),(0.3643946052475794+0j),(-0.6343932841636453-1.612760788820211e-17j),(-0.6919044737328383+2.3096189895984275e-18j),(0.36665208851721554-1.2239068518326501e-18j),(-0.6219601636877141-3.290859824141616e-18j),(-0.68173435638416+2.7755575615628914e-17j),(0.3643946052475794+0j),(-0.6343932841636453-1.612760788820211e-17j),0.05849424057419461,0.02486072109424553
Case1,2.2089323345553233,6.283185307179586,4.246058820867455,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.7174444860217734-2.7755575615628914e-17j),(0.3611312062176081+0j),(-0.5956993044924335-1.6114234428096373e-17j),(-0.7226410056185772+2.211019681854318e-18j),(0.35102824693614315-1.0740192665904232e-18j),(-0.5954570906887493-3.3164179544496976e-18j),(-0.6995894212029667+0j),(0.36276290573259373+0j),(-0.6150462943280394-1.6120921158149243e-17j),0.09732799474359288,0.01554169268195299
Case1,2.2580197197676637,2.061670178918302,2.1598449493429825,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.68173435638416+2.7755575615628914e-17j),(0.3643946052475794+0j),(-0.6343932841636453-1.612760788820211e-17j),(-0.6919044737328383+2.3096189895984275e-18j),(0.36665208851721554-1.2239068518326501e-18j),(-0.6219601636877141-3.290859824141616e-18j),(-0.6936377329300312+9.25185853854297e-18j),(0.3633068055709222+0j),(-0.621495290939908-1.6123150068166867e-17j),0.08438341002046024,0.02486072109424553
Case1,2.184388641949153,2.110757564130642,2.1475731104904785,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.7347425977903133+0j),(0.3586059699565136+0j),(-0.5758081914178452+2.1654006006418652e-17j),(-0.7496175123613471+2.10290552914495e-18j),(0.3361221100307143-9.42924934377378e-19j),(-0.5701714762329715-3.3206023257088553e-18j),(-0.7039139491451016+6.938893903907228e-18j),(0.3621315966673201+0j),(-0.6100735160593923-6.678861049520487e-18j),0.10725661001964848,0.04299549782778844
Case1,2.2089323345553233,6.283185307179586,4.246058820867455,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.7174444860217734-2.7755575615628914e-17j),(0.3611312062176081+0j),(-0.5956993044924335-1.6114234428096373e-17j),(-0.7226410056185772+2.211019681854318e-18j),(0.35102824693614315-1.0740192665904232e-18j),(-0.5954570906887493-3.3164179544496976e-18j),(-0.706620056520436+0j),(0.3619315185773777+0j),(-0.6071986737460006-8.565935725235665e-18j),0.11303763779831699,0.01554169268195299
Case1,2.2580197197676637,2.061670178918302,2.1598449493429825,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.68173435638416+2.7755575615628914e-17j),(0.3643946052475794+0j),(-0.6343932841636453-1.612760788820211e-17j),(-0.6919044737328383+2.3096189895984275e-18j),(0.36665208851721554-1.2239068518326501e-18j),(-0.6219601636877141-3.290859824141616e-18j),(-0.7024724398310567+4.625929269271485e-18j),(0.3623420330224113+0j),(-0.6117311088156079-9.826214419063405e-18j),0.10394707159429672,0.02486072109424553
Case1,2.3071071049800045,6.1850105367549055,4.246058828318036,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.625995202885383-2.7755575615628914e-17j),(0.3964070838535413+0j),(-0.6715589548470184-1.1601329197494907e-17j),(-0.6170304254678507+2.4469326464406182e-18j),(0.3996361621223672-1.58482099331487e-18j),(-0.6779117877504923-3.1614491886259207e-18j),(-0.691547120267389+0j),(0.3672084688554299+0j),(-0.6202779439629522-1.007980224455362e-17j),0.07960848105026608,0.018546680972341467
Case1,2.2089323345553233,6.283185307179586,4.246058820867455,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.7174444860217734-2.7755575615628914e-17j),(0.3611312062176081+0j),(-0.5956993044924335-1.6114234428096373e-17j),(-0.7226410056185772+2.211019681854318e-18j),(0.35102824693614315-1.0740192665904232e-18j),(-0.5954570906887493-3.3164179544496976e-18j),(-0.694784290986687-3.469446951953614e-18j),(0.3664488110257022+0j),(-0.6172056140291374-1.0834106267496464e-17j),0.08667763953310664,0.01554169268195299
Case1,2.282563412373834,6.234097921967246,4.25833066717054,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.6633680254845312+0j),(0.3651138178601783+0j),(-0.6531728429537764+4.3851994798469025e-18j),(-0.6568845946712621+2.391412673525592e-18j),(0.38290389708970207-1.3939758059037832e-18j),(-0.6495284711828193-3.2402596755108407e-18j),(-0.6912935948197808-3.0839528461809902e-18j),(0.36630047845175506+0j),(-0.6212019727985417-9.143072295569423e-18j),0.07933891717074326,0.027917881813749934
Case1,2.282563412373834,6.234097921967246,4.25833066717054,(-0.6568845946712621+0j),(0.38290389708970207+0j),(-0.6495284711828193-5.604892109278968e-18j),(-0.6633680254845312+0j),(0.3651138178601783+0j),(-0.6531728429537764+4.3851994798469025e-18j),(-0.6568845946712621+2.391412673525592e-18j),(0.38290389708970207-1.3939758059037832e-18j),(-0.6495284711828193-3.2402596755108407e-18j),(-0.6885010378862559-2.7755575615628915e-18j),(0.36618181239259745+0j),(-0.6243990598140653-7.790245118027791e-18j),0.07346793928085243,0.027917881813749934
