Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,2.748893571891069,2.356194490192345,2.552544031041707,"[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]","[(-0.3753302775178654+6.938893903907228e-18j), (-0.07465783405034265+0j), (-0.9238795325112868+1.8969341848062636e-17j)]","[(-0.48556191216872147+1.4000332498457214e-17j), (-0.03969052788881913-2.0791334961925316e-19j), (-0.8946134535960715-6.375233194353041e-18j)]",0.17446501972759496
Case1,2.748893571891069,2.356194490192345,2.552544031041707,"[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]","[(-0.3753302775178654+6.938893903907228e-18j), (-0.07465783405034265+0j), (-0.9238795325112868+1.8969341848062636e-17j)]","[(-0.4497572790493199+1.3469304950800701e-17j), (-0.04045046319175686-1.668047285298492e-19j), (-0.9117421838506825-5.480993326899078e-18j)]",0.12077172105064463
Case1,2.748893571891069,2.356194490192345,2.552544031041707,"[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]","[(-0.3753302775178654+6.938893903907228e-18j), (-0.07465783405034265+0j), (-0.9238795325112868+1.8969341848062636e-17j)]","[(-0.4546679948586027+1.2622234654768268e-17j), (-0.03894582780582983-2.457555380016535e-19j), (-0.8778281209594649-7.196496871564906e-18j)]",0.16110113513707203
Case1,2.748893571891069,2.356194490192345,2.552544031041707,"[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]","[(-0.3753302775178654+6.938893903907228e-18j), (-0.07465783405034265+0j), (-0.9238795325112868+1.8969341848062636e-17j)]","[(-0.477191723762583+1.2651232860835102e-17j), (-0.03805922845886639-2.8771926068678396e-19j), (-0.857844418400386-8.104620641751543e-18j)]",0.20449516594709466
Case1,2.748893571891069,2.356194490192345,2.552544031041707,"[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]","[(-0.3753302775178654+6.938893903907228e-18j), (-0.07465783405034265+0j), (-0.9238795325112868+1.8969341848062636e-17j)]","[(-0.5054871268053206+1.2657988377064159e-17j), (-0.03698854967709307-3.340233427750664e-19j), (-0.8337116166060292-9.102741897540275e-18j)]",0.2579940495659624
Case2,1.9634954084936207,3.141592653589793,2.552544031041707,"[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]","[(-0.5132799671593369+0j), (-0.7681777567114163+0j), (-0.3826834323650898+8.115876329403793e-18j)]","[(-0.5228061314394878+3.91195046876755e-17j), (-0.7939011494394004-2.7211484046394243e-17j), (-0.24452929175846258-6.491375235330989e-18j)]",0.17340369761476224
Case2,1.9634954084936207,3.141592653589793,2.552544031041707,"[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]","[(-0.5132799671593369+0j), (-0.7681777567114163+0j), (-0.3826834323650898+8.115876329403793e-18j)]","[(-0.5085217788669948+4.3279482753225914e-17j), (-0.8466937331583098-2.0314949175136956e-17j), (-0.26078992208504664-4.2414928651247514e-18j)]",0.20516767501927868
Case2,1.9634954084936207,3.141592653589793,2.552544031041707,"[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]","[(-0.5132799671593369+0j), (-0.7681777567114163+0j), (-0.3826834323650898+8.115876329403793e-18j)]","[(-0.47997560654820703+4.1540779267849844e-17j), (-0.8538229612668009-1.9257118187206984e-17j), (-0.26298579382724635-3.898698177699054e-18j)]",0.23864720370435788
Case2,1.9634954084936207,3.141592653589793,2.552544031041707,"[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]","[(-0.5132799671593369+0j), (-0.7681777567114163+0j), (-0.3826834323650898+8.115876329403793e-18j)]","[(-0.47768954782572637+3.9563083078512127e-17j), (-0.8352419293114907-2.1950103882479905e-17j), (-0.25726265488560135-4.7723995680986414e-18j)]",0.2280753694131733
Case2,1.9634954084936207,3.141592653589793,2.552544031041707,"[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]","[(-0.5132799671593369+0j), (-0.7681777567114163+0j), (-0.3826834323650898+8.115876329403793e-18j)]","[(-0.4790631856247381+4.00744126665843e-17j), (-0.8394160661261376-2.1363189618152596e-17j), (-0.2585483297075981-4.581686957283122e-18j)]",0.22959019360681177
