Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,1.1780972450961724,0.7853981633974483,0.9817477042468103,"[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]","[(0.9061274463528877-1.3877787807814457e-17j), (0.18023995550173683+0j), (0.38268343236508995-4.8625320668997835e-18j)]","[(0.9022970379746661-1.952844026705558e-18j), (0.0002804675429545839+5.057053080656015e-22j), (0.3882750754868214+4.733802580241364e-18j)]",0.18938153945873526
Case1,1.1780972450961724,0.7853981633974483,0.9817477042468103,"[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]","[(0.9061274463528877-1.3877787807814457e-17j), (0.18023995550173683+0j), (0.38268343236508995-4.8625320668997835e-18j)]","[(0.9507679269440472-2.536824882181585e-18j), (0.0003114093010968673+4.0458211204338473e-22j), (0.4311103831014906+5.0388165388178184e-18j)]",0.27299597752820015
Case1,1.1780972450961724,0.7853981633974483,0.9817477042468103,"[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]","[(0.9061274463528877-1.3877787807814457e-17j), (0.18023995550173683+0j), (0.38268343236508995-4.8625320668997835e-18j)]","[(0.9564438872219846-3.0319540813074928e-18j), (0.00033943385677744217+2.706490273097784e-22j), (0.46990715921943815+5.256453485838475e-18j)]",0.3174406893684045
Case1,1.1780972450961724,0.7853981633974483,0.9817477042468103,"[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]","[(0.9061274463528877-1.3877787807814457e-17j), (0.18023995550173683+0j), (0.38268343236508995-4.8625320668997835e-18j)]","[(0.9136566938861475-2.8069665501157555e-18j), (0.0003341571016104156+2.9912042887945975e-22j), (0.46260209821587495+5.2199780584208345e-18j)]",0.2673537117841712
Case1,1.1780972450961724,0.7853981633974483,0.9817477042468103,"[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]","[(0.9061274463528877-1.3877787807814457e-17j), (0.18023995550173683+0j), (0.38268343236508995-4.8625320668997835e-18j)]","[(0.8640485037010727-2.1425351976572964e-18j), (0.00030020541268867973+4.466262584458623e-22j), (0.41559988740702314+4.935886404978883e-18j)]",0.25493514778279636
Case2,0.19634954084936207,2.748893571891069,1.472621563820796,"[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]","[(-0.1720543041397838+0j), (0.09196493990283156+0j), (0.9807852804032307-1.9377901736304656e-17j)]","[(-0.249753327097432+6.716318479486485e-18j), (0.1113453283579057+3.285540985094631e-19j), (0.9560997884045995+2.0283486435848362e-18j)]",0.12176490281464114
Case2,0.19634954084936207,2.748893571891069,1.472621563820796,"[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]","[(-0.1720543041397838+0j), (0.09196493990283156+0j), (0.9807852804032307-1.9377901736304656e-17j)]","[(-0.26591312480845125+7.09439766007719e-18j), (0.1109046812695592+3.50812944887775e-19j), (0.9523160410831585+2.222618653810506e-18j)]",0.14126780075875495
Case2,0.19634954084936207,2.748893571891069,1.472621563820796,"[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]","[(-0.1720543041397838+0j), (0.09196493990283156+0j), (0.9807852804032307-1.9377901736304656e-17j)]","[(-0.2653646291493137+7.16860930552393e-18j), (0.11159839258079718+3.156436865929593e-19j), (0.9582727996438459+1.9156875058244517e-18j)]",0.1354562578501679
Case2,0.19634954084936207,2.748893571891069,1.472621563820796,"[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]","[(-0.1720543041397838+0j), (0.09196493990283156+0j), (0.9807852804032307-1.9377901736304656e-17j)]","[(-0.28140398644091347+7.42269386492938e-18j), (0.11027514883779206+3.8212721350520976e-19j), (0.9469103735649698+2.4959907746914607e-18j)]",0.16153479747763871
Case2,0.19634954084936207,2.748893571891069,1.472621563820796,"[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]","[(-0.1720543041397838+0j), (0.09196493990283156+0j), (0.9807852804032307-1.9377901736304656e-17j)]","[(-0.2840301989951072+7.573578516302914e-18j), (0.11087415111440359+3.5234475079595777e-19j), (0.952053884822858+2.2359893631309574e-18j)]",0.1596165010505557
Case3,1.9634954084936207,3.141592653589793,2.5525440384922877,"[(-0.3946866724847435+8.911031028996076e-19j), (-0.918101209009255+2.0728413021234017e-18j), (-0.14699684705070948-1.5027278496699744e-17j)]","[(-0.5132799614359665+0j), (-0.7681777605356502+0j), (-0.38268343236508984+8.995504310305052e-18j)]","[(-0.42611056703667755+9.053716983508702e-19j), (-0.8906459907025789+1.892386004035378e-18j), (-0.1426010021410557-1.4596865447638997e-17j)]",0.449720064337856
