Case,Theta,Phi,timeErr,init,trace,cost
Case1,1.9634954084936207,3.9269908169872414,0.5890486225480862,"[(-0.8381981446181568+0j), (0.3313644196839978+0j), (-0.4331529657363167+6.775344988357529e-18j)]","[(-0.6532814824381883+0j), (0.6532814824381883+0j), (-0.38268343236508967-6.422196719547878e-19j)]",0.26952329928821855
Case2,1.9634954084936207,5.497787143782138,0.7461282552275759,"[(-0.1949316320233287+0j), (-0.9096437318837142+4.163336342344337e-17j), (-0.3668104958713574+7.638219762405914e-18j)]","[(-0.6532814824381885+0j), (-0.6532814824381882+0j), (-0.3826834323650897-9.845579890606461e-20j)]",0.1880567512771616
Case4,1.1780972450961724,5.497787143782138,0.6675884388878311,"[(-0.0765926545731012+0j), (-0.8115286436919557-1.3877787807814457e-17j), (0.5792709432838319-1.3659500003857435e-17j)]","[(-0.6532814824381883+5.551115123125783e-17j), (-0.6532814824381881+0j), (0.38268343236508984+3.5126683480878435e-18j)]",0.3345322302328478
Case5,1.1780972450961724,5.497787143782138,0.6675884388878311,"[(-0.43755671516984807+0j), (-0.8114703752611352+0j), (0.38737572340471255+1.8743117842114217e-17j)]","[(-0.6532814824381883+5.551115123125783e-17j), (-0.6532814824381881+0j), (0.38268343236508984+3.5126683480878435e-18j)]",0.43966385689561766
