Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.602541382489513-9.120924269938084e-20j), (0.21231683836278425+3.2139299643428965e-20j), (-0.7587312363833726+8.46573328856002e-20j)]",0.16064576685581505
Case1,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6050832566637658-9.505988109953983e-20j), (0.21629651338312178+3.398064748611948e-20j), (-0.7729529239888808+8.181674625297514e-20j)]",0.168345905266733
Case1,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6013277371959852-9.401945266939367e-20j), (0.21578025112983107+3.373791005000473e-20j), (-0.7711080194548936+8.219906708339716e-20j)]",0.1707727824538171
Case1,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6098900720383887-8.452298200426364e-20j), (0.2031515202970528+2.8154208572074917e-20j), (-0.7259782377918194+9.028591734661722e-20j)]",0.1297093967811176
Case1,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6253020295566541-9.577823776759139e-20j), (0.2135732985673277+3.2713270074452805e-20j), (-0.763221297613612+8.378687294886702e-20j)]",0.14111872081436994
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.170960916476304+1.1961815059387874e-20j), (-0.4275397435558866-2.9914154932963753e-20j), (0.890047794951393-1.633667418504974e-20j)]",0.18234428602387656
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.1569862646331222+1.1032888009998085e-20j), (-0.4284894626494225-3.011394828664454e-20j), (0.8920249102904126-1.609537112615448e-20j)]",0.16734223793521102
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.15442290842233775+1.0825659168131519e-20j), (-0.4279545816837159-3.0001315789737103e-20j), (0.8909114006547256-1.6231499826617388e-20j)]",0.165357510394407
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.16670261855911564+1.1571979982441717e-20j), (-0.4258522981217101-2.956134889743015e-20j), (0.8865348885832082-1.6760871853406285e-20j)]",0.17991144904069653
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.18070552954364966+1.246749889740503e-20j), (-0.42455143924941685-2.929127079896727e-20j), (0.8838267741019723-1.7083928959460377e-20j)]",0.19532161563417316
Case3,1.5707963267948966,3.141592653589793,2.3561944976429254,"[(-0.6910753625170402+2.6470342141084753e-19j), (-0.675689479716043+2.5881014834723163e-19j), (0.08186209624545843+4.6476252791692954e-18j)]","[(-0.7071067759181917-5.551115123125783e-17j), (-0.7071067864549037+0j), 0j]","[(-0.6394238597364957+3.100026559364169e-19j), (-0.7601833852895132+3.685487565878442e-19j), (0.09209882249005956+5.219429279683987e-18j)]",0.21285834804307752
Case3,1.5707963267948966,3.141592653589793,2.3561944976429254,"[(-0.6910753625170402+2.6470342141084753e-19j), (-0.675689479716043+2.5881014834723163e-19j), (0.08186209624545843+4.6476252791692954e-18j)]","[(-0.7071067759181917-5.551115123125783e-17j), (-0.7071067864549037+0j), 0j]","[(-0.6371434113648583+3.2497379150073184e-19j), (-0.7797145801686289+3.976919464065515e-19j), (0.09446509368856171+5.3511471325060226e-18j)]",0.23703626249233278
Case3,1.5707963267948966,3.141592653589793,2.3561944976429254,"[(-0.6910753625170402+2.6470342141084753e-19j), (-0.675689479716043+2.5881014834723163e-19j), (0.08186209624545843+4.6476252791692954e-18j)]","[(-0.7071067759181917-5.551115123125783e-17j), (-0.7071067864549037+0j), 0j]","[(-0.6367170126791178+2.714961587240116e-19j), (-0.7129165594026265+3.039876483810806e-19j), (0.08637228453715887+4.899940106296117e-18j)]",0.16257183126066801
Case3,1.5707963267948966,3.141592653589793,2.3561944976429254,"[(-0.6910753625170402+2.6470342141084753e-19j), (-0.675689479716043+2.5881014834723163e-19j), (0.08186209624545843+4.6476252791692954e-18j)]","[(-0.7071067759181917-5.551115123125783e-17j), (-0.7071067864549037+0j), 0j]","[(-0.6656274950322867+2.658227246154592e-19j), (-0.6899387077104462+2.7553156753592893e-19j), (0.0835884390530918+4.744271769616409e-18j)]",0.1422357986834543
