Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.3190680038802134,3.3870295796514958,1.8530487917658545,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.27101250916562036+0j),(-0.15795079656472796+0j),(0.9495281805930366-2.7336991909134424e-17j),(-0.27224037787257294+1.1600485684905524e-17j),(-0.144483148137635-5.2945839670682385e-19j),(0.9513200284657296+3.23931242714392e-18j),(-0.27101250916562036+0j),(-0.15795079656472796+0j),(0.9495281805930366-2.7336991909134424e-17j),0.04995983436365467,0.016487365006738586
Case1,0.36815538909255385,3.2888548092268146,1.8285051066102649,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.33078451217734606+0j),(-0.14179578211680197+0j),(0.9329927988347386+9.560913731276404e-18j),(-0.32681134975604254+1.3434131537202188e-17j),(-0.14190954641552403-7.335305067375752e-19j),(0.9343746691273119+4.5873800099734495e-18j),(-0.3008985106714832+0j),(-0.14987328934076496+0j),(0.9412604897138876-8.88803908892901e-18j),0.009531197477093217,0.005468800533596246
Case1,0.36815538909255385,3.2888548092268146,1.8285051066102649,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.33078451217734606+0j),(-0.14179578211680197+0j),(0.9329927988347386+9.560913731276404e-18j),(-0.32681134975604254+1.3434131537202188e-17j),(-0.14190954641552403-7.335305067375752e-19j),(0.9343746691273119+4.5873800099734495e-18j),(-0.3108605111734375+0j),(-0.14718078693277728+0j),(0.9385045927541713-2.7383881488605385e-18j),0.019556592530776157,0.005468800533596246
Case1,0.2699806186678728,3.485204350076177,1.8775924843720249,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.212259855328523+0j),(-0.16149751953444497+0j),(0.9637760657954398+7.283492115920128e-18j),(-0.21491219758051336+9.433887432494263e-18j),(-0.14664598989442476-3.4890214097727066e-19j),(0.9655608219988001+2.046781864982389e-18j),(-0.2862103472122089+0j),(-0.1507599700831942+0j),(0.9448224610144885-2.3291808266537194e-19j),0.022865450256984332,0.019288628095370824
Case1,0.2699806186678728,3.485204350076177,1.8775924843720249,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.212259855328523+0j),(-0.16149751953444497+0j),(0.9637760657954398+7.283492115920128e-18j),(-0.21491219758051336+9.433887432494263e-18j),(-0.14664598989442476-3.4890214097727066e-19j),(0.9655608219988001+2.046781864982389e-18j),(-0.2714202488354717+0j),(-0.15290747997344437+0j),(0.9486131819706789+1.270363957051728e-18j),0.04359377948016205,0.019288628095370824
Case1,0.4663301595172349,3.1906800388021335,1.8285051066102649,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.42861719535973786+1.3877787807814457e-17j),(-0.13578529963046682+0j),(0.8932243011955155+1.669250576802657e-17j),(-0.42650505072844275+1.605807907160944e-17j),(-0.13581260702192557-1.1714247677062914e-18j),(0.8942306064304868+7.481020588312766e-18j),(-0.2976197399228494+2.3129646346357427e-18j),(-0.15005378324961477+0j),(0.939381701841485+3.840720925547535e-18j),0.012859671115773186,0.0031457614628514208
Case1,0.2454369260617026,3.5342917352885173,1.88986433067511,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.18398674174848853+1.3877787807814457e-17j),(-0.158708054888835+0j),(0.970031253194544-1.5335904737299234e-17j),(-0.18534957009457756+8.237128158630855e-18j),(-0.14755281491944935-2.707068480331133e-19j),(0.9715316277276319+1.5303717996793152e-18j),(-0.28138645446936933+3.96508223080413e-18j),(-0.15129010776950336+0j),(0.9437602091776363+1.101202973712282e-18j),0.02715722884928079,0.014018442848562601
Case1,0.3436116964863836,3.3379421944391554,1.8407769454627696,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.3009182038761254+0j),(-0.15146949493082154+0j),(0.9415440651830208+4.731449972493697e-18j),(-0.29989372122588004+1.2560464321454718e-17j),(-0.1432433732248784-6.292157736520222e-19j),(0.9431569816294911+3.8982623968170746e-18j),(-0.2838279231452138+3.469446951953614e-18j),(-0.15131253116466814+0j),(0.9434831911783094+1.554983848559959e-18j),0.02446116556927419,0.010863520802658816
Case1,0.36815538909255385,3.2888548092268146,1.8285051066102649,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.33078451217734606+0j),(-0.14179578211680197+0j),(0.9329927988347386+9.560913731276404e-18j),(-0.32681134975604254+1.3434131537202188e-17j),(-0.14190954641552403-7.335305067375752e-19j),(0.9343746691273119+4.5873800099734495e-18j),(-0.2890453219265618+3.0839528461809902e-18j),(-0.1502551146037941+0j),(0.9423175920290237+2.4445316133062304e-18j),0.018699530278701415,0.005468800533596246
Case1,0.2945243112740431,3.436116964863836,1.8653206380689396,(-0.29989372122588004+1.3877787807814457e-17j),(-0.1432433732248784+0j),(0.9431569816294911-2.446814372383254e-19j),(-0.24136288805413736+0j),(-0.16127352578428159+0j),(0.9569403357322089-6.689252233075754e-18j),(-0.24389577634414916+1.0556900765148199e-17j),(-0.1456201449301196-4.355805645055148e-19j),(0.9588063535834624+2.619250689762265e-18j),(-0.2842770785393194+2.7755575615628915e-18j),(-0.15135695572184288+0j),(0.9437798663993423+1.5311532286680322e-18j),0.024353109953376306,0.0200522869954273
