Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.5399612373357456,2.748893571891069,1.644427412063988,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.48815504453319236+1.3877787807814457e-17j),(0.16126463990533735+0j),(0.8577286100002721-1.0222781095449747e-17j),(-0.4966891671594807-1.2797291444181776e-17j),(0.15745176665505226-1.0195082732923605e-18j),(0.8535272768949005-7.258997829686686e-18j),(-0.48815504453319236+1.3877787807814457e-17j),(0.16126463990533735+0j),(0.8577286100002721-1.0222781095449747e-17j),0.09009483547317265,0.016548333820498723
Case1,0.44178646691106466,2.748893571891069,1.5953400194010667,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.3989058232755672+0j),(0.15387495597081158+0j),(0.9039892931234433+3.281078497719979e-18j),(-0.394408987034347-1.1391525228848823e-17j),(0.16670490895633022-5.597489557354986e-19j),(0.9036874593997651-4.868505125106453e-18j),(-0.44353043390437974+6.938893903907228e-18j),(0.15756979793807446+0j),(0.8808589515618577-3.470851298864884e-18j),0.02603472525003736,0.017628622950417006
Case1,0.3436116964863836,2.650718801466388,1.4971652564269664,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.2846225950777256+1.3877787807814457e-17j),(0.18023526760834724+0j),(0.9415440651830205-1.8731969218368476e-17j),(-0.27509492267556046-8.697044900909097e-18j),(0.1744116217424744-1.0910100086287144e-19j),(0.9454646316596338-2.5103894239395483e-18j),(-0.390561154295495+9.25185853854297e-18j),(0.16512495449483205+0j),(0.9010873227689118-8.557890605366081e-18j),0.054718082122659106,0.01927188552239731
Case1,0.4908738521234052,2.748893571891069,1.6198837120072371,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.44384079990516045+1.3877787807814457e-17j),(0.1588087775588813+0j),(0.881921264348355+3.6556200038908e-18j),(-0.430449234831755-1.1994780609365893e-17j),(0.16374424157589143-7.163018554613508e-19j),(0.8876380341014535-5.684584974237007e-18j),(-0.4038810656979114+1.0408340855860843e-17j),(0.16354591026084436+0j),(0.8962958081637726-5.504512953051861e-18j),0.03542427451120994,0.024043798843514014
Case1,0.4172427743048944,2.6998061866787286,1.558524487942392,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.36418002266485666-1.3877787807814457e-17j),(0.17774541813592643+0j),(0.9142097557035307+3.724857746326376e-18j),(-0.35645279831312593-1.0642719104433389e-17j),(0.16949470574677727-4.0389571349524815e-19j),(0.9188106155778544-4.054338030238983e-18j),(-0.39594085709130045+5.551115123125783e-18j),(0.16638581183586076+0j),(0.8998785976717243-3.6586388131762136e-18j),0.04939051157069485,0.020578798004249443
Case1,0.4908738521234052,2.748893571891069,1.6198837120072371,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.44384079990516045+1.3877787807814457e-17j),(0.1588087775588813+0j),(0.881921264348355+3.6556200038908e-18j),(-0.430449234831755-1.1994780609365893e-17j),(0.16374424157589143-7.163018554613508e-19j),(0.8876380341014535-5.684584974237007e-18j),(-0.4039241808936104+6.938893903907228e-18j),(0.1651229727896975+0j),(0.8968857087844959-2.4395956769983772e-18j),0.037151459834993295,0.024043798843514014
Case1,0.7853981633974483,2.748893571891069,1.7671458750948392,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.6935199236888788+1.3877787807814457e-17j),(0.1379496844743457+0j),(0.7071067811865475+1.6302999647846847e-17j),(-0.6901869278579911-1.2361372268777416e-17j),(0.13127463810206777-1.8811737671006025e-18j),(0.7116241803122768-1.1641969699761607e-17j),(-0.4452950012929345+7.93016446160826e-18j),(0.161241074458933+0j),(0.8697744334133604+2.3791794083665457e-19j),0.03521253426623089,0.014525445468215908
Case1,0.44178646691106466,2.748893571891069,1.5953400194010667,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.3989058232755672+0j),(0.15387495597081158+0j),(0.9039892931234433+3.281078497719979e-18j),(-0.394408987034347-1.1391525228848823e-17j),(0.16670490895633022-5.597489557354986e-19j),(0.9036874593997651-4.868505125106453e-18j),(-0.4394963540407636+6.938893903907228e-18j),(0.16032030964791782+0j),(0.8740512908771207+6.183130104470701e-19j),0.02605779436131478,0.017628622950417006
Case1,0.4908738521234052,2.748893571891069,1.6198837194578177,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.443840801088378+1.3877787807814457e-17j),(0.15880877425200957+0j),(0.8819212643483548+9.427818058827671e-18j),(-0.4645426848251113-1.245999864154368e-17j),(0.16064863371708815-8.704212724517568e-19j),(0.8708571125393134-6.485988519072113e-18j),(-0.4399790703793874+7.709882115452476e-18j),(0.16015236127059468+0j),(0.8749257323739245+1.5971469047115812e-18j),0.025834017580458002,0.03360589288719934
Case1,0.6135923151542565,2.7979809571034093,1.705786636128833,(-0.4304492348317549-1.3877787807814457e-17j),(0.1637442415758914+0j),(0.8876380341014533-1.8015979165806832e-18j),(-0.5633231558667304-1.3877787807814457e-17j),(0.11925642694730272+0j),(0.8175848131515838+5.7786508271347535e-18j),(-0.5552650756643911-1.3136252661543658e-17j),(0.1508746997504051-1.2948999454299806e-18j),(0.8178737804347581-8.679499034449488e-18j),(-0.45231347892812174+5.551115123125783e-18j),(0.1560627678382655+0j),(0.8691916404516905+2.0152972969538983e-18j),0.047992111483755484,0.039965320288616005
