Case,Theta,Phi,timeErr,init,trace,noise,cost
Case4,2.1598449493429825,4.319689898685965,3.2397674314650544,"[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]","[(0.7956668117462208+4.163336342344337e-17j), (-0.24136288212595852+0j), (-0.5555702330196021+1.8944772998528485e-17j)]","[(0.7860572780268921-2.0201500879833107e-18j), (-0.07305634318441917-4.470641906299577e-19j), (-0.5592927409922815-3.0747584601770803e-18j)]",0.18163858476343359
Case4,2.1598449493429825,4.319689898685965,3.2397674314650544,"[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]","[(0.7956668117462208+4.163336342344337e-17j), (-0.24136288212595852+0j), (-0.5555702330196021+1.8944772998528485e-17j)]","[(0.7919230869621233-1.8045162815037716e-18j), (-0.06879107694186606-4.410038514166826e-19j), (-0.5266394169429587-3.0486685243335388e-18j)]",0.20524635017471912
Case4,2.1598449493429825,0.39269908169872414,1.2762720155208533,"[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]","[(0.827465858855546-1.3877787807814457e-17j), (0.08149827366882374+0j), (-0.5555702330196017+2.0891327553738083e-17j)]","[(0.8522802513710481-2.6671612250319414e-18j), (-0.08061699947110385-4.48228948273094e-19j), (-0.6171743703479408-3.0476811207263315e-18j)]",0.2485338029837687
Case4,2.1598449493429825,4.319689898685965,3.2397674314650544,"[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]","[(0.7956668117462208+4.163336342344337e-17j), (-0.24136288212595852+0j), (-0.5555702330196021+1.8944772998528485e-17j)]","[(0.779289289995144-1.6941434489125844e-18j), (-0.06719221295407098-4.377883413199958e-19j), (-0.5143990968936726-3.0316635224572745e-18j)]",0.23171933117877963
Case4,2.1598449493429825,0.39269908169872414,1.2762720155208533,"[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]","[(0.827465858855546-1.3877787807814457e-17j), (0.08149827366882374+0j), (-0.5555702330196017+2.0891327553738083e-17j)]","[(0.8025140354944312-1.573476630321076e-18j), (-0.0638112185840868-4.293689606397074e-19j), (-0.4885154360636406-2.9833038385812437e-18j)]",0.23731611256998644
Case5,1.7671458676442586,1.9634954084936207,1.8653206455195201,"[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]","[(-0.6222036007430788+0j), (0.7581572696202222+0j), (-0.19509032201612803-2.523779217380949e-17j)]","[(-0.6562146673597382+1.6542698596205627e-18j), (0.7608588086960519-1.9180701944942715e-18j), (-0.2657948747538162-8.814436759596139e-18j)]",0.10741715944311081
Case5,1.7671458676442586,1.9634954084936207,1.8653206455195201,"[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]","[(-0.6222036007430788+0j), (0.7581572696202222+0j), (-0.19509032201612803-2.523779217380949e-17j)]","[(-0.637888647027276+1.2771187684001032e-18j), (0.6780583497132584-1.3575426503117796e-18j), (-0.23686974781389555-7.978099613268972e-18j)]",0.13756340227341826
Case5,1.7671458676442586,1.9634954084936207,1.8653206455195201,"[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]","[(-0.6222036007430788+0j), (0.7581572696202222+0j), (-0.19509032201612803-2.523779217380949e-17j)]","[(-0.6575447683431059+1.5669149711246341e-18j), (0.7397481925492432-1.7628039543050086e-18j), (-0.2584201903700826-8.605522332095181e-18j)]",0.1170801233094505
Case5,1.7671458676442586,1.9634954084936207,1.8653206455195201,"[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]","[(-0.6222036007430788+0j), (0.7581572696202222+0j), (-0.19509032201612803-2.523779217380949e-17j)]","[(-0.6432641089059182+1.4548278361035017e-18j), (0.7206676074355912-1.629886202820546e-18j), (-0.2517546675785359-8.414106142068033e-18j)]",0.115214526194368
Case5,1.7671458676442586,1.9634954084936207,1.8653206455195201,"[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]","[(-0.6222036007430788+0j), (0.7581572696202222+0j), (-0.19509032201612803-2.523779217380949e-17j)]","[(-0.6353592604904793+1.586009206948281e-18j), (0.7571240312383356-1.889963299533575e-18j), (-0.2644901849805476-8.777699618178955e-18j)]",0.08358877137819642
