Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.9634954084936207,1.5707963267948966,1.7671458750948392,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.18023996225291264+0j),(0.9061274450099955+0j),(-0.3826834323650896+6.590336101730891e-18j),(-0.1930290851455813-6.666984262118822e-18j),(0.905729443167783-1.053213927109816e-17j),(-0.3773512264016608-2.1869139907860056e-17j),(-0.18023996225291264+0j),(0.9061274450099955+0j),(-0.3826834323650896+6.590336101730891e-18j),0.04460644479600226,0.01851933879237813
Case1,1.9634954084936207,1.6689710972195777,1.8162332603071798,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.3112456467408613+0j),(0.8698732884611051+0j),(-0.38268343236508956-6.794379417843469e-18j),(-0.31156160612928624-1.0092423720240998e-17j),(0.877144042264239-1.2081850101440188e-17j),(-0.36544178018733775-2.039479746451419e-17j),(-0.24574280449688696+0j),(0.8880003667355503+0j),(-0.3826834323650896-1.0202165805628905e-19j),0.052964494808119544,0.024828369531411376
Case1,1.9389517158874505,5.743224069843841,3.841087900316226,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.14821351062981417+5.551115123125783e-17j),(0.9211451123163308+0j),(-0.3598950365349881-6.208736971587197e-19j),(-0.15125107469106683-5.302070756970586e-18j),(0.9124701625711323-1.013967964397848e-17j),(-0.3801595912537374-2.2228062707065258e-17j),(-0.21323303987452935+1.850371707708594e-17j),(0.899048615262477+0j),(-0.37508730042172245-2.7497233775709925e-19j),0.0036866978208860424,0.03197707649254278
Case1,1.9634954084936207,1.5707963267948966,1.7671458676442586,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.1802399555017371+0j),(0.9061274463528881+0j),(-0.38268343236508967-8.531235437023408e-19j),(-0.17225625702481653-5.996408846650285e-18j),(0.9092917737994479-1.0326032696911098e-17j),(-0.37883538907611847-2.2058281471934712e-17j),(-0.2049847687813313+1.3877787807814457e-17j),(0.9008183230350798+0j),(-0.37698633340756427-4.1951013924340964e-19j),0.010813049326291041,0.014996069212451585
Case1,1.9389517158874505,5.841398840268521,3.8901752855285663,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.2817693825468414+0j),(0.8894276686367765+0j),(-0.359895036534988+3.7610982629443143e-19j),(-0.2926271712237045-9.599178500515797e-18j),(0.8826831909941943-1.1795880726748262e-17j),(-0.367749538406127-2.0674520008232505e-17j),(-0.2203416915344333+1.1102230246251566e-17j),(0.8985401921554191+0j),(-0.37356807403304904-2.6038614613584143e-19j),0.01219789567213539,0.025456776916682244
Case1,1.9634954084936207,5.792311455056181,3.8779034392254816,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.22448442169568722+0j),(0.8961920190501736+0j),(-0.3826834323650896+3.509849051177994e-18j),(-0.23378342063075933-7.928699308059584e-18j),(0.8975099388734122-1.0996637310715283e-17j),(-0.373926760023438-2.1437333970587766e-17j),(-0.22103214656130893+9.25185853854297e-18j),(0.8981488299712115+0j),(-0.37508730042172245+3.679863867497978e-19j),0.011760486494545253,0.019373596104574176
Case1,1.9634954084936207,1.5707963267948966,1.7671458676442586,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.1802399555017371+0j),(0.9061274463528881+0j),(-0.38268343236508967-8.531235437023408e-19j),(-0.17225625702481653-5.996408846650285e-18j),(0.9092917737994479-1.0326032696911098e-17j),(-0.37883538907611847-2.2058281471934712e-17j),(-0.21520469069565581+7.93016446160826e-18j),(0.899288632311451+0j),(-0.3761724621279178+1.9354211097092086e-19j),0.004627145193815879,0.014996069212451585
Case1,1.9634954084936207,1.5707963267948966,1.7671458750948392,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.18023996225291264+0j),(0.9061274450099955+0j),(-0.3826834323650896+6.590336101730891e-18j),(-0.1930290851455813-6.666984262118822e-18j),(0.905729443167783-1.053213927109816e-17j),(-0.3773512264016608-2.1869139907860056e-17j),(-0.21083409964031294+6.938893903907228e-18j),(0.9001434838987691+0j),(-0.37698633340756427+9.931413598159172e-19j),0.005638557603620115,0.01851933879237813
Case1,1.9634954084936207,1.6689710972195777,1.8162332603071798,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.3112456467408613+0j),(0.8698732884611051+0j),(-0.38268343236508956-6.794379417843469e-18j),(-0.31156160612928624-1.0092423720240998e-17j),(0.877144042264239-1.2081850101440188e-17j),(-0.36544178018733775-2.039479746451419e-17j),(-0.22199093820704052+6.1679056923619804e-18j),(0.8967801288501397+0j),(-0.37761934440284484+1.2786127340931874e-19j),0.015368778441438913,0.024828369531411376
Case1,1.9634954084936207,5.792311455056181,3.877903431774901,(-0.2135455915267223+0j),(0.9017971390306541-4.163336342344337e-17j),(-0.3757129228222385-8.797536553690229e-18j),(-0.2244844150185363+5.551115123125783e-17j),(0.8961920207227128+0j),(-0.38268343236508967-4.3400789049784884e-18j),(-0.2135455915267223-7.311694249316925e-18j),(0.9017971390306541-1.075628041573454e-17j),(-0.3757129228222385-2.166175911877958e-17j),(-0.22224028588819011+1.1102230246251566e-17j),(0.8967213180373972+0j),(-0.3781257531990694-3.18932744429462e-19j),0.016183345731555554,0.023514451342606463
