Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.88986433067511,3.77972866135022,2.834796496012665,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.3088912898450227+0j),(-0.897880803224014+0j),(-0.31368174039889146+5.877012550263234e-18j),(0.2815783186732819-3.2798022489581423e-19j),(-0.9076744359578856+1.0572520890114127e-18j),(-0.3111924947065112-3.3805211621029727e-18j),(0.3088912898450227+0j),(-0.897880803224014+0j),(-0.31368174039889146+5.877012550263234e-18j),0.20092828914578198,0.03959584959799256
Case1,1.8162332528565992,4.025165587411922,2.9206994275848412,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.5967938765134104+0j),(-0.7647206686956183+0j),(-0.24298017990326387-4.12789553837065e-18j),(0.5915190657134369-4.864926123022596e-19j),(-0.7627103348859149+6.272882224025178e-19j),(-0.2614921412886405-2.9301410815186957e-18j),(0.45284258317921655+0j),(-0.8313007359598161+0j),(-0.27833096015107767+8.74558505946292e-19j),0.04495385170042354,0.02579710474390129
Case1,1.88986433067511,3.877903431774901,2.883883888675586,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.43729449058847897+0j),(-0.8428388305253176+0j),(-0.3136817403988913-3.1969077613166588e-18j),(0.43935339492224473-4.485330874450229e-19j),(-0.8497596976952271+8.67514272561939e-19j),(-0.29133666185911844-3.206747804209505e-18j),(0.4476598856489707+0j),(-0.83514676748165+0j),(-0.29011455356701554-4.825969164746916e-19j),0.024141529232405978,0.031324853064989056
Case1,1.88986433067511,3.77972866135022,2.834796496012665,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.3088912898450227+0j),(-0.897880803224014+0j),(-0.31368174039889146+5.877012550263234e-18j),(0.2815783186732819-3.2798022489581423e-19j),(-0.9076744359578856+1.0572520890114127e-18j),(-0.3111924947065112-3.3805211621029727e-18j),(0.4129677366979837+0j),(-0.8508302764172411+0j),(-0.2960063502749845+1.1073054502097897e-18j),0.032125925362141095,0.03959584959799256
Case1,1.88986433067511,3.77972866135022,2.834796496012665,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.3088912898450227+0j),(-0.897880803224014+0j),(-0.31368174039889146+5.877012550263234e-18j),(0.2815783186732819-3.2798022489581423e-19j),(-0.9076744359578856+1.0572520890114127e-18j),(-0.3111924947065112-3.3805211621029727e-18j),(0.3921524473273915+0j),(-0.8602403817785957+0j),(-0.2995414282997659+2.0612468702204785e-18j),0.06588639811886932,0.03959584959799256
Case1,1.8407769454627694,3.9760782021995817,2.908427581281756,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.5452387848134813+0j),(-0.7947194300728114+0j),(-0.26671275747489825+1.3851436524815615e-17j),(0.5649708239474784-4.866027025455614e-19j),(-0.780512976753026+6.722466148007863e-19j),(-0.2675957047641794-2.9881403998139923e-18j),(0.41766683690840645+0j),(-0.849320223160965+0j),(-0.29406998316228794+4.0262784793196674e-18j),0.02485935385126986,0.03482144972653023
Case1,1.88986433067511,3.77972866135022,2.8347965034632456,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.30889129653475594+0j),(-0.8978808009225946+0j),(-0.3136817403988916+6.760945406763199e-18j),(0.32390388594337904-3.667793875356362e-19j),(-0.8949530683129278+1.0134189570245994e-18j),(-0.306831025465246-3.3430898079065454e-18j),(0.4021274739978849+0j),(-0.8562574485554835+0j),(-0.296871662767517+4.416945183240172e-18j),0.04925867269301476,0.024791045943088064
Case1,1.88986433067511,3.77972866135022,2.8347965034632456,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.30889129653475594+0j),(-0.8978808009225946+0j),(-0.3136817403988916+6.760945406763199e-18j),(0.32390388594337904-3.667793875356362e-19j),(-0.8949530683129278+1.0134189570245994e-18j),(-0.306831025465246-3.3430898079065454e-18j),(0.3904729518149938+0j),(-0.8614603676013725+0j),(-0.2989729224714388+4.7099452111805506e-18j),0.06821737362571667,0.024791045943088064
Case1,1.8162332528565992,4.025165587411922,2.9206994275848412,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.5967938765134104+0j),(-0.7647206686956183+0j),(-0.24298017990326387-4.12789553837065e-18j),(0.5915190657134369-4.864926123022596e-19j),(-0.7627103348859149+6.272882224025178e-19j),(-0.2614921412886405-2.9301410815186957e-18j),(0.41339749900370676+0j),(-0.8507115121673997+0j),(-0.29275150663053046+3.727962905674862e-18j),0.02832255516212262,0.02579710474390129
Case1,1.8653206380689396,3.9269908169872414,2.8961557275280905,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.49196565262911135+0j),(-0.8207951040207816+0j),(-0.2902846772544621+1.2571854748726397e-17j),(0.4737813841191076-4.648374742038684e-19j),(-0.8330430590947904+8.17317109689007e-19j),(-0.28560543019378326-3.155022951115428e-18j),(0.4212543143662473+0j),(-0.847719871352738+0j),(-0.2925048236929237+4.612352089980015e-18j),0.021307068732291823,0.03511147064469139
Case1,1.8407769454627694,3.9760782021995817,2.908427581281756,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.5452387848134813+0j),(-0.7947194300728114+0j),(-0.26671275747489825+1.3851436524815615e-17j),(0.5365443824386852-4.833734338262273e-19j),(-0.798260138107413+7.191534506237674e-19j),(-0.27368024697121246-3.0452429160610054e-18j),(0.4325256298614503+0j),(-0.8429016494181992+0j),(-0.29016009040037594+5.452268856783252e-18j),0.014862384796564765,0.01920258992224505
Case1,1.8653206380689396,3.9269908169872414,2.8961557275280905,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.49196565262911135+0j),(-0.8207951040207816+0j),(-0.2902846772544621+1.2571854748726397e-17j),(0.4737813841191076-4.648374742038684e-19j),(-0.8330430590947904+8.17317109689007e-19j),(-0.28560543019378326-3.155022951115428e-18j),(0.4374789650920887+0j),(-0.8410594373017477+0j),(-0.2901704726382164+6.045567681111847e-18j),0.011740879444537444,0.03511147064469139
Case1,1.7916895602504288,4.074252972624263,2.9329712738879268,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.6463204906117417+0j),(-0.7309339710104596+0j),(-0.2191012401568696-1.9851198913848778e-17j),(0.6393280074918298-4.78217950686057e-19j),(-0.7273726245849729+5.440754070493457e-19j),(-0.24937675080266639-2.812947414298665e-18j),(0.45354369782436976+0j),(-0.8325882475870333+0j),(-0.28470360860118976+4.053508712268722e-18j),0.03799480626824747,0.040829339560775474
Case1,1.8653206380689396,3.8288160465625602,2.8470683497663307,(0.43935339492224473+0j),(-0.8497596976952271+0j),(-0.29133666185911844-3.504171549968254e-18j),(0.3662052188336436+0j),(-0.8840975872890253+0j),(-0.2902846772544621-2.2653097634060186e-18j),(0.3643709592656933-3.9976412690673576e-19j),(-0.8809188678550336+9.664869088179679e-19j),(-0.3020194568248949-3.301307148869323e-18j),(0.44730523503931785+0j),(-0.8362674861371755+0j),(-0.28510225636213776+3.602164535434812e-18j),0.027678457172105375,0.016747754713776042
