Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.718058482431918,4.71238898038469,3.2152237388588842,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9864962928164431-1.3877787807814457e-17j),(0.07276834562857079+0j),(-0.14673047445536164-8.139356304511164e-19j),(0.9850909196450792-3.7934236341107685e-20j),(0.09646954471475229-3.714884013190334e-21j),(-0.14244124043036116-2.648604071316039e-19j),(0.9864962928164431-1.3877787807814457e-17j),(0.07276834562857079+0j),(-0.14673047445536164-8.139356304511164e-19j),0.09927396104779548,0.02939581417468244
Case1,1.7916895602504288,0.5399612373357456,1.165825406243668,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9668258110693357+0j),(0.13131069115591082+0j),(-0.21910124015686983+1.1399438421207101e-17j),(0.9696257956498958-7.547733653985446e-20j),(0.1371572966740802-1.067655943809494e-20j),(-0.2025183754116279-3.6860428281914053e-19j),(0.9766610519428894-6.938893903907228e-18j),(0.1020395183922408+0j),(-0.18291585730611573+5.2927513953779925e-18j),0.02398216455981768,0.025229461069043668
Case1,1.718058482431918,4.71238898038469,3.2152237388588842,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9864962928164431-1.3877787807814457e-17j),(0.07276834562857079+0j),(-0.14673047445536164-8.139356304511164e-19j),(0.9850909196450792-3.7934236341107685e-20j),(0.09646954471475229-3.714884013190334e-21j),(-0.14244124043036116-2.648604071316039e-19j),(0.9799394655674073-9.25185853854297e-18j),(0.09228246080435079+0j),(-0.17085406302253103+3.2571890534349562e-18j),0.04907943005581025,0.02939581417468244
Case1,1.8407769454627694,4.76147636559703,3.3011266629804803,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9428788651642989+2.7755575615628914e-17j),(0.19960899435300927+0j),(-0.2667127574748983-2.3250610472797895e-17j),(0.9352848809425474-1.5241171282656714e-19j),(0.19844946338948896-3.233883412530336e-20j),(-0.29301877407550003-5.083837901992954e-19j),(0.9706743154666302+0j),(0.11911409419151542+0j),(-0.19481873663562285-3.3697608281232565e-18j),0.021052197796505884,0.03505952624808159
Case1,1.7426021750380885,0.5399612373357456,1.1412817136374978,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9792743153487284+2.7755575615628914e-17j),(0.10859948383758458+0j),(-0.17096188876030133+6.438922052794626e-19j),(0.9793586086981625-5.206297342411875e-20j),(0.11334603313562183-6.02550634513071e-21j),(-0.1673600679410053-3.087432330476984e-19j),(0.9723943154430499+5.551115123125783e-18j),(0.11701117212072926+0j),(-0.19004736706055858-2.5670302214427127e-18j),0.01666375031580808,0.00843266995380039
Case1,1.7426021750380885,0.5399612373357456,1.1412817136374978,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9792743153487284+2.7755575615628914e-17j),(0.10859948383758458+0j),(-0.17096188876030133+6.438922052794626e-19j),(0.9751840480976681-6.219405428045382e-20j),(0.12414917956715671-7.917829283544878e-21j),(-0.1833113568457962-3.3622380353755695e-19j),(0.9735409820939963+9.25185853854297e-18j),(0.11560922407353846+0j),(-0.18686645401051566-2.0318764836556832e-18j),0.013738118662009524,0.03198943917141868
Case1,1.7916895602504288,0.5399612373357456,1.165825406243668,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9668258110693357+0j),(0.13131069115591082+0j),(-0.21910124015686983+1.1399438421207101e-17j),(0.9620121446801517-9.329337250160391e-20j),(0.15309035603159302-1.4846294499127274e-20j),(-0.22604419120608807-4.07098193429954e-19j),(0.9725816719476161+7.93016446160826e-18j),(0.11785229079959164+0j),(-0.19147142345999482-1.1311721153242849e-19j),0.017059331531815686,0.03353629049583923
Case1,1.7916895602504288,0.5399612373357456,1.165825406243668,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9668258110693357+0j),(0.13131069115591082+0j),(-0.21910124015686983+1.1399438421207101e-17j),(0.9620121446801517-9.329337250160391e-20j),(0.15309035603159302-1.4846294499127274e-20j),(-0.22604419120608807-4.07098193429954e-19j),(0.9718621893378312+6.938893903907228e-18j),(0.11953459084413154+0j),(-0.1949251505471042+1.3259522425600128e-18j),0.019550241184170092,0.03353629049583923
Case1,1.7426021750380885,0.5399612373357456,1.1412817136374978,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.9792743153487284+2.7755575615628914e-17j),(0.10859948383758458+0j),(-0.17096188876030133+6.438922052794626e-19j),(0.9751840480976681-6.219405428045382e-20j),(0.12414917956715671-7.917829283544878e-21j),(-0.1833113568457962-3.3622380353755695e-19j),(0.9726857588945975+9.25185853854297e-18j),(0.1183195789545152+0j),(-0.19226256590412608+1.250167793973285e-18j),0.017279098874041998,0.03198943917141868
Case1,1.9880391010997909,4.76147636559703,3.374757740798991,(0.9751840480976681+0j),(0.12414917956715671+0j),(-0.1833113568457962-3.479148033033255e-19j),(0.8780349486280125-2.7755575615628914e-17j),(0.25462542373320207+0j),(-0.40524131400498975-2.1419809138248626e-17j),(0.8696834251417958-2.7571011506775247e-19j),(0.2767951442733584-8.775057552161596e-20j),(-0.4086993860288085-6.461214757276972e-19j),(0.9632206778679392+5.551115123125783e-18j),(0.13195016343238392+0j),(-0.21356044071421243-1.0168298992489062e-18j),0.050013437963372376,0.033979324489169294
