Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,2.356194490192345,0.0,1.178097252546753,"[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]","[(0.6532814844543009+0j), (-0.2705980452057722+0j), (-0.7071067811865474-1.3099343074411337e-17j)]","[(0.694243531042786-3.2227250834514777e-18j), (-0.20559860841987382+9.54402544424444e-19j), (-0.647833770492733-4.158234150910898e-18j)]",0.16523450095163678
Case3,2.356194490192345,0.0,1.178097252546753,"[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]","[(0.6532814844543009+0j), (-0.2705980452057722+0j), (-0.7071067811865474-1.3099343074411337e-17j)]","[(0.7142555594616913-3.7559939293308716e-18j), (-0.21882658767495974+1.1507244486872225e-18j), (-0.6895146541459981-4.0006524278666935e-18j)]",0.13033766646219105
Case3,2.356194490192345,0.0,1.178097252546753,"[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]","[(0.6532814844543009+0j), (-0.2705980452057722+0j), (-0.7071067811865474-1.3099343074411337e-17j)]","[(0.7025350269774564-3.4518390548662453e-18j), (-0.21152209536625735+1.039293703110719e-18j), (-0.666498463373841-4.097190530916942e-18j)]",0.14893781705881567
Case3,2.356194490192345,0.0,1.178097252546753,"[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]","[(0.6532814844543009+0j), (-0.2705980452057722+0j), (-0.7071067811865474-1.3099343074411337e-17j)]","[(0.708036987837942-3.784745523014112e-18j), (-0.22062505503708169+1.17933060512293e-18j), (-0.695181559682305-3.973195643216758e-18j)]",0.11665372194001294
Case3,2.356194490192345,0.0,1.178097252546753,"[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]","[(0.6532814844543009+0j), (-0.2705980452057722+0j), (-0.7071067811865474-1.3099343074411337e-17j)]","[(0.6959663752732945-3.2702757506826314e-18j), (-0.20685333164719788+9.719829268592258e-19j), (-0.651787357949036-4.146568612140177e-18j)]",0.1617490344985183
Case4,0.7853981633974483,3.141592653589793,1.9634954084936207,"[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]","[(-0.6532814824381883+0j), (-0.2705980500730987+0j), (0.7071067811865476-2.1890949570648374e-17j)]","[(-0.6747620631027669-3.2058862479303285e-20j), (-0.052363656124453324-2.4878684537896225e-21j), (0.7421561063795354-2.8757167311130406e-20j)]",0.2747642998062118
Case4,0.7853981633974483,3.141592653589793,1.9634954159442013,"[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]","[(-0.6532814804220756+0j), (-0.27059805494042494+0j), (0.7071067811865475+2.023479182909922e-18j)]","[(-0.6725173123254754-2.6773215146880747e-20j), (-0.047932465266803906-1.9082128914585525e-21j), (0.6793523299258526-3.155526994425605e-20j)]",0.2696558659542769
Case4,0.7853981633974483,3.141592653589793,1.9634954159442013,"[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]","[(-0.6532814804220756+0j), (-0.27059805494042494+0j), (0.7071067811865475+2.023479182909922e-18j)]","[(-0.7004150697752497-2.6663305231589987e-20j), (-0.04687167654303609-1.7843045821163592e-21j), (0.6643176496305783-3.2014552671224856e-20j)]",0.3136490924230933
Case4,0.9817477042468103,2.748893571891069,1.9634954159442013,"[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]","[(-0.8314696123025451-1.007338895605852e-17j), (-6.194931077957234e-09+0j), (0.5555702330196022+1.722784186472127e-18j)]","[(-0.717339697910645-2.4441797718223866e-20j), (-0.04434405217614696-1.5109276071749726e-21j), (0.6284933394628157-3.279896893190803e-20j)]",0.3088915932330851
Case4,0.9817477042468103,2.748893571891069,1.9634954159442013,"[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]","[(-0.8314696123025451-1.007338895605852e-17j), (-6.194931077957234e-09+0j), (0.5555702330196022+1.722784186472127e-18j)]","[(-0.7455688403971654-2.5096905094276722e-20j), (-0.044075520140511165-1.4836445489836167e-21j), (0.624687404110785-3.2857356777353726e-20j)]",0.2765879833588982
Case5,1.1780972450961724,5.497787143782138,3.337942201889736,"[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]","[(0.5132799614359665+0j), (0.76817776053565+0j), (0.38268343236508995-6.526498648705943e-18j)]","[(0.4017739578852748+1.9320780118476418e-18j), (0.7867158596498248+3.783212884184176e-18j), (0.47656404819150444-7.798973360398592e-18j)]",0.22392472803888525
Case5,1.1780972450961724,5.497787143782138,3.337942201889736,"[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]","[(0.5132799614359665+0j), (0.76817776053565+0j), (0.38268343236508995-6.526498648705943e-18j)]","[(0.40910217761575235+1.909647219146956e-18j), (0.7750989431979539+3.618082773521575e-18j), (0.46952693985829974-7.750000371785947e-18j)]",0.1979424835233321
Case5,1.1780972450961724,5.497787143782138,3.337942201889736,"[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]","[(0.5132799614359665+0j), (0.76817776053565+0j), (0.38268343236508995-6.526498648705943e-18j)]","[(0.434383394344267+1.9120376497682073e-18j), (0.7526760212379568+3.3130752911427507e-18j), (0.4559439437479953-7.647158239655164e-18j)]",0.16765881967143464
Case5,1.1780972450961724,5.497787143782138,3.337942201889736,"[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]","[(0.5132799614359665+0j), (0.76817776053565+0j), (0.38268343236508995-6.526498648705943e-18j)]","[(0.4437489747042396+2.0214355082255096e-18j), (0.7656983861876226+3.4880303835344094e-18j), (0.463832422010277-7.708206408774054e-18j)]",0.15315935262407798
Case5,1.1780972450961724,5.497787143782138,3.337942201889736,"[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]","[(0.5132799614359665+0j), (0.76817776053565+0j), (0.38268343236508995-6.526498648705943e-18j)]","[(0.4654721391871435+1.965199727324733e-18j), (0.73714507769319+3.1121890736815952e-18j), (0.44653585919352573-7.569642257357018e-18j)]",0.1426929338188554
