Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,1.7671458676442586,3.5342917352885173,2.650718801466388,"[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]","[(-0.09613376846245077+0j), (-0.9760625312022028+0j), (-0.19509032201612814-3.327706172953259e-19j)]","[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]",0.28620408528492874
Case1,1.7671458676442586,3.5342917352885173,2.650718801466388,"[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]","[(-0.09613376846245077+0j), (-0.9760625312022028+0j), (-0.19509032201612814-3.327706172953259e-19j)]","[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]",0.3060621226621878
Case1,1.7671458676442586,3.5342917352885173,2.650718801466388,"[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]","[(-0.09613376846245077+0j), (-0.9760625312022028+0j), (-0.19509032201612814-3.327706172953259e-19j)]","[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]",0.27444080070256655
Case1,1.7671458676442586,3.5342917352885173,2.650718801466388,"[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]","[(-0.09613376846245077+0j), (-0.9760625312022028+0j), (-0.19509032201612814-3.327706172953259e-19j)]","[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]",0.28394219445298297
Case1,1.7671458676442586,3.5342917352885173,2.650718801466388,"[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]","[(-0.09613376846245077+0j), (-0.9760625312022028+0j), (-0.19509032201612814-3.327706172953259e-19j)]","[(-0.29036106755807567+4.546616462866372e-19j), (-0.9457461331040733+1.4808958289847707e-18j), (-0.1204017628845511-1.2816670628136936e-17j)]",0.29923225632533146
Case2,0.7853981633974483,3.9269908169872414,2.3561944976429254,"[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]","[(5.268355890670543e-09+0j), (-0.7071067811865476+0j), (0.7071067811865475-3.8458498896825856e-27j)]","[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]",0.24885953743385592
Case2,0.7853981633974483,3.9269908169872414,2.3561944976429254,"[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]","[(5.268355890670543e-09+0j), (-0.7071067811865476+0j), (0.7071067811865475-3.8458498896825856e-27j)]","[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]",0.2492418602393431
Case2,0.7853981633974483,3.9269908169872414,2.3561944976429254,"[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]","[(5.268355890670543e-09+0j), (-0.7071067811865476+0j), (0.7071067811865475-3.8458498896825856e-27j)]","[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]",0.2493551282927589
Case2,0.7853981633974483,3.9269908169872414,2.3561944976429254,"[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]","[(5.268355890670543e-09+0j), (-0.7071067811865476+0j), (0.7071067811865475-3.8458498896825856e-27j)]","[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]",0.24906170276494868
Case2,0.7853981633974483,3.9269908169872414,2.3561944976429254,"[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]","[(5.268355890670543e-09+0j), (-0.7071067811865476+0j), (0.7071067811865475-3.8458498896825856e-27j)]","[(0.005172368879039594-1.1819221972794168e-22j), (-0.8185699394778059+8.860650569844121e-19j), (0.5743806151013018+1.262763558256214e-18j)]",0.24936169325554375
