Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.7363107781851077,4.71238898038469,2.7243498867354794,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.6139457500788377-2.7755575615628914e-17j),(-0.27214342871977104+0j),(0.7409511253549593+2.5066801177885956e-17j),(0.6217054104065862-1.8562626096128898e-17j),(-0.2871630899968023-4.246184360013537e-18j),(0.7287110143360445+1.416355379670529e-17j),(0.6139457500788377-2.7755575615628914e-17j),(-0.27214342871977104+0j),(0.7409511253549593+2.5066801177885956e-17j),0.03501943262369467,0.03501943007706898
Case1,0.7853981633974483,4.71238898038469,2.7488935793416496,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.6532814844543006+0j),(-0.27059804520577263+0j),(0.7071067811865475-2.0283826246597083e-17j),(0.6577041768415989-1.8163180788259623e-17j),(-0.2761734249112668-4.702742492748662e-18j),(0.7008234122358471+1.519245388007414e-17j),(0.6336136172665692-1.3877787807814457e-17j),(-0.2713707369627718+0j),(0.7240289532707533+2.3914874656444365e-18j),0.03238262095930455,0.016281438192279007
Case1,0.7363107781851077,4.71238898038469,2.7243498867354794,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.6139457500788377-2.7755575615628914e-17j),(-0.27214342871977104+0j),(0.7409511253549593+2.5066801177885956e-17j),(0.6217054104065862-1.8562626096128898e-17j),(-0.2871630899968023-4.246184360013537e-18j),(0.7287110143360445+1.416355379670529e-17j),(0.6270576615373253-1.850371707708594e-17j),(-0.27162830088177153+0j),(0.7296696772988219+9.949925369724942e-18j),0.02184570320854734,0.03501943007706898
Case1,0.7363107781851077,4.71238898038469,2.7243498867354794,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.6139457500788377-2.7755575615628914e-17j),(-0.27214342871977104+0j),(0.7409511253549593+2.5066801177885956e-17j),(0.6217054104065862-1.8562626096128898e-17j),(-0.2871630899968023-4.246184360013537e-18j),(0.7287110143360445+1.416355379670529e-17j),(0.6237796836727034-2.0816681711721685e-17j),(-0.2717570828412714+0j),(0.7324900393128563+1.3729144321765196e-17j),0.021259305398459882,0.03501943007706898
Case1,0.4908738521234052,4.516039439535327,2.5034566458293663,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.3165706999011616+2.7755575615628914e-17j),(-0.3492819426398788+0j),(0.8819212643483549+5.463541113227137e-19j),(0.30261340327240954-1.3379194673211407e-17j),(-0.3494396160286052-1.5098867427666875e-19j),(0.886745218712608+4.506325068819764e-18j),(0.562337886918395-1.1102230246251566e-17j),(-0.2872620548009929+0j),(0.7623762843199561+1.10925862796767e-17j),0.09313175827629344,0.01893892438173156
Case1,0.662679700366597,4.663301595172349,2.662990655220054,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.5315433967983064+0j),(-0.30979271677766423+0j),(0.7883464276266062-2.408067747177024e-17j),(0.53605576288999-1.8592398110095965e-17j),(-0.3095023517275875-3.0828150757997615e-18j),(0.7853995883291024+1.147495334971347e-17j),(0.5572054718983802-9.25185853854297e-18j),(-0.29101716513043807+0j),(0.766704641537731+5.230375654435543e-18j),0.10634764084352832,0.007749576707706651
Case1,0.7117670855789375,4.663301595172349,2.687534347826224,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.5722251963989523+0j),(-0.3149493409716865+0j),(0.7572088465064846-2.7522279545746016e-17j),(0.5812861764866831-1.873140883346979e-17j),(-0.29832624158258964-3.705266237422478e-18j),(0.7570388593782353+1.2922627087304682e-17j),(0.5593511468270334-7.93016446160826e-18j),(-0.29443604739347357+0j),(0.7653480993904102+5.514249115524633e-19j),0.10626430603058984,0.02585407321504246
Case1,0.7853981633974483,4.71238898038469,2.7488935793416496,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.6532814844543006+0j),(-0.27059804520577263+0j),(0.7071067811865475-2.0283826246597083e-17j),(0.6577041768415989-1.8163180788259623e-17j),(-0.2761734249112668-4.702742492748662e-18j),(0.7008234122358471+1.519245388007414e-17j),(0.5710924390304418-6.938893903907228e-18j),(-0.291456297120011+0j),(0.7580679346149273-2.05298148321623e-18j),0.0842630987782359,0.016281438192279007
Case1,0.5154175447295755,4.565126824747668,2.540272192189202,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.36112396853618495+0j),(-0.33546699875258307+0j),(0.8700869911087113-1.1999430518148635e-17j),(0.3688852502354167-1.5510269320051976e-17j),(-0.34077306241413946-8.853047812269667e-19j),(0.8647527924740362+6.267480839664608e-18j),(0.5477626089755243-6.1679056923619804e-18j),(-0.29634637507918565+0j),(0.7705144964475699-3.158142487097608e-18j),0.12492956862497068,0.018401543804303866
Case1,0.5890486225480862,4.614214209960009,2.6016314162540475,(0.6217054104065862-2.7755575615628914e-17j),(-0.2871630899968023+0j),(0.7287110143360445+3.3883482782043976e-18j),(0.44623819542780135+0j),(-0.3309528014064761+0j),(0.8314696123025451+1.7220289996118687e-17j),(0.42997727440269407-1.7057661144717828e-17j),(-0.3310077964018647-1.6461614046424457e-18j),(0.8399722508621413+8.083022243472103e-18j),(0.5376101676207521-5.551115123125783e-18j),(-0.2998070177119147+0j),(0.7766100080330675-1.1202992387759789e-18j),0.14463816419796954,0.024818554580092078
