Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,0.9817477042468103,5.890486225480862,3.4361169723144167,"[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]","[(0.08149826750372288+0j), (0.8274658594627555+0j), (0.5555702330196023+1.553195441907953e-18j)]","[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]",0.14397276045021454
Case1,0.9817477042468103,5.890486225480862,3.4361169723144167,"[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]","[(0.08149826750372288+0j), (0.8274658594627555+0j), (0.5555702330196023+1.553195441907953e-18j)]","[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]",0.14457573994764655
Case1,0.9817477042468103,5.890486225480862,3.4361169723144167,"[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]","[(0.08149826750372288+0j), (0.8274658594627555+0j), (0.5555702330196023+1.553195441907953e-18j)]","[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]",0.13498959616597545
Case1,0.9817477042468103,5.890486225480862,3.4361169723144167,"[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]","[(0.08149826750372288+0j), (0.8274658594627555+0j), (0.5555702330196023+1.553195441907953e-18j)]","[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]",0.13705205846462315
Case1,0.9817477042468103,5.890486225480862,3.4361169723144167,"[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]","[(0.08149826750372288+0j), (0.8274658594627555+0j), (0.5555702330196023+1.553195441907953e-18j)]","[(0.13461814530769642+0j), (0.849138632772485+0j), (0.5030441817861507+7.227508580813442e-18j)]",0.12731869678926291
Case2,1.3744467859455345,3.5342917352885173,2.454369260617026,"[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]","[(-0.28470693857777923+0j), (-0.9385529955102759+0j), (0.19509032201612836+1.3936920196478194e-18j)]","[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]",0.19115387388557237
Case2,1.3744467859455345,3.5342917352885173,2.454369260617026,"[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]","[(-0.28470693857777923+0j), (-0.9385529955102759+0j), (0.19509032201612836+1.3936920196478194e-18j)]","[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]",0.2216888150714016
Case2,1.3744467859455345,3.5342917352885173,2.454369260617026,"[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]","[(-0.28470693857777923+0j), (-0.9385529955102759+0j), (0.19509032201612836+1.3936920196478194e-18j)]","[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]",0.1980998947734116
Case2,1.3744467859455345,3.5342917352885173,2.454369260617026,"[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]","[(-0.28470693857777923+0j), (-0.9385529955102759+0j), (0.19509032201612836+1.3936920196478194e-18j)]","[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]",0.19103436185303052
Case2,1.3744467859455345,3.5342917352885173,2.454369260617026,"[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]","[(-0.28470693857777923+0j), (-0.9385529955102759+0j), (0.19509032201612836+1.3936920196478194e-18j)]","[(-0.42100791166917445+0j), (-0.8771902837368253+0j), (0.21228896527101776-1.546158362141104e-17j)]",0.21486232811973527
Case3,1.1780972450961724,4.71238898038469,2.9452431201910114,"[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]","[(0.9061274476957799+1.3877787807814457e-17j), (-0.18023994875056187+0j), (0.38268343236508984-1.0831590625103592e-17j)]","[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]",0.2719831182576041
Case3,1.1780972450961724,4.71238898038469,2.9452431201910114,"[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]","[(0.9061274476957799+1.3877787807814457e-17j), (-0.18023994875056187+0j), (0.38268343236508984-1.0831590625103592e-17j)]","[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]",0.24766693940899892
Case3,1.1780972450961724,4.71238898038469,2.9452431201910114,"[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]","[(0.9061274476957799+1.3877787807814457e-17j), (-0.18023994875056187+0j), (0.38268343236508984-1.0831590625103592e-17j)]","[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]",0.2771147184787565
Case3,1.1780972450961724,4.71238898038469,2.9452431201910114,"[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]","[(0.9061274476957799+1.3877787807814457e-17j), (-0.18023994875056187+0j), (0.38268343236508984-1.0831590625103592e-17j)]","[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]",0.19818894367874945
Case3,1.1780972450961724,4.71238898038469,2.9452431201910114,"[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]","[(0.9061274476957799+1.3877787807814457e-17j), (-0.18023994875056187+0j), (0.38268343236508984-1.0831590625103592e-17j)]","[(0.9521564069357253-9.757369521939684e-18j), (-0.01240685607763498+0j), (0.3647053623662694+4.288887568898026e-18j)]",0.2318401300057606
Case4,1.1780972450961724,0.0,0.5890486299986668,"[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]","[(0.513279972882707+0j), (-0.7681777528871826+0j), (0.38268343236508984+1.1633388969704835e-17j)]","[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]",0.1778178888360743
Case4,1.1780972450961724,0.0,0.5890486299986668,"[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]","[(0.513279972882707+0j), (-0.7681777528871826+0j), (0.38268343236508984+1.1633388969704835e-17j)]","[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]",0.2037873871467501
Case4,1.1780972450961724,0.0,0.5890486299986668,"[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]","[(0.513279972882707+0j), (-0.7681777528871826+0j), (0.38268343236508984+1.1633388969704835e-17j)]","[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]",0.18687719281357867
Case4,1.1780972450961724,0.0,0.5890486299986668,"[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]","[(0.513279972882707+0j), (-0.7681777528871826+0j), (0.38268343236508984+1.1633388969704835e-17j)]","[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]",0.20619746154659307
Case4,1.1780972450961724,0.0,0.5890486299986668,"[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]","[(0.513279972882707+0j), (-0.7681777528871826+0j), (0.38268343236508984+1.1633388969704835e-17j)]","[(0.36556330301643103+0j), (-0.824153237094512+0j), (0.36855620746151274+3.111795677485999e-18j)]",0.21781936942957852
Case5,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]",0.12238945293943956
Case5,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]",0.13480534452015888
Case5,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]",0.1634064344029704
Case5,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]",0.10773586056719628
Case5,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.7035650885427592+0j), (0.2192831949769178+0j), (-0.7552221579099526-1.4036656468907404e-17j)]",0.14971383792415746
