Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.27699326205472-9.838093304778042e-19j), (0.5442469893767305+1.9330263207900946e-18j), (0.7994804725898591-1.6030153546589813e-18j)]",0.20780339644639073
Case1,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.29427747816482414-1.003673534916497e-18j), (0.5333261674797053+1.818981741708455e-18j), (0.7834381535293492-1.6813987810008506e-18j)]",0.2199661153930102
Case1,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.31931870154598785-1.0634172487663264e-18j), (0.5270051291439647+1.7550689696741917e-18j), (0.7741527613920334-1.7236872726780733e-18j)]",0.24204298497259868
Case1,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.30518071960168136-1.0647119690680591e-18j), (0.5394021720907434+1.8818618342466205e-18j), (0.7923635993888731-1.6386271054646283e-18j)]",0.23371879807835327
Case1,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.2869297085521373-1.0110033431351335e-18j), (0.5420804020772908+1.9100326052455265e-18j), (0.7962978289154367-1.6191069822481962e-18j)]",0.2167237865688253
Case2,2.356194490192345,6.283185307179586,4.319689898685965,"[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]","[(-0.6532814824381882+0j), (0.27059805007309906+0j), (-0.7071067811865475+2.2219482760423034e-17j)]","[(-0.6844196387206176-8.395298834109358e-19j), (0.1513306102744893+1.8562671555967524e-19j), (-0.6867650296656918+9.436921766926269e-19j)]",0.17074734760189492
Case2,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6961013482832887-9.426498788927543e-19j), (0.15900431329590214+2.153212273492246e-19j), (-0.7215896489121701+8.995031057636275e-19j)]",0.16889647034792016
Case2,2.356194490192345,6.283185307179586,4.319689898685965,"[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]","[(-0.6532814824381882+0j), (0.27059805007309906+0j), (-0.7071067811865475+2.2219482760423034e-17j)]","[(-0.6849586237132214-7.738326212379287e-19j), (0.14523165381162617+1.6407559152481526e-19j), (-0.6590868883527703+9.695112648819596e-19j)]",0.20506343037028324
Case2,2.356194490192345,2.356194490192345,2.356194490192345,"[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]","[(-0.7071067811865476+1.3191209727469754e-17j), (1.218179769604469e-16+0j), (-0.7071067811865474-3.243067178385697e-17j)]","[(-0.7107278622821335-9.655830614492213e-19j), (0.15926233680860363+2.163711638592874e-19j), (-0.7227606051716703+8.977836641836707e-19j)]",0.17853724188931236
Case2,2.356194490192345,6.283185307179586,4.319689906136546,"[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]","[(-0.6532814844543008+0j), (0.27059804520577285+0j), (-0.7071067811865476-2.348959144921972e-17j)]","[(-0.6922567273019079-9.121284775341654e-19j), (0.15684271449027404+2.0665845594296064e-19j), (-0.7117799318616683+9.13303744110014e-19j)]",0.1574037311216656
