Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,2.405281875404685,4.417864669110647,3.4115732797082465,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6713566939682142+6.938893903907228e-18j),(-0.016480876775511858+0j),(-0.740951125354959-2.472314837278665e-18j),(0.6558987840460767-8.443848462744042e-18j),(-0.021543954614736717-1.7848568327457856e-19j),(-0.7545413461874946-7.33487260822425e-18j),(0.6713566939682142+6.938893903907228e-18j),(-0.016480876775511858+0j),(-0.740951125354959-2.472314837278665e-18j),0.034111208593897796,0.034111203469108835
Case1,2.3316507975861747,0.2454369260617026,1.2885438692745192,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.72375632216483-1.0408340855860843e-17j),(-0.0266575184544185+0j),(-0.6895405447370668+2.8605119956635467e-18j),(0.7217292309344319-7.812505688956734e-18j),(-0.01975520991651451-2.0414489438297302e-19j),(-0.691893524247733-8.143566314550832e-18j),(0.697556508066522-1.734723475976807e-18j),(-0.02156919761496518+0j),(-0.7152458350460129+1.9409857919244083e-19j),0.08097847816215534,0.011282384472759328
Case1,2.650718801466388,4.319689898685965,3.485204357526757,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.4708289189840866-1.734723475976807e-18j),(-0.023130338053637303+0j),(-0.8819212643483549-2.101389289952569e-18j),(0.46229367552619743-8.212612064100849e-18j),(-0.025307852894562253-8.588232069220336e-20j),(-0.88636565262331-4.280925268725673e-18j),(0.6219806450390435-1.734723475976807e-18j),(-0.022089577761189222+0j),(-0.7708043114801268-5.710640438558957e-19j),0.050726727446118114,0.015157142893485857
Case1,2.724349879284899,4.270602513473625,3.4974762038298426,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.40374703237973925-3.469446951953614e-18j),(-0.034768612584407804+0j),(-0.9142097557035308+2.312926160676074e-17j),(0.39847495983736697-7.573437595947518e-18j),(-0.026176985408901735-5.634262200603381e-20j),(-0.9168055801627252-3.2900654480598444e-18j),(0.5674222418742175-2.168404344971009e-18j),(-0.025259336466993867+0j),(-0.8066556725359779+5.354017368798263e-18j),0.1443062503725998,0.01645952692617619
Case1,2.380738182798515,0.2454369260617026,1.3130875544301088,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.689488623602213-7.806255641895632e-18j),(-0.008461723194297017+0j),(-0.7242470829514668+1.7639458063096147e-17j),(0.690952202847199-8.158092031367827e-18j),(-0.020632123100215588-1.92939254389642e-19j),(-0.7226059568512985-7.795217933437973e-18j),(0.5918355182198166-3.2959746043559337e-18j),(-0.021899813812454497+0j),(-0.7901739546190757+7.81110550765784e-18j),0.10005173345555911,0.015275105251072962
Case1,2.478912953223196,4.368777283898306,3.423845126011332,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6140737944679766+3.469446951953614e-18j),(-0.03772644955557651+0j),(-0.7883464276266062+3.133847050621743e-18j),(0.6160219305167492-8.636414038980975e-18j),(-0.022482378947533563-1.6049665354622485e-19j),(-0.7874081049616373-6.752041373398367e-18j),(0.5955418975945099-2.168404344971009e-18j),(-0.024537586436308163+0j),(-0.7898693667869974+7.031562431485156e-18j),0.09867853887264114,0.01813053417807462
Case1,2.405281875404685,4.417864669110647,3.4115732797082465,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6713566939682142+6.938893903907228e-18j),(-0.016480876775511858+0j),(-0.740951125354959-2.472314837278665e-18j),(0.6558987840460767-8.443848462744042e-18j),(-0.021543954614736717-1.7848568327457856e-19j),(-0.7545413461874946-7.33487260822425e-18j),(0.6063725827907533-8.673617379884035e-19j),(-0.023386627913337264+0j),(-0.7828810465824205+5.673865678804611e-18j),0.07970857494884998,0.034111203469108835
Case1,2.478912953223196,4.368777283898306,3.423845126011332,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6140737944679766+3.469446951953614e-18j),(-0.03772644955557651+0j),(-0.7883464276266062+3.133847050621743e-18j),(0.6160219305167492-8.636414038980975e-18j),(-0.022482378947533563-1.6049665354622485e-19j),(-0.7874081049616373-6.752041373398367e-18j),(0.6073352342504064-3.2526065174565133e-19j),(-0.02517910561861717+0j),(-0.7835642192129437+5.3563633502817525e-18j),0.08122157382500006,0.01813053417807462
Case1,2.5280003384355365,4.368777283898306,3.4483888186175022,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.575418015071093+1.734723475976807e-18j),(-0.021193896185778827+0j),(-0.8175848131515836-4.100138432118277e-18j),(0.5707762119170454-8.694559300397444e-18j),(-0.023434974084066012-1.3886534192793424e-19j),(-0.8207711726780533-6.0423580666191725e-18j),(0.603788876563816-9.637352644315594e-20j),(-0.02473630457052402+0j),(-0.7873442852061259+4.305640930015083e-18j),0.08810519645667945,0.010069236133699418
Case1,2.1598449493429825,4.516039439535327,3.3379422018897356,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.8314696123025455-1.2770848508241401e-17j),(6.194931232848232e-09+0j),(-0.555570233019602+2.469686030495757e-17j),(0.8280885417148164-5.879798411666692e-18j),(-0.015999869988579215-2.24925890726205e-19j),(-0.560368959919246-8.682484675786874e-18j),(0.626556950137689-1.3638210246229806e-18j),(-0.022262673493978497+0j),(-0.7641668799874736+6.344762867509332e-18j),0.039686086587608624,0.024179667475952182
Case1,2.1598449493429825,4.516039439535327,3.3379422018897356,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.8314696123025455-1.2770848508241401e-17j),(6.194931232848232e-09+0j),(-0.555570233019602+2.469686030495757e-17j),(0.8280885417148164-5.879798411666692e-18j),(-0.015999869988579215-2.24925890726205e-19j),(-0.560368959919246-8.682484675786874e-18j),(0.6451853739708577-2.400823523133746e-18j),(-0.02023879352225943+0j),(-0.7452035484449399+8.013135361822808e-18j),0.021356368910250646,0.024179667475952182
Case1,2.5280003384355365,4.368777283898306,3.4483888186175022,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.575418015071093+1.734723475976807e-18j),(-0.021193896185778827+0j),(-0.8175848131515836-4.100138432118277e-18j),(0.5707762119170454-8.694559300397444e-18j),(-0.023434974084066012-1.3886534192793424e-19j),(-0.8207711726780533-6.0423580666191725e-18j),(0.6393714273958773-2.0561946065412e-18j),(-0.020318385410886045+0j),(-0.7512353205038267+7.003695878994384e-18j),0.02105895153771767,0.010069236133699418
Case1,2.282563412373834,4.466952054322987,3.374757740798991,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.7571518301421909-5.204170427930421e-18j),(-0.009292111708969944+0j),(-0.6531728429537764-2.0589404537251193e-17j),(0.7487501851225822-7.432827896342332e-18j),(-0.01891830357697318-2.1247996594253447e-19j),(-0.662582265132918-8.393390218126735e-18j),(0.648431458376363-2.2983465928019092e-18j),(-0.019470210510738654+0j),(-0.7436920529999768+4.88114969312934e-18j),0.020390362961229296,0.02743725335630122
Case1,2.8961557275280905,0.0,1.4480778712146258,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.24115285608870765+1.734723475976807e-18j),(-0.02974336608525676+0j),(-0.9700312531945439-1.4543135221697044e-17j),(0.2522449090788111-5.3364773873179746e-18j),(-0.027617842900846793-6.882368455929292e-23j),(-0.9672692286004587-1.3916470335266564e-18j),(0.6193401296415303-2.010270159317715e-18j),(-0.020204007337489945+0j),(-0.7598591387281599+3.4937007706417406e-18j),0.04321639422245863,0.015979602786932758
Case1,2.282563412373834,4.466952054322987,3.374757740798991,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.7571518301421909-5.204170427930421e-18j),(-0.009292111708969944+0j),(-0.6531728429537764-2.0589404537251193e-17j),(0.7487501851225822-7.432827896342332e-18j),(-0.01891830357697318-2.1247996594253447e-19j),(-0.662582265132918-8.393390218126735e-18j),(0.6285275763415744-2.2231968438918954e-18j),(-0.019476547628921943+0j),(-0.7527467190098677+1.888160416782212e-18j),0.031233241867943642,0.02743725335630122
Case1,2.478912953223196,4.368777283898306,3.423845126011332,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6140737944679766+3.469446951953614e-18j),(-0.03772644955557651+0j),(-0.7883464276266062+3.133847050621743e-18j),(0.6160219305167492-8.636414038980975e-18j),(-0.022482378947533563-1.6049665354622485e-19j),(-0.7874081049616373-6.752041373398367e-18j),(0.6276242149744746-1.8674066066515512e-18j),(-0.020617166499337855+0j),(-0.7549717007984139+1.9660158313971825e-18j),0.02963171179792039,0.01813053417807462
Case1,2.405281875404685,4.417864669110647,3.4115732797082465,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6713566939682142+6.938893903907228e-18j),(-0.016480876775511858+0j),(-0.740951125354959-2.472314837278665e-18j),(0.6558987840460767-8.443848462744042e-18j),(-0.021543954614736717-1.7848568327457856e-19j),(-0.7545413461874946-7.33487260822425e-18j),(0.6301967137388123-1.3493889295598583e-18j),(-0.020373855339112797+0j),(-0.754146961066446+1.7049375567691916e-18j),0.027266554703936654,0.034111203469108835
Case1,2.478912953223196,4.368777283898306,3.423845126011332,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.6140737944679766+3.469446951953614e-18j),(-0.03772644955557651+0j),(-0.7883464276266062+3.133847050621743e-18j),(0.6160219305167492-8.636414038980975e-18j),(-0.022482378947533563-1.6049665354622485e-19j),(-0.7874081049616373-6.752041373398367e-18j),(0.6293009960015435-1.081675825031332e-18j),(-0.02133788835113856+0j),(-0.7560469314308993+1.7843214175387777e-18j),0.02830943955153615,0.01813053417807462
Case1,2.3316507975861747,0.2454369260617026,1.2885438692745192,(0.6558987840460766-1.3877787807814457e-17j),(-0.021543954614736713+0j),(-0.7545413461874944-1.0837070194760445e-18j),(0.72375632216483-1.0408340855860843e-17j),(-0.0266575184544185+0j),(-0.6895405447370668+2.8605119956635467e-18j),(0.7217292309344319-7.812505688956734e-18j),(-0.01975520991651451-2.0414489438297302e-19j),(-0.691893524247733-8.143566314550832e-18j),(0.634272328957506-1.5725529319170958e-18j),(-0.021617868882890134+0j),(-0.7525465952891187+1.8409630269137655e-18j),0.023695120255099702,0.011282384472759328
