Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,1.9634954084936207,0.0,0.981747711697391,"[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]","[ 0.76817776+0.00000000e+00j -0.51327996+0.00000000e+00j
 -0.38268343+2.05197416e-18j]","[(0.7363287272582271+2.7811494130819654e-17j), (-0.5832231825712199+2.2011146478546855e-17j), (-0.3936244656610945+1.5835662562425796e-17j)]",0.11273327816107725
Case3,1.9634954084936207,0.0,0.981747711697391,"[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]","[ 0.76817776+0.00000000e+00j -0.51327996+0.00000000e+00j
 -0.38268343+2.05197416e-18j]","[(0.723143400411773+2.664675946382482e-17j), (-0.5760610043996262+2.2271954654992323e-17j), (-0.38879062393461467+1.5999649597766326e-17j)]",0.11392258510945774
Case3,1.9634954084936207,0.0,0.981747711697391,"[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]","[ 0.76817776+0.00000000e+00j -0.51327996+0.00000000e+00j
 -0.38268343+2.05197416e-18j]","[(0.7212701883749093+2.7795522122123105e-17j), (-0.5891107084278778+2.1781838187951607e-17j), (-0.39759802893609325+1.569079321159015e-17j)]",0.13765290617605175
Case3,1.9634954084936207,0.0,0.9817477042468103,"[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]","[ 0.76817776+0.00000000e+00j -0.51327997+0.00000000e+00j
 -0.38268343+8.92855436e-18j]","[(0.7056138467620322+2.1725069739209907e-17j), (-0.5265692963551579+2.3549291632045037e-17j), (-0.35538806430422865+1.6778572218110875e-17j)]",0.10314860720606639
Case3,1.9634954084936207,0.0,0.9817477042468103,"[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]","[ 0.76817776+0.00000000e+00j -0.51327997+0.00000000e+00j
 -0.38268343+8.92855436e-18j]","[(0.7375143587212812+2.24537243312017e-17j), (-0.5236214671420741+2.3597457846747388e-17j), (-0.3533985382813693+1.6806126542094128e-17j)]",0.07028979205659291
Case4,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]","[-0.76817776+0.00000000e+00j  0.51327996+0.00000000e+00j
  0.38268343-3.99743374e-17j]","[(-0.6887082714853938+1.6620727023656688e-19j), (0.5634901850569475-1.3598815251836192e-19j), (0.3724546145130016+5.58064620701e-19j)]",0.13990852097572165
Case4,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]","[-0.76817776+0.00000000e+00j  0.51327996+0.00000000e+00j
  0.38268343-3.99743374e-17j]","[(-0.710200823596644+1.6050768814947448e-19j), (0.5453010461687048-1.2323980395119643e-19j), (0.36043199390203357+5.455755520442187e-19j)]",0.11224945058719676
Case4,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]","[-0.76817776+0.00000000e+00j  0.51327996+0.00000000e+00j
  0.38268343-3.99743374e-17j]","[(-0.7359607006487836+1.7964403409463627e-19j), (0.5667063570300962-1.3832996250236663e-19j), (0.374580433425616+5.602149687924079e-19j)]",0.09374644487286621
Case4,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]","[-0.76817776+0.00000000e+00j  0.51327996+0.00000000e+00j
  0.38268343-3.99743374e-17j]","[(-0.7333675091576938+1.7082540513098025e-19j), (0.5535978490170238-1.2895114067241494e-19j), (0.3659159980400093+5.513408663212026e-19j)]",0.09189556373649033
Case4,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]","[-0.76817776+0.00000000e+00j  0.51327996+0.00000000e+00j
  0.38268343-3.99743374e-17j]","[(-0.7422858759471623+2.111484207015342e-19j), (0.6117687899094965-1.7402192067719439e-19j), (0.4043657101033612+5.884400562187926e-19j)]",0.14606298125268502
Case5,1.3744467859455345,1.9634954084936207,1.6689711046701583,"[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]","[-0.46233899+0.00000000e+00j  0.86497539+0.00000000e+00j
  0.19509032-1.57197641e-18j]","[(-0.4919972483819316+6.368106102137216e-20j), (0.8873035325056126-1.1484704555523304e-19j), (-0.03586339753196908-3.604435387661256e-18j)]",0.2829401251791147
Case5,1.3744467859455345,1.9634954084936207,1.6689711046701583,"[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]","[-0.46233899+0.00000000e+00j  0.86497539+0.00000000e+00j
  0.19509032-1.57197641e-18j]","[(-0.47055462823970906+6.18221989022967e-20j), (0.8939548839625381-1.174491830050771e-19j), (-0.036132234578916206-3.6313843621011215e-18j)]",0.26841769354076483
Case5,1.3744467859455345,1.9634954084936207,1.6689711046701583,"[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]","[-0.46233899+0.00000000e+00j  0.86497539+0.00000000e+00j
  0.19509032-1.57197641e-18j]","[(-0.4554170945137286+6.035156162898867e-20j), (0.8978173506295184-1.189781407435933e-19j), (-0.0362883493383613-3.647033017526419e-18j)]",0.2711425136318605
Case5,1.3744467859455345,1.9634954084936207,1.6689711046701583,"[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]","[-0.46233899+0.00000000e+00j  0.86497539+0.00000000e+00j
  0.19509032-1.57197641e-18j]","[(-0.45449243952687385+5.890567576697422e-20j), (0.8878991531922114-1.1507848114296036e-19j), (-0.03588747157278963-3.6068487005445384e-18j)]",0.2617480934158365
Case5,1.3744467859455345,1.9634954084936207,1.6689711046701583,"[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]","[-0.46233899+0.00000000e+00j  0.86497539+0.00000000e+00j
  0.19509032-1.57197641e-18j]","[(-0.46609727232644965+5.843018625224841e-20j), (0.873230219447592-1.094685753227893e-19j), (-0.03529457660169915-3.5474100485957036e-18j)]",0.24239801513534237
