Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,2.454369260617026,1.0799224746714913,1.7671458750948392,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.1841546452227697-5.551115123125783e-17j),(0.6070765237058766+0j),(-0.773010453362737+7.298964872111119e-18j),(0.1806265033964307+4.099780565215164e-19j),(0.6207732708876775+1.4090037417181385e-18j),(-0.762898821877576+1.243578751272911e-18j),(0.1841546452227697-5.551115123125783e-17j),(0.6070765237058766+0j),(-0.773010453362737+7.298964872111119e-18j),0.06467962397064747,0.027336526388432786
Case1,2.454369260617026,1.0799224746714913,1.7671458750948392,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.1841546452227697-5.551115123125783e-17j),(0.6070765237058766+0j),(-0.773010453362737+7.298964872111119e-18j),(0.1806265033964307+4.099780565215164e-19j),(0.6207732708876775+1.4090037417181385e-18j),(-0.762898821877576+1.243578751272911e-18j),(0.1841546452227697-5.551115123125783e-17j),(0.6070765237058766+0j),(-0.773010453362737+7.298964872111119e-18j),0.06467962397064747,0.027336526388432786
Case1,2.429825568010856,1.030835089459151,1.7303303287350034,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.2425343072111407+0j),(0.6064749562825583+0j),(-0.7572088465064846-1.2045175570733296e-17j),(0.24482984507279737+5.400125645698807e-19j),(0.6119461314477169+1.349748024892312e-18j),(-0.7520507158216153+1.2740952898851225e-18j),(0.20361453255222667-3.700743415417188e-17j),(0.6068760012314371+0j),(-0.7677432510773194+8.509180578296473e-19j),0.04015305683021242,0.012924843711684536
Case1,2.429825568010856,5.252350217720435,3.8410878928656453,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.21248384837374876+0j),(0.617645025036712+0j),(-0.7572088465064846-1.1217387257694729e-17j),(0.2237394204609256+4.986819950341947e-19j),(0.6151542514719875+1.3710876194541313e-18j),(-0.7559933323963564+1.263245531258692e-18j),(0.2058318615076072-2.7755575615628914e-17j),(0.6095682571827559+0j),(-0.7651096499346108-2.1661582710514466e-18j),0.032609870780804545,0.014961859762029545
Case1,2.380738182798515,5.154175447295755,3.7674568224977154,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.3324852563620217-5.551115123125783e-17j),(0.6040858524565627+0j),(-0.724247082951467-1.1818406711651818e-17j),(0.32557731900204084+6.829298121210102e-19j),(0.5967664573200363+1.2517751722598914e-18j),(-0.7333956672691327+1.3217475033867557e-18j),(0.2311625404784901-3.33066907387547e-17j),(0.6084717762375172+0j),(-0.7569371365379821-4.096607959171521e-18j),0.015049399393660567,0.02337591883775486
Case1,2.429825568010856,5.252350217720435,3.841087900316226,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.21248384377193472+0j),(0.6176450266198401+0j),(-0.7572088465064846-1.045581826699708e-17j),(0.20232998511435923+4.552939628490108e-19j),(0.6181007366463949+1.3908839743578763e-18j),(-0.7596144130286148+1.2530384015110984e-18j),(0.22804942436073086-2.7755575615628914e-17j),(0.6100006513012377+0j),(-0.7569824215327325-5.156476343809114e-18j),0.01045269320693129,0.01301514139120255
Case1,2.454369260617026,5.301437602932776,3.877903431774901,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.15414499431550582+0j),(0.6153813124554635+0j),(-0.7730104533627371+1.4548148522741503e-19j),(0.1586559520340198+3.628851448008875e-19j),(0.6231604044051501+1.425320958259753e-18j),(-0.7658324877320031+1.2349665077340497e-18j),(0.2174916486399844-2.3790493384824782e-17j),(0.6107693171804128+0j),(-0.7592721403655902-4.3990537968038954e-18j),0.01391151408174976,0.019468015298934632
Case1,2.429825568010856,5.252350217720435,3.8410878928656453,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.21248384837374876+0j),(0.617645025036712+0j),(-0.7572088465064846-1.1217387257694729e-17j),(0.2237394204609256+4.986819950341947e-19j),(0.6151542514719875+1.3710876194541313e-18j),(-0.7559933323963564+1.263245531258692e-18j),(0.21686567360670497-2.0816681711721685e-17j),(0.6116287806624502+0j),(-0.7590142286332021-5.25134547941525e-18j),0.013420113900603742,0.014961859762029545
Case1,2.429825568010856,1.030835089459151,1.7303303287350034,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.2425343072111407+0j),(0.6064749562825583+0j),(-0.7572088465064846-1.2045175570733296e-17j),(0.24482984507279737+5.400125645698807e-19j),(0.6119461314477169+1.349748024892312e-18j),(-0.7520507158216153+1.2740952898851225e-18j),(0.21971774400719782-1.850371707708594e-17j),(0.6110561335091288+0j),(-0.7588136306191223-6.006215489561699e-18j),0.0109400926393525,0.012924843711684536
Case1,2.454369260617026,5.301437602932776,3.8779034392254816,(0.2237394204609256+0j),(0.6151542514719875+0j),(-0.7559933323963564+2.9482425803048806e-18j),(0.15414498973055774+0j),(0.615381313603933+0j),(-0.773010453362737+3.0956538982966645e-18j),(0.13644719068015324+3.141864536141931e-19j),(0.6252516824809602+1.439718969337301e-18j),(-0.7684025622746337+1.2272949273251664e-18j),(0.21316046857953383-1.665334536937735e-17j),(0.6114886515186093+0j),(-0.760233312893484-5.096028550775864e-18j),0.01848453233189759,0.032176064748952765
