Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.3744467859455345,0.9817477042468103,1.1780972450961724,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.8154931568489173+0j),(0.5448951067758183+0j),(0.19509032201612825-1.2455087746523476e-17j),(0.8219783480530863-1.841423423735877e-20j),(0.5325157258517219-1.192959563245994e-20j),(0.20193711162768785+1.0641332315400575e-19j),(0.8154931568489173+0j),(0.5448951067758183+0j),(0.19509032201612825-1.2455087746523476e-17j),0.31144024443364127,0.025711361739825023
Case1,1.3499030933393643,1.030835089459151,1.1903690913992575,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.7764997629901569+0j),(0.5907984128600479+0j),(0.21910124015686983+4.8244124900786855e-18j),(0.7810753488542624-2.1035223834398753e-20j),(0.5838656128443308-1.57241473225402e-20j),(0.22140967808590914+1.1567192513451331e-19j),(0.795996459919537+0j),(0.5678467598179331+0j),(0.20709578108649904-3.8153376282223955e-18j),0.25698643539177546,0.013816823808861928
Case1,1.3499030933393643,5.154175447295755,3.25203927776814,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.8306690715186408+0j),(0.511843276974584+0j),(0.21910124015686977-8.276442577557946e-18j),(0.838612386540359-1.7186953457378604e-20j),(0.5093362762966857-1.0438599542965817e-20j),(0.19314715320011816+1.021498331729218e-19j),(0.8075539971192383+0j),(0.5491789322034833+0j),(0.2110976007766226-5.302372611334245e-18j),0.2832099805158028,0.03640439265387174
Case1,1.325359400733194,1.0799224746714913,1.2026409451529232,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.7345162415860069+0j),(0.6335980768756675+0j),(0.24298017990326393-1.3209085898658943e-17j),(0.7268791293141857-2.3678613862555912e-20j),(0.6421445971893598-2.0918325134908522e-20j),(0.24350985127498664+1.2584328533307719e-19j),(0.7892945582359304+0j),(0.5702837183715295+0j),(0.21906824555828294-7.27905093316542e-18j),0.23587511068278852,0.01671331415048244
Case1,1.325359400733194,1.0799224746714913,1.2026409451529232,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.7345162415860069+0j),(0.6335980768756675+0j),(0.24298017990326393-1.3209085898658943e-17j),(0.7268791293141857-2.3678613862555912e-20j),(0.6421445971893598-2.0918325134908522e-20j),(0.24350985127498664+1.2584328533307719e-19j),(0.7783388949059458+0j),(0.5829465900723572+0j),(0.22385063242727915-8.465057926264125e-18j),0.20747418878297996,0.01671331415048244
Case1,1.2762720155208536,5.399612373357457,3.337942201889736,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.6070765168224376+0j),(0.7397248872885173+0j),(0.29028467725446255-6.808600479786459e-18j),(0.6099704489989325-2.64546158934304e-20j),(0.740938441002104-3.213474011660211e-20j),(0.28097380303760106+1.4217125492395882e-19j),(0.7497951652253609+0j),(0.6090763062750504+0j),(0.2349229732318097-8.188981685184513e-18j),0.14172840209517137,0.01341835911863587
Case1,1.3744467859455345,0.9817477042468103,1.178097252546753,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.8154931527891324+0j),(0.544895112851716+0j),(0.1950903220161283+2.1857400029481685e-17j),(0.8029373185645998-1.9703523969149572e-20j),(0.5573357819603446-1.3676632888793623e-20j),(0.21134921008355204+1.1092150085848402e-19j),(0.7591805920201855+0j),(0.5999075643574312+0j),(0.22923259448671232-3.8966414402321995e-18j),0.1659729495527125,0.04125540153626758
Case1,1.423534171157875,0.8835729338221293,1.1535535524900022,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.8835564968723102+0j),(0.44474496590836854+0j),(0.1467304744553618+1.0073474324418645e-17j),(0.8873447707033522-1.3030834811139298e-20j),(0.4311473463118288-6.331484710950904e-21j),(0.16349686135728536+8.741847299240024e-20j),(0.7747275801267011+0j),(0.5805122395512984+0j),(0.21891982948279354-2.150376969650844e-18j),0.21122802746927966,0.034152280329505236
Case1,1.2517283229146832,1.423534171157875,1.337631247036279,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.35257613959600015+0j),(0.8816426892613041+0j),(0.3136817403988914-1.0398926035325092e-17j),(0.3591911376005358-2.1607867262592902e-20j),(0.8726275902457005-5.2494672517992763e-20j),(0.33091209619960266+1.6188484681736354e-19j),(0.7278218645121788+0j),(0.6139711784079657+0j),(0.22944893069569328-3.066882421392427e-18j),0.12033427178519035,0.03286045282085048
Case1,1.2762720155208536,5.399612373357457,3.337942201889736,(0.6933528437032717+0j),(0.6737792310050439+0j),(0.2555061290748983+1.403661304561907e-19j),(0.6070765168224376+0j),(0.7397248872885173+0j),(0.29028467725446255-6.808600479786459e-18j),(0.6099704489989325-2.64546158934304e-20j),(0.740938441002104-3.213474011660211e-20j),(0.28097380303760106+1.4217125492395882e-19j),(0.7157473297432047+0j),(0.6265465492960209+0j),(0.23553250535157022-3.4410542272318304e-18j),0.089600791472284,0.01341835911863587
