Case,Theta,Phi,timeErr,init,trace,cost
Case1,2.1598449493429825,5.105088062083414,ct1,"[(-0.4746341478697257+0j), (-0.7180108372615819+0j), (-0.5091000522990557+3.468217176340382e-18j)]","[(-0.7681777567114165-2.7755575615628914e-17j), (-0.3181896451432088+0j), (-0.555570233019602-2.084840395809975e-18j)]",0.21706695183429037
Case2,2.1598449493429825,5.105088062083414,ct1,"[(-0.4746341478697257+0j), (-0.7180108372615819+0j), (-0.5091000522990557+3.468217176340382e-18j)]","[(-0.7681777567114165-2.7755575615628914e-17j), (-0.3181896451432088+0j), (-0.555570233019602-2.084840395809975e-18j)]",0.11950054684249867
Case3,2.1598449493429825,5.105088062083414,ct1,"[(-0.4746341478697257+0j), (-0.7180108372615819+0j), (-0.5091000522990557+3.468217176340382e-18j)]","[(-0.7681777567114165-2.7755575615628914e-17j), (-0.3181896451432088+0j), (-0.555570233019602-2.084840395809975e-18j)]",0.1557161625158266
Case4,2.1598449493429825,5.105088062083414,ct1,"[(-0.4746341478697257+0j), (-0.7180108372615819+0j), (-0.5091000522990557+3.468217176340382e-18j)]","[(-0.7681777567114165-2.7755575615628914e-17j), (-0.3181896451432088+0j), (-0.555570233019602-2.084840395809975e-18j)]",0.23360989528048792
Case5,2.1598449493429825,5.105088062083414,ct1,"[(-0.4746341478697257+0j), (-0.7180108372615819+0j), (-0.5091000522990557+3.468217176340382e-18j)]","[(-0.7681777567114165-2.7755575615628914e-17j), (-0.3181896451432088+0j), (-0.555570233019602-2.084840395809975e-18j)]",0.21549361089021446
