Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,2.356194490192345,3.9269908169872414,3.1415926610403737,"[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]","[(0.5000000037252902+2.7755575615628914e-17j), (-0.4999999962747098+0j), (-0.7071067811865474-3.651414795996101e-18j)]","[(0.46386815314272417-5.947598847171421e-19j), (-0.46555783666613776+5.96926353725168e-19j), (-0.7604236279542993-7.111360279143546e-19j)]",0.12389085695888996
Case1,2.356194490192345,3.9269908169872414,3.1415926610403737,"[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]","[(0.5000000037252902+2.7755575615628914e-17j), (-0.4999999962747098+0j), (-0.7071067811865474-3.651414795996101e-18j)]","[(0.47449325838036743-5.742910606443839e-19j), (-0.4523255194434669+5.474608916560712e-19j), (-0.7388104880257337-7.44006865004461e-19j)]",0.10488492901535196
Case1,2.356194490192345,3.9269908169872414,3.1415926610403737,"[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]","[(0.5000000037252902+2.7755575615628914e-17j), (-0.4999999962747098+0j), (-0.7071067811865474-3.651414795996101e-18j)]","[(0.4678477811313602-6.040354839733974e-19j), (-0.4671743872233986+6.031660691091938e-19j), (-0.7630640372497943-7.067990591955657e-19j)]",0.1209350877084881
Case1,2.356194490192345,3.9269908169872414,3.1415926610403737,"[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]","[(0.5000000037252902+2.7755575615628914e-17j), (-0.4999999962747098+0j), (-0.7071067811865474-3.651414795996101e-18j)]","[(0.45368354569803415-5.914504206530616e-19j), (-0.4694428664117269+6.119952628755828e-19j), (-0.7667692808059552-7.005936588710861e-19j)]",0.13653608750964674
Case1,2.356194490192345,3.9269908169872414,3.1415926610403737,"[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]","[(0.5000000037252902+2.7755575615628914e-17j), (-0.4999999962747098+0j), (-0.7071067811865474-3.651414795996101e-18j)]","[(0.45971060359969235-5.732330730456122e-19j), (-0.4591170748536426+5.724929763317777e-19j), (-0.7499035441354561-7.277177366210408e-19j)]",0.12396908449557376
Case2,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(0.17287218100321292+2.3384110133802823e-19j), (-0.8418698652890626-1.1387822802954803e-18j), (-0.5135452936250898+1.9393438377102354e-18j)]",0.14780285316241792
Case2,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(0.16809330067307016+2.275719120382679e-19j), (-0.842231000346428-1.1402484118003061e-18j), (-0.5137655880158497+1.9395793936681883e-18j)]",0.14316481349888066
Case2,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(0.15805556467738835+2.150181497135667e-19j), (-0.8442668959975923-1.148537264172571e-18j), (-0.5150074956705538+1.940892973161306e-18j)]",0.1339210654996591
Case2,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(0.17219013815019799+2.309632761577822e-19j), (-0.8383288736606423-1.1244731274298167e-18j), (-0.5113852690648607+1.9369935933793627e-18j)]",0.14573984324121186
Case2,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(0.16937643587923204+2.2911269199691456e-19j), (-0.8418702739716163-1.1387839387489859e-18j), (-0.5135455429237173+1.93934410471333e-18j)]",0.14430726742236322
Case3,2.356194490192345,0.7853981633974483,1.5707963267948966,"[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]","[(0.5000000000000002+0j), (0.5+0j), (-0.7071067811865475-1.7427071517628785e-17j)]","[(0.6092968798453948+7.714131056730122e-20j), (0.4790681338431468+6.065342679100695e-20j), (-0.6029792406765975+1.336277980084487e-19j)]",0.2343562865121978
Case3,2.356194490192345,0.7853981633974483,1.5707963267948966,"[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]","[(0.5000000000000002+0j), (0.5+0j), (-0.7071067811865475-1.7427071517628785e-17j)]","[(0.6175583264325001+8.342071652776166e-20j), (0.49484162180999186+6.684395771588894e-20j), (-0.6228325457185557+1.3274939646407902e-19j)]",0.20699094009049973
Case3,2.356194490192345,0.7853981633974483,1.5707963267948966,"[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]","[(0.5000000000000002+0j), (0.5+0j), (-0.7071067811865475-1.7427071517628785e-17j)]","[(0.6120113900478025+8.246846957397261e-20j), (0.49423383043390684+6.659795597004009e-20j), (-0.6220675489330223+1.3279263967875372e-19j)]",0.20281679186742058
Case3,2.356194490192345,0.7853981633974483,1.5707963267948966,"[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]","[(0.5000000000000002+0j), (0.5+0j), (-0.7071067811865475-1.7427071517628785e-17j)]","[(0.5993470891802438+8.704964268634e-20j), (0.5131124479921735+7.452485556695391e-20j), (-0.6458291262038549+1.310896946046743e-19j)]",0.17373719215510963
Case3,2.356194490192345,0.7853981633974483,1.5707963267948966,"[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]","[(0.5000000000000002+0j), (0.5+0j), (-0.7071067811865475-1.7427071517628785e-17j)]","[(0.5891901979118209+8.143506543238449e-20j), (0.5005485674625278+6.918344108212373e-20j), (-0.6300155944605861+1.323060841524652e-19j)]",0.16682995210030993
Case4,1.5707963267948966,1.5707963267948966,1.5707963342454772,"[(-0.14721274694301104+5.0730822072861156e-17j), (0.9849168242291407+8.493548474558947e-18j), (-0.09461751158330027+1.1978194901417713e-17j)]","[(-7.450580474459149e-09+0j), (1.0000000000000002+0j), 0j]","[(-0.1551939801068778+5.312177909437589e-17j), (0.9816014348486508+1.0738458457245951e-17j), (-0.09429901373110125+1.1719467111271484e-17j)]",0.2678915589893286
Case4,1.7671458676442586,5.890486225480862,3.8288160465625602,"[(-0.14721274694301104+5.0730822072861156e-17j), (0.9849168242291407+8.493548474558947e-18j), (-0.09461751158330027+1.1978194901417713e-17j)]","[(-0.28470693857777785+5.551115123125783e-17j), (0.9385529955102763+0j), (-0.1950903220161282-6.760022350271282e-18j)]","[(-0.16959930525248565+5.763260514157812e-17j), (0.9780440279673468+1.3121667887778814e-17j), (-0.09395726610478597+1.144430955255168e-17j)]",0.25573172169370495
Case4,1.5707963267948966,1.5707963267948966,1.5707963342454772,"[(-0.14721274694301104+5.0730822072861156e-17j), (0.9849168242291407+8.493548474558947e-18j), (-0.09461751158330027+1.1978194901417713e-17j)]","[(-7.450580474459149e-09+0j), (1.0000000000000002+0j), 0j]","[(-0.15754625896101668+5.4284246481355756e-17j), (0.984847923965688+8.540436609317381e-18j), (-0.09461089257617707+1.1972795503067462e-17j)]",0.2673092275715061
Case4,1.5707963267948966,1.5707963267948966,1.5707963342454772,"[(-0.14721274694301104+5.0730822072861156e-17j), (0.9849168242291407+8.493548474558947e-18j), (-0.09461751158330027+1.1978194901417713e-17j)]","[(-7.450580474459149e-09+0j), (1.0000000000000002+0j), 0j]","[(-0.14965746694219367+5.161517857605353e-17j), (0.9853166835581996+8.22123869627196e-18j), (-0.09465592466932764+1.2009548950030227e-17j)]",0.2589967080533221
