Case,Theta,Phi,timeErr,init,trace,noise,cost
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.060107876224034525
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.061012383024511244
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06215564833723553
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06290638023950941
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.0644868096254955
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06367131250939528
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06576621912324107
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06495887477812229
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06359606066463393
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06491387606584079
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.0666079503452002
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06533627004378667
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06621496821437872
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06405453282979988
Case1,3.141592653589793,1.5707963267948966,2.3561944827417642,"[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]","[(-8.659560497836179e-17+0j), (8.659560626873688e-17+0j), (-1+1.6582664195959122e-17j)]","[(-0.022492815138303403+2.4982542561168978e-23j), (0.040537819872290035-4.5024947036170615e-23j), (-0.9989245071621833-2.3903641629394614e-24j)]",0.06410612784840987
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.30629651069230623
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.30546375838796586
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.30641811628806165
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.30614492564679924
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.30530468206485584
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.305408853106168
Case2,0.39269908169872414,0.0,0.19634954829994267,"[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]","[(0.07465783684677106-2.7755575615628914e-17j), (-0.375330276961621+0j), (0.9238795325112867+1.6985265319297888e-18j)]","[(0.009612596122572606-3.109579955302062e-20j), (-0.5375476382087453-2.5979181200310958e-18j), (0.8431748625236718-1.655867087882808e-18j)]",0.3062261035196323
