Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.9817477042468103,5.6941366846315,3.337942201889736,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.31818963941983747-5.551115123125783e-17j),(0.7681777590821142+0j),(0.5555702330196024+4.4054193429405226e-18j),(0.334948441733512-2.9619207060528936e-18j),(0.7716719789122644-6.823829962581276e-18j),(0.54067725894652+1.1574093403169228e-17j),(0.31818963941983747-5.551115123125783e-17j),(0.7681777590821142+0j),(0.5555702330196024+4.4054193429405226e-18j),0.4498526583775892,0.035145992864234255
Case1,1.0062913968529805,5.64504929941916,3.325670355586651,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.3705664872488503-5.551115123125783e-17j),(0.7592483291013481+0j),(0.5349976198870973-1.5568995239541751e-18j),(0.3923703376704012-3.306477375414045e-18j),(0.7533029893833812-6.348031571439074e-18j),(0.5278069005824734+1.1518141951245573e-17j),(0.34437806333434384-5.551115123125783e-17j),(0.7637130440917311+0j),(0.5452839264533498+1.4242599094931738e-18j),0.40891321290644717,0.03493990102636502
Case1,1.1290098598838318,1.1780972450961724,1.1535535524900022,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6547116085640123+0j),(0.6233372696168152+0j),(0.4275550934302822+6.356029111939164e-18j),(0.6490419393116397-3.741410331787152e-18j),(0.6230405132323638-3.591524787753776e-18j),(0.4365376042057986+1.0688650003111527e-17j),(0.4478225784109-3.700743415417188e-17j),(0.716921119266759+0j),(0.5060409821123272+3.0681829769751703e-18j),0.21943382866389632,0.014948936412340574
Case1,1.0799224746714913,1.2762720155208536,1.178097252546753,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5594849221843906+0j),(0.6817343605526476+0j),(0.47139673682599775+1.1565762786406713e-17j),(0.5389749667769345-3.80890653463116e-18j),(0.6898439470670537-4.875089345192014e-18j),(0.48334388780944604+1.1205181829642306e-17j),(0.47573816435427263-2.7755575615628914e-17j),(0.7081244295882312+0j),(0.49737992079074483+5.192577929333056e-18j),0.1740604917204135,0.04056670215311475
Case1,1.0799224746714913,1.2762720155208536,1.178097252546753,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5594849221843906+0j),(0.6817343605526476+0j),(0.47139673682599775+1.1565762786406713e-17j),(0.579444545878836-3.833674088097017e-18j),(0.6674775333691345-4.416110812093547e-18j),(0.46767270681399137+1.1052721738199928e-17j),(0.4924875159202962-2.2204460492503132e-17j),(0.7028464157811145+0j),(0.49218328399779543+6.4672149007477875e-18j),0.14683648955432382,0.03794047164216058
Case1,1.1290098598838318,1.1780972450961724,1.1535535524900022,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6547116085640123+0j),(0.6233372696168152+0j),(0.4275550934302822+6.356029111939164e-18j),(0.6490419393116397-3.741410331787152e-18j),(0.6230405132323638-3.591524787753776e-18j),(0.4365376042057986+1.0688650003111527e-17j),(0.5195248646942489-1.850371707708594e-17j),(0.689594891420398+0j),(0.48141191890320983+6.44868393594635e-18j),0.09577625132506906,0.014948936412340574
Case1,1.055378782065321,1.325359400733194,1.190369098849838,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5096950899382899+0j),(0.7051682688475209+0j),(0.4928981922297839+1.2687799450873965e-19j),(0.4943970241638128-3.7207211372005324e-18j),(0.711886298138757-5.357496641991694e-18j),(0.49878801210560697+1.1334358028910772e-17j),(0.5181206111576833-1.586032892321652e-17j),(0.6918196596242726+0j),(0.4830528150927204+5.545568801455262e-18j),0.10104616925501986,0.02790592399297359
Case1,1.0799224746714913,1.2762720155208536,1.178097252546753,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5594849221843906+0j),(0.6817343605526476+0j),(0.47139673682599775+1.1565762786406713e-17j),(0.579444545878836-3.833674088097017e-18j),(0.6674775333691345-4.416110812093547e-18j),(0.46767270681399137+1.1052721738199928e-17j),(0.5232911500360218-1.3877787807814457e-17j),(0.6905589972403195+0j),(0.4815958053093801+6.298093049574194e-18j),0.09315795820938799,0.03794047164216058
Case1,1.030835089459151,1.3744467859455345,1.2026409451529232,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.4588827594601127+0j),(0.7246550775943486+0j),(0.5141027441932218+6.6303565684337685e-18j),(0.4455478606707249-3.5568582643755285e-18j),(0.7331977030010399-5.8531990377296774e-18j),(0.5137199939322384+1.14387268346186e-17j),(0.5161346621942541-1.2335811384723961e-17j),(0.6943474506129893+0j),(0.4852076874075847+6.335011218336368e-18j),0.10771478152203001,0.022260283275106707
Case1,1.030835089459151,1.3744467859455345,1.2026409451529232,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.4588827594601127+0j),(0.7246550775943486+0j),(0.5141027441932218+6.6303565684337685e-18j),(0.4455478606707249-3.5568582643755285e-18j),(0.7331977030010399-5.8531990377296774e-18j),(0.5137199939322384+1.14387268346186e-17j),(0.51040947192084-1.1102230246251566e-17j),(0.6973782133111254+0j),(0.48809719308614846+6.364545753346109e-18j),0.11936024017214397,0.022260283275106707
Case1,1.1044661672776617,1.227184630308513,1.1658253987930873,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6079293506488139+0j),(0.6544245998325003+0j),(0.44961132965460654-1.036397254977312e-18j),(0.616040766480126-3.807347689818719e-18j),(0.6451215363991135-3.987077032735149e-18j),(0.45200882437030615+1.0879501427970425e-17j),(0.5192749154415648-1.0092936587501423e-17j),(0.6934733393585232+0j),(0.4845984782287356+5.6917327525894345e-18j),0.10309120784140408,0.019811973980398467
Case1,1.055378782065321,1.325359400733194,1.190369098849838,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5096950899382899+0j),(0.7051682688475209+0j),(0.4928981922297839+1.2687799450873965e-19j),(0.4943970241638128-3.7207211372005324e-18j),(0.711886298138757-5.357496641991694e-18j),(0.49878801210560697+1.1334358028910772e-17j),(0.5184765966496252-9.25185853854297e-18j),(0.6944479168159395+0j),(0.4852901210621563+5.2279948560827105e-18j),0.10555574692418074,0.02790592399297359
Case1,1.055378782065321,1.325359400733194,1.190369098849838,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5096950899382899+0j),(0.7051682688475209+0j),(0.4928981922297839+1.2687799450873965e-19j),(0.4943970241638128-3.7207211372005324e-18j),(0.711886298138757-5.357496641991694e-18j),(0.49878801210560697+1.1334358028910772e-17j),(0.5178010961333688-8.540177112501205e-18j),(0.6952725592799074+0j),(0.48587535730582004+4.835601251346251e-18j),0.10764112614806876,0.02790592399297359
Case1,1.1290098598838318,1.1780972450961724,1.1535535524900022,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6547116085640123+0j),(0.6233372696168152+0j),(0.4275550934302822+6.356029111939164e-18j),(0.6490419393116397-3.741410331787152e-18j),(0.6230405132323638-3.591524787753776e-18j),(0.4365376042057986+1.0688650003111527e-17j),(0.5275804184498433-7.93016446160826e-18j),(0.6901343243039721+0j),(0.481709624171853+4.9442032413886016e-18j),0.08855783572169196,0.014948936412340574
Case1,1.1535535524900022,5.350524988145116,3.2520392703175593,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6697996827207858+0j),(0.6222120719261593+0j),(0.40524131400498986-6.639480518872374e-18j),(0.6787467499344829-3.645995564373793e-18j),(0.6014356728496215-3.2307068809943533e-18j),(0.4214000247713557+1.0483554216072957e-17j),(0.5370617027345728-7.401486830834377e-18j),(0.6856061741454513+0j),(0.4766117368273955+4.171957657371203e-18j),0.06945051393398416,0.04588217705660075
Case1,1.1044661672776617,1.227184630308513,1.1658253987930873,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6079293506488139+0j),(0.6544245998325003+0j),(0.44961132965460654-1.036397254977312e-18j),(0.616040766480126-3.807347689818719e-18j),(0.6451215363991135-3.987077032735149e-18j),(0.45200882437030615+1.0879501427970425e-17j),(0.5414909307292128-6.938893903907228e-18j),(0.6836573257508919+0j),(0.4749242113790962+3.846435475349421e-18j),0.06138491209648533,0.019811973980398467
Case1,1.1535535524900022,1.1290098598838318,1.1412817061869172,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6995233789770469+0j),(0.5885970775395034+0j),(0.40524131400498986-1.2425709367407443e-17j),(0.7054572298706203-3.52968172290523e-18j),(0.5804534890235656-2.9042385341756303e-18j),(0.406698713919334+1.0267588113182127e-17j),(0.5507869570967324-6.530723674265627e-18j),(0.6780655464443396+0j),(0.4708252174159135+2.8892504845990173e-18j),0.04239811245923075,0.015534839323855354
Case1,1.1780972450961724,1.0799224746714913,1.1290098673344124,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.7420669945934233+5.551115123125783e-17j),(0.5503544004805976+0j),(0.38268343236508984+1.2509716027237992e-17j),(0.7510534107940943-3.2610094273790064e-18j),(0.5407239588658405-2.3477770051091936e-18j),(0.37886194641717463+9.815426344525988e-18j),(0.5614136258465486-3.0839528461809902e-18j),(0.6709704827796873+0j),(0.4659284515797566+3.4237207925234046e-18j),0.023268124677074897,0.022438334134053384
Case1,1.0799224746714913,1.2762720155208536,1.178097252546753,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5594849221843906+0j),(0.6817343605526476+0j),(0.47139673682599775+1.1565762786406713e-17j),(0.5389749667769345-3.80890653463116e-18j),(0.6898439470670537-4.875089345192014e-18j),(0.48334388780944604+1.1205181829642306e-17j),(0.5613121151274877-2.921639538487254e-18j),(0.6715370026624747+0j),(0.4662162560664008+3.852249318517262e-18j),0.02364835079227906,0.04056670215311475
Case1,0.9817477042468103,5.6941366846315,3.337942201889736,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.31818963941983747-5.551115123125783e-17j),(0.7681777590821142+0j),(0.5555702330196024+4.4054193429405226e-18j),(0.334948441733512-2.9619207060528936e-18j),(0.7716719789122644-6.823829962581276e-18j),(0.54067725894652+1.1574093403169228e-17j),(0.5491559913421052-5.551115123125783e-18j),(0.6763690404834568+0j),(0.470683954914061+3.879907819738426e-18j),0.042191309751122674,0.035145992864234255
Case1,1.1535535524900022,5.350524988145116,3.2520392703175593,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.6697996827207858+0j),(0.6222120719261593+0j),(0.40524131400498986-6.639480518872374e-18j),(0.6787467499344829-3.645995564373793e-18j),(0.6014356728496215-3.2307068809943533e-18j),(0.4214000247713557+1.0483554216072957e-17j),(0.5549009290268043-5.28677630773884e-18j),(0.6737901372188234+0j),(0.46756763868029566+3.378984565518864e-18j),0.030961288835416267,0.04588217705660075
Case1,1.0799224746714913,1.2762720155208536,1.178097252546753,(0.579444545878836+0j),(0.6674775333691345+0j),(0.46767270681399137+1.4146900034595344e-17j),(0.5594849221843906+0j),(0.6817343605526476+0j),(0.47139673682599775+1.1565762786406713e-17j),(0.579444545878836-3.833674088097017e-18j),(0.6674775333691345-4.416110812093547e-18j),(0.46767270681399137+1.1052721738199928e-17j),(0.5551092923521491-5.046468293750712e-18j),(0.6741512382794519+0j),(0.4677416885960094+3.751110848286493e-18j),0.03107794021902227,0.03794047164216058
