Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.6444274046134073,0.6381360077604268,1.1412817061869172,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9756665774216727+0j),(0.2065501989460897+0j),(-0.07356456359966751+1.9714516691466683e-17j),(0.9759264657179821+2.4365329696228953e-18j),(0.20626602381891954-2.4486915020420603e-18j),(-0.07086508963616031+2.6427612800314417e-17j),(0.9756665774216727+0j),(0.2065501989460897+0j),(-0.07356456359966751+1.9714516691466683e-17j),0.058811575510082786,0.0032435373869867667
Case1,1.6689710972195777,0.6872233929727672,1.178097252546753,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9523324043048838+2.7755575615628914e-17j),(0.28888688428603826+0j),(-0.09801714032956066-2.058399410788547e-17j),(0.9481453792029635+5.027224989977857e-18j),(0.30059156745984544-2.725160237757541e-18j),(-0.10327172637320227+3.822323975440659e-17j),(0.9639994908632783+1.3877787807814457e-17j),(0.247718541616064+0j),(-0.08579085196461408-4.347387082093929e-19j),0.006250142083232518,0.0211463035671733
Case1,1.6444274046134073,4.859651136021712,3.25203927776814,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9643564045121167-2.7755575615628914e-17j),(0.2541750972437171+0j),(-0.07356456359966751+3.436913209606375e-18j),(0.9658711038843624+3.401269290067296e-18j),(0.2449689386872998-2.657105707075411e-18j),(-0.08416192583122968+3.130013165389754e-17j),(0.9641184620795578+0j),(0.2498707268252817+0j),(-0.08171542250963189+8.558119310625296e-19j),0.009100933264384117,0.021318211081458385
Case1,1.7916895602504288,0.9326603190344698,1.3621749396424492,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.730933975825923+0j),(0.6463204851658586+0j),(-0.21910124015686966+1.017881931956817e-17j),(0.745544195692166+1.7380456077270708e-17j),(0.6302951799285916+5.6375398455673576e-18j),(-0.216545234139441+7.624832937942265e-17j),(0.9058223405161491+0j),(0.3489831664104259+0j),(-0.11606187692144133+3.18656377818894e-18j),0.19596294218155091,0.033191531120938644
Case1,1.6444274046134073,0.6381360077604268,1.1412817061869172,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9756665774216727+0j),(0.2065501989460897+0j),(-0.07356456359966751+1.9714516691466683e-17j),(0.9759264657179821+2.4365329696228953e-18j),(0.20626602381891954-2.4486915020420603e-18j),(-0.07086508963616031+2.6427612800314417e-17j),(0.9197911878972539+0j),(0.3204965729175587+0j),(-0.10756241425708657+6.492154360844489e-18j),0.1450080386432241,0.0032435373869867667
Case1,1.6689710972195777,0.6872233929727672,1.178097252546753,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9523324043048838+2.7755575615628914e-17j),(0.28888688428603826+0j),(-0.09801714032956066-2.058399410788547e-17j),(0.9481453792029635+5.027224989977857e-18j),(0.30059156745984544-2.725160237757541e-18j),(-0.10327172637320227+3.822323975440659e-17j),(0.9252147239651922+4.625929269271485e-18j),(0.3152282914789719+0j),(-0.10597153526916558+1.9794629493894955e-18j),0.132725342148778,0.0211463035671733
Case1,1.6444274046134073,0.6381360077604268,1.1412817136374978,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9756665758827539-1.3877787807814457e-17j),(0.20655020621537218+0j),(-0.07356456359966745+2.4995516505464758e-17j),(0.9715441138717343+2.860788176005142e-18j),(0.22400705012756678-2.5589620939709484e-18j),(-0.07696022540463508+2.866618895375644e-17j),(0.9324221313819866+1.982541115402065e-18j),(0.2997028507270291+0j),(-0.1013419678878087+5.26747060025739e-18j),0.10536292659868397,0.024974976536383045
Case1,1.6444274046134073,0.6381360077604268,1.1412817061869172,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9756665774216727+0j),(0.2065501989460897+0j),(-0.07356456359966751+1.9714516691466683e-17j),(0.9759264657179821+2.4365329696228953e-18j),(0.20626602381891954-2.4486915020420603e-18j),(-0.07086508963616031+2.6427612800314417e-17j),(0.9378276871369474+1.734723475976807e-18j),(0.2880587692544117+0j),(-0.09786979235179105+7.073351361658552e-18j),0.08484111383508808,0.0032435373869867667
Case1,1.6935147898257479,0.7363107781851077,1.2149127914560083,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9215232798744063+0j),(0.36852472270770187+0j),(-0.12241067519921606+3.28793472845857e-17j),(0.9129573465528187+7.978705956388332e-18j),(0.3859144892667326-2.1722161841019158e-18j),(-0.1325854077537688+4.8617179136152785e-17j),(0.9360160863299983+1.5419764230904951e-18j),(0.2969994307492217+0j),(-0.10059655711261604+9.94068424198379e-18j),0.09832014089767215,0.03613044204677768
Case1,1.6444274046134073,0.6381360077604268,1.1412817061869172,(0.9658711038843621+1.3877787807814457e-17j),(0.24496893868729974+0j),(-0.08416192583122967+3.038725210825818e-17j),(0.9756665774216727+0j),(0.2065501989460897+0j),(-0.07356456359966751+1.9714516691466683e-17j),(0.9793783039533251+2.098206508188529e-18j),(0.1910728466355068-2.3360128685284153e-18j),(-0.06564529704489085+2.4504258114127973e-17j),(0.939981135439166+1.3877787807814458e-18j),(0.28795450756890856+0j),(-0.0978933577613212+1.091806748693208e-17j),0.08260696925689655,0.02710834539701197
