Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.2762720155208536,6.086835766330224,3.6815538983761193,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.3223834961229102+0j),(0.9010014914409644+0j),(0.29028467725446255-3.723960006672168e-18j),(-0.3336358124555745+1.400600740842855e-18j),(0.9024483269311987-3.788471585137572e-18j),(0.27253286382781294+1.425952949361028e-17j),(-0.3223834961229102+0j),(0.9010014914409644+0j),(0.29028467725446255-3.723960006672168e-18j),0.1336355984243966,0.030450969560587904
Case1,1.3008157081270237,6.135923151542564,3.7183694372853746,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.40134484964027983+0j),(0.8762343388999072+0j),(0.2667127574748983+1.1290016409318272e-18j),(-0.40457124684615553+1.5983113468121635e-18j),(0.8754567254722341-3.4586056939864054e-18j),(0.26438159552204166+1.389843503565199e-17j),(-0.361864172881595+0j),(0.8886179151704359+0j),(0.27849871736468046-1.2974791828701702e-18j),0.06998538550540112,0.006335182105112358
Case1,1.3008157081270237,1.9144080232812801,1.6076118731547324,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.3578666310164197+0j),(0.8948719346393058+0j),(0.2667127574748983+1.7168509222010427e-18j),(-0.3699114517356384+1.5082893039978815e-18j),(0.8893955178906502-3.626450979995123e-18j),(0.26859100995911+1.4085664051499614e-17j),(-0.3605316589265365+0j),(0.8907025883267258+0j),(0.2745700640680864-2.927024811797659e-19j),0.06947391932015545,0.019399499285715494
Case1,1.3008157081270237,2.012582793705961,1.656699258367073,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.48529824864808846-5.551115123125783e-17j),(0.8326763566111592+0j),(0.26671275747489837+7.894207030777476e-19j),(-0.4985433528007137+1.7696950106330285e-18j),(0.8298493291948755-2.9457422493012016e-18j),(0.2506084919012888+1.3274857082295787e-17j),(-0.39172330635692454-1.3877787807814457e-17j),(0.8761960303978342+0j),(0.2726057374197894-2.2171685115387517e-20j),0.021811387312578867,0.03217640696219459
Case1,1.2762720155208536,6.086835766330224,3.6815538983761193,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.3223834961229102+0j),(0.9010014914409644+0j),(0.29028467725446255-3.723960006672168e-18j),(-0.3336358124555745+1.400600740842855e-18j),(0.9024483269311987-3.788471585137572e-18j),(0.27253286382781294+1.425952949361028e-17j),(-0.3778553443101217-1.1102230246251566e-17j),(0.8811571226064603+0j),(0.27614152538672404-7.625293494267436e-19j),0.044176229534942435,0.030450969560587904
Case1,1.325359400733194,1.9634954084936207,1.644427412063988,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.43613704801091974+5.551115123125783e-17j),(0.8664554850230322+0j),(0.24298017990326382+3.974640376916612e-18j),(-0.43757172002192557+1.6712395654376426e-18j),(0.8607880523481652-3.287650880336094e-18j),(0.25995176239392137+1.3699686959251625e-17j),(-0.387568961593588+0j),(0.878706849675889+0j),(0.270614634472814+2.699893829714905e-20j),0.026485448406994738,0.02407369688160116
Case1,1.3008157081270237,6.135923151542564,3.7183694372853746,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.40134484964027983+0j),(0.8762343388999072+0j),(0.2667127574748983+1.1290016409318272e-18j),(-0.40457124684615553+1.5983113468121635e-18j),(0.8754567254722341-3.4586056939864054e-18j),(0.26438159552204166+1.389843503565199e-17j),(-0.38953694560025826+0j),(0.8783536338507487+0j),(0.27005722347311173+1.844278958163888e-19j),0.023606837575481987,0.006335182105112358
Case1,1.3008157081270237,6.135923151542564,3.7183694372853746,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.40134484964027983+0j),(0.8762343388999072+0j),(0.2667127574748983+1.1290016409318272e-18j),(-0.40457124684615553+1.5983113468121635e-18j),(0.8754567254722341-3.4586056939864054e-18j),(0.26438159552204166+1.389843503565199e-17j),(-0.39101293360526096+0j),(0.8780887219818936+0j),(0.2696391652233351+3.024996139558186e-19j),0.021447879451847507,0.006335182105112358
Case1,1.325359400733194,6.283185307179586,3.8042723614069707,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.5967938765134111+0j),(0.7647206686956177+0j),(0.24298017990326382-3.69552564921993e-18j),(-0.601057273271567+1.813535530306325e-18j),(0.7650795697211004-2.3084305687684395e-18j),(0.23104849327083832+1.2361784951193655e-17j),(-0.4138774828172776+0j),(0.8654922716167518+0j),(0.2666770557433272-1.417254152859312e-19j),0.021566150047889865,0.016553985667216387
Case1,1.2762720155208536,1.8653206380689396,1.5707963342454772,(-0.40457124684615553+0j),(0.8754567254722341+0j),(0.26438159552204166+1.4942908925740056e-17j),(-0.27778512333255684+0j),(0.9157348040816123+0j),(0.2902846772544624-7.010871981951522e-18j),(-0.29581559662080414+1.275097707755977e-18j),(0.9144557552509525-3.941713860542085e-18j),(0.2761590202841251+1.4418202637010516e-17j),(-0.4002682468688056+0j),(0.8705165248632378+0j),(0.26903781789444076-8.286400719524903e-19j),0.0138994229587453,0.033435187981660786
