Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.3008157081270237,5.743224069843841,3.5220198964360128,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.15310366931236982+0j),(0.9515374776871507+0j),(0.2667127574748985-7.966297697712761e-20j),(0.14032912304697287+8.200811430620083e-20j),(0.9576015341840981+5.596207998027308e-19j),(0.25160890078280135-2.1756061153348898e-18j),(0.15310366931236982+0j),(0.9515374776871507+0j),(0.2667127574748985-7.966297697712761e-20j),0.10645481225268744,0.03394246768465928
Case1,1.325359400733194,5.595961914206819,3.460660664920587,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.3491094265655155+0j),(0.9050321764762148+0j),(0.24298017990326382-5.856450545287118e-19j),(0.3339830328503393+1.7689134632531027e-19j),(0.9116358962547997+4.828403996177093e-19j),(0.23953147272915373-2.084291233614822e-18j),(0.25110654793894266+0j),(0.9282848270816828+0j),(0.2548464686890811-3.326540157529197e-19j),0.04172585283178995,0.02517883001195456
Case1,1.325359400733194,1.4726215563702154,1.3989904785517047,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.25871971037634817+0j),(0.9348929049024576+0j),(0.24298017990326382+5.4514475848176104e-18j),(0.2727181750040978+1.5048584348813195e-19j),(0.9305101361475546+5.1345533795214505e-19j),(0.24449066147624904-2.1220263297212888e-18j),(0.25364426875141116+0j),(0.9304875196886077+0j),(0.25089103909380867+1.5953798511039237e-18j),0.03810545144206115,0.019891714955637796
Case1,1.3008157081270237,5.64504929941916,3.4729325112236724,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.2910660988363069+0j),(0.918773547240205+0j),(0.2667127574748986+2.6268603906902325e-18j),(0.29355552091295095+1.599189560934926e-19j),(0.9245601540941735+5.036685878996728e-19j),(0.242927309298243-2.1101662105492407e-18j),(0.2629997262726351+0j),(0.927559026576507+0j),(0.2548464686890812+1.853249986000501e-18j),0.05434483167065826,0.03206147243048288
Case1,1.325359400733194,1.4726215563702154,1.3989904785517047,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.25871971037634817+0j),(0.9348929049024576+0j),(0.24298017990326382+5.4514475848176104e-18j),(0.2727181750040978+1.5048584348813195e-19j),(0.9305101361475546+5.1345533795214505e-19j),(0.24449066147624904-2.1220263297212888e-18j),(0.26214372309337775+0j),(0.9290258022416972+0j),(0.2524732109319177+2.572889505763923e-18j),0.049648795069047263,0.019891714955637796
Case1,1.325359400733194,1.4726215563702154,1.3989904860022853,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.2587197034108533-5.551115123125783e-17j),(0.9348929068300698+0j),(0.24298017990326393+5.4750499659961715e-18j),(0.25148989432582747+1.4044042591117824e-19j),(0.9360868095171953+5.227423971482012e-19j),(0.24595592714936174-2.1331122884414223e-18j),(0.2615730531462903-9.25185853854297e-18j),(0.930003653006426+0j),(0.2508910390938087+3.056582915802631e-18j),0.046518102519122057,0.011399467911356292
Case1,1.325359400733194,5.6941366846315,3.5097480501329277,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.21253504351415947+5.551115123125783e-17j),(0.946461561529369+0j),(0.24298017990326387-5.59424167843048e-18j),(0.18568887670315917+1.0687929640106879e-19j),(0.9503513028030507+5.470057247414058e-19j),(0.24970390931914355-2.1613354036459408e-18j),(0.254567623198843+0j),(0.9323547827954177+0j),(0.24976091635230233+1.8207508309121863e-18j),0.0360314200411766,0.037459646135759195
Case1,1.325359400733194,1.4726215563702154,1.3989904860022853,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.2587197034108533-5.551115123125783e-17j),(0.9348929068300698+0j),(0.24298017990326393+5.4750499659961715e-18j),(0.25148989432582747+1.4044042591117824e-19j),(0.9360868095171953+5.227423971482012e-19j),(0.24595592714936174-2.1331122884414223e-18j),(0.25508663322534436-6.938893903907228e-18j),(0.9326720482997493+0j),(0.24891332429617252+2.2775382227976846e-18j),0.035385572507216606,0.011399467911356292
Case1,1.325359400733194,5.6941366846315,3.5097480501329277,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.21253504351415947+5.551115123125783e-17j),(0.946461561529369+0j),(0.24298017990326387-5.59424167843048e-18j),(0.20794986649953698+1.1860604158890588e-19j),(0.9460289110321428+5.395759384458923e-19j),(0.2485682049542196-2.152803686537953e-18j),(0.25035867881299045+0j),(0.9342042164363735+0j),(0.24825408603029378+1.4028960115501107e-18j),0.02846621169235969,0.010605858030983295
Case1,1.325359400733194,1.4726215563702154,1.3989904785517047,(0.22989239750860666+0j),(0.9412671059498271+0j),(0.24731704515577146-2.28302708009513e-18j),(0.25871971037634817+0j),(0.9348929049024576+0j),(0.24298017990326382+5.4514475848176104e-18j),(0.2727181750040978+1.5048584348813195e-19j),(0.9305101361475546+5.1345533795214505e-19j),(0.24449066147624904-2.1220263297212888e-18j),(0.25119478196932626+0j),(0.9342730852829821+0j),(0.24772669541759085+1.807751168876861e-18j),0.02870605538938395,0.019891714955637796
