Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.13470699940385322-1.3716632763880922e-19j),(-0.36146447993393616-3.680636901113531e-19j),(0.9226036278151627-1.6423002270536428e-19j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),0.005731039242972455,0.008211904021588362
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.1469218123303617-1.49079988770775e-19j),(-0.3608307072586084-3.6613105251729715e-19j),(0.9209859834768466-1.6722776624691093e-19j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),0.005731039242972455,0.02141058861108519
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.10514968606389896-1.0784248939585476e-19j),(-0.3627671176368734-3.7205730707693456e-19j),(0.9259284863757561-1.5801410469726663e-19j),(-0.12892216274056356+0j),(-0.360313315547763+0j),(0.9238795325112866+9.3247593248572e-18j),0.005731039242972399,0.028275236275332655
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.12611959765892156-1.2871510568665185e-19j),(-0.36187653465514813-3.693238582129411e-19j),(0.9236553582112393-1.622717109633401e-19j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),0.005731039242972455,0.004589962134162823
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.1310302836457762-1.3355525493640188e-19j),(-0.36164428140990795-3.686132156331409e-19j),(0.9230625539426993-1.6337640800008565e-19j),(-0.12892216274056356+0j),(-0.36031331554776314+0j),(0.9238795325112868+9.3247593248572e-18j),0.0057310392429725104,0.004256063611946526
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.12611959765892156-1.2871510568665185e-19j),(-0.36187653465514813-3.693238582129411e-19j),(0.9236553582112393-1.622717109633401e-19j),(-0.12892216274056356+0j),(-0.360313315547763+0j),(0.9238795325112867+9.3247593248572e-18j),0.0057310392429725104,0.004589962134162823
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.1322564641743039-1.3476078380988402e-19j),(-0.36158488067540595-3.684316092815095e-19j),(0.9229109392303589-1.636585696785801e-19j),(-0.12892216274056356+0j),(-0.360313315547763+0j),(0.9238795325112867+9.3247593248572e-18j),0.0057310392429725104,0.005574458118312586
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.14326415656544808-1.4552630302882032e-19j),(-0.3610263718989486-3.66726991997893e-19j),(0.9214853988192504-1.6630412012636282e-19j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112868+9.3247593248572e-18j),0.005731039242972566,0.017449182144107955
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.1187362579841637-1.214024352152083e-19j),(-0.362208779257002-3.7034203877296447e-19j),(0.9245033808856897-1.6068736113956034e-19j),(-0.12892216274056353+0j),(-0.3603133155477631+0j),(0.9238795325112868+9.324759324857198e-18j),0.005731039242972538,0.012705220485130148
Case1,0.39269908169872414,3.8288160465625602,2.110757571581223,(-0.12489046151766937+0j),(-0.3619332565839523+0j),(0.9238001355273977-1.1051088445182741e-18j),(-0.12892216274056356+0j),(-0.3603133155477631+0j),(0.9238795325112867+9.3247593248572e-18j),(-0.12734815322035112-1.2992781820726315e-19j),(-0.3618192753881088-3.6914857300810316e-19j),(0.9235092093904584-1.6254427716651398e-19j),(-0.12892216274056353+0j),(-0.36031331554776314+0j),(0.9238795325112868+9.3247593248572e-18j),0.005731039242972483,0.00345029612647485
