Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13
Case3,1.521708941582556,4.025165587411922,2.7734372719478197,(0.4404883010879235+0j),(-0.8963960450246311+0j),(0.04943872034017932-7.889022939944509e-18j),(0.49230448124569554+5.551115123125783e-17j),(-0.8690389295546574+0j),(0.04906767432741832+2.7380372136077105e-18j),(0.46863957008496676+1.769762236118219e-19j),(-0.8820489668940603-3.3309542165489286e-19j),(0.048647439312855624-7.744385711109485e-18j),0.037095173371895294
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.5900367247340716+3.930626371987451e-19j),(0.5707227148454344-3.8019629287902168e-19j),(-0.5710798947822856-7.860687368188786e-19j),0.027972252943544884
Case4,2.2089323345553233,1.8653206380689396,2.0371264937627123,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441631282357+0j),(0.5817207075530451+0j),(-0.5956993044924332+1.0147937943017621e-17j),(-0.5575513855809605+3.9266368052762746e-19j),(0.5868156864155011-4.1327349044099515e-19j),(-0.587182937944773-7.858633422338332e-19j),0.017318568070537665
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.595389291134905+3.92767618459626e-19j),(0.5679382593036963-3.7465866595218114e-19j),(-0.568293696622585-7.859186669915958e-19j),0.02262142916067411
Case4,2.184388641949153,1.9144080232812801,2.0493983400657974,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070099558678+0j),(0.5564490351504268+0j),(-0.5758081914178453+9.919498940602002e-18j),(-0.5790787368054174+3.933443167910405e-19j),(0.576303727386376-3.9145936727615555e-19j),(-0.5766644001327039-7.862056726133499e-19j),0.040639165492439844
Case4,2.2089323345553233,1.8653206380689396,2.0371264937627123,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441631282357+0j),(0.5817207075530451+0j),(-0.5956993044924332+1.0147937943017621e-17j),(-0.5597575859026587+3.9280733274466826e-19j),(0.5857652407094195-4.1105808587937313e-19j),(-0.5861318348298987-7.859331221215621e-19j),0.019525425801028562
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.6022146344017806+3.9223957665881657e-19j),(0.5643309263664255-3.6756483653594526e-19j),(-0.564684106079445-7.85643890418153e-19j),0.022213600683230195
Case4,2.184388641949153,1.9144080232812801,2.0493983400657974,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070099558678+0j),(0.5564490351504268+0j),(-0.5758081914178453+9.919498940602002e-18j),(-0.5786470274359822+3.9334663158803706e-19j),(0.5765203642378677-3.919009906949917e-19j),(-0.5768811725637597-7.862065579387641e-19j),0.04150428414442253
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.5978710604710805+3.9259539634525985e-19j),(0.5666340038268961-3.7208340731501624e-19j),(-0.5669886248932041-7.858297631233598e-19j),0.02014047607707925
Case4,2.2089323345553233,1.8653206380689396,2.0371264863121317,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441587940787+0j),(0.5817207116795057+0j),(-0.5956993044924335-7.032672569827539e-18j),(-0.5466246510166735+3.917081923029936e-19j),(0.5919302280313592-4.24173917441184e-19j),(-0.5923006804348979-7.854097301599213e-19j),0.02082764818679428
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.600872720838844+3.923569178486858e-19j),(0.5650452274311256-3.6896233793154113e-19j),(-0.5653988541808628-7.857054778813279e-19j),0.020871240083575993
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.6064056976549367+3.9183021519636573e-19j),(0.5620838699770389-3.631915804604351e-19j),(-0.5624356433968823-7.854271138093436e-19j),0.026406070229562317
Case4,2.2089323345553233,1.8653206380689396,2.0371264863121317,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441587940787+0j),(0.5817207116795057+0j),(-0.5956993044924335-7.032672569827539e-18j),(-0.5397101279981539+3.908963040343637e-19j),(0.5950922521119276-4.3100796120474874e-19j),(-0.5954646834301512-7.850342860018325e-19j),0.027740192290628962
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.5980536253326897+3.925818368291657e-19j),(0.5665377266166287-3.7189377662320934e-19j),(-0.5668922874290043-7.85822731028466e-19j),0.01995797146940248
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.600162394777023+3.9241634460862155e-19j),(0.5654223248498728-3.6970154046411143e-19j),(-0.5657761876014874-7.857365640013097e-19j),0.02016067801987753
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.5935141921570449+3.928828231487904e-19j),(0.568918117885527-3.766011988407834e-19j),(-0.569274168437107-7.859776561790323e-19j),0.024495914905842908
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.583497448888085+3.9328248574584353e-19j),(0.5740723373145741-3.869298764668726e-19j),(-0.5744316135723022-7.861772489796976e-19j),0.03450943246865468
Case4,2.1598449493429825,6.086835766330224,4.123340365287184,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5879378055901577+0j),(0.5879377968292012+0j),(-0.555570233019602-1.2114453755976016e-17j),(-0.5765380713549378+3.9334844323133313e-19j),(0.5775751774400252-3.9405601847103254e-19j),(-0.5779366459080548-7.862061193694651e-19j),0.044128766512848916
Case4,2.184388641949153,1.9144080232812801,2.0493983326152168,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5990070058099993+0j),(0.5564490396133768+0j),(-0.5758081914178452-4.356843627173691e-19j),(-0.6076393203531312+3.916973000323395e-19j),(0.5614177665934259-3.619018980487178e-19j),(-0.5617691231404899-7.853561513631029e-19j),0.027640109800536328
Case4,2.2089323345553233,1.8653206380689396,2.0371264937627123,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441631282357+0j),(0.5817207075530451+0j),(-0.5956993044924332+1.0147937943017621e-17j),(-0.5755015685733446+3.933435672280671e-19j),(0.5780914790959183-3.9511371817009846e-19j),(-0.5784532706851205-7.862030292220211e-19j),0.042532676170166206
Case4,2.2089323345553233,1.8653206380689396,2.0371264863121317,(-0.5793308701270767+0j),(0.5761770914703256+0j),(-0.5765376849630908-1.1776511982462432e-18j),(-0.5538441587940787+0j),(0.5817207116795057+0j),(-0.5956993044924335-7.032672569827539e-18j),(-0.54460454872588+3.914874757451521e-19j),(0.5928599350430852-4.261757269259893e-19j),(-0.5932309692925591-7.853069006121888e-19j),0.02284716863165248
Case5,2.8961557275280905,2.454369260617026,2.6752625015231386,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485017653709-6.938893903907228e-18j),(-0.09846560903620102+0j),(-0.9700312531945439-2.4178057883701936e-17j),(-0.2121937883635057+3.2665869009907172e-21j),(-0.09057181515522053+1.3942948437216355e-21j),(-0.9730213473914293-8.421534292069487e-22j),0.02082494896948968
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23485822869985176+3.577131353880156e-21j),(-0.09009005459245331+1.3721637974511516e-21j),(-0.9678457493193308-9.95754794293344e-22j),0.023284434453615957
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23148400707356834+3.531610278277186e-21j),(-0.09016504150824173+1.3755930327860424e-21j),(-0.9686513406582272-9.720130061427406e-22j),0.019029634572647655
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23243664495154523+3.5444881469388575e-21j),(-0.09014398682234627+1.3746296022996987e-21j),(-0.9684251482295584-9.78685371226678e-22j),0.02022951956518884
Case5,2.9206994201342606,2.405281875404685,2.6629906552200535,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.20537213938869073+6.938893903907228e-18j),(-0.07633896646661273+0j),(-0.9757021300385285-1.006622094516872e-17j),(-0.20966336672429361+3.2312405579576602e-21j),(-0.09062242192529013+1.3966333258895424e-21j),(-0.9735650205806644-8.258709501822653e-22j),0.020711793213516322
Case5,2.9206994201342606,2.405281875404685,2.6629906552200535,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.20537213938869073+6.938893903907228e-18j),(-0.07633896646661273+0j),(-0.9757021300385285-1.006622094516872e-17j),(-0.20319585018813838+3.140312309748886e-21j),(-0.09074888555325138+1.4024884963694199e-21j),(-0.9749236309768895-7.8505913013469785e-22j),0.017364709447741114
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.22584938022437978+3.45502803321108e-21j),(-0.09028770893371002+1.3812150607207952e-21j),(-0.9699691681016283-9.33042732798463e-22j),0.011954512854589774
Case5,2.9206994201342606,2.5034566458293663,2.7120780329818137,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.19194804410255964-6.938893903907228e-18j),(-0.10564706244605326+0j),(-0.9757021300385288-1.9315334180185555e-17j),(-0.19585480382713016+3.0361082173513175e-21j),(-0.09088742645386143+1.4089215935394786e-21j),(-0.9764119886248993-7.401482626581966e-22j),0.019376254303132875
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23465038541918357+3.5743348106935664e-21j),(-0.09009470676894862+1.3723763806660907e-21j),(-0.9678957280796551-9.942836409130128e-22j),0.02302196023612814
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23086930109308001+3.5232898211226735e-21j),(-0.09017857890981291+1.3762127214486338e-21j),(-0.9687967742094308-9.677203630388291e-22j),0.01825595763938459
Case5,2.9206994201342606,2.405281875404685,2.6629906552200535,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.20537213938869073+6.938893903907228e-18j),(-0.07633896646661273+0j),(-0.9757021300385285-1.006622094516872e-17j),(-0.20664394757313856+3.188893847033394e-21j),(-0.0906819776881093+1.3993886783646637e-21j),(-0.9742048336227671-8.06673215661164e-22j),0.017112116783077738
Case5,2.8961557275280905,2.454369260617026,2.6752625015231386,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485017653709-6.938893903907228e-18j),(-0.09846560903620102+0j),(-0.9700312531945439-2.4178057883701936e-17j),(-0.21416357070242417+3.2940110361716223e-21j),(-0.09053198067654467+1.392455974173943e-21j),(-0.9725934019202317-8.549502404034988e-22j),0.018467055638049443
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.22579776442344024+3.454323272169429e-21j),(-0.09028881789230744+1.381265955659249e-21j),(-0.9699810817459205-9.326896779828724e-22j),0.011889874450760604
Case5,2.9206994201342606,2.405281875404685,2.6629906552200535,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.20537213938869073+6.938893903907228e-18j),(-0.07633896646661273+0j),(-0.9757021300385285-1.006622094516872e-17j),(-0.20133504390797113+3.113997383316959e-21j),(-0.09078450531626234+1.4041406131452552e-21j),(-0.9753062973697324-7.735323896635208e-22j),0.018878469098076417
Case5,2.8961557275280905,2.454369260617026,2.6752625015231386,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485017653709-6.938893903907228e-18j),(-0.09846560903620102+0j),(-0.9700312531945439-2.4178057883701936e-17j),(-0.21576112464146474+3.3161938607068893e-21j),(-0.09049939034563437+1.3909527175510166e-21j),(-0.9722432809953067-8.654069473145277e-22j),0.016551971104994137
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23239884948444614+3.543977611576051e-21j),(-0.09014482389839217+1.3746678970402945e-21j),(-0.9684341410145727-9.784201887324017e-22j),0.02018189423702954
Case5,2.9206994201342606,2.5034566458293663,2.7120780329818137,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.19194804410255964-6.938893903907228e-18j),(-0.10564706244605326+0j),(-0.9757021300385288-1.9315334180185555e-17j),(-0.19690752087468252+3.0511148367748627e-21j),(-0.09086788535176082+1.4080130202825686e-21j),(-0.9762020567662648-7.464956860755763e-22j),0.020238580594151345
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.2293735373521813+3.503008456739764e-21j),(-0.09021136068107295+1.3777141121322746e-21j),(-0.9691489517956551-9.573171431109368e-22j),0.016375234541001538
Case5,2.8961557275280905,2.454369260617026,2.6752625015231386,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485017653709-6.938893903907228e-18j),(-0.09846560903620102+0j),(-0.9700312531945439-2.4178057883701936e-17j),(-0.21259527046917617+3.272182988472276e-21j),(-0.09056372735290782+1.3939213575298813e-21j),(-0.9729344593866978-8.447530389166387e-22j),0.02034466666140035
Case5,2.8961557275280905,2.454369260617026,2.675262494072558,(-0.2149100652499887+0j),(-0.09051678368599426+0j),(-0.9724301392518584-1.5811578318995153e-20j),(-0.22213485091016302+0j),(-0.09846560738116743+0j),(-0.9700312531945439-1.7224423849972353e-17j),(-0.23041696362741373+3.5171617403759495e-21j),(-0.0901885162569433+1.3766677322990977e-21j),(-0.9689035320443901-9.645680070820326e-22j),0.017686924991628647
Case6,2.552544031041707,1.9634954084936207,2.2580197272182447,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.48996920429022006+0j),(0.26189399127254476+0j),(-0.8314696123025453-5.974106647612436e-19j),(-0.48989744206268143-2.3567048805530578e-18j),(0.2539689005242281+1.22174499391969e-18j),(-0.8339666023450557+1.756459936629773e-18j),0.010493844717658296
Case6,2.552544031041707,1.9634954084936207,2.2580197272182447,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.48996920429022006+0j),(0.26189399127254476+0j),(-0.8314696123025453-5.974106647612436e-19j),(-0.48655442344617544-2.3506761931395217e-18j),(0.2545137301489197+1.229624760269775e-18j),(-0.8357556785273091+1.742959481709083e-18j),0.015081109891726119
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.47662199498493124-2.3315516154836915e-18j),(0.2561037874624834+1.2528150309314271e-18j),(-0.8409770055976294+1.7029234417365856e-18j),0.0136665223362325
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.4641657811428771-2.3050479891594254e-18j),(0.258038167840779+1.2814179417605206e-18j),(-0.8473289984140735+1.652934268757025e-18j),0.007076064700561269
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.4621532698583097-2.3005073020876364e-18j),(0.2583445577207885+1.28598796168528e-18j),(-0.8483351016286681+1.6448865083026592e-18j),0.010401069079732816
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.46905282034612483-2.3157764581789096e-18j),(0.2572870726227994+1.2702606613344259e-18j),(-0.8448626006555955+1.6725123409725098e-18j),0.0010465382909210508
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.43954392155949107-2.2446825779983737e-18j),(0.26167175837438544+1.3363170513044716e-18j),(-0.8592607473225815+1.5551891782722302e-18j),0.02010650869191316
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.4390483587778087-2.2433618135861434e-18j),(0.26174235563307113+1.337398930860084e-18j),(-0.8594925700215004+1.5532400343505915e-18j),0.01977217135046394
Case6,2.552544031041707,1.9634954084936207,2.2580197272182447,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.48996920429022006+0j),(0.26189399127254476+0j),(-0.8314696123025453-5.974106647612436e-19j),(-0.4852503518332406-2.348268404603779e-18j),(0.25472493617235903+1.2326884817670928e-18j),(-0.8364492231676133+1.7376961136589286e-18j),0.01686752012152576
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.48091754177953655-2.340043884655789e-18j),(0.255421361751993+1.2428267710230521e-18j),(-0.838736100313731+1.7202224375482962e-18j),0.02088540012522666
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.4309854532568507-2.22130070069243e-18j),(0.26287718467373966+1.354870031225467e-18j),(-0.8632190480167798+1.5216447224291634e-18j),0.02101308094301796
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.4698699526248623-2.3175289048306747e-18j),(0.2571605033409705+1.2683869150265163e-18j),(-0.844446980657595+1.6757904837517046e-18j),0.0023877890377108635
Case6,2.5770877236478773,6.135923151542564,4.356505445045801,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.46869541717081215-2.7755575615628914e-17j),(0.2579671669184611+0j),(-0.8448535652497069-2.3531072240912528e-17j),(-0.47810477737761076-2.33452096740817e-18j),(0.25586911790980915+1.249374298138221e-18j),(-0.8402064129419397+1.7088918923891627e-18j),0.01615456693727607
Case6,2.552544031041707,1.9634954084936207,2.2580197272182447,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.48996920429022006+0j),(0.26189399127254476+0j),(-0.8314696123025453-5.974106647612436e-19j),(-0.48381800073464737-2.3455876523334273e-18j),(0.25495606422149186+1.2360470160626536e-18j),(-0.8372081864636864+1.7319171436109455e-18j),0.018827706467059335
Case6,2.552544031041707,1.9634954084936207,2.2580197272182447,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.48996920429022006+0j),(0.26189399127254476+0j),(-0.8314696123025453-5.974106647612436e-19j),(-0.48906733500804306-2.355227243747489e-18j),(0.2541046448829934+1.2237050801631737e-18j),(-0.8344123508655767+1.7531066681321926e-18j),0.01163395593405242
Case6,2.6261751088602177,1.9144080232812801,2.270291566070749,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.42585065891793333+1.3877787807814457e-17j),(0.24819315905671374+0j),(-0.8700869911087112+3.0647964784832166e-18j),(-0.4242522706118798-2.202061699214048e-18j),(0.2638050944277127+1.369268085846621e-18j),(-0.8662660578798236+1.4954407607441446e-18j),0.021031256905940154
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.4438642473591832-2.256022862539844e-18j),(0.2610520993355568+1.3268460073524637e-18j),(-0.8572259511638486+1.5722153812432996e-18j),0.024017015044548062
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.4397159385189621-2.245140076049346e-18j),(0.2616472299742218+1.3359412983322932e-18j),(-0.8591802025531109+1.5558659426638139e-18j),0.02022250928207725
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.4389515651076259-2.243103362785675e-18j),(0.26175613322144026+1.3376101359037787e-18j),(-0.8595378119725307+1.5528594206482504e-18j),0.01970684204294232
Case6,2.6016314162540475,6.086835766330224,4.344233598742717,(-0.45632323832890453+0j),(0.2592226081125449+0j),(-0.8512183865520949+5.8876733538409575e-18j),(-0.4343415383855368+0j),(0.2750437412847027+0j),(-0.8577286100002719+4.309891489957341e-18j),(-0.43624319268052314-2.235808479288593e-18j),(0.2621401188777281+1.3435054354596272e-18j),(-0.8607987191641694+1.5422222108791452e-18j),0.017875391151190467
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6794372464231269-3.110821316574009e-19j),(-0.6156978987381775+2.8189890354815166e-19j),(-0.39910039546754655-9.64482505874227e-19j),0.022292655427768093
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.641259113805398-3.2110010860536945e-19j),(-0.643884936140199+3.2241494658385763e-19j),(-0.4173714628160955-9.9073974916462e-19j),0.03893214722658411
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6407760443287616-3.2119571231958063e-19j),(-0.6442234805262258+3.2292377586833705e-19j),(-0.41759091004601706-9.91040721610693e-19j),0.03789108613399933
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6244431642757383-3.23982820948449e-19j),(-0.6554194831555458+3.4005441200336706e-19j),(-0.42484825018990047-1.0007976840059654e-18j),0.004520612490837794
