Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,0.9326603190344698,3.436116964863836,2.1843886493997333,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.4941586424414256+0j),(-0.6332057917673197+0j),(0.5956993044924335-1.067790882740888e-17j),(-0.48738055637712724-6.309508312011027e-19j),(-0.6298440429414295-8.153805424142849e-19j),(0.6047782030105883-1.3576477135585824e-18j),(-0.4941586424414256+0j),(-0.6332057917673197+0j),(0.5956993044924335-1.067790882740888e-17j),0.1699570444807963,0.019218734444325425
Case1,0.859029241215959,3.5833791205008576,2.221204188308989,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.3487239810885246+5.551115123125783e-17j),(-0.6721285756768944+0j),(0.6531728429537766+6.845535138839315e-18j),(-0.36044442759061845-5.324852126772571e-19j),(-0.6728278898891491-9.939698733523676e-19j),(0.6460514261312226-1.3322499500375067e-18j),(-0.4214413117649751+2.7755575615628914e-17j),(-0.6526671837221071+0j),(0.6244360737231051-1.9161868442847823e-18j),0.049041552618886874,0.01954117512735054
Case1,0.9081166264282996,3.485204350076177,2.1966604882522383,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.4459926520259923+0j),(-0.6500620311096889+0j),(0.6152315905806267+2.35262354472904e-18j),(-0.45800869456490156-6.145203915049124e-19j),(-0.6412105443858871-8.60326363776609e-19j),(0.6156923529420428-1.3531206200344512e-18j),(-0.42962509185198083+1.850371707708594e-17j),(-0.6517987995179677+0j),(0.6213679126756122-4.932500479468416e-19j),0.06116187795752481,0.021328291624127138
Case1,0.9326603190344698,3.436116964863836,2.1843886493997333,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.4941586424414256+0j),(-0.6332057917673197+0j),(0.5956993044924335-1.067790882740888e-17j),(-0.48738055637712724-6.309508312011027e-19j),(-0.6298440429414295-8.153805424142849e-19j),(0.6047782030105883-1.3576477135585824e-18j),(-0.445758479499342+1.3877787807814457e-17j),(-0.6471505475803057+0j),(0.6149507606298176-3.039414742812351e-18j),0.08836066958834266,0.019218734444325425
Case1,0.9081166264282996,3.485204350076177,2.196660495702819,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.44599264718265275-5.551115123125783e-17j),(-0.6500620344325931+0j),(0.6152315905806267-8.099377538393002e-18j),(-0.42705657300262306-5.928549972059271e-19j),(-0.6522302009660688-9.054489695654092e-19j),(0.6262734613593465-1.3472449957356279e-18j),(-0.4458053130360042+0j),(-0.6477328449507631+0j),(0.6150069266199795-4.0514073019284814e-18j),0.08776903976438549,0.03214611965846892
Case1,0.859029241215959,3.6815538909255388,2.270291566070749,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.24632783108487488+0j),(-0.7160222320994662+0j),(0.6531728429537766+5.899285900180786e-18j),(-0.24946791413182307-3.972091186030152e-19j),(-0.6985083860874648-1.1121827083061477e-18j),(0.6707099182092081-1.3060189735141463e-18j),(-0.41255906604414927+0j),(-0.659114409475547+0j),(0.6213679126756122-2.39295843491027e-18j),0.036780242192113954,0.038191004314381105
Case1,0.859029241215959,3.6815538909255388,2.270291566070749,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.24632783108487488+0j),(-0.7160222320994662+0j),(0.6531728429537766+5.899285900180786e-18j),(-0.24946791413182307-3.972091186030152e-19j),(-0.6985083860874648-1.1121827083061477e-18j),(0.6707099182092081-1.3060189735141463e-18j),(-0.3888117467642529+0j),(-0.6672440984218212+0j),(0.6259114741439213-1.2083521013258335e-18j),0.020670621069711848,0.038191004314381105
Case1,0.8835729338221293,3.5342917352885173,2.208932342005904,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.39740679042384747-5.551115123125783e-17j),(-0.6630331846394117+0j),(0.6343932841636456-1.1006364927512379e-17j),(-0.3945272944143553-5.655991991234453e-19j),(-0.6628041717858848-9.502042420011954e-19j),(0.6364266209275944-1.3402073850351624e-18j),(-0.38988612722170224-6.938893903907228e-18j),(-0.66671773419902+0j),(0.6269717003963869-2.433103704599152e-18j),0.018009650136995736,0.005141847606038974
Case1,0.9572040116406401,3.3870295796514958,2.1721168030966487,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.5415810751863711+0j),(-0.6124825431766071+0j),(0.5758081914178453+2.225784099081738e-17j),(-0.5414563718458142-6.498086851218105e-19j),(-0.6064295967696115-7.277838795256154e-19j),(0.582295579194462-1.3621823108006188e-18j),(-0.40674112143999874-6.1679056923619804e-18j),(-0.6606916018631963+0j),(0.6212868660654378+3.1033459489157385e-19j),0.029466151810488506,0.012665038052426136
Case1,0.859029241215959,3.5833791205008576,2.221204188308989,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.3487239810885246+5.551115123125783e-17j),(-0.6721285756768944+0j),(0.6531728429537766+6.845535138839315e-18j),(-0.36044442759061845-5.324852126772571e-19j),(-0.6728278898891491-9.939698733523676e-19j),(0.6460514261312226-1.3322499500375067e-18j),(-0.40093940740485134+0j),(-0.6618352992445662+0j),(0.6244754637542718+9.63854649286348e-19j),0.01933214270513728,0.01954117512735054
Case1Fin,0.8835729338221293,3.5342917352885173,2.208932342005904,(-0.3945272944143553+0j),(-0.6628041717858848+0j),(0.6364266209275944-2.2525964445343886e-18j),(-0.3487239810885246+5.551115123125783e-17j),(-0.6721285756768944+0j),(0.6531728429537766+6.845535138839315e-18j),(-0.40093940740485134+0j),(-0.6618352992445662+0j),(0.6244754637542718+9.63854649286348e-19j),(-0.40093940740485134+0j),(-0.6618352992445662+0j),(0.6244754637542718+9.63854649286348e-19j),0.01933214270513728,0.014648314884329605
