Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(-0.017724535074813065-6.381793221808766e-20j), (-0.7653227080239381+7.138590158862715e-19j), (-0.6434000980540947-8.47356824650935e-19j)]",0.24919582460973744
Case3,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(-0.01927309625935534-6.938513823524507e-20j), (-0.7652760909383665+7.141511964144578e-19j), (-0.64336090747852-8.470230218914947e-19j)]",0.2507518123042767
Case3,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(-0.021191302696288054-7.628296336794493e-20j), (-0.7652363857396052+7.144000071426391e-19j), (-0.6433275276656536-8.467387525288644e-19j)]",0.2526763441271042
Case3,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(-0.02303449253195116-8.29109808061395e-20j), (-0.7652042322451461+7.146014628706336e-19j), (-0.6433004965044573-8.465085770036978e-19j)]",0.2545246562960301
Case3,2.1598449493429825,3.5342917352885173,2.8470683497663307,"[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]","[(0.08149827983392453+0j), (-0.8274658582483368+0j), (-0.555570233019602+2.436539054031726e-18j)]","[(-0.021884355966205266-7.878649784873503e-20j), (-0.7652787855093924+7.141343094016886e-19j), (-0.6433631727807829-8.470423150277224e-19j)]",0.25336264274236353
Case4,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.2871630825052308+1.8629125079824084e-18j), (0.5101555669985893-3.3095312199861842e-18j), (0.8042170516391192+2.8494052648683773e-18j)]",0.2568012183243028
Case4,0.7853981633974483,6.283185307179586,3.5342917278379367,"[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]","[(-0.27059804520577224+0j), (0.6532814844543009+0j), (0.7071067811865475-7.132121472672158e-18j)]","[(-0.26861000282231834+1.8040270574122198e-18j), (0.5190762242258496-3.486197623035799e-18j), (0.8182797123608248+2.7119594425424913e-18j)]",0.24736623663739604
Case4,0.7853981633974483,6.283185307179586,3.5342917352885173,"[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]","[(-0.27059805007309856+0j), (0.6532814824381882+0j), (0.7071067811865475+8.433426702105152e-18j)]","[(-0.2751599969454059+1.8082226466999523e-18j), (0.5134569163391194-3.374198410146552e-18j), (0.8094213493177509+2.799663988260848e-18j)]",0.24670108110257954
Case4,0.7853981633974483,6.283185307179586,3.5342917278379367,"[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]","[(-0.27059804520577224+0j), (0.6532814844543009+0j), (0.7071067811865475-7.132121472672158e-18j)]","[(-0.26994839143339655+1.7970713634328715e-18j), (0.5167886822959585-3.4403099680236914e-18j), (0.8146735962163292+2.748126737054792e-18j)]",0.24470927381171337
Case4,0.7853981633974483,6.283185307179586,3.5342917278379367,"[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]","[(-0.27059804520577224+0j), (0.6532814844543009+0j), (0.7071067811865475-7.132121472672158e-18j)]","[(-0.2885989647688735+1.8613216281973922e-18j), (0.5086675482426327-3.2806559436704824e-18j), (0.8018713160750839+2.8713960785518003e-18j)]",0.2573793837798668
Case5,0.7853981633974483,2.356194490192345,1.5707963267948966,"[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]","[(-0.49999999999999994+0j), (0.5+0j), (0.7071067811865475+1.8951055986599217e-17j)]","[(-0.4315999278173978+7.770132324064504e-19j), (0.5694564208616152-1.025197516889982e-18j), (0.7204454255251257+1.2018588543979297e-18j)]",0.15119513738279555
Case5,0.7853981633974483,2.356194490192345,1.5707963342454772,"[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]","[(-0.5000000037252902+2.7755575615628914e-17j), (0.4999999962747097+0j), (0.7071067811865475+1.0226373011818357e-17j)]","[(-0.4410197960976101+7.349214498718766e-19j), (0.5478710946943472-9.129799224852616e-19j), (0.693136839782697+1.2491099554382677e-18j)]",0.12082124000058753
Case5,0.7853981633974483,2.356194490192345,1.5707963267948966,"[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]","[(-0.49999999999999994+0j), (0.5+0j), (0.7071067811865475+1.8951055986599217e-17j)]","[(-0.4414158272666214+7.655978979349948e-19j), (0.5589376750407227-9.694294645882282e-19j), (0.7071376779411097+1.226255314042184e-18j)]",0.11755274452866349
Case5,0.7853981633974483,2.356194490192345,1.5707963267948966,"[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]","[(-0.49999999999999994+0j), (0.5+0j), (0.7071067811865475+1.8951055986599217e-17j)]","[(-0.4311128613148022+7.597551291571563e-19j), (0.5634148624578935-9.929124598377208e-19j), (0.7128019730052323+1.2161926512634262e-18j)]",0.1379971929617761
Case5,0.7853981633974483,2.356194490192345,1.5707963342454772,"[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]","[(-0.5000000037252902+2.7755575615628914e-17j), (0.4999999962747097+0j), (0.7071067811865475+1.0226373011818357e-17j)]","[(-0.4474225548055922+7.338692545704043e-19j), (0.5435473446326647-8.915345915062724e-19j), (0.6876666653515439+1.257267988068835e-18j)]",0.11556490566207611
