Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17
Case1,1.2517283229146832,4.074252972624263,2.662990655220054,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.416478485315755+0j),(-0.8533167272527927+0j),(0.31368174039889135-2.3155195965155065e-18j),(0.3930501490664308+1.837811208112151e-17j),(-0.8658792533343536+1.2589041052274059e-17j),(0.3094587193213322+1.188226262151643e-17j),(0.416478485315755+0j),(-0.8533167272527927+0j),(0.31368174039889135-2.3155195965155065e-18j),0.20469559800996823,0.04021387394773257
Case1,1.227184630308513,4.025165587411922,2.6261751163107983,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.3388570422833351+0j),(-0.878453830076663+0j),(0.33688985339221994+3.5736852106317944e-19j),(0.32356653874263097+1.602019637919085e-17j),(-0.8910108342278544+1.0500932100136807e-17j),(0.31844055692498724+1.3103999121895478e-17j),(0.37766776379954503+0j),(-0.8658852786647279+0j),(0.32528579689555565-9.790755377261635e-19j),0.14496464465397008,0.04629679508945567
Case1,1.2517283229146832,3.9760782021995817,2.6139032625571326,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631595853595+0j),(-0.9051909500458697+0j),(0.3136817403988914+4.609754525059653e-18j),(0.2740580020681472+1.4017384293433132e-17j),(-0.9056139735528946+9.191251819463458e-18j),(0.3236596088611501+1.3848344451261779e-17j),(0.3473662290614832+0j),(-0.8789871691251083+0j),(0.3214177780633342+8.838678165357754e-19j),0.10217686221893796,0.023106049486495917
Case1,1.2762720155208536,4.123340357836604,2.6998061866787286,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.49196565262911135+0j),(-0.8207951040207815+0j),(0.2902846772544625+1.0761095419924935e-17j),(0.45640320709994114+1.9982074334616167e-17j),(-0.8378703267291998+1.4675364053358133e-17j),(0.2994485400458517+1.0606728164186618e-17j),(0.38351608495339023+0j),(-0.8644391528490267+0j),(0.31363450286111627+3.3531747173830652e-18j),0.16065800958914456,0.06180153102897773
Case1,1.2517283229146832,3.9760782021995817,2.6139032625571326,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631595853595+0j),(-0.9051909500458697+0j),(0.3136817403988914+4.609754525059653e-18j),(0.2740580020681472+1.4017384293433132e-17j),(-0.9056139735528946+9.191251819463458e-18j),(0.3236596088611501+1.3848344451261779e-17j),(0.3641654998797841+0j),(-0.8725895122883953+0j),(0.3136439503686713+3.604490678918383e-18j),0.13314761756861476,0.023106049486495917
Case1,1.2517283229146832,3.9760782021995817,2.6139032625571326,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631595853595+0j),(-0.9051909500458697+0j),(0.3136817403988914+4.609754525059653e-18j),(0.2740580020681472+1.4017384293433132e-17j),(-0.9056139735528946+9.191251819463458e-18j),(0.3236596088611501+1.3848344451261779e-17j),(0.35126510983071324+0j),(-0.8780230852479743+0j),(0.3136502487070413+3.7720346532752615e-18j),0.11480735622159494,0.023106049486495917
Case1,1.2517283229146832,3.9760782021995817,2.6139032625571326,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631595853595+0j),(-0.9051909500458697+0j),(0.3136817403988914+4.609754525059653e-18j),(0.2740580020681472+1.4017384293433132e-17j),(-0.9056139735528946+9.191251819463458e-18j),(0.3236596088611501+1.3848344451261779e-17j),(0.34205054550994846+0j),(-0.8819042087905308+0j),(0.31365474752016276+3.891708920673031e-18j),0.10170716954515224,0.023106049486495917
Case1,1.2517283229146832,3.9760782021995817,2.6139032625571326,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631595853595+0j),(-0.9051909500458697+0j),(0.3136817403988914+4.609754525059653e-18j),(0.2740580020681472+1.4017384293433132e-17j),(-0.9056139735528946+9.191251819463458e-18j),(0.3236596088611501+1.3848344451261779e-17j),(0.3351396222693749+0j),(-0.8848150514474482+0j),(0.31365812163000384+3.981464621221359e-18j),0.09188202953782015,0.023106049486495917
Case1,1.2762720155208536,4.025165587411922,2.6507188089169684,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.3662052188336428+0j),(-0.8840975872890258+0j),(0.29028467725446244+4.598738080872183e-19j),(0.3705545674601112+1.7678277989141195e-17j),(-0.8746307917180048+1.1885427339102346e-17j),(0.31258645318245337+1.2299298420191094e-17j),(0.3385913552209602+0j),(-0.8847353332076234+0j),(0.31106107225494367+3.5901767530953436e-18j),0.0980105301042904,0.03611792944096209
Case1,1.2517283229146832,3.9760782021995817,2.613903270007713,(0.2740580020681471+0j),(-0.9056139735528944+5.551115123125783e-17j),(0.32365960886115-2.70603850209881e-18j),(0.2867631663295576-5.551115123125783e-17j),(-0.9051909479093176+0j),(0.3136817403988913-8.573040377008909e-18j),(0.29911412216475486+1.506138470442738e-17j),(-0.8985554042483054+9.833249627773236e-18j),(0.3211369293895869+1.3485358840976204e-17j),(0.33340853633182-5.551115123125783e-18j),(-0.886780894677793+0j),(0.3113231390693385+2.373855040084919e-18j),0.09052008293058583,0.02644169736765517
