COBYLA,time
[0.72848898 2.64738181],0.01777172088623047
[1.69791321 4.68515935],0.01372981071472168
[-1.11527104e-04  2.88590242e+00],0.013628005981445312
[3.14168748 3.30989017],0.01042795181274414
[0.64684233 0.74402624],0.011677742004394531
[0.32573452 3.26420936],0.018059492111206055
[3.14149381 4.56172649],0.011717796325683594
[1.15140473e-04 4.66876721e+00],0.013531208038330078
[-1.34674630e-04  3.35981763e+00],0.012607812881469727
[1.451763   3.14145626],0.015472412109375
