Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[0.7848051  2.08184408],0.0981757640838623,"[[ 8.53763007e-01+8.27368631e-18j -1.83126289e-18+3.53343650e-01j]
 [-1.83126289e-18-3.53343650e-01j  1.46236993e-01+5.06429624e-18j]]",(0.271352615357643-0.526160981771168j),[0.7850206  2.25918304],0.11569023132324219,"[[ 8.53686854e-01+1.00406677e-17j -1.88858572e-17+3.53419877e-01j]
 [-1.88858572e-17-3.53419877e-01j  1.46313146e-01+2.95683066e-18j]]",(0.271352610867592-0.5262372177383265j),[0.69896066 2.1378887 ],0.37189292907714844,"[[8.82755668e-01-6.34128286e-19j 8.00716782e-18+3.21711203e-01j]
 [8.00716782e-18-3.21711203e-01j 1.17244332e-01+1.41369536e-19j]]",(0.2720752102335897-0.4932151349932636j),[0.7850206  2.08172314],2.0990304946899414,"[[ 8.53686854e-01+1.25868475e-17j -1.54970928e-17+3.53419877e-01j]
 [-1.54970928e-17-3.53419877e-01j  1.46313146e-01+1.87763676e-18j]]",(0.27135261086759194-0.5262372177383476j),"  (0, 0)	(0.853686853811681+0j)
  (0, 1)	(0.271352610867592-0.17281734076362665j)
  (1, 0)	(0.271352610867592+0.17281734076362665j)
  (1, 1)	(0.14631314618831914+0j)"
[1.49528191 2.87219728],0.04249858856201172,"[[5.37721333e-01+1.88335374e-18j 1.05385443e-17+4.98575071e-01j]
 [1.05385443e-17-4.98575071e-01j 4.62278667e-01+2.57596593e-18j]]",(0.1326944667722858-0.6300039763348303j),[1.49601143 1.83754049],0.027925491333007812,"[[5.37357601e-01-1.82568790e-17j 7.80726022e-18+4.98602456e-01j]
 [7.80726022e-18-4.98602456e-01j 4.62642399e-01+6.60864918e-18j]]",(0.13269451072364633-0.6300311535369659j),[1.49539749 1.83806296],0.3736872673034668,"[[ 5.37663706e-01+2.03386108e-17j -3.17458591e-17+4.98579427e-01j]
 [-3.17458591e-17-4.98579427e-01j  4.62336294e-01+5.99254298e-19j]]",(0.13269446808926752-0.6300083266891934j),[0.38281282 2.35140303],1.9718623161315918,"[[ 9.63808816e-01+4.80608053e-18j -1.07183741e-17+1.86765582e-01j]
 [-1.07183741e-17-1.86765582e-01j  3.61911844e-02+1.19497353e-20j]]",(0.5344994071274273-0.07899475156084668j),"  (0, 0)	(0.5377282152379321+0j)
  (0, 1)	(0.1326944667571236-0.13142890580041847j)
  (1, 0)	(0.1326944667571236+0.13142890580041847j)
  (1, 1)	(0.4622717847620678+0j)"
[3.14159265 4.7124591 ],0.04565620422363281,"[[1.30916548e-18-1.91968129e-35j 3.57262964e-26+1.14418769e-09j]
 [3.57262964e-26-1.14418769e-09j 1.00000000e+00+1.75226392e-17j]]",(0.11122544881504756+1.2390376974793084e-17j),[2.57308899 4.71239187],0.029917001724243164,"[[7.86462488e-02+3.30702429e-18j 9.18615120e-19+2.69185840e-01j]
 [9.18615120e-19-2.69185840e-01j 9.21353751e-01+1.29392833e-17j]]",(1.6482878858081356e-17+0.2691858398610502j),[3.1415921  1.24539091],0.3346426486968994,"[[7.64930643e-14+2.47929185e-30j 2.51270869e-23+2.76573795e-07j]
 [2.51270869e-23-2.76573795e-07j 1.00000000e+00-1.57734801e-17j]]",(0.1112254488145956-1.1153534742976216e-17j),[3.14159265 3.14159265],1.9790065288543701,"[[3.74939946e-33+4.81008722e-66j 0.00000000e+00+6.12323400e-17j]
 [0.00000000e+00-6.12323400e-17j 1.00000000e+00+0.00000000e+00j]]",(0.11122544881504756-3.401245290101111e-66j),"  (0, 0)	(0.0786482690976374+0j)
  (1, 1)	(0.9213517309023627+0j)"
[1.03492341 3.04961756],0.047368526458740234,"[[ 7.55295896e-01+1.01348668e-18j -1.06823777e-18+4.29911625e-01j]
 [-1.06823777e-18-4.29911625e-01j  2.44704104e-01-5.83033533e-19j]]",(0.03948135407268871-0.7811738203581181j),[0.77902298 3.12851084],0.1095583438873291,"[[ 8.55800158e-01+2.88736254e-19j -4.59104611e-20+3.51292254e-01j]
 [-4.59104611e-20-3.51292254e-01j  1.44199842e-01-1.65508681e-20j]]",(0.04031219240644702-0.6880747308762688j),[1.03492337 3.04962709],0.34366583824157715,"[[ 7.55295912e-01-2.65064921e-18j -2.50657697e-18+4.29911616e-01j]
 [-2.50657697e-18-4.29911616e-01j  2.44704088e-01+2.29135227e-19j]]",(0.03948135407268881-0.7811738109771843j),[1.03492341 3.0496271 ],1.6538817882537842,"[[7.55295896e-01-4.85823490e-19j 2.45782543e-18+4.29911625e-01j]
 [2.45782543e-18-4.29911625e-01j 2.44704104e-01-5.97053938e-19j]]",(0.0394813540726888-0.7811738203761083j),"  (0, 0)	(0.755295895759524+0j)
  (0, 1)	(0.039481354072688726-0.35126219502929074j)
  (1, 0)	(0.039481354072688726+0.35126219502929074j)
  (1, 1)	(0.24470410424047598+0j)"
[1.38394706 1.55634904],0.04398775100708008,"[[5.92881965e-01+2.30328338e-17j 2.19053808e-17+4.91297202e-01j]
 [2.19053808e-17-4.91297202e-01j 4.07118035e-01+1.31989492e-17j]]",(0.27490754743459817-0.48419312268287046j),[0.75840782 0.9263311 ],0.07489204406738281,"[[ 8.62965988e-01+2.55546658e-17j -2.28288085e-17+3.43883253e-01j]
 [-2.28288085e-17-3.43883253e-01j  1.37034012e-01+1.55845769e-18j]]",(0.40151982910079137-0.23058172974615282j),[1.38395748 1.55633601],0.3054943084716797,"[[5.92876845e-01-2.34800440e-17j 4.18646276e-17+4.91298170e-01j]
 [4.18646276e-17-4.91298170e-01j 4.07123155e-01-3.74865059e-18j]]",(0.2749075474113381-0.48419409075221675j),[1.38395748 1.55633601],1.9459309577941895,"[[ 5.92876844e-01+7.75921118e-18j -2.79411950e-17+4.91298170e-01j]
 [-2.79411950e-17-4.91298170e-01j  4.07123156e-01-1.01736533e-17j]]",(0.2749075474113381-0.4841940909569325j),"  (0, 0)	(0.5928768437870887+0j)
  (0, 1)	(0.2749075474113381+0.0071040790866252765j)
  (1, 0)	(0.2749075474113381-0.0071040790866252765j)
  (1, 1)	(0.4071231562129114+0j)"
[1.31598711 4.712419  ],0.05329704284667969,"[[6.26030397e-01-1.26151023e-17j 4.24692006e-17+4.83855701e-01j]
 [4.24692006e-17-4.83855701e-01j 3.73969603e-01+7.48419220e-18j]]",(2.962761675844849e-17+0.4838557007469646j),[1.31599064 1.57079344],0.03095078468322754,"[[ 6.26028687e-01+1.26746733e-17j -4.58947632e-17+4.83856146e-01j]
 [-4.58947632e-17-4.83856146e-01j  3.73971313e-01-4.17463015e-18j]]",(2.9627644021794364e-17-0.4838561459911916j),[0.         3.59502268],0.1536870002746582,"[[1.-8.52124055e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.528872884641409-6.0254269749433836e-18j),[0.         0.83595569],1.3012802600860596,"[[1.+1.44170178e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.528872884641409+1.0194371037033305e-17j),"  (0, 0)	(0.626030396884369+0j)
  (1, 1)	(0.373969603115631+0j)"
[1.3820109  2.73984602],0.03589916229248047,"[[5.93833022e-01-3.39772998e-18j 8.63854158e-18+4.91116447e-01j]
 [8.63854158e-18-4.91116447e-01j 4.06166978e-01-8.12916893e-19j]]",(0.19204025901136332-0.6894782535868557j),[1.38185092 2.73981891],0.0329587459564209,"[[ 5.93911589e-01+5.02633141e-18j -3.28566985e-18+4.91101429e-01j]
 [-3.28566985e-18-4.91101429e-01j  4.06088411e-01+4.54668467e-18j]]",(0.19204026103154542-0.6894632286945146j),[1.38200073 2.73984361],0.25887322425842285,"[[5.93838016e-01-5.63816654e-18j 2.12397758e-18+4.91115492e-01j]
 [2.12397758e-18-4.91115492e-01j 4.06161984e-01-1.25306433e-18j]]",(0.1920402590020241-0.6894772993893089j),[2.6649755  2.14947627],2.9775915145874023,"[[5.57240131e-02-9.89573685e-19j 9.57441608e-18+2.29387985e-01j]
 [9.57441608e-18-2.29387985e-01j 9.44275987e-01-1.28513148e-17j]]",(0.6694039410497121-0.12271391867473505j),"  (0, 0)	(0.593838012946563+0j)
  (0, 1)	(0.1920402590020241-0.1983618071138694j)
  (1, 0)	(0.1920402590020241+0.1983618071138694j)
  (1, 1)	(0.4061619870534368+0j)"
[1.57494724 4.71239284],0.04026603698730469,"[[4.97924549e-01-9.34213835e-18j 4.53844425e-17+4.99995692e-01j]
 [4.53844425e-17-4.99995692e-01j 5.02075451e-01+7.95016191e-18j]]",(3.061590621877188e-17+0.49999569247374615j),[1.57496723 4.71239187],0.026946306228637695,"[[4.97914556e-01-8.06095693e-18j 5.71927293e-18+4.99995651e-01j]
 [5.71927293e-18-4.99995651e-01j 5.02085444e-01-2.41196181e-17j]]",(3.0615903654948223e-17+0.49999565060332835j),[3.14159265 5.67057193],0.18187189102172852,"[[ 3.74939946e-33-3.92313182e-51j -1.68671914e-33+6.12323400e-17j]
 [-1.68671914e-33-6.12323400e-17j  1.00000000e+00-2.68032260e-17j]]",(0.7041748604142469-1.8952742844761777e-17j),[0.         1.57041795],1.446854829788208,"[[1.+2.69616934e-19j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.7100387019588482+1.9064796254764303e-19j),"  (0, 0)	(0.4979268189400044+0j)
  (1, 1)	(0.5020731810599955+0j)"
[1.45181828 4.71236916],0.04668688774108887,"[[5.59348771e-01+1.68110345e-18j 3.68493079e-17+4.96465229e-01j]
 [3.68493079e-17-4.96465229e-01j 4.40651229e-01-5.74500564e-18j]]",(3.039972766873557e-17+0.49646522883007643j),[0.56138412 1.57079633],0.12004804611206055,"[[9.23259536e-01-1.07720750e-19j 2.57755062e-18+2.66179198e-01j]
 [2.57755062e-18-2.66179198e-01j 7.67404641e-02+2.80436169e-18j]]",(0.44046648549358214-8.483001678494834e-19j),[0.         4.24032645],0.20999455451965332,"[[1.-6.8928816e-18j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.6231749449063272-4.8740033192835425e-18j),[3.14159265 0.        ],2.5487725734710693,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.791038617466768+0j),"  (0, 0)	(0.5593487705911829+0j)
  (1, 1)	(0.44065122940881707+0j)"
[1.62911484 1.26765513],0.04160046577453613,"[[ 4.70857271e-01+1.03450028e-17j -1.07871329e-17+4.99149979e-01j]
 [-1.07871329e-17-4.99149979e-01j  5.29142729e-01-2.01831285e-17j]]",(0.0724017659883313-0.3501578585626008j),[1.62910968 1.26768451],0.05086660385131836,"[[ 4.70859845e-01-4.66290898e-18j -4.09390916e-18+4.99150129e-01j]
 [-4.09390916e-18-4.99150129e-01j  5.29140155e-01-2.52216229e-17j]]",(0.07240176598065115-0.35015800889366105j),[1.62910698 0.14556356],0.2527744770050049,"[[4.70861192e-01-5.22720493e-19j 1.31555395e-18+4.99150208e-01j]
 [1.31555395e-18-4.99150208e-01j 5.29138808e-01-4.61912885e-19j]]",(0.07240176597962371-0.35015808753985633j),[2.80390683 0.45233938],2.621939182281494,"[[ 2.82380554e-02-4.31444883e-19j -2.59225620e-18+1.65652249e-01j]
 [-2.59225620e-18-1.65652249e-01j  9.71761945e-01-1.31315399e-18j]]",(0.6299195226732108-0.0019148838909292198j),"  (0, 0)	(0.47086119215671374+0j)
  (0, 1)	(0.07240176597962374+0.14899212019856j)
  (1, 0)	(0.07240176597962374-0.14899212019856j)
  (1, 1)	(0.5291388078432863+0j)"
