Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[0.67328983 5.39552519],0.0631873607635498,"[[ 8.90887246e-01+1.01655444e-17j -1.39200914e-17+3.11780630e-01j]
 [-1.39200914e-17-3.11780630e-01j  1.09112754e-01+2.36674403e-18j]]",(0.24182471158731655+0.11497686472568397j),[0.67331303 5.39550495],0.09613323211669922,"[[ 8.90880011e-01+2.11147086e-17j -2.73294570e-19+3.11789700e-01j]
 [-2.73294570e-19-3.11789700e-01j  1.09119989e-01+7.29599787e-19j]]",(0.24182471152964236+0.11498593550983605j),[0.67330522 5.39550505],1.8102083206176758,"[[ 8.90882447e-01+8.99856268e-18j -1.64136253e-17+3.11786647e-01j]
 [-1.64136253e-17-3.11786647e-01j  1.09117553e-01-2.17098563e-18j]]",(0.24182471150963+0.11498288168177741j),[0.67330522 5.39550505],2.1278553009033203,"[[ 8.90882447e-01+2.73836660e-17j -1.31860403e-17+3.11786646e-01j]
 [-1.31860403e-17-3.11786646e-01j  1.09117553e-01-1.45287834e-18j]]",(0.24182471150963009+0.11498288114273013j),"  (0, 0)	(0.890882446579026-2.403494245998139e-18j)
  (0, 1)	(-0.24182471150963006+0.19680376485138437j)
  (1, 0)	(-0.24182471150963006-0.19680376485138437j)
  (1, 1)	(0.10911755342097389+2.4034942459981364e-18j)"
[1.36207971 3.53995821],0.07261872291564941,"[[6.03602270e-01+3.55186136e-18j 3.47323329e-18+4.89148822e-01j]
 [3.47323329e-18-4.89148822e-01j 3.96397730e-01+4.16285011e-20j]]",(0.18976532631515614+0.9399863485472685j),[1.36208602 3.54002115],0.029945850372314453,"[[ 6.03599184e-01-2.75488885e-18j -3.74115181e-18+4.89149475e-01j]
 [-3.74115181e-18-4.89149475e-01j  3.96400816e-01-1.42399769e-18j]]",(0.18976532632458867+0.9399870020978159j),[1.36206772 3.54000016],1.7814955711364746,"[[ 6.03608133e-01+4.82924859e-18j -1.15033213e-18+4.89147580e-01j]
 [-1.15033213e-18-4.89147580e-01j  3.96391867e-01-2.94894514e-18j]]",(0.18976532630806262+0.9399851067507263j),[1.36206772 3.54000016],2.1879100799560547,"[[ 6.03608136e-01-5.02839649e-18j -2.16930392e-18+4.89147579e-01j]
 [-2.16930392e-18-4.89147579e-01j  3.96391864e-01+8.23699224e-19j]]",(0.18976532630806248+0.9399851061184683j),"  (0, 0)	(0.6036081328900406+7.827285457181046e-18j)
  (0, 1)	(-0.18976532630806256-0.4508375269764422j)
  (1, 0)	(-0.18976532630806256+0.4508375269764422j)
  (1, 1)	(0.39639186710995944-7.827285457181046e-18j)"
[0.91964357 5.56227791],0.043627023696899414,"[[8.03051849e-01-1.86771498e-17j 5.06115347e-18+3.97692817e-01j]
 [5.06115347e-18-3.97692817e-01j 1.96948151e-01-1.02226251e-18j]]",(0.2624980803996711+0.09894829596117834j),[0.91961848 5.56228188],0.0879518985748291,"[[ 8.03061824e-01+2.50538885e-17j -2.62358958e-17+3.97685216e-01j]
 [-2.62358958e-17-3.97685216e-01j  1.96938176e-01+4.19837183e-18j]]",(0.2624980800677824+0.09894069473571437j),[0.91961848 5.56228006],1.9160301685333252,"[[8.03061824e-01+2.47569382e-17j 1.49859224e-17+3.97685216e-01j]
 [1.49859224e-17-3.97685216e-01j 1.96938176e-01-1.52317090e-18j]]",(0.26249808006778247+0.09894069474885887j),[0.91961848 5.56228006],2.144226312637329,"[[ 8.03061826e-01+8.93058175e-18j -8.62200539e-18+3.97685215e-01j]
 [-8.62200539e-18-3.97685215e-01j  1.96938174e-01+4.28019515e-18j]]",(0.2624980800677824+0.09894069333492417j),"  (0, 0)	(0.8030618237384509+7.002330416105026e-20j)
  (0, 1)	(-0.2624980800677824+0.2987445212101006j)
  (1, 0)	(-0.2624980800677824-0.29874452121010064j)
  (1, 1)	(0.19693817626154916-7.002330416105047e-20j)"
[3.14159265 4.41509463],0.027595043182373047,"[[3.74939946e-33+7.50173569e-50j 2.06113846e-33+6.12323400e-17j]
 [2.06113846e-33-6.12323400e-17j 1.00000000e+00-1.86327085e-17j]]",(0.6847594714913753-0.1131801061671363j),[1.82453303 1.93234795],0.03638172149658203,"[[3.74488621e-01+2.47289265e-18j 2.36090124e-17+4.83990593e-01j]
 [2.36090124e-17-4.83990593e-01j 6.25511379e-01-2.15495257e-17j]]",(0.45269639288288166-0.6551895482072504j),[1.8245642  1.93234861],1.767831802368164,"[[3.74473534e-01+8.98785920e-18j 6.92077942e-18+4.83986680e-01j]
 [6.92077942e-18-4.83986680e-01j 6.25526466e-01+2.68386863e-17j]]",(0.45269639272040496-0.6551856356957015j),[1.8245642  1.93234861],2.3529229164123535,"[[3.74473534e-01+4.17219201e-18j 2.26978838e-17+4.83986680e-01j]
 [2.26978838e-17-4.83986680e-01j 6.25526466e-01+6.29454295e-18j]]",(0.45269639272040485-0.6551856355923712j),"  (0, 0)	(0.3744735343221432-5.819302018148887e-18j)
  (0, 1)	(0.45269639272040496-0.17119895569879723j)
  (1, 0)	(0.45269639272040496+0.17119895569879723j)
  (1, 1)	(0.6255264656778569+5.819302018148886e-18j)"
[2.04522732 4.53036515],0.036041259765625,"[[2.71583819e-01-5.83571324e-18j 1.93430031e-18+4.44776403e-01j]
 [1.93430031e-18-4.44776403e-01j 7.28416181e-01+1.96258675e-17j]]",(0.43743192964937067+0.5252765631342371j),[2.04522279 4.53040962],0.045261383056640625,"[[2.71585834e-01+3.00941999e-18j 5.21254407e-17+4.44777437e-01j]
 [5.21254407e-17-4.44777437e-01j 7.28414166e-01+1.28880090e-17j]]",(0.43743192964556893+0.5252775980417467j),[2.04522279 4.53039624],1.7969610691070557,"[[ 2.71585834e-01-9.12932415e-18j -3.37102313e-17+4.44777438e-01j]
 [-3.37102313e-17-4.44777438e-01j  7.28414166e-01-8.00895291e-18j]]",(0.4374319296455688+0.5252775980565072j),[2.04522279 4.53039624],2.003751754760742,"[[2.71585836e-01+9.32838375e-18j 1.87670395e-17+4.44777439e-01j]
 [1.87670395e-17-4.44777439e-01j 7.28414164e-01+1.89999909e-17j]]",(0.4374319296455688+0.5252775991378161j),"  (0, 0)	(0.2715858343292241+6.366815123952522e-19j)
  (0, 1)	(-0.4374319296455688-0.0805001605431781j)
  (1, 0)	(-0.4374319296455688+0.0805001605431781j)
  (1, 1)	(0.7284141656707759-6.366815123952518e-19j)"
[1.32508521 3.98487174],0.037081241607666016,"[[6.21623071e-01+2.12111362e-18j 8.94052790e-19+4.84982297e-01j]
 [8.94052790e-19-4.84982297e-01j 3.78376929e-01-8.23715425e-19j]]",(0.36218610943371454+0.8075173739249443j),[1.32508373 3.98482524],0.06328654289245605,"[[ 6.21623790e-01-1.12916841e-17j -1.26221278e-17+4.84982117e-01j]
 [-1.26221278e-17-4.84982117e-01j  3.78376210e-01-1.26649732e-17j]]",(0.3621861094334756+0.807517193625845j),[1.32508373 3.98483451],1.6097447872161865,"[[ 6.21623790e-01+1.35968898e-18j -2.59749263e-18+4.84982117e-01j]
 [-2.59749263e-18-4.84982117e-01j  3.78376210e-01-5.23164513e-18j]]",(0.36218610943347546+0.8075171936253078j),[1.32508372 3.98483451],2.0504090785980225,"[[6.21623793e-01+1.11075994e-17j 9.37891405e-18+4.84982116e-01j]
 [9.37891405e-18-4.84982116e-01j 3.78376207e-01+2.18865038e-18j]]",(0.3621861094334756+0.8075171930379877j),"  (0, 0)	(0.6216237902883233-1.880362413418177e-18j)
  (0, 1)	(-0.36218610943347557-0.32253507680459265j)
  (1, 0)	(-0.36218610943347557+0.3225350768045926j)
  (1, 1)	(0.37837620971167685+1.8803624134181764e-18j)"
[3.14159265 4.52547199],0.029565811157226562,"[[3.74939946e-33+3.30593130e-51j 1.00128808e-33+6.12323400e-17j]
 [1.00128808e-33-6.12323400e-17j 1.00000000e+00+1.66327114e-17j]]",(0.35716475813399673+0.03607103237763713j),[2.43551609 1.36746519],0.21175098419189453,"[[ 1.19543271e-01-3.22744567e-18j -5.37870257e-18+3.24426690e-01j]
 [-5.37870257e-18-3.24426690e-01j  8.80456729e-01+2.04511157e-17j]]",(0.3177642904616293-0.28386166790523526j),[2.4462616 1.4438753],1.846651554107666,"[[1.16079170e-01+1.50716063e-18j 2.57595009e-17+3.20319834e-01j]
 [2.57595009e-17-3.20319834e-01j 8.83920830e-01+2.34620021e-18j]]",(0.3177432877690134-0.27977357521830953j),[2.44625749 1.44383665],2.1114437580108643,"[[1.16080488e-01+2.56837119e-18j 9.94523892e-18+3.20321414e-01j]
 [9.94523892e-18-3.20321414e-01j 8.83919512e-01-4.39475238e-18j]]",(0.31774328777209493-0.2797751554222118j),"  (0, 0)	(0.11607916964438851-1.2432929518604873e-18j)
  (0, 1)	(0.3177432877690134+0.040546258727479356j)
  (1, 0)	(0.3177432877690134-0.04054625872747937j)
  (1, 1)	(0.8839208303556115+1.2432929518604885e-18j)"
[2.31615764 5.22018327],0.03897213935852051,"[[ 1.60881320e-01-2.47770024e-18j -2.17499706e-18+3.67421449e-01j]
 [-2.17499706e-18-3.67421449e-01j  8.39118680e-01-1.99619551e-17j]]",(0.32105485013764556+0.18876828747186833j),[2.31618939 5.22016958],0.04998302459716797,"[[ 1.60869654e-01-3.91055600e-18j -6.50536072e-18+3.67410680e-01j]
 [-6.50536072e-18-3.67410680e-01j  8.39130346e-01+2.01141308e-17j]]",(0.3210548500264982+0.18875751922780964j),[2.31617911 5.22017592],1.5635592937469482,"[[ 1.60873429e-01+2.98718877e-18j -1.37369478e-17+3.67414165e-01j]
 [-1.37369478e-17-3.67414165e-01j  8.39126571e-01-1.27505040e-17j]]",(0.321054849993508+0.18876100390806988j),[2.31617911 5.22017592],2.142460823059082,"[[ 1.60873430e-01+3.87594123e-18j -3.75465905e-17+3.67414167e-01j]
 [-3.75465905e-17-3.67414167e-01j  8.39126570e-01+1.60514832e-17j]]",(0.3210548499935079+0.1887610054612253j),"  (0, 0)	(0.16087342879205202+1.7798765131998026e-20j)
  (0, 1)	(-0.321054849993508+0.17865316117098715j)
  (1, 0)	(-0.321054849993508-0.17865316117098712j)
  (1, 1)	(0.8391265712079481-1.779876513199813e-20j)"
[3.14159265 4.41509463],0.027683258056640625,"[[3.74939946e-33+7.50173569e-50j 2.06113846e-33+6.12323400e-17j]
 [2.06113846e-33-6.12323400e-17j 1.00000000e+00-1.86327085e-17j]]",(1.4016016076870947+0.0031484994307980478j),[0.20146504 1.03111571],0.166884183883667,"[[9.89887234e-01-2.13926312e-17j 4.73761350e-18+1.00052475e-01j]
 [4.73761350e-18-1.00052475e-01j 1.01127658e-02+1.38437066e-19j]]",(0.08583230126955459-0.04863894208638694j),[0.20146542 1.03111258],1.9959475994110107,"[[ 9.89887196e-01-1.09939037e-17j -9.17590349e-19+1.00052663e-01j]
 [-9.17590349e-19-1.00052663e-01j  1.01128041e-02+1.88275560e-20j]]",(0.0858323012695416-0.04863912965913916j),[0.20146541 1.03111256],2.120732545852661,"[[ 9.89887196e-01+1.12100784e-17j -7.80917789e-18+1.00052661e-01j]
 [-7.80917789e-18-1.00052661e-01j  1.01128037e-02-2.64238116e-19j]]",(0.08583230126954164-0.04863912741978642j),"  (0, 0)	(0.9898871958634844+2.1490759158369547e-19j)
  (0, 1)	(0.08583230126954161+0.05141353311908046j)
  (1, 0)	(0.08583230126954161-0.05141353311908046j)
  (1, 1)	(0.010112804136515666-2.1490759158369306e-19j)"
[3.14159265 4.1943399 ],0.026920080184936523,"[[3.74939946e-33-1.16488335e-49j 7.44706928e-34+6.12323400e-17j]
 [7.44706928e-34-6.12323400e-17j 1.00000000e+00+8.27216078e-18j]]",(0.24838219733220046-0.002643754344083377j),[2.65384829 1.58277189],0.08425664901733398,"[[ 5.83039134e-02+1.49852799e-18j -1.20991946e-17+2.34317236e-01j]
 [-1.20991946e-17-2.34317236e-01j  9.41696087e-01-7.85775885e-18j]]",(0.23429908401188995-0.2371198996211843j),[2.65385144 1.58275766],1.7615184783935547,"[[5.83031760e-02+8.45938603e-19j 2.11946882e-18+2.34315846e-01j]
 [2.11946882e-18-2.34315846e-01j 9.41696824e-01+3.07198876e-18j]]",(0.23429908401074345-0.237118509605646j),[2.65385143 1.58275766],2.1173784732818604,"[[5.83031764e-02-3.01404616e-19j 1.74784792e-17+2.34315847e-01j]
 [1.74784792e-17-2.34315847e-01j 9.41696824e-01-2.62816660e-17j]]",(0.23429908401074337-0.23711851026368622j),"  (0, 0)	(0.05830317602625023+2.279518942071232e-19j)
  (0, 1)	(0.23429908401074342-0.002802663595389283j)
  (1, 0)	(0.23429908401074342+0.0028026635953892847j)
  (1, 1)	(0.9416968239737499-2.279518942071232e-19j)"
