COBYLA,time
[3.14147298 1.7802374 ],0.01436924934387207
[5.04619857 1.45393622],0.01755356788635254
[1.87975018 1.18425134],0.013546943664550781
[1.46789845 2.31189624],0.00896000862121582
[3.14146911 1.78032019],0.011527299880981445
[5.56023206 1.11360037],0.011553525924682617
[3.12190865 1.56754359],0.014708757400512695
[3.14147102 1.78027941],0.03015446662902832
[3.14147298 1.7802374 ],0.013472557067871094
[3.14147298 1.7802374 ],0.012095451354980469
