Powell,time,matrix,degree
[0.49164224 2.98603893],0.9188728332519531,"[[ 9.40779394e-01+1.96955155e-20j -1.53237158e-18+2.36037129e-01j]
 [-1.53237158e-18-2.36037129e-01j  5.92206064e-02-1.87975204e-19j]]",(1.218081629713048-1.659274881378334e-17j)
[2.29267586 4.74132934],0.9247841835021973,"[[ 1.69601723e-01-2.39348047e-18j -2.20346374e-17+3.75282532e-01j]
 [-2.20346374e-17-3.75282532e-01j  8.30398277e-01+1.79447372e-17j]]",(1.0459891970902055+3.73276596199827e-18j)
[2.70529026 5.49778714],0.9059422016143799,"[[4.68397844e-02+1.24109722e-18j 5.82130682e-18+2.11295573e-01j]
 [5.82130682e-18-2.11295573e-01j 9.53160216e-01-8.14011319e-18j]]",(0.12072506744272632-2.9734358286944403e-18j)
[1.50861539 0.12029153],0.9176299571990967,"[[ 5.31070439e-01-2.44725722e-18j -6.90944014e-18+4.99033694e-01j]
 [-6.90944014e-18-4.99033694e-01j  4.68929561e-01+6.62460108e-19j]]",(0.11998667671677153+0j)
[2.11446385 4.91164124],0.9496660232543945,"[[2.41360903e-01+1.26001500e-18j 3.84558158e-17+4.27908656e-01j]
 [3.84558158e-17-4.27908656e-01j 7.58639097e-01+2.41264781e-17j]]",(1.083928053767529+1.074044149331119e-17j)
[1.48804506 2.78171932],0.9229755401611328,"[[ 5.41328426e-01+6.67838997e-18j -1.02059029e-17+4.98289034e-01j]
 [-1.02059029e-17-4.98289034e-01j  4.58671574e-01-1.00728639e-18j]]",(1.960976687414178+9.934678873220405e-18j)
[3.12155087 1.29767802],1.0063016414642334,"[[ 1.00414910e-04+1.13436997e-21j -2.26415360e-19+1.00202209e-02j]
 [-2.26415360e-19-1.00202209e-02j  9.99899585e-01-2.55647969e-17j]]",(0.5669608752752059+5.293372381134622e-18j)
[1.37203616 1.08621772],0.9752621650695801,"[[ 5.98727031e-01+7.26613874e-18j -1.74479496e-17+4.90156070e-01j]
 [-1.74479496e-17-4.90156070e-01j  4.01272969e-01+5.11800469e-18j]]",(1.0132506252192486+2.3761719335431996e-17j)
[2.8690815  3.31683719],0.9081363677978516,"[[ 1.84509722e-02+8.81109557e-20j -2.01506237e-19+1.34575383e-01j]
 [-2.01506237e-19-1.34575383e-01j  9.81549028e-01-3.43630119e-18j]]",(0.624462284770515-2.9588011916676657e-19j)
[1.53474039 5.77310243],0.9372010231018066,"[[ 5.18024063e-01-4.58058325e-18j -1.04509842e-17+4.99675028e-01j]
 [-1.04509842e-17-4.99675028e-01j  4.81975937e-01-5.33259902e-18j]]",(0.5042430739506916-1.0604118130264271e-33j)
