Nelder-Mead,time,matrix,degree
[1.91157261 1.37675339],0.05374336242675781,"[[ 3.32890583e-01+9.31596681e-18j -3.61091855e-17+4.71247751e-01j]
 [-3.61091855e-17-4.71247751e-01j  6.67109417e-01+1.35392193e-17j]]",(1.7682700960059766e-17+0.2887804217897136j)
[3.14159265 3.5703155 ],0.038469552993774414,"[[3.74939946e-33+4.55151990e-50j 2.28249207e-35+6.12323400e-17j]
 [2.28249207e-35-6.12323400e-17j 1.00000000e+00+9.47014189e-19j]]",(0.5246637345952401+6.696401550500202e-19j)
[1.67115314 3.14158791],0.03061199188232422,"[[4.49905778e-01-1.04818349e-22j 2.35016272e-23+4.97484240e-01j]
 [2.35016272e-23-4.97484240e-01j 5.50094222e-01-4.43527935e-23j]]",(4.3079949002470667e-17+0.7035489584827985j)
[0.         4.67284911],0.037636518478393555,"[[1.-4.60212401e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.09343692314714637-3.254193097605212e-18j)
[3.14159265 3.12048896],0.03236961364746094,"[[3.74939946e-33+2.20035625e-51j 7.54373469e-35+6.12323400e-17j]
 [7.54373469e-35-6.12323400e-17j 1.00000000e+00+8.24083756e-19j]]",(0.01967964682602928+5.827152122973303e-19j)
[1.00584201 3.5805009 ],0.051200151443481445,"[[7.67688618e-01-1.06002200e-17j 3.87469562e-18+4.22306528e-01j]
 [3.87469562e-18-4.22306528e-01j 2.32311382e-01-1.49272649e-18j]]",(6.090791335908344e-17+0.9947017115708774j)
[1.74096487 2.98934425],0.04378342628479004,"[[ 4.15325768e-01-4.58293389e-19j -5.35177425e-19+4.92778119e-01j]
 [-5.35177425e-19-4.92778119e-01j  5.84674232e-01+1.64517413e-18j]]",(1.959518792429679e-17-0.3200137041625344j)
[1.65157967 3.11625661],0.033580780029296875,"[[ 4.59652248e-01+4.31884615e-19j -2.45030853e-20+4.98369400e-01j]
 [-2.45030853e-20-4.98369400e-01j  5.40347752e-01+1.95730560e-19j]]",(2.6496583180992686e-17+0.4327220419706423j)
[3.14159265 3.22849709],0.03570079803466797,"[[ 3.74939946e-33+7.02336324e-51j -2.78234057e-35+6.12323400e-17j]
 [-2.78234057e-35-6.12323400e-17j  1.00000000e+00-1.54508494e-19j]]",(0.09961381374029396-1.0925400390010209e-19j)
[1.07463196 2.96523806],0.03011918067932129,"[[ 7.38027968e-01+6.75639334e-19j -3.90248750e-18+4.39707501e-01j]
 [-3.90248750e-18-4.39707501e-01j  2.61972032e-01+1.03114689e-19j]]",(4.8145465836119394e-18-0.07862751263407562j)
