Nelder-Mead,time
[3.14159265 6.16125615],0.02227306365966797
[3.14159265 6.28318531],0.004712581634521484
[3.14159265 5.93370976],0.021113157272338867
[3.14159265 5.93370976],0.018721580505371094
[1.1138233  3.42045092],0.032074928283691406
[3.14159265 5.88119905],0.021543264389038086
[3.14159265 5.93370976],0.01992034912109375
[3.14159265 5.88119905],0.02403569221496582
[1.32966476 4.28618975],0.03473615646362305
[2.94618976 6.28318531],0.01347494125366211
