Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[0.         6.28318531],0.02150440216064453,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(1.074873919538784+0j),[2.11779171 1.57079633],0.07694029808044434,"[[2.39938320e-01+1.40298368e-18j 1.13810166e-17+4.27045574e-01j]
 [1.13810166e-17-4.27045574e-01j 7.60061680e-01-1.22103044e-17j]]",(2.61489997713184e-17+0.42704557411205174j),[2.1177351  4.71238898],0.05418992042541504,"[[2.39962495e-01+3.17810944e-18j 2.12381556e-17+4.27060296e-01j]
 [2.12381556e-17-4.27060296e-01j 7.60037505e-01-9.10732269e-18j]]",(2.614990118032997e-17+0.42706029523837485j),[2.11776946 4.71239187],0.05353355407714844,"[[2.39947820e-01-3.21643335e-18j 2.17132051e-17+4.27051359e-01j]
 [2.17132051e-17-4.27051359e-01j 7.60052180e-01-1.05341977e-18j]]",(2.6149354017708354e-17+0.4270513593946361j),"  (0, 0)	(0.2399493625735624+0j)
  (1, 1)	(0.7600506374264376+0j)"
[0.56366372 5.61516031],0.03620719909667969,"[[ 9.22651656e-01-2.66942947e-17j -5.22031163e-18+2.67143366e-01j]
 [-5.22031163e-18-2.67143366e-01j  7.73483443e-02+1.60233041e-18j]]",(1.1930188084253035+0.007964422146362253j),[2.54545352 3.77202571],0.036682844161987305,"[[ 8.62452657e-02+3.06702274e-20j -2.46030438e-17+2.80725880e-01j]
 [-2.46030438e-17-2.80725880e-01j  9.13754734e-01-2.91725456e-18j]]",(0.16548577576575677+0.07099956652848763j),[1.17506305 5.18431045],0.0687408447265625,"[[6.92742448e-01+9.61784630e-18j 1.57767024e-17+4.61357073e-01j]
 [1.57767024e-17-4.61357073e-01j 3.07257552e-01-2.36135807e-18j]]",(0.8379782246751764+0.0496925935875425j),[2.54544322 3.77201011],0.09777545928955078,"[[8.62481582e-02+1.29868462e-18j 1.03654335e-17+2.80730143e-01j]
 [1.03654335e-17-2.80730143e-01j 9.13751842e-01-4.63562032e-18j]]",(0.16548577572305817+0.07100382972284153j),"  (0, 0)	(0.2399493625735624+0j)
  (1, 1)	(0.7600506374264376+0j)"
[0.         6.28318531],0.007493495941162109,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(0.2823552225354072-0.18957444958319267j),[0.8107753  2.46665673],0.05189847946166992,"[[8.44468344e-01-8.82652170e-18j 7.10039732e-18+3.62410762e-01j]
 [7.10039732e-18-3.62410762e-01j 1.55531656e-01-1.36062253e-18j]]",(0.22644652859486614-0.598790344114592j),[0.81078721 2.46668866],0.027831554412841797,"[[ 8.44464026e-01+6.60536039e-18j -4.16704170e-18+3.62414866e-01j]
 [-4.16704170e-18-3.62414866e-01j  1.55535974e-01+1.82001631e-18j]]",(0.2264465285815114-0.5987944485206169j),[0.71376276 2.37765792],0.20255684852600098,"[[8.77951911e-01+7.46469854e-18j 1.52942678e-17+3.27341340e-01j]
 [1.52942678e-17-3.27341340e-01j 1.22048089e-01+1.34877410e-18j]]",(0.2271372079044055-0.5620067590291742j),"  (0, 0)	(0.2399493625735624+0j)
  (1, 1)	(0.7600506374264376+0j)"
[0.         6.28318531],0.007531166076660156,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(1.185607051865577+0j),[2.31409691 4.71238898],0.09308624267578125,"[[ 1.61639195e-01+6.72186971e-18j -1.62082750e-17+3.68119499e-01j]
 [-1.62082750e-17-3.68119499e-01j  8.38360805e-01-1.55068190e-18j]]",(2.2540818318258185e-17-0.36811949917236514j),[2.31406969 4.71231322],0.04872560501098633,"[[ 1.61649213e-01+6.77786023e-18j -7.27167864e-18+3.68128707e-01j]
 [-7.27167864e-18-3.68128707e-01j  8.38350787e-01-2.38799754e-17j]]",(2.254138216239997e-17-0.3681287074460025j),[2.31406969 4.71239187],0.09394383430480957,"[[ 1.61649214e-01+6.05437481e-19j -3.17438249e-17+3.68128708e-01j]
 [-3.17438249e-17-3.68128708e-01j  8.38350786e-01-1.21248951e-17j]]",(2.254138218301276e-17-0.36812870778263496j),"  (0, 0)	(0.2399493625735624+0j)
  (1, 1)	(0.7600506374264376+0j)"
[0.35996606 6.22392795],0.02750372886657715,"[[9.67954389e-01-1.06812514e-18j 6.46348949e-19+1.76121236e-01j]
 [6.46348949e-19-1.76121236e-01j 3.20456109e-02+3.10524174e-20j]]",(0.7088608957578888+4.364095029540398e-06j),[2.74249952 6.22949933],0.03154921531677246,"[[ 3.92931174e-02+5.33268630e-21j -8.03630729e-20+1.94291452e-01j]
 [-8.03630729e-20-1.94291452e-01j  9.60706883e-01-7.87955354e-19j]]",(0.6043490825840757+0.0003186712546029095j),[2.74237339 5.84300804],0.029592275619506836,"[[ 3.93176259e-02+6.19544697e-19j -2.09529962e-19+1.94349557e-01j]
 [-2.09529962e-19-1.94349557e-01j  9.60682374e-01-1.01208414e-17j]]",(0.6043126334575278+0.00031969321401570166j),[1.63733291 5.07255163],0.054064273834228516,"[[4.66756250e-01+5.94978658e-18j 9.91086424e-18+4.98893629e-01j]
 [9.91086424e-18-4.98893629e-01j 5.33243750e-01+7.48678378e-18j]]",(0.010428887737755516+0.3230690241984893j),"  (0, 0)	(0.08624815822657866+0j)
  (0, 1)	(-0.1654857757230582+0.20972631371614397j)
  (1, 0)	(-0.1654857757230582-0.20972631371614397j)
  (1, 1)	(0.9137518417734213+0j)"
[0.         6.28318531],0.008084535598754883,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(0.5540335139436916-0.012297140870417412j),[0.75940032 1.50380176],0.07919883728027344,"[[ 8.62624507e-01+2.60366205e-17j -1.52650643e-17+3.44243325e-01j]
 [-1.52650643e-17-3.44243325e-01j  1.37375493e-01+2.56871313e-18j]]",(0.3854863435180649-0.3243986880606471j),[1.05392845 1.61644833],0.03506803512573242,"[[ 7.47079795e-01-1.10401494e-17j -1.79482977e-19+4.34685605e-01j]
 [-1.79482977e-19-4.34685605e-01j  2.52920205e-01+8.59513266e-19j]]",(0.3466581229079303-0.4503449408124909j),[0.75885228 1.62846154],0.10613512992858887,"[[8.62813111e-01-1.06552679e-17j 2.35565381e-17+3.44044541e-01j]
 [2.35565381e-17-3.44044541e-01j 1.37186889e-01-5.70911978e-18j]]",(0.38560661652115685-0.32412044302245724j),"  (0, 0)	(0.08624815822657866+0j)
  (0, 1)	(-0.1654857757230582+0.20972631371614397j)
  (1, 0)	(-0.1654857757230582-0.20972631371614397j)
  (1, 1)	(0.9137518417734213+0j)"
[0.0793829  6.28318531],0.02057027816772461,"[[ 9.98425416e-01+9.51738942e-33j -2.49807541e-34+3.96497760e-02j]
 [-2.49807541e-34-3.96497760e-02j  1.57458405e-03+1.19131979e-36j]]",(0.821986038713612-3.3048421127736303e-06j),[1.69155153 1.49085409],0.08715105056762695,"[[ 4.39769026e-01-3.38708943e-18j -9.73592968e-18+4.96358973e-01j]
 [-9.73592968e-18-4.96358973e-01j  5.60230974e-01+1.67961951e-17j]]",(0.22676025411164305-0.45672117568736j),[1.69159611 1.49085366],0.05028080940246582,"[[ 4.39746898e-01+9.45250903e-18j -3.88141017e-17+4.96356287e-01j]
 [-3.88141017e-17-4.96356287e-01j  5.60253102e-01+2.11133670e-17j]]",(0.2267602537284526-0.4567184909044532j),[1.69161933 1.49083005],0.04278373718261719,"[[4.39735376e-01+5.76871581e-18j 5.64141822e-18+4.96354888e-01j]
 [5.64141822e-18-4.96354888e-01j 5.60264624e-01-1.56026496e-17j]]",(0.22676025386705212-0.4567170917814735j),"  (0, 0)	(0.08624815822657866+0j)
  (0, 1)	(-0.1654857757230582+0.20972631371614397j)
  (1, 0)	(-0.1654857757230582-0.20972631371614397j)
  (1, 1)	(0.9137518417734213+0j)"
[0.         6.28318531],0.007653474807739258,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(0.26326779995506844+0j),[0.8922176  4.71239186],0.04069876670837402,"[[8.13843625e-01+8.54261541e-18j 2.83499555e-18+3.89232809e-01j]
 [2.83499555e-18-3.89232809e-01j 1.86156375e-01-4.38824834e-18j]]",(2.3833635663566367e-17+0.3892328086785557j),[0.8922259  4.71237285],0.019237995147705078,"[[ 8.13840392e-01-3.56411394e-18j -2.99063819e-17+3.89235415e-01j]
 [-2.99063819e-17-3.89235415e-01j  1.86159608e-01-3.19536250e-18j]]",(2.3833795280077195e-17-0.38923541541399875j),[1.46751381e-09 4.71239284e+00],0.07771611213684082,"[[1.00000000e+00-1.45615450e-17j 4.05519795e-26+7.33756906e-10j]
 [4.05519795e-26-7.33756906e-10j 5.38399197e-19+1.49998081e-36j]]",(0.2632677999550685-1.0296567218278774e-17j),"  (0, 0)	(0.08624815822657866+0j)
  (0, 1)	(-0.1654857757230582+0.20972631371614397j)
  (1, 0)	(-0.1654857757230582-0.20972631371614397j)
  (1, 1)	(0.9137518417734213+0j)"
[0.         6.28318531],0.011563539505004883,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(1.1219980188296634+0j),[2.19783066 4.71238898],0.11419200897216797,"[[ 2.06627086e-01-6.75841117e-19j -1.56047657e-17+4.04885581e-01j]
 [-1.56047657e-17-4.04885581e-01j  7.93372914e-01+2.72189807e-17j]]",(2.4792091522381182e-17-0.40488558071833286j),[2.19782941 1.57081092],0.03164267539978027,"[[ 2.06627592e-01-4.33879756e-20j -1.59222642e-17+4.04885947e-01j]
 [-1.59222642e-17-4.04885947e-01j  7.93372408e-01+3.54009275e-18j]]",(2.4792113978284907e-17-0.4048859474510715j),[2.19783025 4.71239187],0.07112669944763184,"[[2.06627252e-01-3.92214871e-18j 2.08683451e-18+4.04885701e-01j]
 [2.08683451e-18-4.04885701e-01j 7.93372748e-01+8.39576820e-19j]]",(2.479209888788984e-17+0.40488570100621774j),"  (0, 0)	(0.8444633861355789+0j)
  (0, 1)	(0.22644652858128544-0.23637958256390526j)
  (1, 0)	(0.22644652858128544+0.23637958256390526j)
  (1, 1)	(0.15553661386442102+0j)"
[0.        5.9769225],0.03553938865661621,"[[1.-6.70570202e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.7110746225989284+0.0021886891455609207j),[1.57897387 4.59627549],0.05866503715515137,"[[ 4.95911275e-01+1.02379648e-17j -9.48767592e-18+4.99983282e-01j]
 [-9.48767592e-18-4.99983282e-01j  5.04088725e-01+2.47244050e-17j]]",(0.026868128994277776+0.5579077206016199j),[1.57900266 4.59627546],0.06353473663330078,"[[4.95896877e-01+1.33756750e-17j 3.18843309e-17+4.99983164e-01j]
 [3.18843309e-17-4.99983164e-01j 5.04103123e-01-1.28082213e-17j]]",(0.02686812895704676+0.5579076034227265j),[1.57900167 4.59625976],0.032204627990722656,"[[4.95897375e-01-8.51339014e-18j 4.79769381e-17+4.99983168e-01j]
 [4.79769381e-17-4.99983168e-01j 5.04102625e-01+2.38354057e-17j]]",(0.02686812895773841+0.5579076074956575j),"  (0, 0)	(0.8444633861355789+0j)
  (0, 1)	(0.22644652858128544-0.23637958256390526j)
  (1, 0)	(0.22644652858128544+0.23637958256390526j)
  (1, 1)	(0.15553661386442102+0j)"
